Sample,1mem_Bt_12pt5hr-1,1mem_Bt_12pt5hr-2,1mem_Bt_12pt5hr-3,1mem_Bt_12pt5hr-4,1mem_Bt_25hr-1,1mem_Bt_25hr-2,1mem_Bt_25hr-3,1mem_Bt_25hr-4,1mem_Bt_30hr-1,1mem_Bt_30hr-2,1mem_Bt_30hr-3,1mem_Bt_30hr-4,1mem_Bt_35hr-1,1mem_Bt_35hr-2,1mem_Bt_35hr-3,1mem_Bt_35hr-4,1mem_Bt_40hr-1,1mem_Bt_40hr-2,1mem_Bt_40hr-3,1mem_Bt_40hr-4,1mem_Bt_45hr-1,1mem_Bt_45hr-2,1mem_Bt_45hr-3,1mem_Cv_12pt5hr-1,1mem_Cv_12pt5hr-2,1mem_Cv_12pt5hr-3,1mem_Cv_12pt5hr-4,1mem_Cv_25hr-1,1mem_Cv_25hr-2,1mem_Cv_25hr-3,1mem_Cv_25hr-4,1mem_Cv_30hr-1,1mem_Cv_30hr-2,1mem_Cv_30hr-3,1mem_Cv_30hr-4,1mem_Cv_35hr-1,1mem_Cv_35hr-2,1mem_Cv_35hr-3,1mem_Cv_35hr-4,1mem_Cv_40hr-1,1mem_Cv_40hr-2,1mem_Cv_40hr-3,1mem_Cv_40hr-4,1mem_Cv_45hr-1,1mem_Cv_45hr-2,1mem_Cv_45hr-3,1mem_Cv_45hr-4,1mem_Ps_12pt5hr-1,1mem_Ps_12pt5hr-2,1mem_Ps_12pt5hr-3,1mem_Ps_12pt5hr-4,1mem_Ps_25hr-1,1mem_Ps_25hr-2,1mem_Ps_25hr-3,1mem_Ps_25hr-4,1mem_Ps_30hr-1,1mem_Ps_30hr-2,1mem_Ps_30hr-3,1mem_Ps_30hr-4,1mem_Ps_35hr-1,1mem_Ps_35hr-2,1mem_Ps_35hr-3,1mem_Ps_35hr-4,1mem_Ps_40hr-1,1mem_Ps_40hr-2,1mem_Ps_40hr-3,1mem_Ps_40hr-4,1mem_Ps_45hr-1,1mem_Ps_45hr-2,1mem_Ps_45hr-3,1mem_Ps_45hr-4
9.462921195/197.0916673,175252.7239,982137.6494,986882.3635,1528921.097,395127.6258,1767123.753,2041839.304,480109.7137,1019649.264,1241451.726,2207859.622,798132.9888,112693.2334,956212.5415,1977130.385,281460.1576,334691.1695,2209347.663,3355894.859,917123.3396,156496.7015,999772.5103,2720498.908,5441.544125,128916.4002,36764.11794,9304.205401,181386.0007,524839.4359,408513.3103,2424078.202,66287.65119,547901.9529,584690.3384,646061.8057,370191.8635,893743.4432,402769.6076,100819.17,300813.8338,1047958.049,408002.7176,5161509.822,213801.9543,39425501.82,508284.7122,358388.7491,7086.545938,10509.94095,15300.94833,3449.00383,21396.56515,17364.29193,55360.27439,102328.2287,12479.44353,270596.4543,27290.85088,41389.27452,28042.54136,81676.73808,37289.21421,29536.96473,14224.03721,223901.3859,181225.528,20053.08008,20531.60157,614734.4972,209912.2897,81849.67454
8.848737138/144.1132718,1867394.431,262156.8348,304139.8729,2031345.894,1882872.264,612712.5359,215633.5313,3444939.154,1988540.987,576912.9561,173007.2313,2716751.313,1085544.028,869508.8792,333886.5199,1579988.032,3536309.991,198010.3549,329293.65,5130413.26,1793964.384,1153914.663,349281.7586,1144416.117,233625.9293,386467.7479,3067372.695,1802693.462,204784.0828,349067.5103,4433559.208,4449395.03,532019.5756,354807.5965,954088.7796,3992166.144,410133.2893,520360.5806,1964470.498,2330716.045,415734.4326,2639984.351,759253.8304,2100866.443,507653.4679,2598604.233,3565037.932,1195063.925,204697.2387,179801.0546,2042988.244,1909252.222,968328.0177,430833.1882,411412.0197,3615461.392,482413.875,500666.3331,3809832.22,2983693.057,940518.9574,460927.8133,2974085.658,5385325.663,1868263.966,405556.987,2631992.739,2884331.133,127757.8565,2981778.342,3698157.138
1.572460728/239.2119964,128207.5389,29414.9893,136211.7329,84526.38494,18879.98774,4405.799727,514798.6128,570800.4805,32819.40289,36760.54574,103348.457,678895.9058,29502.63561,13948.0925,317055.3123,21818.73635,117355.0741,19729.00244,1199284.562,1341749.328,67785.81431,113014.1406,398858.1558,20842.67409,214227.1018,284511.2648,22981.82017,89764.63954,177554.7612,1421745.841,98024.4816,129450.0212,248719.2515,790621.5319,639386.187,108277.4644,337072.5331,678268.5522,534188.2539,286338.9866,318818.1756,1316517.657,1112447.525,315644.9785,541946.9506,2546953.982,2122824.449,30816.61997,75286.55295,389302.2506,105087.3616,545610.4917,4041.314262,720225.2033,196630.3818,1387022.275,19486.53972,7894064.754,16232.31521,186776.8241,7135.600582,991319.6285,4895.614617,846187.2129,10223.08313,1143761.526,13188.60825,1186596.881,15547.97052,12137091.11,122589.2133
8.583521162/227.1027713,10143.71823,324687.7712,469008.1317,432118.0559,70571.99487,361585.6349,334486.8471,59989.43297,19587.48478,312578.4138,258267.784,156265.7064,15234.73527,177441.5388,917208.8938,48686.27005,29753.43634,742750.8578,673375.8466,100380.9928,87981.97622,407417.9094,1613710.818,5822.353966,114071.8548,304000.5551,144372.1645,185693.0097,1639430.44,867759.5769,158397.5523,136354.5897,2168270.893,2582269.18,2385307.519,60767.47539,3558352.058,2603892.582,27566.46769,128574.1721,4516868.845,3775544.779,2903240.313,205227.4483,6237069.233,2943762.219,132702.8819,58999.14352,141560.4112,26449.7182,152975.7076,204208.4197,284648.7664,1242463.265,632822.0382,299854.5479,413348.6835,3279324.657,494674.2424,67168.35934,651336.7727,2729713.661,233887.8359,71144.97136,1560744.623,1380049.315,238380.6662,169742.162,2888747.029,4856576.722,174498.3453
5.122869008/184.0968656,1415016.456,7052696.073,6200996.628,7047423.987,2804778.099,42712454.6,18415739.05,11783941.64,3592873.751,37195557.31,24550303.31,12714135.11,2548120.961,43040407.16,28445528.88,5133708.43,7886287.788,69418182.06,53993575.5,16300622.49,1954752.973,52889006.34,27501258.72,10553.01005,160350.3508,55790.17726,43238.40637,7896.515281,50800.62283,190156.9704,641007.3361,21866.65077,147577.0189,421659.0972,76953.33463,47402.58403,169436.8356,378759.3367,128000.1729,36144.0722,200195.3737,422675.2371,714863.5705,20287.50007,58235.80402,282099.0606,755994.1084,105339.6219,134520.181,63833.73474,5956.62146,420616.5493,9465.896379,289061.3102,543179.1855,490447.0787,20808.40262,401217.1221,17643.7894,29266.90201,12367.19142,577288.9337,14849.47099,58168.49764,79311.18946,700663.9385,24245.49261,70414.21444,30272.87447,972527.2912,23242.15243
6.814345323/315.2801515,147079.6721,14635.25331,343889.91,302892.4611,3081977.826,1968987.495,6958287.892,3081202.684,4685378.134,9208036.648,9092438.102,9747709.134,2280708.466,16314966.43,20467940.83,61191.61464,10204709.68,18437583.31,27330918.89,15308381.89,6554236.694,11259042.34,26616049.18,0,62513.24275,5809.461751,0,0,0,2541.699178,0,0,0,0,0,0,2580.375356,3584.437883,0,0,2185.549561,139452.4688,2391.234575,0,0,0,0,1176.879176,0,1720.834926,0,0,0,0,0,0,2631.583514,2565.144849,0,0,0,31818.51303,0,0,15040.93185,0,0,0,0,54961.96717,0
5.972318778/298.115222,41665.6804,75530.04506,121769.6708,119293.4667,1221374.223,168735.8586,325552.5868,264504.4647,1593828.823,162592.705,365958.4675,444188.508,943115.266,173832.4751,356684.1088,146799.3933,208426.5854,195452.9098,513907.9259,469793.2854,2132367.184,159669.3676,211559.8894,21725.10624,107628.3321,104583.1931,104241.9277,56350.96094,160790.0204,276243.247,189252.5949,122411.6626,157973.627,356523.1471,492859.41,130134.5875,195860.9837,301540.151,78854.86355,97305.40608,176694.3453,605909.9104,540058.2314,88878.91743,256290.6717,419178.7977,307957.0849,44448.10177,74600.66204,112525.3761,43320.19816,1144791.708,2217537.627,46620.22485,118624.4749,1550108.203,37895.34339,39529.80145,29174.8549,2108313.286,1446702.787,41495.10781,1431611.74,2905991.769,3632522.729,19657.25939,2379516.917,850030.9651,3249939.485,4601830.851,2907473.528
1.628989755/324.3012161,70765.9278,0,29485.75631,302179.2942,53332.5081,4726.544513,270096.0622,9726.820609,42489.53283,1877.986209,16868.4035,65184.76312,4831.89695,6286.754454,91576.48602,21804.47809,11747.02195,166809.9964,68048.37157,45101.04014,12574.06734,0,264480.5696,16211.73527,43064.87693,318782.3059,9766.527886,27335.12412,197576.3246,498748.9387,233938.3043,23258.41119,230837.8098,1195333.765,1157507.818,202959.358,219328.9865,438658.73,59016.10709,111159.6818,176968.8695,1504614.679,2020294.365,178726.556,4284957.237,349294.3697,811423.3225,36828.81751,0,57865.87507,0,739012.3847,0,46336.81218,0,850823.6152,4459.530959,658987.0591,0,959258.0067,0,242102.0236,0,1221969.691,0,175416.2142,0,177867.0512,4414.400454,31420.65995,0
6.125379443/333.1663982,32678.16073,45500.84764,8106.2757,21100.36478,598237.6398,75852.1683,148390.2648,248592.5377,391008.7824,63047.8685,90072.80545,418217.4403,379461.9279,17167.00574,193164.1822,179195.338,955784.9902,28796.84703,568141.1437,335529.3074,778733.4362,53921.20805,232544.0867,7951.447543,132633.8518,140950.172,47645.01039,25146.36678,555404.3064,994155.5224,71885.19715,794101.2623,780964.1491,832045.3467,1298444.338,66197.80145,1107889.787,726573.1816,71840.01468,132703.3159,1303784.161,337827.5818,72628.11318,79474.68569,827449.7387,238632.8151,349668.7801,18349.60692,2739.753451,5578.903102,23434.11551,12046.69803,6584.631987,21167.86731,10905.21171,40506.56516,31704.48689,106816.8958,16744.73061,12650.4805,132667.6739,66365.06928,17771.62719,16381.15629,5108.011574,16976.00798,131982.8452,22651.78117,20900.67574,581446.0389,20437.62537
8.521183422/279.1343709,14422.19514,413267.0398,97997.90085,174144.583,108796.9133,1749359.723,140749.6219,93828.57752,56226.52742,429549.1224,785762.7205,337032.9318,40397.38255,568441.5151,2438101.275,301512.3561,532656.6933,182975.9279,11408959.87,215598.1539,101942.5891,802436.6317,7348578.1,2855.245624,77023.5584,9769.836348,4310.296963,2471.347873,676836.6312,1255687.535,305837.1484,4532.80572,813901.6748,517333.3219,1150833.923,6335.420893,1075870.163,901831.3738,82168.34258,51871.3494,1355441.018,468067.0094,1740189.441,92339.99986,2305838.005,1423112.324,152703.6216,173173.2127,2554102.21,704263.1024,157531.5854,699408.7192,5062887.616,2338530.852,6785437.25,1740511.478,10416509.96,11838524.18,1783968.717,911247.4942,6905047.789,15194089.11,591698.185,1604546.825,8662928.406,6608468.057,2342029.585,1221147.144,13562644.04,12397430.27,1132462.472
1.185706568/151.1230381,320784.0924,2325702.058,1445752.886,1450910.306,757722.1464,5592404.503,1305572.638,776278.5415,1110253.193,790497.9518,1929438.553,759978.5294,464067.899,1007137.589,3091101.454,649693.8377,226312.7419,1805376.018,1088867.675,606658.71,1306100.115,376438.4896,3049719.867,206764.7384,94480.5815,1916128.117,277279.488,351775.4923,173857.7041,616706.667,3579924.058,166206.4342,644296.7721,1047967.139,2726330.433,216040.0742,369109.1137,1419773.734,821487.7786,337633.8883,566075.1086,2280457.921,2241683.529,417187.5901,340293.0517,841064.7261,1239197.028,492947.2057,151967.9474,554796.5372,24344.41406,1987178.788,25328.81618,317810.3742,106397.2251,1176909.808,217799.6608,1124698.378,180728.64,3825602.437,233155.2626,901670.5063,86771.36881,4739713.096,624802.6281,346957.8224,355953.0734,3034512.884,1174699.395,416595.6419,329437.0615
5.978475062/342.2394818,45823.38796,86827.93739,283464.5369,261731.1736,29042.31698,282001.4161,430545.3553,54918.8101,34574.6112,27773.58022,505071.5967,120562.5972,42553.42657,417682.3277,315935.765,48446.91826,95303.73468,583122.7091,1097394.465,159674.6259,60271.32785,596355.4698,483075.9941,23422.27412,339047.3863,64314.5932,143786.3072,148252.4599,164078.4629,2407233.651,1054274.161,169690.4024,538891.0374,464384.3885,215762.6996,232447.3229,5647898.977,939706.3621,588236.431,254083.3796,7664854.169,8188565.505,3159660.158,143330.7769,2539540.801,510411.5766,725569.2819,108564.5032,99484.13471,46360.0869,41757.9347,20935.89187,641383.1732,103362.7664,214100.0736,56801.45663,904222.9636,991812.1429,55306.52264,57585.40678,878077.1532,1236981.195,67534.62603,53017.26207,297130.9547,329700.2288,542409.0364,193278.1247,557951.43,956434.5475,743526.9364
5.237241343/244.2273353,707153.8751,1221152.381,1452120.755,1543854.021,753138.665,1544473.453,2648535.101,1200603.743,773145.889,1840450.866,2870519.403,1861291.549,583108.7882,2516603.486,3711389.321,849899.364,1739373.003,3042150.798,3675238.362,2024217.769,833407.5611,2802864.915,4566937.213,47369.96029,212476.702,324772.3869,67270.64462,15571.22515,92698.07333,26877.80836,65058.54766,11739.82327,96254.68051,38062.30335,12971.06953,17935.14631,176022.0003,163474.3482,19424.82965,32013.07713,169268.0273,116598.6867,250378.386,12155.15434,109839.8579,38213.37059,106872.7282,34954.71974,137707.5813,313088.9203,196441.564,36330.98886,167282.5781,197713.5618,125432.5252,15689.70487,113367.8673,477393.8786,68971.90048,60720.10834,214784.4555,294617.2159,33220.11264,23620.37619,73188.79549,224704.9462,132169.7596,353594.0461,122131.3132,362358.297,40673.64327
1.46274753/221.0920556,10402.0088,16854.14033,12739.43873,8244.92384,14136.92411,20843.83521,18287.3672,24287.28913,11954.97178,14057.88777,8698.426038,16242.32382,6997.397611,8031.05741,15846.29358,11742.94117,12942.22016,98030.25854,10014.52775,15237.68138,11546.92425,35020.86342,18869.94031,7201.48047,102930.1325,132630.3218,8380.091278,41159.76339,145823.8229,26901.3289,118677.7526,99167.0126,211535.6732,255903.7424,365227.6511,113061.214,233747.2587,319193.4449,93486.79323,122617.2331,366054.2589,349369.0692,295311.3832,83201.87548,463043.7203,393474.5724,333655.9115,37558.00512,68267.10483,84633.68914,5961.117765,15174.69621,12582.58264,89007.73508,39274.99921,135386.4537,78592.74076,139666.0982,166127.2083,109754.6413,129987.1655,151416.6071,203079.1137,143838.6286,35024.1929,223043.9967,299750.1971,375327.7892,239951.9766,317427.4832,246781.0676
9.265302708/313.1047307,0,1736.022636,19279.63797,0,4405.619826,3389.218913,0,5947.61184,3941.250001,2521.743364,11916.60066,0,3793.130699,2412.413341,12856.97419,4013.881607,5526.660076,4358.187212,7754.097378,13581.67128,6202.050744,4327.713674,24037.44512,18165.17562,99114.90638,99306.26515,40864.45962,206868.2155,307580.4163,189305.6074,230541.5218,232387.5075,402830.7859,347498.6153,491989.9884,398583.9305,396881.7778,317076.2833,126990.5743,349931.2344,449209.7838,292966.2346,512175.9534,338698.1532,632044.9053,407429.6791,296057.283,0,2757.075862,0,3734.68517,5906.860758,6322.17953,10130.61025,1782.260916,3817.270946,6185.256073,22154.16083,3400.158135,0,6234.186679,19210.67589,13238.64317,0,3337.986038,12104.2622,11677.16939,7094.298355,11433.88569,77965.21068,9356.571229
14.18699934/135.076261,39828.57102,35220.89473,28301.42058,8423.900679,29215.94817,48266.47443,21686.48224,101251.7083,58503.48963,15974.96926,49674.6503,76705.2015,20339.74059,24352.53354,12798.33295,46977.1902,193275.3745,15777.24504,55466.71412,133512.5565,50345.43682,14150.30548,22089.57212,36207.37544,267807.7719,72440.39208,202519.9145,1121052.41,5805411.8,4172226.826,2184439.102,4707012.31,6256134.659,5013588.162,9791054.135,5029365.336,10205608.41,4146526.022,1202207.293,3590830.618,10281198.83,4143430.76,8709777.324,1948411.664,15113482.82,3929840.629,5850329.395,26547.7356,14209.64066,14388.60064,141893.8863,33047.26991,31290.63449,21007.88765,42777.88644,31413.09854,105143.5167,26207.22343,191230.9275,47364.61724,90828.88525,43035.55285,159030.2508,52954.53853,56936.56083,83421.95465,83251.19419,74213.61996,212961.8777,125698.9556,52681.31403
12.60461899/386.8179152,242157.5567,150205.2477,1104805.465,893322.1304,1437192.972,306126.2348,709237.6918,3860017.521,1528261.703,321618.0803,1361264.236,482493.3734,624596.5713,433415.1996,5381065.016,1437143.212,2773857.284,120136.2038,840873.6675,4134403.631,1053052.731,4967066.603,5002154.72,78538.96807,126019.6284,4964403.844,3787849.597,654073.7563,112661.945,4873816.23,1608525.651,2733803.149,278250.7543,444135.5977,371647.9785,3440650.805,264728.2068,1233432.853,1024665.943,1655349.497,5168296.484,7065778.962,265978.0487,1151019.649,5054072.785,698704.2099,3486944.954,536664.947,79784.16568,420121.2057,3750119.71,1611786.436,4975643.108,1176582.658,660373.835,1635447.056,140613.6856,62361.88132,3594084.516,2326191.937,465394.7772,5318705.131,3864701.819,2933115.644,742959.4517,1246228.836,1374719.332,3088684.33,135744.3363,4862983.053,3343442.736
6.059480196/269.1496509,43263.53456,79282.57126,52299.97372,210729.1102,98900.40346,17350.11563,93208.59799,142205.9256,105527.0186,135689.9689,454853.3054,801297.6698,37218.92561,150645.1519,276549.5484,947258.756,58614.63129,23632.09013,969422.1422,360711.0961,183302.5242,1354334.958,1833190.649,9870.266552,97059.49264,95821.57673,68745.4774,199756.6793,604735.2828,380126.7376,545139.7992,467849.5184,648073.7294,564418.2138,497738.1674,38225.52913,850842.283,669863.3617,243283.8035,582840.3069,1020309.086,928997.4627,560631.8967,50056.80184,2113954.184,790411.7052,686504.401,39052.83988,86676.93453,97613.11931,48865.97064,69914.40952,122604.1244,67551.39354,145418.1834,68131.41541,218770.1915,90317.65419,130218.0444,68062.11271,94431.81703,58899.10587,55632.73604,69370.79332,73770.86019,99872.89358,79403.55026,35506.08474,96089.53431,136730.8748,66740.72285
17.11676784/390.1517,3894.663465,93904.81886,5087.166069,11737.1945,38371.788,100614.1387,11141.18273,3788.894037,82646.00694,93880.17834,15564.04764,4052.325489,9439.933371,71822.27071,211824.4417,2553.199782,94207.24695,187277.8774,44385.43386,23368.30523,61171.3745,90382.91246,113350.3211,4544.215052,210921.7359,8926.645029,3315.454422,189813.1538,995940.6482,827160.4496,545815.421,471214.1983,833131.1597,823997.0842,769373.47,489915.5717,967753.4548,58713.5464,219696.7997,288404.4271,1219668.687,267131.2775,775915.8725,124324.8662,521124.5839,585380.8951,600611.1851,13778.63326,35714.3443,128459.2449,5313.763791,8765.159116,32172.23353,6850.05833,6391.805857,10489.4139,105647.5226,7578.411781,2682.04796,18691.6813,6154.034068,9998.986686,2669.512367,12864.11874,58793.16646,2528.767013,1700.981529,2608.847644,64807.55721,6066.653196,0
2.696869882/238.0717075,332407.756,317215.6009,1161785.109,584534.8527,39094.57551,146235.0865,591572.7755,655842.5064,32609.3667,222215.2263,312371.9197,1495074.069,161895.6582,390826.1668,871447.0638,560160.6614,150589.955,407465.1264,2690668.395,2401918.381,96957.18643,1072426.366,2942853.367,5610.872133,108976.4967,25295.22414,49246.594,22697.34628,348689.9042,147529.4483,104394.6212,139783.4717,260981.7064,214217.452,66261.62134,13166.63647,356850.7335,347186.1404,4724.837301,55556.61303,217874.3365,443616.5826,64488.84676,16032.01922,261735.5253,197720.1667,49319.05204,18109.92992,65182.89453,147860.3335,12147.74504,415388.0612,1027287.797,2421273.667,1563568.268,3765537.105,1987859.975,3618676.923,942108.0556,10350853.83,5363254.703,4490659.706,5229529.371,3333939.552,417686.9033,11481128.17,1743875.488,4688430.585,6656832.267,2592568.136,1575708.109
5.699866227/324.0605118,42938.70974,36916.78363,59140.82191,13676.24553,262086.5552,16807.30672,3288.430022,44293.69919,108454.2525,16480.66438,4125.865,93776.17215,41908.64843,17900.09571,4384.379131,22773.66758,25033.93849,14319.42482,14574.23541,85289.25772,65859.09865,23918.52754,5177.125987,509196.3468,101614.913,5623.08053,83273.65657,21327.64029,111617.9428,4391.722736,16338.31156,18275.3434,113973.9481,416031.4374,12323.09564,13366.85982,79935.84788,88223.45182,22213.11607,167343.7598,28284.42076,299691.2286,70290.72507,75105.45347,68530.42704,238231.3856,42716.48963,477471.1493,1051409.977,198940.4663,549662.0727,5408001.461,8118340.685,783312.2308,1475328.832,11416302.22,23019718.32,3824521.777,2240592.866,3589929.604,2352380.439,2704201.044,15619807.05,36082058.44,5447865.8,6009160.536,3142012.122,27711286.96,14158297.21,63625149.17,26809489.36
1.306851229/251.1495757,197606.0352,3163324.931,710177.852,2899108.143,2025736.483,5639224.78,6269259.929,2853311.983,262339.6392,742946.5227,6881405.075,3708701.741,856450.2742,6134091.243,9084714.111,1336875.957,2000482.855,1033749.866,8485908.864,4225747.074,945553.6198,555729.8749,8471554.404,1138219.162,147171.0783,3105719.943,1821517.382,746522.593,41069.40698,74327.09787,167078.1895,1071747.936,3601526.671,3826399.268,3378458.163,1677087.746,3709212.508,3385803.182,64721.99793,1703906.759,59951.78427,647541.0584,5408258.391,1239662.855,5987073.284,4365263.095,4695575.687,1328418.687,4821515.808,81914.18386,3550905.913,7525136.716,16244220.51,15885351.46,37211003.87,22349043.09,42490587.58,41537640.65,35660909.6,19152956.05,38270353.87,51911452.35,39804357.23,25925690.31,37823827.79,65875177.73,42416439.63,26591115.94,71717120.17,68071373.07,66547205.74
2.35032477/130.0500314,20616.24406,149759.4174,113494.7387,12295.37066,99290.31072,309887.2696,273329.1893,37940.07877,148744.6671,328720.1827,293619.7552,214654.7095,36494.61433,338834.7638,441580.2634,57196.89681,70289.3304,646772.8354,725244.0432,77219.19928,146956.6198,608760.3971,587439.5069,26215.16955,133851.6541,105211.2991,25223.76998,83854.53514,539396.6045,276784.5542,76258.70182,130653.6409,641731.0371,620498.4909,387232.1134,412401.5705,1192849.373,1094249.415,250374.7272,409438.1159,1527095.43,1407878.304,414573.6471,341144.0946,898861.116,1203159.038,625627.9447,66758.64227,148574.3271,122825.3561,19932.09729,399060.1305,396545.6626,316667.1186,168106.0225,723773.8218,681061.6354,388189.3267,153263.9005,101061.1981,449555.6077,393979.9776,266110.789,116269.9506,1077103.431,698338.0576,134803.4427,102475.2253,782635.7438,192228.4512,282615.7867
4.452060841/210.036417,137100.4517,101033.0888,46049.05182,196562.6435,8005.052936,119657.5919,38571.2261,293145.9445,11311.5297,101404.0079,8952.24258,251388.2723,16409.40491,6990.028351,8788.992069,120458.1067,229716.6044,306431.8046,71240.3984,362064.3685,11676.61666,168495.0331,18418.12458,25132.06885,158449.2066,95356.65484,114947.9625,380390.6827,626466.82,721036.8897,448923.8583,1127783.027,661713.382,615914.1874,1124307.959,1444042.875,906037.5467,704356.8979,466544.4705,951090.9432,1056590.612,702201.6089,1125500.392,946098.703,1200981.817,1045668.862,1012314.217,87991.67131,198905.3494,129639.6074,103518.6801,504177.2279,522489.7475,461023.2528,1364408.193,1017955.087,812600.0473,683254.1007,985470.5396,1308568.302,787567.222,799841.7698,1276543.555,1676475.757,506508.6647,1092864.472,710347.798,1295046.657,1117706.356,1164365.884,1344160.16
10.94125179/187.1077725,207884.219,608378.2754,579141.4938,727258.9839,44255.17861,1574352.619,968707.4044,131403.7683,133732.9711,1321720.68,1235505.248,123695.3442,53951.42117,1250586.308,1571104.366,174446.6213,86839.39441,2564739.926,2474776.817,1555438.341,98351.57697,1269069.47,1924181.963,23003.69282,179339.9036,45791.72893,13446.34744,148127.3655,148973.8758,484803.4773,72962.98388,684279.2236,25039.48454,464109.5067,886203.0172,379826.2975,1015484.824,324186.8448,61615.62284,751460.6678,638107.0956,2266530.187,1473522.976,820023.2883,2316520.682,761499.6834,1216798.456,1313385.134,8080810.756,4035232.768,1216262.429,5414964.951,13398648.87,9385295.156,15643645.06,9884319.047,37485166.24,17639757.92,9118296.277,9081548.267,21760983.75,23651348.93,4454120.474,10945580.03,34546596.06,30416436.04,7960130.19,10971441.67,42585504.68,25294979.44,9191894.017
1.348332529/255.2069272,69930.5324,294450.4844,49636.26231,46482.04801,117376.9185,154302.8394,95572.07575,320131.1037,79363.26572,80607.95795,138373.523,342319.4905,296565.3104,109549.3736,265499.1171,368298.9305,161355.6268,414352.8207,1603449.849,437943.6391,525180.9225,403400.1343,728897.6627,55921.85534,86501.55308,94208.84309,274695.4594,76719.06992,257287.361,281449.4463,370243.8234,325581.579,343611.1296,488557.9397,511034.1184,1038894.566,1226993.489,511788.2731,577766.5202,251209.9835,1900490.555,1055521.513,764570.045,296954.8926,262955.7817,2150027.443,5518944.632,64143.05045,96775.01763,276585.4211,95799.83053,136924.7497,14975.31154,24628.91474,74954.22892,132990.693,70240.46347,231365.6164,20424.24307,116979.1215,59878.60116,121145.0583,160037.5493,117652.5033,23265.04545,207274.7956,11024.44145,239475.3113,193126.8579,36268.56677,36628.88172
3.962372915/570.2294626,87180.81307,404938.3519,393063.3284,94524.39929,86276.3255,999772.1902,286417.0026,292045.148,11882.31695,1285400.71,843988.8307,626517.8033,73661.47452,1640902.111,2062384.971,396268.8429,663318.5708,3135890.949,2595670.895,1511580.634,45133.89614,1944835.834,3702487.023,6981.064248,116339.9003,14532.11557,10197.51421,0,4595.643743,19085.28183,2923.333791,1941.603305,13080.51451,5219.431232,61895.34084,0,21219.1758,27727.46946,1313.22147,0,11686.3245,6479.148113,9374.776839,0,15083.17099,12841.87849,2587.417379,58752.72945,38369.71814,17153.35749,24601.92557,0,3308.711806,0,2379.366999,0,5424.545545,7829.222245,3514.689883,0,7168.098427,9678.596963,0,0,4273.252469,10992.22587,2496.761853,0,3127.351035,5966.443105,4142.551163
10.93471585/244.1295134,10797.34625,23341.01527,64509.8784,86675.84881,5941.852881,284101.9936,31335.2018,23363.64013,8555.228736,212589.9795,24970.79312,30939.34763,31551.82383,164829.8717,119198.4749,12082.12472,43484.17449,393635.9247,190349.7302,57883.30304,7913.4776,270341.239,118486.4701,16330.75944,228663.7918,73808.27821,30951.923,23196.52138,406671.4312,61071.93779,542014.4738,76937.2002,372424.1982,1930878.7,882678.5908,168465.4148,3522214.828,244641.9003,63819.0937,43720.80013,467795.0836,1947501.888,1387937.71,94550.52161,724041.8265,3158100.227,1041625.619,21367.19725,538912.202,211084.6136,13140.01584,102752.1227,268933.2676,163061.5814,1364089.11,129123.2499,2190795.018,381696.8574,219468.1948,420882.0548,927204.5558,591262.1487,113997.4928,250086.415,1769516.686,1614803.299,235581.4992,643817.0911,2342394.659,1547626.812,333534.9347
9.681156475/172.0603869,3652499.13,14349672.47,8305932.444,739452.4541,14623728.06,56140866.78,35824084.46,16544431.06,21097770.49,41421134.84,44102824.2,15820686.84,18615599.87,41973210.12,64255378.61,18308249.24,29871374.98,62460341.1,121065578.5,28629372.94,31373541.81,49350056.99,61849653.48,6698.245395,88666.01737,34196.81279,2669.730254,31433.41132,322103.7933,107388.0935,229780.0878,52609.03161,228226.2841,233048.6106,119706.2579,32452.22902,314230.0746,148663.39,47031.75884,97040.53736,247591.2411,188160.4051,85215.52303,344094.3694,290373.3189,318192.1633,370745.2598,6529.154328,66425.83996,10799.49954,2632.009153,6732.510096,105078.423,505827.3821,158765.3883,22196.42393,473991.2441,268384.4133,175277.3785,24913.64299,148562.915,261316.5731,38758.58425,28386.49988,55317.54609,43343.45707,46981.52695,133349.8201,142539.0721,517974.5617,155375.8443
4.118481499/127.0614535,31801.51369,47845.53054,138591.116,160695.544,72703.34281,61035.55377,150073.254,121919.2429,204597.6832,26450.44076,152941.461,54258.31814,27982.00472,16004.84833,141210.2051,38007.22767,162572.8414,79958.38176,189968.3667,31155.08054,28063.04501,127985.4194,160894.6212,80327.55541,115068.9057,60452.75954,53816.25796,210019.9641,786403.9789,1034799.122,536064.6921,597458.0583,1110252.839,1632582.812,3214446.292,768681.0124,530483.3176,2180660.042,472781.9378,742392.4423,3319896.151,3680215.111,4303096.06,644298.511,2686342.264,3399946.934,2223823.469,11362.61619,25679.24666,71980.89611,6631.867392,24623.72834,164725.0828,250943.5435,326663.3811,7765.8285,276067.6401,317139.8271,132517.7895,123918.9146,242741.5119,448315.9886,173066.0502,108235.3702,289579.9658,432528.658,232970.3453,115832.9906,219774.1153,428163.5718,157445.8498
