Sample,1mem_Bt_12pt5hr-1,1mem_Bt_12pt5hr-2,1mem_Bt_12pt5hr-3,1mem_Bt_12pt5hr-4,1mem_Bt_25hr-1,1mem_Bt_25hr-2,1mem_Bt_25hr-3,1mem_Bt_25hr-4,1mem_Bt_30hr-1,1mem_Bt_30hr-2,1mem_Bt_30hr-3,1mem_Bt_30hr-4,1mem_Bt_35hr-1,1mem_Bt_35hr-2,1mem_Bt_35hr-3,1mem_Bt_35hr-4,1mem_Bt_40hr-1,1mem_Bt_40hr-2,1mem_Bt_40hr-3,1mem_Bt_40hr-4,1mem_Bt_45hr-1,1mem_Bt_45hr-2,1mem_Bt_45hr-3,1mem_Cv_12pt5hr-1,1mem_Cv_12pt5hr-2,1mem_Cv_12pt5hr-3,1mem_Cv_12pt5hr-4,1mem_Cv_25hr-1,1mem_Cv_25hr-2,1mem_Cv_25hr-3,1mem_Cv_25hr-4,1mem_Cv_30hr-1,1mem_Cv_30hr-2,1mem_Cv_30hr-3,1mem_Cv_30hr-4,1mem_Cv_35hr-1,1mem_Cv_35hr-2,1mem_Cv_35hr-3,1mem_Cv_35hr-4,1mem_Cv_40hr-1,1mem_Cv_40hr-2,1mem_Cv_40hr-3,1mem_Cv_40hr-4,1mem_Cv_45hr-1,1mem_Cv_45hr-2,1mem_Cv_45hr-3,1mem_Cv_45hr-4,1mem_Ps_12pt5hr-1,1mem_Ps_12pt5hr-2,1mem_Ps_12pt5hr-3,1mem_Ps_12pt5hr-4,1mem_Ps_25hr-1,1mem_Ps_25hr-2,1mem_Ps_25hr-3,1mem_Ps_25hr-4,1mem_Ps_30hr-1,1mem_Ps_30hr-2,1mem_Ps_30hr-3,1mem_Ps_30hr-4,1mem_Ps_35hr-1,1mem_Ps_35hr-2,1mem_Ps_35hr-3,1mem_Ps_35hr-4,1mem_Ps_40hr-1,1mem_Ps_40hr-2,1mem_Ps_40hr-3,1mem_Ps_40hr-4,1mem_Ps_45hr-1,1mem_Ps_45hr-2,1mem_Ps_45hr-3,1mem_Ps_45hr-4
Phenotype,Bt_1,Bt_1,Bt_1,Bt_1,Bt_2,Bt_2,Bt_2,Bt_2,Bt_3,Bt_3,Bt_3,Bt_3,Bt_4,Bt_4,Bt_4,Bt_4,Bt_5,Bt_5,Bt_5,Bt_5,Bt_6,Bt_6,Bt_6,Cv_1,Cv_1,Cv_1,Cv_1,Cv_2,Cv_2,Cv_2,Cv_2,Cv_3,Cv_3,Cv_3,Cv_3,Cv_4,Cv_4,Cv_4,Cv_4,Cv_5,Cv_5,Cv_5,Cv_5,Cv_6,Cv_6,Cv_6,Cv_6,Ps_1,Ps_1,Ps_1,Ps_1,Ps_2,Ps_2,Ps_2,Ps_2,Ps_3,Ps_3,Ps_3,Ps_3,Ps_4,Ps_4,Ps_4,Ps_4,Ps_5,Ps_5,Ps_5,Ps_5,Ps_6,Ps_6,Ps_6,Ps_6
1.085834625/584.1525945,512783.084,456853.6018,2538274.826,10245152.93,1875212.623,4797021.756,4932626.277,11402338.05,163411.471,7129353.526,9594569.779,17944690.69,2545108.304,8520894.592,15790320.3,6206370.964,5750096.189,16575007.31,56455200.82,24465174.88,5870941.586,61610022.12,77897459.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143965.1926,0,3202.434733,0,3658.422949,0,0,0,0,0,0,0,0,0,3722.280411,0,0,0,0,0,0,0,6824.989981,6048.749514,0,0,7100.356985,0,0,12688.21122,17960.07512,0,40942.63772
12.09750648/272.1733575,5298.761348,13057.81047,23266.13549,6371.934671,73717.31894,417953.9544,448059.8592,107511.9567,227465.6765,451052.761,562647.7907,38787.88731,186096.0008,907698.381,950435.226,491115.4206,88634.71754,446543.4264,891583.0696,34997.92563,355700.0668,531921.7252,905808.6849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9462.496805,0,5623.118071,5212.725973,6885.390734,101415.7649,5449.651603,0,0,6834.160489,5083.827224,0,6941.815443,8696.667166,15239.98719,4856.199284,15794.99973,46223.00275,43656.59114,7029.421466,24438.12923,138878.4096,324296.9898,35124.74745,94021.3197,322452.8739,548889.5391,336555.3187,58046.80853,268236.3252,373658.3033,61938.25181
4.426041605/384.0746077,30292.67273,156245.2049,48992.61795,11678.81934,46096.24376,225415.688,79408.63288,22564.34053,54734.25984,117009.7639,100902.7998,47501.92523,34329.86523,156115.9259,350278.8933,23277.04654,317241.7159,45972.68351,345399.6624,100191.4237,98312.1391,91054.76043,442081.4628,2343.506584,0,0,0,2192.87155,0,0,0,0,0,0,0,0,0,0,0,3201.13967,2362.900246,0,0,0,0,0,3292.117604,0,2781.165808,0,0,0,6957.880011,12639.09847,22318.92,4815.427396,158178.7576,529345.8199,4223.512808,2682.508455,244930.4981,282062.0139,4204.318562,2957.257529,5691.955303,176584.9145,3060.731675,4149.881784,476112.5076,1014489.322,5079.162897
1.826060625/317.0998382,70572.79467,139428.557,118526.2869,246505.7971,194943.5461,279580.4952,135185.3095,664545.2271,255312.7263,242624.1543,308084.4144,567851.7418,102888.8082,250117.161,536706.0394,253654.1242,1108029.267,501932.8022,389346.6486,1000895.283,249520.0514,297578.2241,614483.3764,3616.284644,23866.51881,22857.64867,184170.997,120203.8633,204919.8889,195581.3861,231277.3279,695553.9089,260363.3676,168779.1371,784147.8046,1428989.477,169629.9995,339445.6062,216932.2468,908986.1752,942056.765,530541.7065,860272.4842,369086.1325,1614680.489,343252.0088,1431770.843,10963.33755,25790.82881,17043.0596,82395.46297,35065.31575,17297.0276,88503.0896,132814.5889,53239.95264,13186.24377,27507.87904,85757.93684,73769.54308,25316.63662,46512.19091,130645.907,38983.30458,4588.443496,52326.12565,126455.3433,69747.19963,30832.28948,23162.90718,73003.13091
1.041298806/262.1451107,186592.0652,686987.3773,704580.7482,279380.3339,242894.3139,1274389.485,307470.7643,519671.6233,169726.1562,1385109.925,697501.3519,592074.5332,148677.511,1842736.827,1455384.563,208887.4172,167483.5496,1896414.258,1154015.746,534172.9363,61229.31496,1399824.965,1874617.379,2912.991833,53499.64191,50852.92906,15697.10111,16846.47368,24611.71289,9949.524265,15555.50738,4010.979098,29306.80818,29436.31846,20075.78926,10994.68648,39315.11203,14202.0019,7262.014385,21539.36991,6687.447807,21243.09899,11604.69406,10996.81812,14100.06138,30920.99683,17561.83984,20238.0191,26121.80302,14809.56673,4823.962078,11948.00672,5160.994396,21471.22438,11110.94429,99923.53692,0,39363.44822,0,31594.46377,38217.3134,19093.18406,3909.152019,21283.75473,4614.493104,0,3559.214095,32188.72981,10183.60399,41268.54749,5931.056682
5.143181808/385.0764843,2936.508271,63238.1777,3497.387933,5593.376925,41051.22446,86700.81721,20124.68584,122232.6095,26980.41807,102837.4269,61565.10416,34778.8997,12300.47146,13848.9577,134865.3706,13286.14644,251590.4116,135161.4249,176352.4382,230000.9576,163300.7514,205793.8955,293689.8439,0,0,0,0,0,0,2942.265954,0,0,3257.26637,0,0,2032.779249,0,0,0,0,0,0,0,0,0,0,3149.048702,0,0,0,0,0,0,0,3195.859804,0,0,0,0,0,3639.120312,0,0,0,0,3871.523421,1695.257654,3553.783516,0,0,0
3.602328811/373.0012715,8181.973694,4756.919778,196356.0407,176345.0772,9525.618881,194311.592,3044.971655,13613.24089,16262.12181,280866.1138,4515.489207,11055.33115,6869.046326,368294.1558,216452.7585,3165.781733,4183.788008,751757.0206,79898.0766,12006.69513,4417.161694,17300.03824,351027.1482,8703.58559,3618.798606,3173.530629,7831.67455,8011.351839,0,5272.689285,3878.725802,12007.21795,2513.571661,5258.436666,5916.32085,14871.88252,2950.870308,3624.665673,9731.186979,13679.33565,3756.937779,0,0,14182.68259,0,4207.145414,12281.09815,14195.20141,3813.461083,3566.272665,15845.65741,44490.00708,83159.28026,75230.26547,216833.5761,65978.57255,373627.1822,218680.5927,75629.60684,62001.74325,321233.4898,197050.3174,141743.1613,121439.6001,238582.6328,697967.4814,160988.4245,75613.45279,849449.0905,600206.744,124310.1296
5.030237874/862.4591371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2089.856691,0,0,0,0,0,0,2394.473914,61210.01701,63719.21699,176504.0275,13897.34829,190444.8237,258249.3023,831199.7422,203680.1704,370101.7095,505639.9707,271908.3853,351376.6518,789185.928,517256.8829,1741275.153,345091.663,1881648.624,725452.2375,1512220.707,0,0,0,0,6110.106496,20618.91382,20424.65025,116461.7568,27144.51569,165721.8226,199994.5527,175347.7922,17732.02958,69837.66818,460031.0239,63113.78565,87844.79773,3505707.406,371658.7319,365312.2011,56518.39168,400437.5261,364491.2665,453235.708
3.968373624/551.1354553,0,0,0,0,11870.42206,32580.4719,60090.30798,15039.38998,35775.571,37246.67506,78582.726,20466.60747,28339.80077,114721.4357,19999.54683,31502.55875,30286.21089,35476.13369,162866.4007,136139.3432,18230.83916,170377.4828,173879.4022,0,2390.47336,0,0,0,0,0,0,0,0,0,0,4080.563882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.510453738/274.1109627,515254.0204,3139.948793,52227.17877,11421.42294,66194.10758,55272.96441,43150.61199,6317.660447,51472.61133,108629.6001,22702.28985,33960.55846,36268.6121,31531.60017,101569.4146,5187.611782,13544.06373,242495.0384,175856.9886,12387.3241,47171.07368,10670.848,44725.57704,4020.818654,4041.530279,9606.795398,20051.74018,26277.26562,21417.85826,39445.51381,37855.73238,30371.35851,15729.85772,38175.43462,99823.60578,27914.916,4584.65132,27163.11394,16116.93829,63464.62826,12398.57859,108815.1147,55616.22671,61922.61878,4399.302734,5624.744429,132224.1282,284419.8739,13998.43043,9234.167845,5974.993514,295392.5433,23208.05998,273629.7693,624472.3828,639219.749,154530.3401,2260847.632,249088.9662,1024959.371,679157.2262,740830.5514,42497.58468,1985882.242,20304.24875,586644.8926,57103.75924,1923084.831,70391.19454,1812856.775,74936.96172
1.85235765/274.1123825,114673.6058,3139.948793,8352.556128,7585.889172,41877.60262,55272.96441,8976.773243,4300.533576,11420.54683,14870.98291,15265.68115,46309.0889,4650.802925,31531.60017,25123.49706,1978.257565,13544.06373,16814.53556,10417.31615,16113.59512,43451.0811,10670.848,57140.98411,4020.818654,4041.530279,16811.94976,20051.74018,47043.55476,21417.85826,78756.38379,112181.5855,38468.13445,15729.85772,24141.15832,169335.9783,55527.0455,25516.72883,12192.46727,47395.33118,107685.0724,12398.57859,77812.37957,115388.7344,40765.07034,12763.12865,5624.744429,132224.1282,12227.80006,15239.85885,14466.86232,5974.993514,316989.4909,23208.05998,272093.1562,117382.5046,464014.1098,154530.3401,794241.3293,270208.2841,661656.4829,112841.2896,915061.3401,42497.58468,1399495.207,20304.24875,825837.808,136146.9448,1476073.198,317650.4795,1811338.809,74936.96172
1.774035595/186.0369051,2908.997829,11650.13738,61041.37218,138406.7796,6417.459277,74002.65422,134896.2773,146580.5329,28727.36772,98488.06247,146708.6616,189533.3707,9746.95443,107252.5525,152344.2647,32289.75056,97519.74993,204434.7303,234857.2866,242337.977,13808.15811,278900.8171,331579.062,0,0,0,2424.408909,3625.758462,7731.88787,5976.456735,2405.431798,58745.24739,7182.762969,3600.565711,100069.2528,36534.94312,14164.42277,3469.524953,0,7664.935689,12146.06206,35189.66429,118984.9455,23862.3687,0,77786.2937,10160.81439,0,4545.609129,0,3219.445288,0,6248.530462,7118.69989,106481.9638,3841.025352,0,8983.75073,7363.419192,7484.121709,0,15759.085,0,16754.67998,0,14243.57184,3083.706393,4810.942169,0,7507.318731,0
5.843282855/300.1933216,4285.309694,2664.304222,3792.606245,12772.1166,0,106572.7359,5163.971591,7214.536126,2366.096344,151991.7472,13393.01896,91601.61635,1915.226663,196330.0238,22088.67001,44435.23529,5251.376416,27911.82367,122628.2196,28421.36713,2004.751436,185704.9682,295069.7198,0,3997.833376,2732.613705,4023.321214,0,87577.90611,63799.47729,110462.3807,3517.957692,89615.74301,184379.1999,330377.4033,48074.35559,249268.2244,315195.2172,239956.5435,460073.1887,570498.9759,576716.2957,1321118.014,114073.7022,1796005.639,761660.0478,421898.103,1953.693849,3462.672466,3477.405118,12142.93326,2931.313721,147400.1383,111975.8839,63752.63514,99331.86723,509271.2311,78038.65842,355046.601,24094.36455,591134.6236,557005.6017,69371.98246,25020.97744,1018206.014,582990.4059,723526.1821,294560.351,1632698.348,901334.7724,953678.191
1.747926923/309.0774861,51998.78587,30695.9104,46835.0434,98271.47053,41551.15763,110419.6401,47358.59983,674410.6889,50942.66783,98450.06721,152945.8434,745962.9594,72912.02035,419598.0867,436850.6134,265719.1162,176995.1918,781413.927,363303.4783,254298.7945,77204.81566,597334.2625,890680.2313,0,6174.176945,11409.97896,5297.653331,0,28075.00388,4616.464666,0,5632.134534,18258.83449,0,5939.593984,1809.356091,54011.02178,13664.38024,0,1942.970925,3748.552383,3347.459639,4221.558338,0,2911.639246,6014.747729,5614.205331,0,16670.98229,2222.790797,10853.86923,3397.951155,0,2457.316174,5803.427133,0,11411.17987,7016.938756,7264.19627,1900.563046,35334.74122,0,3237.19537,6171.326201,5753.577975,0,7344.247567,12045.99888,17308.34426,5431.553714,3948.51074
7.469545406/130.0511658,539578.0222,4122049.086,49423.07952,47278.07802,449576.989,7046116.674,321669.6841,2471435.216,429191.5557,7713377.028,413100.3688,3529337.461,233168.3306,1277940.659,201111.9058,57476.17474,254072.4719,266867.5182,396935.899,3068668.91,91258.94147,609166.9258,993320.0128,268560.8426,9805858.873,7405308.048,1015442.85,45046929.37,80693162.31,96973929.06,77340768.28,93210384.17,115742987.5,5573232.552,35335908.33,127115140.5,16153371.2,57957185.96,79010905.94,86827048.42,25420545.89,109605914.5,333465357,130466498.9,1659165.454,137930605.9,140825786.3,354046.3737,217439.4174,803382.2033,2385572.892,755128.3411,4177713.349,367322.8572,14022590.56,605232.0574,536100.955,14147262.94,1379922.133,817837.4226,23528245.28,8951674.399,1673807.214,2194752.753,5690836.516,4631122.064,20010683.08,48688096.75,13757161.6,17646596.25,8094754.08
6.244951451/238.0725284,670519.0476,158978.2926,795151.2942,1144973.605,859136.6473,1866240.633,2130292.833,1058815.39,1028869.417,1101715.46,1832029.573,1077940.015,596301.4708,2905454.161,4518751.876,842690.9187,1332908.346,4644062.891,3336052.11,2237897.549,830782.711,3534638.223,2944890.031,2367.346969,2990.483203,1699.924266,3946.202616,2614.357678,331150.0299,446018.4143,70001.50506,73600.2623,390722.9418,463927.3176,296213.3926,24196.52356,468356.0101,455104.0375,37513.51137,66062.47956,1195531.049,744260.8446,423038.1006,58565.70561,810824.9351,648769.4987,71068.2107,2646.351058,2504.681995,1772.88867,2618.265575,3222.97881,4372.151865,5790.540053,50866.09995,3221.102436,31465.09494,12705.81274,5621.095738,3150.187514,77792.0639,16375.76928,4005.129313,5513.710909,30205.88786,17309.84873,2831.706559,3807.749584,102609.836,42328.05677,3881.535003
5.423625057/627.0380804,2218.668597,2482.239796,3289.658461,4172.701421,17422.72335,4790.884236,3512.841333,48739.05858,15774.23076,5739.947957,5295.647214,158833.8103,7002.375228,143410.4671,11770.74608,11493.92369,51674.28881,17717.47466,192044.8939,641277.1131,8662.845149,194538.8699,303758.3887,0,2942.644134,0,2558.511466,0,0,0,0,0,0,0,0,0,0,0,0,0,9468.03167,3208.3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6907.484697,0,0,0,0,0,3801.998427,0,0,0,0,3060.196287
1.395746267/511.0905866,67701.29951,282264.9082,10670.16863,20125.68582,86840.60535,1196817.219,43435.3725,197519.587,91793.65501,1144667.68,7716.117005,240234.5748,43365.33295,1503492.551,1774493.827,101939.8574,330048.5911,4835547.645,686200.7983,282838.5804,57326.12008,1223451.657,3296679.817,0,0,0,0,0,0,0,0,0,0,7530.276163,8059.955126,5022.216832,14677.53306,0,0,0,9510.008327,0,0,0,0,0,0,0,0,0,0,0,0,3798.085346,22239.96851,0,0,0,5575.065649,0,51170.01366,53698.60643,6229.036417,4925.465424,7948.629072,7706.910975,3610.326411,6443.775517,50300.35867,0,4527.346817
5.931939661/506.0693608,34571.32962,156695.3483,65260.24996,92197.8103,60712.09795,243454.4167,158688.8066,114412.9381,26208.69288,141680.44,166598.2242,64127.33194,61687.06739,270868.4565,350866.2269,442440.1131,942524.8519,432271.7763,296055.0792,182744.227,75230.367,351756.5421,449807.1694,0,5220.851103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595.753781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.861657036/288.0864933,2620.794509,3347.843259,0,0,17484.30289,121348.9982,76993.41335,25390.70425,24186.43958,105331.3538,21103.32146,7706.740693,7469.255816,211520.7903,210190.1958,6785.424578,391719.2372,200142.8533,245985.0543,315790.0562,243501.799,475369.3576,561849.1104,0,0,0,0,241404.6415,152361.9096,1354778.945,378916.4443,749753.8531,744606.1473,567315.6857,95366.8491,713249.1588,2106179.134,283491.4487,602998.3141,800427.1313,1446527.492,350586.4522,737480.3181,475864.6871,862769.3949,1228589.399,954786.8468,3404.882341,6400.620164,0,0,145889.0436,327623.0113,400540.6625,36181.12091,938752.4178,387652.7499,2053810.379,350603.255,331913.5365,952358.5156,1292359.776,349881.0466,745561.1317,551055.4587,430677.2419,353442.4795,546820.5514,1140773.974,4008051.264,491673.3627
9.905280615/288.1096337,117280.8958,9221.21323,9082.707126,10741.15889,281594.1618,412426.7921,617762.5765,296742.1524,340353.9206,233790.848,676629.8324,212138.3178,506974.4251,272999.3404,675385.2686,525733.7562,121726.6479,708637.3819,1496099.213,480228.4385,537874.0249,544420.0872,817382.454,0,0,0,6515.795144,5431.970609,0,0,0,5725.551479,0,6172.444152,9145.760152,0,3661.871979,0,0,2690.853928,6192.353277,3495.055453,0,0,0,0,0,0,8110.12902,10790.0247,3911.751951,0,0,7007.139913,12340.13425,0,26347.30232,11702.62841,13076.44345,0,116255.5201,3269.411842,16556.66541,0,0,0,298810.9064,149171.8211,54751.82327,15792.1121,16910.64962
3.445504828/158.0459974,234082.1565,55045.07181,144940.6724,242817.8581,502770.2635,39797.06321,90483.29286,100754.2187,684665.1476,24727.465,125124.4719,54926.2428,381902.2204,47250.58004,104797.2386,60013.20963,300629.5214,190074.788,273303.1515,56483.2043,212749.0993,118086.1385,700404.6999,125458.064,51201.22152,212609.3786,340278.0836,1241972.502,101409.903,236133.0628,234706.5591,198941.4858,622198.2027,93771.56122,1497733.116,210419.4931,740171.7234,919249.5577,98101.26873,242664.9107,1077978.402,956359.3055,1468104.152,293989.5487,1923716.407,1549927.17,2283139.213,88405.42736,49066.31826,31824.99626,70842.01391,213799.7263,15822.79149,118354.0565,798488.1026,194284.4307,30575.12878,85052.55701,78539.00238,122245.9667,179449.6772,104173.5307,50440.21477,96087.27709,163497.0899,152341.3084,70388.08056,106838.3856,378993.0648,286685.4312,97738.71714
2.037179359/205.0631003,830228.3835,751136.1803,1975582.096,2460199.634,356239.1499,686903.553,2061702.386,1141575.477,358930.8265,402116.3151,2303297.867,177923.7098,258443.0058,244135.4538,2944023.533,490620.8872,763555.3965,1122255.161,2201283.93,1085703.865,261792.9052,994816.6106,491960.3542,2386.834026,3583.949046,3117.440741,3243.100554,9457.84953,2746.915757,5685.487108,3860.180608,4104.047593,5207.324475,4191.533636,1082436.971,6574.790292,10380.88347,5537.746096,2962.556618,14750.53279,12272.16206,277979.8776,274469.1197,4779.736978,10087.59004,4338.072921,27425.12285,8590.12387,45444.84736,57532.30162,15391.00496,4964.467645,123653.6701,221432.7,718220.8217,127784.4696,498573.1681,496624.1893,615144.1252,160493.4884,777250.4709,452232.3017,736848.5009,294356.8574,43992.26321,724185.9577,622629.5307,246807.6353,570982.6499,632184.477,758690.1836
2.944822039/319.1161767,20839.22871,9312.396497,132577.7395,143285.6926,20160.34036,100288.6432,18398.79147,19102.63744,3215.782769,170985.9349,30614.90072,4809.215255,5916.383161,210834.9293,12665.06874,8531.345806,26247.72406,206543.2695,27242.36668,4136.7773,28335.4792,85766.40174,39618.99537,3143.519817,6168.27363,76289.17127,20172.23491,56007.40074,84406.68916,252660.3429,73430.85878,94800.73716,95883.17128,34708.14279,525163.8651,69571.07153,17305.55723,17453.81099,61919.23839,37084.59602,196973.8075,4703.81686,86523.18339,42054.19939,49570.14143,16365.3059,189681.5087,5078.701357,7612.475104,30891.88616,25488.64851,41583.01949,63622.35806,66885.24261,82916.43331,110329.0002,987426.4366,17686.22336,176529.4252,144244.7179,496926.2491,55557.06491,224103.6731,482513.9566,530714.798,101765.8527,217187.4449,391448.6987,1195109.718,513365.872,710453.5111
5.193687336/509.1556209,0,0,0,0,43928.139,10185.05403,6239.171044,9523.765488,29421.05372,3170.545812,6088.301347,10714.13895,14615.42445,57964.1155,49688.21942,3570.574327,59312.13374,14759.03031,79330.74446,92144.88532,10656.19191,59763.40338,194954.3746,0,0,0,0,0,0,0,2901.409953,2044.292178,3826.915593,0,4332.812388,0,0,3873.069566,0,2221.092929,0,0,0,0,0,4746.550619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.094415542/72.9927625,77071.89318,43419.59227,24435.46513,78378.15408,169439,54236.24185,17482.7354,613624.8495,134099.7109,48097.95164,29873.18147,334560.2179,110103.6136,143341.6591,37562.95845,182330.0582,127501.5038,267970.3505,74658.42787,232317.3566,79284.31169,120941.8364,161814.7615,76643.01763,1138695.252,928454.1045,190884.7195,2555128.97,10908355.81,2661773.99,1973681.626,51496991.66,17071397.21,5409912.95,26681281.25,84801320.7,57838361.15,14145852.11,5887438.562,80083067.21,84225167.9,5005651.31,55605186.52,63478995.07,118563071.3,33359952.44,28488139.89,59271.70241,45265.83534,19725.37214,98029.67906,201852.4585,154572.377,127609.5919,319134.9575,164040.2456,395668.3581,196895.1281,309329.2757,55183.95578,426506.532,215329.9432,256461.3839,64451.49114,582400.2054,381290.3145,70264.61014,112529.9141,699937.6045,401154.3261,406619.381
5.836113219/184.0981525,17470.9386,2924.874725,45088.73689,18809.26776,38403.55971,102190.8057,612445.2726,47612.51239,411321.9677,63837.74733,95971.19778,56926.47047,39166.8573,180519.9492,859433.2118,142489.6401,280452.6127,153537.0479,163262.5535,103050.1681,334637.0675,551136.3488,1496921.698,0,1805.454744,5186.470218,2870.186808,1627.360791,1683.976149,2858.139085,2831.550077,2645.25788,0,9993.423033,3581.504095,2631.346021,0,2920.873984,1981.700154,1856.170516,0,3259.13495,3787.911174,1737.085134,2932.073043,0,4457.871536,2407.820659,2819.261145,3884.208174,3598.173333,2453.01911,4998.331769,3650.452727,27958.41816,3093.854006,14817.4962,18475.94419,5639.584974,3236.997397,37230.6982,23349.02561,3862.998401,8184.365168,37434.11308,17578.7297,21511.92063,39955.19329,35999.67323,24937.69821,16148.24816
13.61264237/284.091214,169028.7024,282999.0138,184457.0449,19809.24633,474544.864,344466.1315,674894.9422,356932.9805,733089.2554,617895.1841,967903.5369,755215.3194,546568.9265,972839.3376,4118283.171,203034.246,2715386.488,649859.0813,839982.6794,973398.7982,1272387.889,534855.6335,2403290.794,0,0,2711.528807,0,5944.820391,3047.025316,68378.96907,4873.562832,85208.408,4256.054883,10355.52794,9922.68886,222076.6875,12804.96122,0,3274.995946,4340.827943,2953.806144,0,14721.64897,6615.838021,7272.060719,26249.06864,3911.613761,3850.439119,0,2528.550927,0,5870.582906,0,0,0,7603.568927,0,9165.479733,3500.57348,4248.123558,0,0,0,7352.24135,0,0,0,8609.969077,0,0,0
4.863663549/244.1193782,2659.604432,4881.618803,3198.641687,4553.933723,3611.668848,22354.9468,17164.20168,21854.1801,6878.839639,49381.33582,9184.293331,36550.81889,2843.814857,35883.02768,28315.06799,7549.128261,26895.42512,45921.26138,117137.5995,112068.9102,9110.003494,109548.8257,75164.05672,0,14836.46537,10727.33475,2562.135451,2085.132455,3825.238503,0,2458.594013,3168.297241,3704.08607,2254.722127,6989.998179,4951.378824,3443.528241,0,3015.931346,3140.823509,12464.49101,9241.045359,10072.79854,3052.8222,4759.669445,5133.777531,4121.900776,2035.495656,2474.987662,2967.715327,2665.112922,2509.233353,9255.038571,3507.99032,48290.58917,8921.001185,130665.1337,62742.39082,32889.36327,2528.151312,178848.4336,166515.7725,27554.64464,26562.74111,138440.688,253258.099,15866.02639,82776.53763,319549.9634,221577.903,155312.6356
2.655110697/234.1138379,4704.370919,13983.51176,32192.95489,6123.188363,2632.833549,6839.16913,47903.58317,4125.815605,2680.894791,52113.28145,134766.8701,4087.341441,1983.88485,49099.91277,340384.3383,2235.134435,2682.436254,28431.46935,151879.2239,7812.858688,2043.285169,31653.47988,154370.84,2091.269152,3259.544296,208976.7707,2693.568339,1612.247705,4280.421972,22894.75465,2495.064923,2989.61751,2589.363036,6777.016502,47020.43125,0,8602.081065,5210.75532,1729.049602,3661.112469,13370.97792,7089.498354,11470.9394,3421.500442,26135.93757,20380.57709,3808.207412,100360.0831,5320.55814,41362.91887,5608.423624,98456.5567,415699.0911,235048.1081,437712.9534,211028.4602,1065518.832,1486427.698,590852.9135,149996.6871,2696898.63,1167610.805,834324.8044,318612.141,801043.6626,991012.6996,1524610.345,1294486.694,2708563.132,2803474.739,1833175.102
3.636165646/173.0722336,20364.24201,11754.94806,23553.39137,49829.7474,72990.10496,75292.62145,88306.29144,100858.2601,55189.50287,442194.2121,28610.56323,182874.0679,45903.59203,1077687.266,155868.9242,64989.14237,305059.3508,667975.7136,255032.0492,298907.3857,183677.6576,1019736.351,709321.7846,0,2654.156151,0,0,0,0,0,2459.884283,0,2456.272479,2846.913842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2216.561389,0,2421.778289,2463.31607,3045.978749,2387.584985,4694.424214,55180.91202,4070.050479,4073.551915,25459.72905,10253.16861,4085.340907,4631.599522,6531.719983,81642.86489,4196.059279,3742.703067,3122.368603,3655.460743,2720.738584,5049.133867,36700.2639
2.179946719/168.0668089,161692.2796,84316.13826,118677.6661,180259.2506,399752.9829,3136073.151,2690374.99,321080.5336,480786.93,3341708.727,3032213.634,342019.8894,482726.8734,5144008.936,7198678.059,1303701.642,415283.816,9514901.977,10862121.99,439273.5751,1589486.107,7929938.854,11314909.12,3137.202076,61298.33539,24231.80097,25376.32801,53898.85038,884533.568,162337.0651,113058.942,62097.8523,83076.51976,80142.6673,1762725.45,330522.6389,1463665.269,265657.1097,172204.0336,556516.2237,2377763.811,2092527.013,2128287.679,268429.5923,2795114.869,2376442.257,964142.6543,400855.318,5099941.475,3512062.977,1634292.983,10269527.03,18412257.93,21015560.33,30025908.49,24946254.93,37453345.41,36309388.29,23929371,21812929.21,33908921.74,42679411.58,23277001.76,30216628.94,36454447.71,51516892.65,19614688.77,26209361.07,55350036.64,79817510.33,37408609.35
1.912394269/219.0779575,822007.8434,88009.98016,740833.8513,37753.49015,64807.52034,223577.4455,94562.49474,2932084.871,558366.7072,231186.7758,121417.7547,3958841.308,728386.2909,276291.5735,204020.6578,1166177.081,2564682.183,313471.2984,199420.437,80599.81557,38073.39114,229372.8401,194367.294,2618.010465,5717.246811,4904.115618,3297.559184,3611.898903,5509.838033,13563.42408,3437.310429,4845.991947,3898.753228,13058.23848,9564.135841,12177.86412,9584.358942,5318.634023,4802.192675,6027.206347,4519.760813,44133.33332,25293.26274,4460.955372,7125.816428,11120.94745,25895.77572,2309.944911,5374.884316,3218.725012,4814.042282,2466.092003,4733.555533,237795.8288,15566.97357,31489.81842,80197.30289,110962.6515,5196.816642,276294.3296,398012.6533,144167.9015,46169.14405,244857.7653,35669.63678,283425.0901,23050.95745,133895.5032,289408.0789,16254.06636,17253.67599
