inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
YWTOWIFZKSULCA	InChI=1S/C6H13N3O4/c10-3-1-7-5(12)9-6(13)8-2-4-11/h10-11H,1-4H2,(H3,7,8,9,12,13)	C6H13N3O4	1	-153.95405977914896	1-(2-hydroxyethyl)-3-(2-hydroxyethylcarbamoyl)urea	C(CO)N=C(NC(=NCCO)O)O	-1.46000004	""	PubChem:(13879836)
ZESHSYIYPPAGMZ	InChI=1S/C6H13N3O4/c1-3(9-13)6(11)5(7)4(10)2-8-12/h3-6,10-11H,2,7H2,1H3	C6H13N3O4	2	-154.57937042568676	""	CC(C(C(C(CN=O)O)N)O)N=O	-2.10700011	""	PubChem:(88183868)
NMXNGDXZPOGZMK	InChI=1S/C6H13N3O4/c7-5-6(10)8-3-1-2-4-13-9(11)12/h1-5,7H2,(H,8,10)	C6H13N3O4	3	-155.5551289762021	""	C(CCON(=O)=O)CN=C(CN)O	-0.0170000009	""	PubChem:(44177915)
HVVKVXOKFIRLLD	InChI=1S/C6H13N3O4/c7-6(9(12)13)4-2-1-3-5-8(10)11/h6H,1-5,7H2	C6H13N3O4	4	-157.89001907747874	""	C(CCC(N)N(=O)=O)CCN(=O)=O	0.134000003	""	PubChem:(57417217)
CMIDBXBVWWYMOS	InChI=1S/C6H13N3O4/c7-4-2-1-3-5(6(10)11)8-9(12)13/h5,8H,1-4,7H2,(H,10,11)	C6H13N3O4	5	-158.41786054579072	""	C(CCN)CC(C(=O)O)NN(=O)=O	-1.71099997	""	PubChem:(91054702);biological
NSWRNMZTQHDLDE	InChI=1S/C6H13N3O4/c1-5(7)6(10)8-3-2-4-13-9(11)12/h5H,2-4,7H2,1H3,(H,8,10)	C6H13N3O4	6	-158.92888758713417	3-(2-aminopropanoylamino)propyl nitrate	CC(C(=NCCCON(=O)=O)O)N	0.150999993	""	PubChem:(14799070)
UMUMMYIOHZNONF	InChI=1S/C6H13N3O4/c7-3-1-2-6(10)8-4-5-13-9(11)12/h1-5,7H2,(H,8,10)	C6H13N3O4	7	-159.41289176062827	""	C(CC(=NCCON(=O)=O)O)CN	-0.216999993	""	PubChem:(14799011)
FYVZQGQWQSZIGZ	InChI=1S/C6H13N3O4/c7-5(12)9(2-4-11)6(13)8-1-3-10/h10-11H,1-4H2,(H2,7,12)(H,8,13)	C6H13N3O4	8	-160.98807918149365	""	C(CO)N=C(N(CCO)C(=N)O)O	-0.699000001	""	PubChem:(24738767)
XQYMWCNVZZOUFJ	InChI=1S/C6H13N3O4/c7-3-2-6(10)8-4-1-5-13-9(11)12/h1-5,7H2,(H,8,10)	C6H13N3O4	9	-161.89530383298487	""	C(CN=C(CCN)O)CON(=O)=O	-0.216999993	""	PubChem:(14210776)
BCRNFRONUPUFIA	InChI=1S/C6H13N3O4/c7-3(5(10)11)1-9-2-4(8)6(12)13/h3-4,9H,1-2,7-8H2,(H,10,11)(H,12,13)	C6H13N3O4	10	-161.942485543712	""	C(C(C(=O)O)N)NCC(C(=O)O)N	-4.92399979	""	PubChem:(101898716)
DAVOLWOUASGGHO	InChI=1S/C6H13N3O4/c1-3(7)5(11)8-4(2-10)6(12)9-13/h3-4,10,13H,2,7H2,1H3,(H,8,11)(H,9,12)	C6H13N3O4	11	-165.19804024957807	""	CC(C(=NC(CO)C(=NO)O)O)N	-1.66900003	""	PubChem:(102086957)
FBBJXJRFGXZOIQ	InChI=1S/C6H13N3O4/c7-3-4-8-6(10)2-1-5-13-9(11)12/h1-5,7H2,(H,8,10)	C6H13N3O4	12	-166.74189340115214	""	C(CC(=NCCN)O)CON(=O)=O	-0.216999993	""	PubChem:(14799017)
YGLHFKFDGGPMOB	InChI=1S/C6H13N3O4/c1-3-7-5(10)12-9-13-6(11)8-4-2/h9H,3-4H2,1-2H3,(H,7,10)(H,8,11)	C6H13N3O4	13	-167.86816531564838	""	CCN=C(O)ONOC(=NCC)O	1.17200005	""	PubChem:(88021562)
FEZLAWXPAHVPOT	InChI=1S/C6H13N3O4/c7-4-2-1-3-6(8,5(10)11)9(12)13/h1-4,7-8H2,(H,10,11)	C6H13N3O4	14	-168.8521427689462	""	C(CCN)CC(C(=O)O)(N)N(=O)=O	-2.98699999	""	PubChem:(89499394 89499396)
YNKWEZPVOAMKCQ	InChI=1S/C6H13N3O4/c1-2-7-8-6(10)4-3-5-13-9(11)12/h7H,2-5H2,1H3,(H,8,10)	C6H13N3O4	15	-168.8835581303044	""	CCNN=C(CCCON(=O)=O)O	1.83099997	""	PubChem:(88635312)
