inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
JBBGFZOWUJLKAY	InChI=1S/C27H24N6O10/c1-2-12-31-18-21(29-25(28)30-22(18)34)32(26(31)35)23-20(43-27(36)40-16-10-8-15(9-11-16)33(37)38)19-17(41-23)13-39-24(42-19)14-6-4-3-5-7-14/h2-11,17,19-20,23-24H,1,12-13H2,(H3,28,29,30,34)	C27H24N6O10	1	-321.50882360110086	""	C=CCN1C2=C(NC(=N)N=C2O)N(C3C(C4C(COC(C5=CC=CC=C5)O4)O3)OC(=O)OC6=CC=C(C=C6)N(=O)=O)C1=O	3.21300006	""	PubChem:(117837620)
ZMHFYEISEPSEHU	InChI=1S/C27H24N6O10/c34-22-5-1-15(9-24(22)36)7-8-28-27(39)19(30-26(38)16-2-6-23(35)25(37)10-16)11-17-13-31(14-29-17)20-4-3-18(32(40)41)12-21(20)33(42)43/h1-6,9-10,12-14,19,34-37H,7-8,11H2,(H,28,39)(H,30,38)	C27H24N6O10	2	-326.9983164111064	""	C1=C(CCN=C(C(CC2=CN(C=N2)C3=CC=C(C=C3N(=O)=O)N(=O)=O)N=C(C4=CC=C(C(=C4)O)O)O)O)C=C(C(=C1)O)O	3.92000008	""	PubChem:(10232214)
LNNNGNDKFHVZRS	InChI=1S/C27H24N6O10/c34-22-5-1-15(9-24(22)36)7-8-29-27(39)19(30-26(38)16-2-6-23(35)25(37)10-16)11-18-13-28-14-31(18)20-4-3-17(32(40)41)12-21(20)33(42)43/h1-6,9-10,12-14,19,34-37H,7-8,11H2,(H,29,39)(H,30,38)	C27H24N6O10	3	-331.7165330375922	N-[N-.alpha.-(3,4-Dihydroxybenzoyl)-N-tau-(2,4-dinitrophenyl)-L-histidinyl]dopamine	C1=C(CCN=C(C(CC2=CN=CN2C3=CC=C(C=C3N(=O)=O)N(=O)=O)N=C(C4=CC=C(C(=C4)O)O)O)O)C=C(C(=C1)O)O	3.60599995	""	PubChem:(504786)
WPYGDJWYJJLGHX	InChI=1S/C28H26N4O12/c1-39-19-11-15(12-20(40-2)23(19)43-5)25(33)30-27(35)29(17-7-9-18(10-8-17)32(37)38)28(36)31(30)26(34)16-13-21(41-3)24(44-6)22(14-16)42-4/h7-14H,1-6H3	C28H26N4O12	4	-334.5822254692157	4-(4-nitrophenyl)-1,2-bis(3,4,5-trimethoxybenzoyl)-1,2,4-triazolidine-3,5-dione	COC1=CC(=CC(=C1OC)OC)C(=O)N2C(=O)N(C3=CC=C(C=C3)N(=O)=O)C(=O)N2C(=O)C4=CC(=C(C(=C4)OC)OC)OC	2.81200004	""	PubChem:(19775209)
CYIJMMPHLNOFKT	InChI=1S/C29H22N8O8/c1-13-21(14-5-3-2-4-6-14)36-37(22(13)30)29-34-27(31-19-9-15(23(38)39)7-16(10-19)24(40)41)33-28(35-29)32-20-11-17(25(42)43)8-18(12-20)26(44)45/h2-12H,30H2,1H3,(H,38,39)(H,40,41)(H,42,43)(H,44,45)(H2,31,32,33,34,35)	C29H22N8O8	5	-337.2916569209487	5-[[4-(5-amino-4-methyl-3-phenylpyrazol-1-yl)-6-(3,5-dicarboxyanilino)-1,3,5-triazin-2-yl]amino]benzene-1,3-dicarboxylic acid	CC1=C(N)N(C2=NC(=NC3=CC(=CC(=C3)C(=O)O)C(=O)O)NC(=NC4=CC(=CC(=C4)C(=O)O)C(=O)O)N2)N=C1C5=CC=CC=C5	3.83100009	""	PubChem:(20818065)
ZTNXOXHMDSVLEV	InChI=1S/C28H26N4O12/c33-22-23(34)25(26(36)37)44-27(24(22)35)43-19-7-6-15(8-18(19)32(39)40)12-42-28(38)31-16-9-17-21(30-13-29-17)20(10-16)41-11-14-4-2-1-3-5-14/h1-10,13,22-25,27,33-35H,11-12H2,(H,29,30)(H,31,38)(H,36,37)	C28H26N4O12	6	-340.00468500221587	3,4,5-trihydroxy-6-[2-nitro-4-[(7-phenylmethoxy-3H-benzimidazol-5-yl)carbamoyloxymethyl]phenoxy]oxane-2-carboxylic acid	C1=CC=C(C=C1)COC2=CC(=CC3=C2NC=N3)N=C(O)OCC4=CC=C(C(=C4)N(=O)=O)OC5C(C(C(C(C(=O)O)O5)O)O)O	2.71600008	""	PubChem:(11541770)
NSOJHZNYFZPPGB	InChI=1S/C28H22N4O10/c1-41-25-13-15(3-7-19(25)29-27(35)17-5-9-23(33)21(11-17)31(37)38)16-4-8-20(26(14-16)42-2)30-28(36)18-6-10-24(34)22(12-18)32(39)40/h3-14,33-34H,1-2H3,(H,29,35)(H,30,36)	C28H22N4O10	7	-343.00920928359693	N,N''-(3,3''-Dimethoxy(1,1''-biphenyl)-4,4''-diyl)bis(4-hydroxy-3-nitrobenzamide)	COC1=CC(=CC=C1N=C(C2=CC=C(C(=C2)N(=O)=O)O)O)C3=CC(=C(C=C3)N=C(C4=CC=C(C(=C4)N(=O)=O)O)O)OC	7.02600002	""	PubChem:(56842330)
ICZMDPJFUZRIHX	InChI=1S/C20H26N8O12/c21-15-13(17(35)23-3-1-9(29)25-7(19(37)38)5-11(31)32)27-16(22)14(28-15)18(36)24-4-2-10(30)26-8(20(39)40)6-12(33)34/h7-8H,1-6H2,(H2,22,27)(H2,21,28)(H,23,35)(H,24,36)(H,25,29)(H,26,30)(H,31,32)(H,33,34)(H,37,38)(H,39,40)	C20H26N8O12	8	-357.8605696598982	""	C(CN=C(C1=NC(=C(C(=NCCC(=NC(CC(=O)O)C(=O)O)O)O)N=C1N)N)O)C(=NC(CC(=O)O)C(=O)O)O	-5.07399988	""	PubChem:(122691203)
RCWJXKICXPJLAU	InChI=1S/C28H24N4O11/c33-7-13-23(38)24(39)25(40)28(43-13)31-21-10(4-2-6-12(21)36)16-18-17(26(41)32(27(18)42)30-14(37)8-34)15-9-3-1-5-11(35)19(9)29-20(15)22(16)31/h1-6,13,23-25,28-29,33-36,38-40H,7-8H2,(H,30,37)	C28H24N4O11	9	-359.197320948408	""	C1=CC2=C(C(=C1)O)NC3=C4C(=C5C(=C23)C(=O)N(C5=O)N=C(CO)O)C6=CC=CC(=C6N4C7C(C(C(C(CO)O7)O)O)O)O	1.92999995	""	PubChem:(44273624 100961774)
OMYKUNMGWFLTBQ	InChI=1S/C27H24N6O10/c1-42-21-9-8-16(12-20(21)33(40)41)24-26(28-14-23(36)43-2)31-10-4-7-18(25(31)30-24)27(37)29-19(13-22(34)35)15-5-3-6-17(11-15)32(38)39/h3-12,19,28H,13-14H2,1-2H3,(H,29,37)(H,34,35)	C27H24N6O10	10	-361.3498933174199	Oprea1_202814	COC1=CC=C(C=C1N(=O)=O)C2=C(NCC(=O)OC)N3C=CC=C(C3=N2)C(=NC(CC(=O)O)C4=CC=CC(=C4)N(=O)=O)O	4.31500006	""	PubChem:(24078165)
