inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
NCWCXWYIYCNSRO	InChI=1S/C11H16/c1-7-4-5-11-6-8(11)10(2,3)9(7)11/h4,8-9H,5-6H2,1-3H3	C11H16	1	-70.19903542719729	""	CC1=CCC23CC3C(C)(C)C12	4.38199997	""	PubChem:(123737810)
NRIKXUFAQTUNFX	InChI=1S/C11H16/c1-7(2)11-6-10(11)8(3)5-9(11)4/h5,7,10H,4,6H2,1-3H3	C11H16	2	-70.87638599505652	""	CC(C)C12CC2C(=CC1=C)C	3.97199988	""	PubChem:(123631206)
FLVSYGMBBYQAES	InChI=1S/C11H16/c1-7-4-5-9-10(2,3)11(9)6-8(7)11/h8-9H,1,4-6H2,2-3H3	C11H16	3	-79.70800829571631	""	C=C1CCC2C(C)(C)C32CC13	4.42700005	""	PubChem:(123620565)
DUFUNGUWSIDZTF	InChI=1S/C11H16/c1-9(2)10(3)7-5-6-8(7)11(9,10)4/h5-8H,1-4H3	C11H16	4	-83.67464940187453	""	CC1(C)C2(C)C3C=CC3C12C	4.86100006	""	PubChem:(101686034)
BWWUHNJDFUNZPX	InChI=1S/C11H16/c1-6(2)4-9-5-10-7(3)11(9,10)8(9)10/h6-8H,4-5H2,1-3H3	C11H16	5	-85.48251012416395	""	CC(C)CC12CC34C(C)C24C13	4.98400021	""	PubChem:(123872323)
KRTNOAIZXVJATP	InChI=1S/C11H16/c1-9(2)10(3)5-6(10)8-7(5)11(8,9)4/h5-8H,1-4H3	C11H16	6	-85.59388496405981	""	CC1(C)C2(C)C3C2C4C3C41C	4.92299986	""	PubChem:(101686035)
MKSCUWKLHFIUJY	InChI=1S/C11H16/c1-4-5-7-9-8-6-11(8,9)10(7,2)3/h4-5,7-9H,6H2,1-3H3	C11H16	7	-85.80736259357509	""	CC=CC1C2C3CC32C1(C)C	4.93300009	""	PubChem:(123174033)
PQRGJJIILIVZGJ	InChI=1S/C11H16/c1-11(2,3)10-8-4-5(8)7-6(4)9(7)10/h4-10H,1-3H3	C11H16	8	-86.17136819779921	""	CC(C)(C)C1C2C3C2C4C3C41	4.78800011	""	PubChem:(86113974)
CLMKOYDGMGANNK	InChI=1S/C11H16/c1-5-6(2)10(5)8-7-9(3,4)11(7,8)10/h5-8H,1-4H3	C11H16	9	-86.48171464579961	""	CC1C(C)C12C3C4C(C)(C)C432	4.92299986	""	PubChem:(123149741)
RPNFTZLYTXXLRA	InChI=1S/C11H16/c1-7-8(2)10(4)6-11(10,5)9(7)3/h2,6H2,1,3-5H3	C11H16	10	-86.71591428654317	1,3,4,5-Tetramethyl-2-methylenebicyclo(3.1.0)hex-3-ene	CC1=C(C)C2(C)CC2(C)C1=C	3.69899988	""	PubChem:(142453)
VCNGYUPLXRXURU	InChI=1S/C11H16/c1-7-5-9-10(6-8(7)2)11(9,3)4/h6,9-10H,1,5H2,2-4H3	C11H16	11	-87.22617243001001	""	C=C1CC2C(C=C1C)C2(C)C	4.5	""	PubChem:(13619771)
UXNHIRGJVVWGLY	InChI=1S/C11H16/c1-7-5-8(2)10-6-9(7)11(10,3)4/h5,9-10H,1,6H2,2-4H3	C11H16	12	-87.35714464155352	Bicyclo[3.1.1]hept-2-ene, 2,6,6-trimethyl-4-methylene-	C=C1C=C(C)C2CC1C2(C)C	4.16599989	""	PubChem:(22266922 101518247)
NUQREJFKWSKGKX	InChI=1S/C11H16/c1-7-4-5-11-6-8(11)10(2,3)9(7)11/h8-9H,1,4-6H2,2-3H3	C11H16	13	-87.37471477026989	""	C=C1CCC23CC3C(C)(C)C12	4.42700005	""	PubChem:(123730774)
KKNJPBLRFKHEJI	InChI=1S/C11H16/c1-4-9-8(2)5-6-11(3)7-10(9)11/h4-6,8,10H,7H2,1-3H3	C11H16	14	-87.82592581508656	""	CC=C1C(C)C=CC2(C)CC12	4.13800001	""	PubChem:(90706737)
JFVONCIDWIUADF	InChI=1S/C11H16/c1-8-10(2)7-11(8,10)6-9-4-3-5-9/h4,8H,3,5-7H2,1-2H3	C11H16	15	-87.8423431579554	""	CC1C2(C)CC12CC3=CCC3	4.34200001	""	PubChem:(123339290)
MBXBKPCEIOBOAR	InChI=1S/C11H16/c1-6-4-7(6)8-5-9-10(8)11(9,2)3/h5-7,9-10H,4H2,1-3H3	C11H16	16	-88.03323975439743	""	CC1CC1C2=CC3C2C3(C)C	4.171	""	PubChem:(123680799)
WTKDPBQOQYSVMW	InChI=1S/C11H16/c1-8-6-9(2)10(3)11(7-8)4-5-11/h10H,1-2,4-7H2,3H3	C11H16	17	-88.4137862405402	""	C=C1CC(=C)C(C)C2(CC2)C1	4.0630002	""	PubChem:(123774884)
QXIZJRXKEBUDNZ	InChI=1S/C11H16/c1-9-3-6-10-4-2-5-11(10,7-9)8-10/h3H,2,4-8H2,1H3	C11H16	18	-89.19444053733163	""	CC1=CCC23CCCC3(C1)C2	4.5079999	""	PubChem:(57530532)
YTEGWKFNSNUAHA	InChI=1S/C11H16/c1-7-3-9(7)5-11(9)6-10(11)4-8(10)2/h7-8H,3-6H2,1-2H3	C11H16	19	-89.30263445726662	""	CC1CC21CC32CC43CC4C	5.04500008	""	PubChem:(123975683)
UDPIIBGFLUISEE	InChI=1S/C11H16/c1-8-5-4-6-9-7-10(8)11(9,2)3/h4,9-10H,6-7H2,1-3H3	C11H16	20	-91.08631842422218	""	CC1=C=CCC2CC1C2(C)C	5.92000008	""	PubChem:(85950739);biological
QUZXZTZXYGMHLQ	InChI=1S/C11H16/c1-7(2)8-5-6-9-10(8)11(9,3)4/h5-6,9-10H,1-4H3	C11H16	21	-92.63084373855051	Bicyclo[3.1.0]hex-2-ene, 6,6-dimethyl-4-(1-methylethylidene)-, (-)-	CC(=C1C=CC2C1C2(C)C)C	4.12099981	""	PubChem:(11137326 11804921 73110197)
HDIROUQASSJEOI	InChI=1S/C11H16/c1-7(2)5-10-8-6-11(8,10)9(10,3)4/h5,8H,6H2,1-4H3	C11H16	22	-93.58898189734496	""	CC(=CC12C3CC32C1(C)C)C	4.32999992	""	PubChem:(123515689)
MZQDRHJWIUPQRH	InChI=1S/C11H16/c1-5-10-9(2)7-6-8-11(10,3)4/h1,7,10H,6,8H2,2-4H3	C11H16	23	-93.60823705936292	Cyclohexene, 6-ethynyl-1,5,5-trimethyl-	C#CC1C(=CCCC1(C)C)C	4.12200022	""	PubChem:(13296916)
UTGYUMXZNCWQIV	InChI=1S/C11H16/c1-10(2)7-4-8-6-11(8,3)9(10)5-7/h7-9H,4-5H2,1-3H3	C11H16	24	-93.63074756966803	""	CC1(C)C2CC3[C]C3(C)C1C2	5.34800005	""	PubChem:(101340919)
WPQZVVMQFGCZOJ	InChI=1S/C11H16/c1-7-6-11(4)8(2)5-10(11)9(7)3/h6,9-10H,2,5H2,1,3-4H3	C11H16	25	-93.90483616697594	2,3,5-trimethyl-6-methylidenebicyclo[3.2.0]hept-3-ene	CC1=CC2(C)C(=C)CC2C1C	4.18900013	""	PubChem:(20644991 54443315 59110766)
XKUNZNBGELRSRB	InChI=1S/C11H16/c1-7-8(2)11(3,4)10-6-5-9(7)10/h5-6,9-10H,1-4H3	C11H16	26	-94.5410902127858	""	CC1=C(C)C(C)(C)C2C=CC12	3.63100004	""	PubChem:(101686039)
RWTVDBVIBHFABO	InChI=1S/C11H16/c1-9-10(5-6-10)3-2-4-11(9)7-8-11/h1-8H2	C11H16	27	-95.6925905491292	Dispiro[2.1.2.3]decane, 4-methylene-	C=C1C2(CCCC31CC3)CC2	4.15700006	""	PubChem:(15723510)
DDMOKHVQORINMV	InChI=1S/C11H16/c1-7-5-10-6-11(7,4)9(3)8(10)2/h5,10H,6H2,1-4H3	C11H16	28	-95.798029477894	""	CC1=CC2CC1(C)C(=C2C)C	3.80800009	""	PubChem:(123714543);biological
SKVVSINOUGTRSE	InChI=1S/C11H18O/c1-7(2)10-5-9(12)6-11(10)8(3)4/h7-8H,5-6H2,1-4H3	C11H18O	29	-96.29958442600544	""	CC(C)C1=C(CC(=O)C1)C(C)C	2.273	""	PubChem:(90310285)
BQFBVHQZZKYWQD	InChI=1S/C11H16/c1-2-9-5-11(9)6-10(11)4-8-3-7(1)8/h7-10H,1-6H2	C11H16	30	-96.549776897849	""	C1CC2CC32CC3CC4CC14	4.97100019	""	PubChem:(9989402)
ADZGJPYBDDAHDY	InChI=1S/C11H16/c1-10(2)5-6-11-7-8(11)3-4-9(10)11/h3-4,8-9H,5-7H2,1-2H3	C11H16	31	-96.87470702948298	4,4-Dimethyl-1,1a,3a,4,5,6-hexahydrocyclopropa[c]pentalene	CC1(C)CCC23CC3C=CC12	4.88500023	""	PubChem:(564271)
AFDHYMYBLHTQAR	InChI=1S/C11H16/c1-6(2)11-8(4)7(3)9-5-10(9)11/h6,9-10H,3,5H2,1-2,4H3	C11H16	32	-97.6216190599189	""	CC(C)C1=C(C)C(=C)C2CC21	3.84299994	""	PubChem:(91274973)
UDCVALHKZNAWHE	InChI=1S/C11H16/c1-7-4-9(3)11-6-10(11)5-8(7)2/h4-5,7,10-11H,6H2,1-3H3	C11H16	33	-97.6365823343818	""	CC1C=C(C)C2CC2C=C1C	3.78800011	""	PubChem:(123260953)
WJWRMFQVOVSWBX	InChI=1S/C11H16/c1-10(2,3)11-6-4-5-7(8(5)11)9(6)11/h5-9H,4H2,1-3H3	C11H16	34	-98.2544729318691	""	CC(C)(C)C12C3CC4C(C41)C32	4.88600016	""	PubChem:(13030519)
KPFXTPMPHCNJSN	InChI=1S/C11H16/c1-8-7-9-5-6-11(9,4)10(8,2)3/h5-7,9H,1-4H3	C11H16	35	-98.26842356409107	""	CC1=CC2C=CC2(C)C1(C)C	3.98099995	""	PubChem:(101686037)
SLQMEWYMSSNNAZ	InChI=1S/C11H16/c1-7-8-3-10-4-9(7)6-11(10,2)5-8/h8-10H,1,3-6H2,2H3	C11H16	36	-98.45009132115858	""	C=C1C2CC3CC1CC3(C)C2	4.38600016	""	PubChem:(59226756)
VRQXMLLWVMHJSZ	InChI=1S/C11H16/c1-8(2)11(9(3)4)6-10(5)7-11/h1,3,5-7H2,2,4H3	C11H16	37	-98.79521245067222	""	C=C(C)C1(CC(=C)C1)C(=C)C	3.93199992	""	PubChem:(123401326)
AONBVXODNXCFKS	InChI=1S/C11H16/c1-9-4-2-6-10-8-11(10)7-3-5-9/h2,10-11H,3,5-8H2,1H3	C11H16	38	-99.11650733547496	""	CC1=C=CCC2CC2CCC1	5.94799995	""	PubChem:(91366921)
YAAGTUZNVPZINZ	InChI=1S/C11H16/c1-7-6-8(2)10(4)11(5)9(7)3/h6,11H,3H2,1-2,4-5H3	C11H16	39	-99.11831711340555	""	CC1=CC(=C(C)C(C)C1=C)C	3.90700006	""	PubChem:(58610351)
ITHVGZQCGKHHRN	InChI=1S/C11H16/c1-8-9(2)11(5-6-11)7-10(8)3-4-10/h3-7H2,1-2H3	C11H16	40	-99.55726503566478	""	CC1=C(C)C2(CC2)CC31CC3	3.60500002	""	PubChem:(123564080)
MSUNJFZSYOYUEG	InChI=1S/C11H18O/c1-10(2)5-7(10)9(12)8-6-11(8,3)4/h7-8H,5-6H2,1-4H3	C11H18O	41	-99.6406734037859	""	CC1(C)CC1C(=O)C2CC2(C)C	2.82500005	""	PubChem:(70494396)
XVNJUILKTMTAHM	InChI=1S/C11H16/c1-8-4-5-11(2,3)7-9-6-10(8)9/h8-10H,6-7H2,1-3H3	C11H16	42	-99.88649574490502	""	CC1C#CC(C)(C)CC2CC12	4.30000019	""	PubChem:(123883402)
ORUAAXMFNPNCIP	InChI=1S/C11H18O/c1-8(2)5-10-7-11(10,4)6-9(3)12/h5,10H,6-7H2,1-4H3	C11H18O	43	-99.94813644351079	1-[(1R,2R)-1-methyl-2-(2-methylprop-1-enyl)cyclopropyl]propan-2-one	CC(=CC1CC1(C)CC(=O)C)C	3.07399988	""	PubChem:(21577794)
KCPWQZUWMNUZHN	InChI=1S/C11H16/c1-7-8(2)10(4)11(5,6)9(7)3/h3-4H2,1-2,5-6H3	C11H16	44	-100.12554809564946	""	CC1=C(C)C(=C)C(C)(C)C1=C	4.63399982	""	PubChem:(14141139)
MLXMFSLAGRVEIP	InChI=1S/C11H16/c1-8-7-11(4)6-5-9(8)10(11,2)3/h5-6,9H,1,7H2,2-4H3	C11H16	45	-100.69932296069217	4,7,7-trimethyl-2-methylidenebicyclo[2.2.1]hept-5-ene	C=C1CC2(C)C=CC1C2(C)C	4.22399998	""	PubChem:(20437111)
XEYALOLEHKXYBD	InChI=1S/C11H16/c1-7-6-11(7)9(3)8(2)10-4-5-10/h4,7,9,11H,2,5-6H2,1,3H3	C11H16	46	-100.74038797591388	""	CC1CC1C(C)C(=C)C2=CC2	4.54699993	""	PubChem:(123290725)
WGFDFRQLKHHKTI	InChI=1S/C11H18O/c1-8(2)9-5-6-11(3,4)7-10(9)12/h9H,1,5-7H2,2-4H3	C11H18O	47	-101.02652392033	Cyclohexanone, 5,5-dimethyl-2-(1-methylethenyl)-	C=C(C)C1CCC(C)(C)CC1=O	2.7019999	""	PubChem:(13600852)
