inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
JULNGZWQRQLEDN	InChI=1S/C12H22N6O/c1-2-3-4-5-9-10(17-8-16-9)6-7-15-11(13)18-12(14)19/h8H,2-7H2,1H3,(H,16,17)(H5,13,14,15,18,19)	C12H22N6O	1	-187.22384978783137	[N''-[2-(5-pentyl-1H-imidazol-4-yl)ethyl]carbamimidoyl]urea	CCCCCC1=C(CCNC(=N)NC(=N)O)NC=N1	2.73399997	""	PubChem:(20393977)
FSDPYPXFGUVFME	InChI=1S/C12H22N6O/c1-2-3-4-5-6-9-10(17-8-16-9)7-15-11(13)18-12(14)19/h8H,2-7H2,1H3,(H,16,17)(H5,13,14,15,18,19)	C12H22N6O	2	-196.45060117021043	[N''-[(4-hexyl-1H-imidazol-5-yl)methyl]carbamimidoyl]urea	CCCCCCC1=C(CNC(=N)NC(=N)O)NC=N1	3.14499998	""	PubChem:(20393973)
CDCBXNRGYNGHAT	InChI=1S/C12H26N6O3/c13-5-2-1-3-9(11(16)20)18-10(19)4-6-17-12(21)8(15)7-14/h8-9H,1-7,13-15H2,(H2,16,20)(H,17,21)(H,18,19)	C12H26N6O3	3	-200.20512291831378	""	C(CCN)CC(C(=N)O)N=C(CCN=C(C(CN)N)O)O	-1.95000005	""	PubChem:(71460434)
REBVUPKCISMPRJ	InChI=1S/C12H22N6O/c1-3-4-5-6-7-9-10(16-8-15-9)18(2)11(13)17-12(14)19/h8H,3-7H2,1-2H3,(H,15,16)(H4,13,14,17,19)	C12H22N6O	4	-202.2905202886494	""	CCCCCCC1=C(NC=N1)N(C)C(=N)NC(=N)O	4.046	""	PubChem:(88793615)
BHFZMKZLBBFEMF	InChI=1S/C12H26N6O3/c13-1-4-16-10(19)7-9(12(21)18-6-3-15)8-11(20)17-5-2-14/h9H,1-8,13-15H2,(H,16,19)(H,17,20)(H,18,21)	C12H26N6O3	5	-203.67273681124666	1,2,3-Propanetricarboxamide, N,N'',N''''-tris(2-aminoethyl)-	C(CN=C(CC(CC(=NCCN)O)C(=NCCN)O)O)N	-3.00399995	""	PubChem:(71349124)
SDCGVQUEFISWPW	InChI=1S/C12H22N6O/c1-8(19)13-9-10(16(2)3)14-12(18(6)7)15-11(9)17(4)5/h1-7H3,(H,13,19)	C12H22N6O	6	-203.9196897538746	N-[2,4,6-tris(dimethylamino)pyrimidin-5-yl]acetamide	CC(=NC1=C(N=C(N=C1N(C)C)N(C)C)N(C)C)O	2.09599996	""	PubChem:(11550730)
IFWZAXWRWWSERP	InChI=1S/C12H22N6O/c19-12(9-18-10-15-16-17-18)14-8-7-13-11-5-3-1-2-4-6-11/h10-11,13H,1-9H2,(H,14,19)	C12H22N6O	7	-204.90523845587754	""	C1CCCC(CC1)NCCN=C(CN2C=NN=N2)O	1.81099999	""	PubChem:(81424900)
XQLAVINHSCVVET	InChI=1S/C12H22N6O/c1-2-3-5-9-10(17-8-16-9)6-4-7-15-11(13)18-12(14)19/h8H,2-7H2,1H3,(H,16,17)(H5,13,14,15,18,19)	C12H22N6O	8	-204.95790620871946	[N''-[3-(4-butyl-1H-imidazol-5-yl)propyl]carbamimidoyl]urea	CCCCC1=C(CCCNC(=N)NC(=N)O)NC=N1	2.523	""	PubChem:(20393957)
FQQNZKZFQDCFLV	InChI=1S/C12H22N6O/c1-17-10-15-11(16-17)9-14-12(19)13-5-8-18-6-3-2-4-7-18/h10H,2-9H2,1H3,(H2,13,14,19)	C12H22N6O	9	-205.42461423726039	""	CN1C=NC(=N1)CNC(=NCCN2CCCCC2)O	0.499000013	""	PubChem:(127714673)
JCXCIDSRKGDREY	InChI=1S/C12H24N6O2/c13-11(19)17(15-7-8-15)5-3-1-2-4-6-18(12(14)20)16-9-10-16/h1-10H2,(H2,13,19)(H2,14,20)	C12H24N6O2	10	-208.93259421261385	1-(aziridin-1-yl)-1-[6-[aziridin-1-yl(carbamoyl)amino]hexyl]urea	C(CCCN(C(=N)O)N1CC1)CCN(C(=N)O)N2CC2	-0.158000007	""	PubChem:(20036172)
