inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
RHJJSCHDCZIHTI	InChI=1S/C16H18O3/c1-8-5-13(17)10(3)12-6-11-9(2)15(18)19-14(11)7-16(8,12)4/h5,11-12,14H,2-3,6-7H2,1,4H3	C16H18O3	1	-131.49549412276312	""	CC1=CC(=O)C(=C)C2CC3C(=C)C(=O)OC3CC12C	1.421	""	KEGG Mine
RNMOXDIPXKUMTG	InChI=1S/C16H20O4/c1-9(5-6-15(17)19-4)12-8-13-11(3)16(18)20-14(13)7-10(12)2/h13-14H,1,3,5-8H2,2,4H3	C16H20O4	2	-138.84676517762222	methyl 4-(6-methyl-3-methylidene-2-oxo-3a,4,7,7a-tetrahydro-1-benzofuran-5-yl)pent-4-enoate	C=C(CCC(=O)OC)C1=C(C)CC2C(C1)C(=C)C(=O)O2	1.65400004	""	PubChem:(304634)
OTZGLPYWWMJMRK	InChI=1S/C16H18O3/c1-9-11-7-16(4)10(2)12(17)5-6-15(16,3)8-13(11)19-14(9)18/h5-6,11,13H,1-2,7-8H2,3-4H3	C16H18O3	3	-139.31965173278226	(3aR,4aR,8aS,9aR)-4a,8a-dimethyl-3,5-dimethylidene-3a,4,9,9a-tetrahydrobenzo[f][1]benzofuran-2,6-dione	C=C1C2CC3(C)C(=C)C(=O)C=CC3(C)CC2OC1=O	1.77100003	""	PubChem:(16066801)
RRGFAXNMCUUXSW	InChI=1S/C16H20O4/c1-9-12-7-6-11(10(2)17)5-4-8-16(3)14(20-16)13(12)19-15(9)18/h5,12-14H,1,4,6-8H2,2-3H3	C16H20O4	4	-140.14658580846157	""	C=C1C2CCC(=CCCC3(C)C(C2OC1=O)O3)C(=O)C	1.25600004	""	PubChem:(124148222)
VXEPIGFCSIVCLP	InChI=1S/C16H18O3/c1-8-6-16(4)7-13-11(9(2)15(18)19-13)5-12(16)10(3)14(8)17/h6,11-13H,2-3,5,7H2,1,4H3	C16H18O3	5	-141.06106064682635	""	CC1=CC2(C)CC3C(CC2C(=C)C1=O)C(=C)C(=O)O3	1.53999996	""	KEGG Mine
XNUMIFOQYFZKCZ	InChI=1S/C16H18O3/c1-4-10-12-7-11-9(2)15(18)19-14(11)8-16(12,3)6-5-13(10)17/h4-6,11-12,14H,2,7-8H2,1,3H3	C16H18O3	6	-142.1706923721848	""	CC=C1C2CC3C(=C)C(=O)OC3CC2(C)C=CC1=O	1.88300002	""	KEGG Mine
ABMQOCJYNROVBU	InChI=1S/C16H22O5/c1-7-4-5-9-8(2)15(20)21-13(9)16(3)11(7)6-10(12(16)17)14(18)19/h7,9-13,17H,2,4-6H2,1,3H3,(H,18,19)	C16H22O5	7	-150.607154305984	""	CC1CCC2C(=C)C(=O)OC2C3(C)C1CC(C3O)C(=O)O	2.20900011	""	KEGG Mine
RNATWACQEVTIRV	InChI=1S/C16H20O4/c1-10-5-4-6-12(16(18)19-3)7-8-13-11(2)15(17)20-14(13)9-10/h6,9,13-14H,2,4-5,7-8H2,1,3H3	C16H20O4	8	-151.32709788215533	""	CC1=CC2C(CCC(=CCC1)C(=O)OC)C(=C)C(=O)O2	2.17400002	""	PubChem:(25116004 86618686 90830891 90967122)
VCCGTPZJOLPGGA	InChI=1S/C16H18O3/c1-4-10-11-7-12-9(2)13(17)5-6-16(12,3)8-14(11)19-15(10)18/h4-6,11-12,14H,2,7-8H2,1,3H3	C16H18O3	9	-151.57212484915635	""	CC=C1C2CC3C(=C)C(=O)C=CC3(C)CC2OC1=O	1.88300002	""	KEGG Mine
KERROCNPJWWSKC	InChI=1S/C16H20O4/c1-9-5-6-11-10(2)14(18)20-13(11)15(3)12(17)7-8-16(9,15)19-4/h7-9,11,13H,2,5-6H2,1,3-4H3	C16H20O4	10	-152.45351575804784	""	CC1CCC2C(=C)C(=O)OC2C3(C)C(=O)C=CC13OC	0.941999972	""	KEGG Mine
