inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
FOSUYISICTXNPW	InChI=1S/C11H13N7O3/c1-7-12-3-8(4-13-7)14-10(19)6-18-5-9(16-17-18)15-11(20)21-2/h3-5H,6H2,1-2H3,(H,14,19)(H,15,20)	C11H13N7O3	1	-192.02784032403304	""	CC1=NC=C(C=N1)N=C(CN2C=C(N=C(O)OC)N=N2)O	-1.079	""	PubChem:(112524241)
RFTVTKBHDXCEEX	InChI=1S/C10H17N3O7/c11-5(1-2-7(15)16)9(19)13-6(4-14)10(20)12-3-8(17)18/h5-6,14H,1-4,11H2,(H,12,20)(H,13,19)(H,15,16)(H,17,18)	C10H17N3O7	2	-195.5249601541677	4-amino-5-[[1-(carboxymethylamino)-3-hydroxy-1-oxopropan-2-yl]amino]-5-oxopentanoic acid	C(CC(=O)O)C(C(=NC(CO)C(=NCC(=O)O)O)O)N	-5.35900021	""	PubChem:(18220418)
OVNJAMPOWFUTHT	InChI=1S/C10H17N3O7/c14-8(3-1-2-6-20-13(18)19)11-5-4-9(15)12-7-10(16)17/h1-7H2,(H,11,14)(H,12,15)(H,16,17)	C10H17N3O7	3	-197.3046649435515	""	C(CCON(=O)=O)CC(=NCCC(=NCC(=O)O)O)O	-0.298999995	""	PubChem:(129042281)
PDMHEKWCZHTZSZ	InChI=1S/C10H19N3O8/c1-3(11-19)7(15)10(18)9(17)6(13-21)8(16)5(12-20)4(2)14/h3-10,14-18H,1-2H3	C10H19N3O8	4	-198.64205757920064	""	CC(C(C(C(C(C(C(C(C)O)N=O)O)N=O)O)O)O)N=O	-3.13499999	""	PubChem:(89370065)
XKAHUJADEPXYAH	InChI=1S/C10H17N3O7/c11-5(10(19)20)1-2-7(15)13-6(4-14)9(18)12-3-8(16)17/h5-6,14H,1-4,11H2,(H,12,18)(H,13,15)(H,16,17)(H,19,20)	C10H17N3O7	5	-201.12979135314015	gamma-Glutamyl-seryl-glycine	C(CC(=NC(CO)C(=NCC(=O)O)O)O)C(C(=O)O)N	-5.35900021	""	EcoCyc Mine;biological;Natural Products:(UNPD166943);PubChem:(126027 6336027 21120626)
BUDNAJYVCUHLSV	InChI=1S/C10H17N3O7/c1-4(11)8(17)12-5(2-7(15)16)9(18)13-6(3-14)10(19)20/h4-6,14H,2-3,11H2,1H3,(H,12,17)(H,13,18)(H,15,16)(H,19,20)	C10H17N3O7	6	-203.44701400969646	L-alanyl-L-alpha-aspartyl-L-serine	CC(C(=NC(CC(=O)O)C(=NC(CO)C(=O)O)O)O)N	-5.08300018	""	PubChem:(18218320 71464691);CHEBI:(73344)
RAUDKMVXNOWDLS	InChI=1S/C10H17N3O7/c11-5(1-2-8(16)17)9(18)12-3-7(15)13-6(4-14)10(19)20/h5-6,14H,1-4,11H2,(H,12,18)(H,13,15)(H,16,17)(H,19,20)	C10H17N3O7	7	-203.81634735880647	4-amino-5-[[2-[(1-carboxy-2-hydroxyethyl)amino]-2-oxoethyl]amino]-5-oxopentanoic acid	C(CC(=O)O)C(C(=NCC(=NC(CO)C(=O)O)O)O)N	-5.35900021	""	PubChem:(18220275 89437077)
RMAWDDRDTRSZIR	InChI=1S/C10H17N3O7/c1-4(11)8(17)13-6(3-14)9(18)12-5(10(19)20)2-7(15)16/h4-6,14H,2-3,11H2,1H3,(H,12,18)(H,13,17)(H,15,16)(H,19,20)	C10H17N3O7	8	-206.21829370937758	2-[[2-(2-aminopropanoylamino)-3-hydroxypropanoyl]amino]butanedioic acid	CC(C(=NC(CO)C(=NC(CC(=O)O)C(=O)O)O)O)N	-5.08300018	""	PubChem:(18218508)
LGJMTMRHCNIPHG	InChI=1S/C11H13N7O3/c1-17-11-15-6-8(12)13-3-14-9(6)18(11)10-5(16-17)7(20)4(2-19)21-10/h3-4,7,10,19-20H,2H2,1H3,(H2,12,13,14)	C11H13N7O3	9	-206.24543391797965	""	CN1C2=NC3=C(N=CN=C3N)N2C4C(=N1)C(C(CO)O4)O	-0.827000022	""	PubChem:(21771209)
YGQFMLJNMAHIRS	InChI=1S/C11H13N7O3/c1-2-21-11(20)15-9-5-18(17-16-9)6-10(19)14-8-3-12-7-13-4-8/h3-5,7H,2,6H2,1H3,(H,14,19)(H,15,20)	C11H13N7O3	10	-207.01855301775328	""	CCOC(=NC1=CN(CC(=NC2=CN=CN=C2)O)N=N1)O	-0.971000016	""	PubChem:(112524167)
YRBGKVIWMNEVCZ	InChI=1S/C10H17N3O7/c11-5(4-14)9(19)13-6(1-2-7(15)16)10(20)12-3-8(17)18/h5-6,14H,1-4,11H2,(H,12,20)(H,13,19)(H,15,16)(H,17,18)/p-1	C10H17N3O7	11	-208.5716619953062	4-[(2-amino-3-hydroxypropanoyl)amino]-5-(carboxymethylamino)-5-oxopentanoic acid	C(CC(=O)O)C(C(=NCC(=O)O)O)N=C(C(CO)N)O	-5.35900021	""	PubChem:(7020150 7020151 18223886)
WMLFFCRUSPNENW	InChI=1S/C10H17N3O7/c1-4(10(19)20)12-9(18)6(3-14)13-8(17)5(11)2-7(15)16/h4-6,14H,2-3,11H2,1H3,(H,12,18)(H,13,17)(H,15,16)(H,19,20)	C10H17N3O7	12	-209.02158046092535	3-amino-4-[[1-(1-carboxyethylamino)-3-hydroxy-1-oxopropan-2-yl]amino]-4-oxobutanoic acid	CC(C(=O)O)N=C(C(CO)N=C(C(CC(=O)O)N)O)O	-5.08300018	""	PubChem:(18219648 101665186)
UJUOHEJZDPGAIV	InChI=1S/C11H15N7O4/c12-11(13)17-8-5-9(15-2-14-8)18(3-16-5)10-7(21)6(20)4(1-19)22-10/h2-4,6-7,10,19-21H,1H2,(H4,12,13,14,15,17)	C11H15N7O4	13	-209.04383942197012	2-[9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]purin-6-yl]guanidine	C(C1C(C(C(N2C=NC3=C2N=CN=C3NC(=N)N)O1)O)O)O	-1.23899996	""	PubChem:(21631268)
XHMODEOYOLZIJV	InChI=1S/C10H17N3O7/c1-5(9(17)11-4-8(15)16)12-7(14)3-2-6(13-20)10(18)19/h5-6,13,20H,2-4H2,1H3,(H,11,17)(H,12,14)(H,15,16)(H,18,19)	C10H17N3O7	14	-209.9340529696151	""	CC(C(=NCC(=O)O)O)N=C(CCC(C(=O)O)NO)O	-1.72500002	""	EcoCyc Mine
AQJSVVCDKROAMZ	InChI=1S/C11H13N7O3/c1-2-21-11(20)15-9-5-18(17-16-9)6-10(19)14-8-3-4-12-7-13-8/h3-5,7H,2,6H2,1H3,(H,15,20)(H,12,13,14,19)	C11H13N7O3	15	-210.63726314364988	""	CCOC(=NC1=CN(CC(=NC2=CC=NC=N2)O)N=N1)O	-0.243000001	""	PubChem:(112524316)
KNZQGAUEYZJUSQ	InChI=1S/C10H17N3O7/c1-4(10(19)20)12-9(18)6(2-7(15)16)13-8(17)5(11)3-14/h4-6,14H,2-3,11H2,1H3,(H,12,18)(H,13,17)(H,15,16)(H,19,20)	C10H17N3O7	16	-210.67816242992882	3-[(2-amino-3-hydroxypropanoyl)amino]-4-(1-carboxyethylamino)-4-oxobutanoic acid	CC(C(=O)O)N=C(C(CC(=O)O)N=C(C(CO)N)O)O	-5.08300018	""	PubChem:(18223842)
NJIKKGUVGUBICV	InChI=1S/C10H17N3O7/c1-4(8(17)13-6(3-14)10(19)20)12-9(18)5(11)2-7(15)16/h4-6,14H,2-3,11H2,1H3,(H,12,18)(H,13,17)(H,15,16)(H,19,20)	C10H17N3O7	17	-211.67890490803097	3-amino-4-[[1-[(1-carboxy-2-hydroxyethyl)amino]-1-oxopropan-2-yl]amino]-4-oxobutanoic acid	CC(C(=NC(CO)C(=O)O)O)N=C(C(CC(=O)O)N)O	-5.08300018	""	PubChem:(18219375 53340503)
NUOWCIXCZNZUHX	InChI=1S/C10H17N3O7/c11-5(8(15)16)3-4-20-10(19)13-6(9(17)18)1-2-7(12)14/h5-6H,1-4,11H2,(H2,12,14)(H,13,19)(H,15,16)(H,17,18)	C10H17N3O7	18	-212.11338208038632	""	C(CC(=N)O)C(C(=O)O)N=C(O)OCCC(C(=O)O)N	-3.24900007	""	KEGG Mine
CDPDKMMVMVCLHR	InChI=1S/C10H17N3O7/c1-4(7(15)13-8(16)10(19)20)12-6(14)3-2-5(11)9(17)18/h4-5,8,16H,2-3,11H2,1H3,(H,12,14)(H,13,15)(H,17,18)(H,19,20)	C10H17N3O7	19	-214.34463193167323	""	CC(C(=NC(C(=O)O)O)O)N=C(CCC(C(=O)O)N)O	-4.58799982	""	EcoCyc Mine
JEDIEMIJYSRUBB	InChI=1S/C10H17N3O7/c1-4(14)8(11)10(20)13-5(2-6(15)16)9(19)12-3-7(17)18/h4-5,8,14H,2-3,11H2,1H3,(H,12,19)(H,13,20)(H,15,16)(H,17,18)	C10H17N3O7	20	-214.36012787508187	L-threonyl-L-alpha-aspartylglycine	CC(C(C(=NC(CC(=O)O)C(=NCC(=O)O)O)O)N)O	-5.25699997	""	PubChem:(18224238 71728366);CHEBI:(73658)
RSQXCXDOOGYVLD	InChI=1S/C10H17N3O7/c1-5(8(15)12-4-20-10(18)19)13-7(14)3-2-6(11)9(16)17/h5-6H,2-4,11H2,1H3,(H,12,15)(H,13,14)(H,16,17)(H,18,19)	C10H17N3O7	21	-216.03033817786587	""	CC(C(=NCOC(=O)O)O)N=C(CCC(C(=O)O)N)O	-3.24499989	""	EcoCyc Mine
LVVBAKCGXXUHFO	InChI=1S/C10H17N3O7/c1-4(12-9(18)5(11)3-14)8(17)13-6(10(19)20)2-7(15)16/h4-6,14H,2-3,11H2,1H3,(H,12,18)(H,13,17)(H,15,16)(H,19,20)	C10H17N3O7	22	-216.10676657671553	2-[2-[(2-amino-3-hydroxypropanoyl)amino]propanoylamino]butanedioic acid	CC(C(=NC(CC(=O)O)C(=O)O)O)N=C(C(CO)N)O	-5.08300018	""	PubChem:(18223788)
VGJGBVAOHHWHPX	InChI=1S/C10H17N3O7/c11-5(8(15)16)1-2-7(14)13-6(9(17)18)3-4-20-10(12)19/h5-6H,1-4,11H2,(H2,12,19)(H,13,14)(H,15,16)(H,17,18)	C10H17N3O7	23	-216.680596444806	""	C(CC(=NC(CCOC(=N)O)C(=O)O)O)C(C(=O)O)N	-3.24900007	""	KEGG Mine
HYBNLZOAYIIILM	InChI=1S/C11H13N7O3/c1-6-7(2)16-17-10(13-6)15-11(21)14-8-3-12-18(4-8)5-9(19)20/h3-4H,5H2,1-2H3,(H,19,20)(H2,13,14,15,17,21)	C11H13N7O3	24	-217.12469941235523	""	CC1=NC(=NN=C1C)NC(=NC2=CN(CC(=O)O)N=C2)O	-2.60299993	""	PubChem:(114388438)
YJSRVBLUDHTYSB	InChI=1S/C10H17N3O7/c11-4(9(17)18)1-2-7(15)13-5(10(19)20)3-6(14)8(12)16/h4-6,14H,1-3,11H2,(H2,12,16)(H,13,15)(H,17,18)(H,19,20)	C10H17N3O7	25	-217.30540872103109	""	C(CC(=NC(CC(C(=N)O)O)C(=O)O)O)C(C(=O)O)N	-4.35400009	""	KEGG Mine
BSUBCCXIFDKCHD	InChI=1S/C10H17N3O7/c11-4(9(17)18)3-6(14)8(16)13-5(10(19)20)1-2-7(12)15/h4-6,14H,1-3,11H2,(H2,12,15)(H,13,16)(H,17,18)(H,19,20)	C10H17N3O7	26	-217.76206940136973	""	C(CC(=N)O)C(C(=O)O)N=C(C(CC(C(=O)O)N)O)O	-4.35400009	""	KEGG Mine
UAXOQYIVDJZULU	InChI=1S/C11H13N7O3/c12-2-11(3-19)5(20)1-6(21-11)18-4-15-7-8(13)16-10(14)17-9(7)18/h4-6,19-20H,1,3H2,(H4,13,14,16,17)	C11H13N7O3	27	-220.45377072974392	4''-C-cyano dDAP	C1C(C(C#N)(CO)OC1N2C=NC3=C(N)NC(=N)N=C32)O	-1.324	""	PubChem:(3010606 54343899 68222270);biological
JJQGZGOEDSSHTE	InChI=1S/C10H17N3O7/c1-4(14)8(10(20)12-3-7(17)18)13-9(19)5(11)2-6(15)16/h4-5,8,14H,2-3,11H2,1H3,(H,12,20)(H,13,19)(H,15,16)(H,17,18)	C10H17N3O7	28	-220.74049293918782	3-amino-4-[[1-(carboxymethylamino)-3-hydroxy-1-oxobutan-2-yl]amino]-4-oxobutanoic acid	CC(C(C(=NCC(=O)O)O)N=C(C(CC(=O)O)N)O)O	-5.25699997	""	PubChem:(18219672 101555014)
QSVCIFZPGLOZGH	InChI=1S/C10H17N3O7/c11-3-7(15)12-5(1-2-8(16)17)9(18)13-6(4-14)10(19)20/h5-6,14H,1-4,11H2,(H,12,15)(H,13,18)(H,16,17)(H,19,20)	C10H17N3O7	29	-221.26356338646542	4-[(2-aminoacetyl)amino]-5-[(1-carboxy-2-hydroxyethyl)amino]-5-oxopentanoic acid	C(CC(=O)O)C(C(=NC(CO)C(=O)O)O)N=C(CN)O	-5.25099993	""	PubChem:(13229328 13229329)
OYLWRSYBNLGOEW	InChI=1S/C10H19N3O8/c14-2-1-5(10(19)20)11-8(17)6(3-15)12-9(18)7(4-16)13-21/h5-7,13-16,21H,1-4H2,(H,11,17)(H,12,18)(H,19,20)	C10H19N3O8	30	-222.88634026263873	""	C(CO)C(C(=O)O)N=C(C(CO)N=C(C(CO)NO)O)O	-3.60400009	""	PubChem:(118521569)
VRVSGGVBFIDXHP	InChI=1S/C10H17N3O7/c11-4(9(17)18)1-2-7(16)13-8(10(19)20)5(14)3-6(12)15/h4-5,8,14H,1-3,11H2,(H2,12,15)(H,13,16)(H,17,18)(H,19,20)	C10H17N3O7	31	-223.40029292007782	""	C(CC(=NC(C(CC(=N)O)O)C(=O)O)O)C(C(=O)O)N	-4.61999989	""	KEGG Mine
MIJWOJAXARLEHA	InChI=1S/C10H17N3O7/c11-5(4-14)9(18)12-3-7(15)13-6(10(19)20)1-2-8(16)17/h5-6,14H,1-4,11H2,(H,12,18)(H,13,15)(H,16,17)(H,19,20)	C10H17N3O7	32	-225.17374844988754	2-[[2-[(2-amino-3-hydroxypropanoyl)amino]acetyl]amino]pentanedioic acid	C(CC(=O)O)C(C(=O)O)N=C(CN=C(C(CO)N)O)O	-5.35900021	""	PubChem:(9814550 18223924)
AYIGQVGLLOIRNP	InChI=1S/C11H13N7O3/c19-10(8-17-7-2-9(16-17)18(20)21)12-5-6-15-11-13-3-1-4-14-11/h1-4,7H,5-6,8H2,(H,12,19)(H,13,14,15)	C11H13N7O3	33	-225.26380250895284	""	C1=CN=C(N=C1)NCCN=C(CN2C=CC(=N2)N(=O)=O)O	0.296999991	""	PubChem:(47055668)
SVABRQFIHCSNCI	InChI=1S/C10H17N3O7/c1-4(14)8(10(19)20)13-6(15)3-12-9(18)5(11)2-7(16)17/h4-5,8,14H,2-3,11H2,1H3,(H,12,18)(H,13,15)(H,16,17)(H,19,20)	C10H17N3O7	34	-225.48780626782778	3-amino-4-[[2-[(1-carboxy-2-hydroxypropyl)amino]-2-oxoethyl]amino]-4-oxobutanoic acid	CC(C(C(=O)O)N=C(CN=C(C(CC(=O)O)N)O)O)O	-5.25699997	""	PubChem:(18219509)
BCHAQQZRLZYRGM	InChI=1S/C11H15N7O4/c12-8-5-9(16-2-15-8)18(3-17-5)10-7(20)6(19)4(22-10)1-21-11(13)14/h2-4,6-7,10,19-20H,1H2,(H3,13,14)(H2,12,15,16)	C11H15N7O4	35	-225.86782798982233	""	C(C1C(C(C(N2C=NC3=C2N=CN=C3N)O1)O)O)OC(=N)N	-1.26100004	""	PubChem:(53674624)
IUYLORJCPUDZHV	InChI=1S/C10H17N3O7/c1-4(8(17)12-3-7(15)16)13-9(18)6(14)2-5(11)10(19)20/h4-6,14H,2-3,11H2,1H3,(H,12,17)(H,13,18)(H,15,16)(H,19,20)	C10H17N3O7	36	-226.19120606985018	""	CC(C(=NCC(=O)O)O)N=C(C(CC(C(=O)O)N)O)O	-4.99100018	""	EcoCyc Mine
BSNJMJOAXPKWHA	InChI=1S/C11H15N7O4/c1-13-17-11-15-8(12)5-9(16-11)18(3-14-5)10-7(21)6(20)4(2-19)22-10/h3-4,6-7,10,19-21H,1-2H2,(H3,12,15,16,17)	C11H15N7O4	37	-227.660108462731	""	C=NNC1=NC2=C(C(=N1)N)N=CN2C3C(C(C(CO)O3)O)O	-0.0670000017	""	PubChem:(101679525)
VNKIVHJTLIKRHP	InChI=1S/C11H13N7O3/c19-10(20)6-18-4-8(3-13-18)14-11(21)16-1-2-17-7-12-15-9(17)5-16/h3-4,7H,1-2,5-6H2,(H,14,21)(H,19,20)	C11H13N7O3	38	-228.48902478679418	""	C1CN2C=NN=C2CN1C(=NC3=CN(CC(=O)O)N=C3)O	2.45000005	""	PubChem:(64577556)
