Sample,1mem_Bt_12pt5hr-1,1mem_Bt_12pt5hr-2,1mem_Bt_12pt5hr-3,1mem_Bt_12pt5hr-4,1mem_Bt_25hr-1,1mem_Bt_25hr-2,1mem_Bt_25hr-3,1mem_Bt_25hr-4,1mem_Bt_30hr-1,1mem_Bt_30hr-2,1mem_Bt_30hr-3,1mem_Bt_30hr-4,1mem_Bt_35hr-1,1mem_Bt_35hr-2,1mem_Bt_35hr-3,1mem_Bt_35hr-4,1mem_Bt_40hr-1,1mem_Bt_40hr-2,1mem_Bt_40hr-3,1mem_Bt_40hr-4,1mem_Bt_45hr-1,1mem_Bt_45hr-2,1mem_Bt_45hr-3,1mem_Cv_12pt5hr-1,1mem_Cv_12pt5hr-2,1mem_Cv_12pt5hr-3,1mem_Cv_12pt5hr-4,1mem_Cv_25hr-1,1mem_Cv_25hr-2,1mem_Cv_25hr-3,1mem_Cv_25hr-4,1mem_Cv_30hr-1,1mem_Cv_30hr-2,1mem_Cv_30hr-3,1mem_Cv_30hr-4,1mem_Cv_35hr-1,1mem_Cv_35hr-2,1mem_Cv_35hr-3,1mem_Cv_35hr-4,1mem_Cv_40hr-1,1mem_Cv_40hr-2,1mem_Cv_40hr-3,1mem_Cv_40hr-4,1mem_Cv_45hr-1,1mem_Cv_45hr-2,1mem_Cv_45hr-3,1mem_Cv_45hr-4,1mem_Ps_12pt5hr-1,1mem_Ps_12pt5hr-2,1mem_Ps_12pt5hr-3,1mem_Ps_12pt5hr-4,1mem_Ps_25hr-1,1mem_Ps_25hr-2,1mem_Ps_25hr-3,1mem_Ps_25hr-4,1mem_Ps_30hr-1,1mem_Ps_30hr-2,1mem_Ps_30hr-3,1mem_Ps_30hr-4,1mem_Ps_35hr-1,1mem_Ps_35hr-2,1mem_Ps_35hr-3,1mem_Ps_35hr-4,1mem_Ps_40hr-1,1mem_Ps_40hr-2,1mem_Ps_40hr-3,1mem_Ps_40hr-4,1mem_Ps_45hr-1,1mem_Ps_45hr-2,1mem_Ps_45hr-3,1mem_Ps_45hr-4
3-METHYLADENINE,7.169757556,7.394913099,5.664398331,5.693607706,7.205613939,8.881771242,7.21527157,8.976229072,7.55302405,9.024772714,6.965221981,8.926782356,6.744880472,10.07449061,9.448978926,8.589664885,8.444713218,11.11753259,10.57179543,11.94267272,6.965662537,11.63425359,10.58497621,4.415375022,4.849958648,4.033839718,3.944063504,4.717551279,5.949355026,5.545198962,5.008865554,5.520454311,5.710506716,5.113042488,5.532257322,5.402742466,6.123067484,4.800680964,4.554848099,5.697385349,6.449139332,6.090017331,5.267369231,5.234366079,5.229763246,5.005956712,5.407292786,4.777493464,4.774066137,3.525223949,3.750613983,4.631182969,4.817624904,4.436724499,5.247756318,5.904213164,6.074829588,4.828506191,5.799511339,5.237009697,5.413307265,5.00439355,6.693836596,5.89741875,6.194504633,5.106810393,6.664071498,5.319634776,6.078641103,5.857220212,6.707224098
"3,4-DIHYDROXYBENZOATE",2.031629474,3.770086797,1.398627594,2.736354455,2.709858358,3.859241746,1.940457491,1.680760938,1.298894693,1.755648926,4.141952637,3.172385148,1.580737538,1.46279304,1.452799089,1.943834852,1.570748593,3.817142334,1.797529039,1.942804588,1.446804674,1.688735679,4.7668492,1.878054908,2.407039022,1.726729577,1.780050462,2.404178477,5.19365236,6.930103509,6.840222879,4.509824282,7.086802236,7.107020433,13.40063177,4.426962778,10.08488674,9.45912273,11.25851651,6.090492111,10.66607949,15.7974598,16.4362374,6.008704068,14.72925316,16.14896214,15.63085389,2.496299582,5.099711586,4.016521571,1.779567783,2.069709958,5.703108531,6.716992679,7.825464692,3.512785134,5.933634342,10.14345264,4.81230424,5.141236106,7.923067296,8.15372669,3.489729971,6.858622264,7.144499508,7.900264302,5.46740765,7.611751091,9.015507752,8.336315977,5.36619632
"3,4-Dihydroxyphenylglycol",3.982966325,5.425819303,3.135520815,3.056290707,1.920120565,5.344047662,4.896740796,3.042538185,1.635712308,5.339912135,3.519507686,1.704221962,2.340644916,4.740467914,4.350826383,2.18240071,2.593661789,5.159615332,6.733725543,4.959334698,1.865616081,3.866501643,4.444882561,2.931265361,1.748624577,3.812118957,1.287127518,2.680630768,1.387303717,3.748507918,1.7313785,3.067562035,1.767136202,3.526548417,2.612291095,3.06003193,2.047080934,3.36731073,2.319985326,1.430217322,1.373632589,3.215600538,4.495094297,1.209615989,2.229641766,3.68692537,3.289729257,3.469497706,1.760051876,3.203779056,1.791674154,1.299863876,1.543623895,2.904312827,2.605549005,1.969809065,2.263164397,3.545773686,1.322689719,3.314503029,1.321833381,3.054080894,2.880694319,3.321926949,2.533725216,3.150477127,1.429294881,2.905407899,2.035649562,3.51247212,1.716269162
4-ACETAMIDOBUTANOATE,1.448608076,1.368206083,1.744795356,1.431973282,1.432621162,1.173723797,1.390084275,1.979702381,1.627438322,1.781430754,1.335894175,1.873128878,1.467290731,1.355632258,2.072484403,1.733441865,1.554357392,1.263413612,2.790914386,1.814629357,1.317522649,1.230458096,3.079165705,5.057193174,6.388061086,7.371473599,4.833298316,6.072203239,8.606767048,12.48505007,5.134134077,7.325714357,10.98668073,4.196188895,14.41772245,7.753841758,4.75589916,4.20191622,9.016093952,7.114960801,5.214676661,5.112503266,14.30140096,7.093614846,5.585631774,5.179012334,4.676779329,3.464333251,1.739187825,5.148518109,1.927015885,2.355918346,2.743432453,2.757589366,5.00226387,3.155452486,6.221669614,5.230734492,2.867645765,3.769764223,5.433767311,10.29567457,3.09795433,4.499111749,3.774534258,8.26165204,4.269242209,5.64174972,6.681783287,5.903264331,4.585657632
4-GUANIDINOBUTANOATE,5.178688991,5.454438423,3.696987686,3.618237873,4.301552193,6.336289908,4.229761375,4.409285073,4.431414924,6.25876932,3.805808009,4.537626459,4.369108836,6.208983467,5.119718902,4.481625105,4.694131099,5.943076492,5.664270274,5.108950771,4.348074866,5.922992178,5.450646524,5.601622482,5.7410436,4.903739408,4.846893321,5.120662743,7.107310555,6.393449202,6.135292372,6.289437763,7.214717058,6.307976123,7.113091423,5.801462939,7.738996908,5.916466615,5.978982865,5.832516882,8.112169485,9.285751822,6.945796655,5.413315041,6.769466654,6.364609837,7.587318114,5.625711758,4.786746924,3.997160755,4.984169876,5.640572516,7.177207699,7.173498704,6.432304072,6.919722224,8.443172246,8.90029638,6.609445074,7.038310958,9.30015899,9.932148406,6.896283757,8.139605952,8.993748133,10.16366265,7.614756989,6.928412826,9.71640697,11.56225888,6.861129532
4-HYDROXY-2-QUINOLINECARBOXYLIC ACID_pos,2.377258063,1.279253194,3.887046683,2.253704383,1.334077097,1.568017419,3.30923308,2.303706784,1.729875155,1.699299443,1.643142089,2.41098224,1.605976394,2.590530203,1.619667114,2.316520089,1.943344556,2.149809185,3.650332213,2.697635137,1.281730986,3.111879354,2.679342092,1.855651034,1.266794316,1.233395419,0.900751955,1.822250036,1.401318302,1.245863308,1.326979449,1.086562866,1.623139162,3.411981182,1.878687584,0.769915293,1.211012136,3.702537036,1.756788789,1.660348365,1.966349903,4.57207065,1.910595008,1.677174249,1.828321026,3.585960121,1.207346523,1.859630048,1.649115322,3.642424463,1.493631442,0.83961272,1.579056749,3.112261189,1.933578127,1.02855515,0.980675622,0.908507071,1.630859692,0.841475224,1.775309919,0.993479862,1.042276463,0.582852729,1.036714914,2.468604517,1.652036901,0.72607526,1.406215848,1.195471467,1.760865423
4-HYDROXY-2-QUINOLINECARBOXYLIC ACID_neg,3.625117254,2.553834036,3.365077237,4.457719246,2.804723193,2.023373817,3.724119385,3.376029622,2.855681854,3.061603202,3.477720739,3.584214352,2.91979965,3.326241967,3.959716237,3.555674815,2.979881686,4.346028455,4.280352657,3.844858631,3.107105674,3.977534479,4.471193934,1.162410163,1.326061231,2.125051327,1.669183932,1.009923245,2.056379301,1.403789557,2.078098059,1.734861525,1.673230828,1.467102499,3.163940521,2.071601592,1.951591364,1.986142045,2.280952398,2.286330921,2.222781081,2.909877612,3.127638111,2.492776702,2.288707308,2.226558453,2.65113344,2.839553457,1.969406812,1.327133056,2.362852268,2.016102652,2.005723256,2.540100025,3.340060828,2.006825301,2.46255155,2.537937304,2.481800889,1.079237983,2.353421686,2.298703692,2.464318521,1.946233606,2.293389069,2.532225621,2.916378245,1.693290289,2.275810596,2.62451485,2.400268617
4-HYDROXYBENZOATE,9.817783835,9.963206109,9.824718721,10.49596264,8.962061837,13.94080189,13.55117656,10.9958136,9.182133337,13.19999858,14.0447314,11.94334983,9.097248807,14.15611437,16.18133043,11.51026599,10.44754728,15.7122686,16.532556,13.6242162,9.644078576,15.47738502,17.18333047,17.04729574,18.37252185,19.69907385,15.64480845,17.67529447,26.95690725,26.93028925,22.08683416,21.35504199,27.79319703,30.43464373,34.61175572,23.85755228,31.80832997,31.03448927,26.51050863,22.65843945,34.24087195,33.976122,36.07186109,22.07056682,35.01179403,36.04537827,34.05247101,7.279866331,5.792806481,5.36660061,5.504073106,3.124555219,6.845594541,6.383863341,7.929552933,5.125553626,7.588750185,6.719185714,7.078448923,5.169639244,7.309929841,7.165729167,6.796011131,5.084281192,6.884909013,6.802048669,6.774612752,7.665342104,7.320093135,7.184915479,6.711337303
4-IMIDAZOLEACETIC ACID,2.323464268,2.853279848,1.822743409,2.082711152,2.071175537,3.277954903,2.532178329,2.264547658,2.506050897,3.139067178,2.404950838,2.728329327,2.228827784,3.033477631,3.269690039,2.678920669,2.866674454,3.80774737,3.733429911,3.501539274,2.551238608,3.050679379,3.695633589,1.216511855,2.198616625,2.003786594,2.009652652,2.074496973,3.410016476,3.567765162,3.083763467,2.77690722,3.278836515,3.342944638,3.689038093,3.106443603,3.61496391,3.227099343,2.990050761,3.075753574,3.825656367,3.08246857,3.433355305,2.791275756,3.636032587,3.396581557,3.489024267,2.442197877,2.336150892,1.79303841,2.041778328,2.578630866,2.417191324,2.32470512,2.669768561,3.349722211,3.318541635,2.567766863,2.676545196,3.313032494,2.978766714,2.939682298,2.497112881,3.90215983,3.8752833,3.532850508,2.727831218,2.421520137,4.153605278,3.330122355,2.811660455
4-PYRIDOXATE_pos,8.935839213,8.491812471,6.681370286,6.365595268,9.534904095,8.774490022,7.707762808,10.07638219,9.827333936,1.706670887,7.460144064,10.16025211,2.083870648,10.17278928,9.712395486,10.23379942,12.5526692,9.828479337,9.353286879,13.12405716,9.180944357,10.91596012,10.03926354,0.50908805,1.104154008,1.033635766,0.775787634,2.013045062,2.961930852,2.478614777,1.846799634,3.949957557,3.743897732,2.950491161,3.317064491,4.519434669,4.830754787,3.399471086,3.459041563,5.534729452,5.950241143,5.789679087,4.254085506,5.216940583,5.487078183,4.739391626,5.185251395,0.457999849,0.830113798,0.355947311,0.939612389,0.511342435,0.534733667,0.321579049,0.585454435,0.882419293,0.760691433,0.632567433,0.544875961,0.989199464,0.775687558,0.720451794,0.891347466,0.931200484,0.818414576,0.478239641,1.170580235,1.480855766,0.737000074,0.56373815,1.099678323
4-PYRIDOXATE_neg,16.64536423,18.65976958,18.40095027,19.16386057,20.24777551,24.38498226,24.46849662,20.36257323,21.36636447,23.9096811,25.72418665,21.22440441,20.12676551,25.69537456,29.24561112,21.47275962,22.71455573,29.94879877,32.85793802,27.46358068,21.02650087,29.53859188,34.20750852,1.152792392,1.323387651,2.106181073,0.816257408,3.882618883,5.573366477,5.148545496,3.872682263,5.871851025,7.023713232,6.455288236,8.379788302,7.182438889,9.756814858,7.48947243,6.106676515,8.533745757,12.02379369,12.47805183,10.76742705,9.166052898,12.91015751,11.83445595,9.34226053,1.723354501,1.647677242,1.856566304,1.734804984,1.127144678,1.365942153,1.650750266,2.229306198,0.831027708,1.542842445,2.195423465,1.988494551,1.293100066,1.8835213,2.516787345,1.276112064,1.487665382,1.910137468,1.681157086,2.425037418,2.177734582,2.331637346,2.072408164,1.572782415
5-Aminopentanoate,0.781834595,0.656661241,0.832933792,0.888030437,0.731563975,0.771698956,0.699349063,0.818239684,0.661425393,0.79410822,0.799991678,0.643383279,0.830196563,0.699962769,0.788020286,0.709414213,0.98781775,1.677902402,0.862838237,0.686054252,0.629932858,1.146736786,0.895234615,0.842195489,0.714166476,1.000710403,0.772068754,2.24700233,3.423914405,2.865481558,2.341371243,3.422912999,3.899024691,3.151269388,4.248512868,3.689878399,4.506511445,3.558119242,2.776322704,3.956860902,4.860378363,4.396680549,4.041892929,3.637681208,4.503079923,4.065423026,4.136373105,0.977133169,0.75248187,0.632815116,0.662409299,0.915016904,0.852749974,1.988401153,1.11513807,0.926287494,1.08443206,1.923685181,1.744576674,0.707665327,2.53999561,2.349573925,0.871984283,0.740900664,2.068113689,2.793203518,0.778705354,0.876299026,2.573521922,2.74969914,0.776904814
5-OXO-L-PROLINE_pos,0.400518229,2.354676632,1.945314587,2.198918637,1.790665896,2.02254475,1.752309923,1.991420236,1.589644674,1.921216392,1.796826308,1.002578207,1.517814644,1.895834905,2.668722591,2.050836988,1.936908423,2.855415196,2.585977205,2.667364731,1.765890806,2.637657424,2.965737701,1.367849762,4.216898692,2.544895063,2.199624959,2.775368738,5.968128938,6.99533147,5.440586323,1.86197979,5.281236114,3.316569156,7.879152601,1.625089427,8.265392326,2.856184035,3.199763965,2.478952074,8.803491597,3.670579731,7.921632741,2.457056118,6.822327414,5.154259281,3.285130812,0.578202934,3.15477857,1.728422233,2.267745176,3.673374954,5.496137049,2.359170596,5.383525408,4.249772677,7.021455982,6.595724417,3.333282434,2.33046872,5.827525344,6.589047262,3.343239346,2.770444314,4.5237954,4.723879879,4.122168014,2.329072177,8.053058311,6.672055779,2.976178363
5-OXO-L-PROLINE_neg,15.13202274,11.8495081,8.557120971,9.088478651,15.77291526,17.77464506,15.38961114,11.58050321,13.23784376,15.03326298,13.83250212,9.829877767,14.51567738,15.69890607,14.26917089,13.57241146,10.19649164,16.09261583,15.04038813,14.80660887,12.393269,16.7895249,13.60044141,9.429085157,6.607552612,5.607161956,6.03445046,6.964413735,7.581346131,5.691007753,5.455304432,4.538067764,6.627141311,5.606824902,3.231639277,2.933216567,5.112248818,4.827424165,6.895225865,3.793900447,5.91691183,4.192854189,3.812628273,4.379975392,5.717494177,4.934297489,4.10352587,12.02433636,9.339620189,7.840487127,6.188788942,10.9041318,11.59985006,12.48363784,12.25652705,12.75578657,11.81885852,10.25723577,10.76411648,9.30672006,13.16663938,10.21555773,11.42441731,9.287828764,9.627481846,11.75195373,11.45512545,6.49039923,11.36684715,11.73101589,10.56041209
"5,6-DIHYDROURACIL",1.862504873,1.411018032,1.012390922,0.975281894,1.55552422,1.507716069,1.262023564,1.691204844,1.530960559,1.485503754,1.23134413,1.637174225,1.599362659,1.530913339,1.763443569,1.800689651,1.693830228,2.094659193,2.069137616,2.004463035,1.591752933,1.985741576,1.700827179,1.33311687,1.259593193,0.981923861,1.550394235,1.542358784,1.695006006,1.48322831,1.437880327,1.477198155,1.768744281,1.577807637,2.049275902,1.419228851,2.079097433,1.719182942,1.413267294,1.501851152,2.332071398,1.789215804,2.0139721,1.396091676,1.994872289,1.615041557,1.827714501,1.179298919,1.883972981,1.134135376,1.386740377,2.130857826,2.023898923,1.715257117,1.871825294,1.986758354,2.300992974,1.873724151,2.034452683,1.762674361,2.204461943,2.101416947,2.063601238,1.969487025,2.220355973,2.363902672,2.318492915,1.474931917,2.412021989,2.033622223,1.646444252
5'-METHYLTHIOADENOSINE_pos,9.492431629,5.943955727,7.115782721,6.209278982,7.785695526,6.518454594,7.250545432,9.463963765,7.76945492,6.592815102,1.481039479,2.265092318,1.86122683,9.775239816,9.689671037,9.434442009,9.112392082,9.749191423,10.21243591,11.62573515,7.524844387,11.24377997,10.67757721,7.834457981,6.836039756,7.012218666,6.758916916,8.041949094,11.06094807,10.98874941,10.66464008,9.812061375,11.68386936,11.40861785,11.47968506,9.905180533,12.56600398,11.53220121,10.55401079,10.51084327,13.72265613,13.99800577,11.3694913,9.576495694,10.77517057,12.0462753,11.94579105,8.75075929,7.619225712,5.64494319,6.516876358,4.711203067,6.796933352,5.991717103,6.059384859,1.735658429,6.781420478,6.299552121,5.078676375,1.58459174,6.500743227,5.882863493,4.338895597,2.970047873,5.260598266,3.996527851,2.470290739,2.665151915,3.215947434,3.901253639,2.318354382
5'-METHYLTHIOADENOSINE_neg,4.662669634,3.45874412,4.403390868,3.998724587,4.116969931,4.277280947,4.673777409,4.139581815,4.079993654,3.939558233,5.039658525,4.2446693,3.873109971,5.444340314,5.525812171,4.351960267,3.767302115,5.864567222,5.889603538,4.937961928,3.665490353,6.039678695,6.169762326,3.057150444,4.182378861,4.243917445,3.080002723,3.923912944,6.487017809,5.68525366,4.101751396,4.147007772,6.560157148,6.78491699,6.186233898,4.650294864,7.384325104,6.639110914,4.6708714,5.063606713,7.462906748,7.795664157,6.384461709,4.614450093,7.284524648,6.722926117,5.441345931,4.495254698,4.26119567,3.432002169,2.455731464,2.437481914,3.452711242,3.582609203,3.508245767,2.399842574,2.938874091,3.089666078,2.066049535,1.168575679,1.739634927,2.641944099,1.396852259,0.66446323,2.261454326,1.220580913,0.734788276,0.661843564,0.585183743,1.197003027,0.774817767
