inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
FGJVMBHDJYETHF	InChI=1S/C40H74O13/c1-5-7-9-11-13-15-17-19-21-23-29(25-31(41)42)51-32(43)26-30(24-22-20-18-16-14-12-10-8-6-2)52-40-38(36(47)34(45)28(4)50-40)53-39-37(48)35(46)33(44)27(3)49-39/h27-30,33-40,44-48H,5-26H2,1-4H3,(H,41,42)	C40H74O13	1	-3053.2150412287297	(3S)-3-[(3R)-3-[(2R,3R,4R,5R,6S)-4,5-dihydroxy-6-methyl-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxytetradecanoyl]oxytetradecanoic acid	CCCCCCCCCCCC(CC(=O)O)OC(=O)CC(CCCCCCCCCCC)OC1C(C(C(C(C)O1)O)O)OC2C(C(C(C(C)O2)O)O)O	9.54100037	""	PubChem:(11974012 101419692 101420112)
QUFTZLBDZRCTJA	InChI=1S/C40H74O13/c1-5-7-9-11-13-15-16-18-20-22-24-30(26-32(43)51-29(25-31(41)42)23-21-19-17-14-12-10-8-6-2)52-40-38(36(47)34(45)28(4)50-40)53-39-37(48)35(46)33(44)27(3)49-39/h27-30,33-40,44-48H,5-26H2,1-4H3,(H,41,42)	C40H74O13	2	-3053.2150412287297	""	CCCCCCCCCCCCC(CC(=O)OC(CCCCCCCCCC)CC(=O)O)OC1C(C(C(C(C)O1)O)O)OC2C(C(C(C(C)O2)O)O)O	9.54100037	""	PubChem:(101027614)
WKCKJRMNQIUHAC	InChI=1S/C40H74O13/c1-5-7-9-11-13-15-16-18-19-21-23-29(25-31(41)42)51-32(43)26-30(24-22-20-17-14-12-10-8-6-2)52-40-38(36(47)34(45)28(4)50-40)53-39-37(48)35(46)33(44)27(3)49-39/h27-30,33-40,44-48H,5-26H2,1-4H3,(H,41,42)	C40H74O13	3	-3053.2150412287297	""	CCCCCCCCCCCCC(CC(=O)O)OC(=O)CC(CCCCCCCCCC)OC1C(C(C(C(C)O1)O)O)OC2C(C(C(C(C)O2)O)O)O	9.54100037	""	PubChem:(101027613)
CVWXSFIOYIUNPQ	InChI=1S/C40H74O13/c1-3-5-7-9-11-13-15-17-19-21-23-25-32(44)50-37-36(48)34(46)30(27-41)49-39(37)53-40(29-43)38(35(47)31(28-42)52-40)51-33(45)26-24-22-20-18-16-14-12-10-8-6-4-2/h30-31,34-39,41-43,46-48H,3-29H2,1-2H3	C40H74O13	4	-3053.599427066296	[(2R,3R,4S,5S,6R)-4,5-dihydroxy-2-[(2S,3S,4R,5R)-4-hydroxy-2,5-bis(hydroxymethyl)-3-tetradecanoyloxyoxolan-2-yl]oxy-6-(hydroxymethyl)oxan-3-yl] tetradecanoate	CCCCCCCCCCCCCC(=O)OC1C(C(C(CO)OC1OC2(CO)C(C(C(CO)O2)O)OC(=O)CCCCCCCCCCCCC)O)O	9.93999958	""	PubChem:(21120082)
JWRJPFULQAALLL	InChI=1S/C40H74O13/c1-3-5-7-9-11-13-15-17-19-21-23-25-31(43)51-37-30(28-42)50-40(53-39-35(47)34(46)33(45)29(27-41)49-39)36(48)38(37)52-32(44)26-24-22-20-18-16-14-12-10-8-6-4-2/h29-30,33-42,45-48H,3-28H2,1-2H3	C40H74O13	5	-3057.410956425601	""	CCCCCCCCCCCCCC(=O)OC1C(CO)OC(C(C1OC(=O)CCCCCCCCCCCCC)O)OC2C(C(C(C(CO)O2)O)O)O	9.9829998	""	PubChem:(57252809)
FWATZNPKHGOUIL	InChI=1S/C40H74O13/c1-5-7-9-11-13-15-17-19-21-23-28(41)25-30(43)31(29(42)24-22-20-18-16-14-12-10-8-6-2)38(49)53-40-37(35(47)33(45)27(4)51-40)52-39-36(48)34(46)32(44)26(3)50-39/h26-29,31-37,39-42,44-48H,5-25H2,1-4H3	C40H74O13	6	-3062.7866434457837	""	CCCCCCCCCCCC(CC(=O)C(C(CCCCCCCCCCC)O)C(=O)OC1C(C(C(C(C)O1)O)O)OC2C(C(C(C(C)O2)O)O)O)O	8.60999966	""	PubChem:(91565327);biological
CCNZZTGYOQHNSB	InChI=1S/C40H74O13/c1-3-5-7-9-11-13-15-17-19-21-23-25-32(43)49-28-31-34(45)36(47)37(48)39(50-31)53-40(29-42)38(35(46)30(27-41)52-40)51-33(44)26-24-22-20-18-16-14-12-10-8-6-4-2/h30-31,34-39,41-42,45-48H,3-29H2,1-2H3	C40H74O13	7	-3065.91393346254	""	CCCCCCCCCCCCCC(=O)OCC1C(C(C(C(O1)OC2(CO)C(C(C(CO)O2)O)OC(=O)CCCCCCCCCCCCC)O)O)O	9.93999958	""	PubChem:(101431183)
ISCUQNNGGKLNKJ	InChI=1S/C40H74O13/c1-7-11-13-15-17-19-25(23(5)27(41)9-3)29(43)21-31-33(45)35(47)37(49)39(51-31)53-40-38(50)36(48)34(46)32(52-40)22-30(44)26(24(6)28(42)10-4)20-18-16-14-12-8-2/h23-28,31-42,45-50H,7-22H2,1-6H3	C40H74O13	8	-3066.7547156548	""	CCCCCCCC(C(C)C(CC)O)C(=O)CC1C(C(C(C(O1)OC2C(C(C(C(CC(=O)C(CCCCCCC)C(C)C(CC)O)O2)O)O)O)O)O)O	5.53800011	""	PubChem:(24890956 24890957 24890958 24890959 24891706)
JSHQYXYWOLDSFR	InChI=1S/C40H74O13/c1-3-5-7-9-11-13-15-17-19-21-23-25-32(43)49-28-31-37(51-33(44)26-24-22-20-18-16-14-12-10-8-6-4-2)38(48)40(29-42,52-31)53-39-36(47)35(46)34(45)30(27-41)50-39/h30-31,34-39,41-42,45-48H,3-29H2,1-2H3	C40H74O13	9	-3067.222749726471	Sucrose dimyristate	CCCCCCCCCCCCCC(=O)OCC1C(C(C(CO)(O1)OC2C(C(C(C(CO)O2)O)O)O)O)OC(=O)CCCCCCCCCCCCC	10.3690004	""	PubChem:(121744)
RXMQDANZMJVXHA	InChI=1S/C40H74O13/c1-3-5-7-9-11-13-15-17-19-21-23-25-32(43)49-29-40(53-39-37(48)36(47)34(45)30(27-41)50-39)38(35(46)31(28-42)52-40)51-33(44)26-24-22-20-18-16-14-12-10-8-6-4-2/h30-31,34-39,41-42,45-48H,3-29H2,1-2H3	C40H74O13	10	-3067.7093923727193	""	CCCCCCCCCCCCCC(=O)OCC1(C(C(C(CO)O1)O)OC(=O)CCCCCCCCCCCCC)OC2C(C(C(C(CO)O2)O)O)O	10.3690004	""	PubChem:(54291005)
ZHEYUSUNFFBNHW	InChI=1S/C40H74O13/c1-3-5-7-9-11-13-15-17-19-21-23-25-31(41)49-27-29-33(43)35(45)37(47)39(51-29)53-40-38(48)36(46)34(44)30(52-40)28-50-32(42)26-24-22-20-18-16-14-12-10-8-6-4-2/h29-30,33-40,43-48H,3-28H2,1-2H3	C40H74O13	11	-3068.594246370463	""	CCCCCCCCCCCCCC(=O)OCC1C(C(C(C(O1)OC2C(C(C(C(COC(=O)CCCCCCCCCCCCC)O2)O)O)O)O)O)O	10.4119997	""	PubChem:(13288058)
