Sample,1mem_Bt_12pt5hr-1,1mem_Bt_12pt5hr-2,1mem_Bt_12pt5hr-3,1mem_Bt_12pt5hr-4,1mem_Bt_25hr-1,1mem_Bt_25hr-2,1mem_Bt_25hr-3,1mem_Bt_25hr-4,1mem_Bt_30hr-1,1mem_Bt_30hr-2,1mem_Bt_30hr-3,1mem_Bt_30hr-4,1mem_Bt_35hr-1,1mem_Bt_35hr-2,1mem_Bt_35hr-3,1mem_Bt_35hr-4,1mem_Bt_40hr-1,1mem_Bt_40hr-2,1mem_Bt_40hr-3,1mem_Bt_40hr-4,1mem_Bt_45hr-1,1mem_Bt_45hr-2,1mem_Bt_45hr-3,1mem_Cv_12pt5hr-1,1mem_Cv_12pt5hr-2,1mem_Cv_12pt5hr-3,1mem_Cv_12pt5hr-4,1mem_Cv_25hr-1,1mem_Cv_25hr-2,1mem_Cv_25hr-3,1mem_Cv_25hr-4,1mem_Cv_30hr-1,1mem_Cv_30hr-2,1mem_Cv_30hr-3,1mem_Cv_30hr-4,1mem_Cv_35hr-1,1mem_Cv_35hr-2,1mem_Cv_35hr-3,1mem_Cv_35hr-4,1mem_Cv_40hr-1,1mem_Cv_40hr-2,1mem_Cv_40hr-3,1mem_Cv_40hr-4,1mem_Cv_45hr-1,1mem_Cv_45hr-2,1mem_Cv_45hr-3,1mem_Cv_45hr-4,1mem_Ps_12pt5hr-1,1mem_Ps_12pt5hr-2,1mem_Ps_12pt5hr-3,1mem_Ps_12pt5hr-4,1mem_Ps_25hr-1,1mem_Ps_25hr-2,1mem_Ps_25hr-3,1mem_Ps_25hr-4,1mem_Ps_30hr-1,1mem_Ps_30hr-2,1mem_Ps_30hr-3,1mem_Ps_30hr-4,1mem_Ps_35hr-1,1mem_Ps_35hr-2,1mem_Ps_35hr-3,1mem_Ps_35hr-4,1mem_Ps_40hr-1,1mem_Ps_40hr-2,1mem_Ps_40hr-3,1mem_Ps_40hr-4,1mem_Ps_45hr-1,1mem_Ps_45hr-2,1mem_Ps_45hr-3,1mem_Ps_45hr-4
Phenotype,Bt_1,Bt_1,Bt_1,Bt_1,Bt_2,Bt_2,Bt_2,Bt_2,Bt_3,Bt_3,Bt_3,Bt_3,Bt_4,Bt_4,Bt_4,Bt_4,Bt_5,Bt_5,Bt_5,Bt_5,Bt_6,Bt_6,Bt_6,Cv_1,Cv_1,Cv_1,Cv_1,Cv_2,Cv_2,Cv_2,Cv_2,Cv_3,Cv_3,Cv_3,Cv_3,Cv_4,Cv_4,Cv_4,Cv_4,Cv_5,Cv_5,Cv_5,Cv_5,Cv_6,Cv_6,Cv_6,Cv_6,Ps_1,Ps_1,Ps_1,Ps_1,Ps_2,Ps_2,Ps_2,Ps_2,Ps_3,Ps_3,Ps_3,Ps_3,Ps_4,Ps_4,Ps_4,Ps_4,Ps_5,Ps_5,Ps_5,Ps_5,Ps_6,Ps_6,Ps_6,Ps_6
L-Arabinitol,831645.1545,1527097.36,666721.0891,1395201.193,1129106.16,2942418.569,1847528.164,2000539.538,1550118.068,2515856.441,1889595.394,2920817.937,905012.4204,3026808.336,3568304.606,1259274.932,3445021.641,3796752.345,5096429.346,5140139.932,1594100.787,2628234.869,3831641.437,5958.638382,244483.4153,165899.6705,300251.9947,766482.9356,1745533.812,1788611.061,2044788.044,2206151.707,2489310.632,2197292.895,5594762.638,3243693.043,2397185.992,1832838.639,1596095.721,1929032.869,3099009.01,2235477.582,5109579.72,1542991.803,4668822.491,2284322.238,7525003.783,338608.8594,1070095.668,437502.5815,383758.8808,1302169.54,2058616.568,1659974.603,6366919.391,3064798.89,6440523.077,4067612.313,6706130.421,2059021.394,6609273.305,5540462.28,5008304.718,2808677.056,9382472.825,3944801.273,5698644.071,2972504.382,12110477.19,7266028.774,9101427.487
Pro-Trp,81660.59834,204690.833,327955.0594,684128.1892,90857.39323,430018.3199,395508.1838,274664.7482,91931.6257,106284.906,978629.2749,74805.38891,143820.5846,211742.0729,179716.3595,140066.182,253122.7663,194956.7842,116410.691,108050.6854,86691.21093,174772.2215,348731.9877,15468.79855,100287.0289,134904.0912,250019.6122,46014.9619,1093002.049,2220104.634,461698.5337,85236.90837,1646877.436,898716.7923,2154646.262,30177.45479,1815941.837,1506552.074,254912.1177,17999.80802,2970577.297,1535983.267,2857866.229,184510.1774,4440111.849,3382863.845,314336.8639,15058.37326,113940.1163,627131.4355,139387.819,82923.56413,275788.7987,676639.3029,406003.5968,562205.4174,473991.2387,641821.5073,95349.22939,73414.01517,571916.1316,870062.4012,219420.3292,92064.53391,652611.86,298643.1614,137843.475,16155.36618,646767.6344,911070.6521,41668.31889
NALPHA-ACETYL-L-LYSINE,25934.09577,3586.077444,6313.917819,4660.956121,20596.35633,85717.88511,22371.73439,25790.276,18739.89391,8199.10658,22841.89317,6867.225961,67074.04408,43632.54456,25461.29675,30209.68671,5779.192518,68567.95956,29149.37507,17030.0928,13826.61753,272799.2525,15250.67361,202880.7843,218549.955,89913.07564,8223.750893,280678.838,737496.5668,542656.9561,472656.7968,439762.417,999703.6525,784664.4452,1032791.493,636821.6397,1004602.299,936581.218,458529.4508,855858.4339,1383637.788,1453483.476,769919.4792,970811.0221,2863707.564,1021425.255,771003.0627,43321.42888,177695.1479,154855.9174,54313.03301,237966.2776,75306.91188,200868.9802,553018.5803,141099.2364,1299575.234,314138.6471,353934.5238,196081.2962,734774.6575,2177448.672,137012.7308,91563.18416,998137.616,44978.66112,448776.1531,113325.3431,43930.7056,1155248.523,445220.6673
PYRIDOXINE,350157.0374,386113.2728,295906.1518,361159.149,654339.0449,3235657.846,2690374.99,1671869.312,1057617.431,3592438.403,3504912.239,2786286.462,823836.5891,5046804.344,7093069.561,1291710.978,3065715.92,9281740.548,10862121.99,6379464.788,1653150.348,7710822.937,10779071.12,41096.40688,209997.154,205342.644,82131.86762,171104.9556,925697.6088,757133.4114,480953.726,644218.6847,1417447.39,989853.166,2106615.716,1109389.664,1820371.802,992243.1112,467383.5171,813477.5005,2963012.31,2492692.288,3178514.015,698573.6828,3487839.441,2950341.719,1969827.927,707482.07,5099941.475,3478585.205,1679832.087,10096535.69,18412257.93,20605663.14,31230420.62,23214267.25,35784478.61,35669390.05,23392777.46,21715414.8,33225238.43,42500237.13,22926113.37,29555675.7,35285134,51070109.77,18964709.91,23514401.11,54996372.7,77456163.09,36871069.17
Val-Asp,110418.613,601205.2388,192263.284,153970.1823,1403415.412,9719933.637,6112649.585,2388731.798,1937724.958,3722271.293,7729211.276,1584884.523,1822463.892,5541665.166,15665463.05,1109842.159,2046644.279,9260213.199,13629849.25,4502784.739,1589656.174,14641157.36,10590339.9,4887.806119,121787.5527,23591.97499,0,15096.33863,250400.5247,200134.1422,91485.38349,19567.80984,303260.1975,334305.6599,79343.73936,18392.71815,630813.8346,368530.039,54685.19133,13919.69226,904854.3235,588074.5222,64483.6499,174985.7161,876546.0487,583742.3355,9779.396262,5921.586683,9445.244396,16426.63065,0,14335.24106,150951.8037,130087.9724,401721.6591,22503.77878,268361.5996,146041.0724,283319.3471,15750.02062,529722.2041,210783.2287,204216.8456,86536.83671,338189.7645,304375.7267,19849.92113,26331.3237,720759.4598,542318.1886,388748.2306
Ile-Ile,289942.3783,616298.6293,825918.7416,790891.7036,658552.6342,2373270.827,1857309.667,437944.4294,924427.4152,3857069.957,2767121.273,2915131.435,572948.7462,5650585.002,4732029.305,1199720.139,2435971.39,8446301.522,7805488.345,1242867.313,1588610.264,7329510.259,9010146.283,2192.199962,65378.4528,37935.37365,12088.14493,139184.1121,787930.3514,843241.8108,554856.6978,291960.6657,1634330.843,1333503.764,3054718.342,937537.267,2567276.692,2415990.041,618445.3501,1206008.782,4012948.512,1366848.8,5842030.875,1480498.799,9120703.265,4183206.926,113249.7006,21028.25604,312811.8615,207351.8522,178097.5385,342383.5686,579569.9574,1017798.699,1319831.659,822650.2853,1594742.187,1940320.412,210003.4757,525088.6373,1720728.231,3030983.133,252400.107,722761.0866,1885583.268,2788438.464,1088820.09,940028.4868,2165937.555,3106767.722,1449059.112
3-(4-HYDROXYPHENYL)LACTATE,6941.273682,2494.996033,3229.537994,8506.772708,3657.332344,2365.282502,2356.934381,3460.972209,3501.655416,3865.172018,2154.382558,263547.115,9401.711831,3577.966723,5922.0571,7863.721256,3918.787333,2915.723553,3738.314514,19559.99448,10567.09971,3288.591891,6123.990793,8186.086343,32946.38775,165074.5897,130857.3121,508543.7946,605624.7686,348640.6537,911468.549,766721.2868,749659.5963,1329115.118,1267795.01,1912011.527,639059.5425,1411968.835,1068870.873,961343.5003,878216.4907,1003042.385,1780457.625,1135162.961,1437003.057,1648992.665,3400792.664,540481.1103,603859.012,1327788.066,771302.2507,1170758.894,1223815.805,3869414.382,5564550.533,3178142.62,2497743.445,3195515.46,5081657.427,3016463.402,3264521.974,7229742.164,3973603.865,7460092.909,8974458.519,9982321.642,6235511.795,7306946.316,11265247.73,5404429.998,7327731.363
L-ALANINE/BETA-ALANINE,118132.4235,349346.9214,197442.5651,367093.3226,503611.8976,773254.591,714403.3761,429127.8888,511713.4963,588140.5013,732465.8584,574179.4218,264458.3522,641953.0468,1096296.028,262895.9954,656820.6348,897899.5527,1853625.755,952015.6889,447313.0817,750343.2153,1174866.42,5148.090985,70019.0882,74542.77809,54254.27297,178370.857,502559.144,418945.2991,332823.9714,421201.6925,742726.2045,624529.6679,1114197.435,623203.1337,845172.4663,593391.3618,316573.4264,637204.1396,1026306.763,1381450.499,1105261.055,567459.0861,1357501.829,644055.8589,734630.2942,89798.115,293178.0486,114337.6118,12020.1794,463061.1262,906975.4547,985509.5752,1539769.221,575673.8488,2355472.768,2551920.009,1482209.995,249158.2294,3000662.604,1548588.381,1070480.891,455465.6963,1614801.89,987374.8512,1860889.412,1210694.466,2235266.273,1467200.25,1600385.847
L-ALLOTHREONINE/L-THREONINE,9048.888695,5230.122404,19469.25023,7653.349328,394184.7111,349859.838,221420.1386,322392.1972,38356.42426,133381.6734,297748.7807,324593.0806,223604.0872,180630.8631,625820.8526,29669.50002,530516.0126,300663.8015,1061798.792,854353.3572,325523.7315,302055.7775,508659.577,5292.681622,54280.44109,130925.01,154048.2554,4904967.083,1632611.221,1761831.543,5338168.717,12219657.45,2511117.846,4667996.645,2896187.96,17897709.93,4853537.265,4340700.689,7671750.109,14266117.55,5047496.706,4035893.774,2785708.285,7174830.898,2873318.998,2785510.565,17109603.74,4871.222917,81551.13554,5255.923407,18540.95703,39666.27456,480697.0885,571698.5735,843257.8332,157239.0698,744639.877,493170.11,95024.28296,83925.68087,96140.08432,61308.9503,64073.39968,276533.46,792257.7295,653809.2069,113399.7934,97171.66425,151277.9521,158492.7455,143333.468
"3,4-DIHYDROXYBENZOATE",62684.00926,850844.751,32502.44021,262208.4959,234339.0742,796356.1213,86977.90384,87128.78546,29935.68029,81649.7759,889904.0205,669637.2127,34889.21239,54706.28389,44982.11259,70993.1647,106784.2016,971803.4981,82898.81932,145514.1456,51333.5916,69475.0144,1456067.058,34873.02531,233957.0904,66804.96447,140995.7822,178775.8201,1879203.544,5144705.976,7345917.257,1962099.913,5905277.005,4580977.907,32443570.39,2064069.143,11726110.92,10117064.01,14641473.39,3848567.572,15521216.31,46922647.7,61786529.12,3791676.871,55744501.85,43743118.27,70748960.35,70470.31288,2465444.018,1071585.818,103312.8335,147136.1964,2260437.61,3587593.389,7534430.738,926375.0446,3733377.556,17119821.79,1990181.334,2362980.696,9571417.706,8872184.075,687118.6612,6687594.647,7172215.28,5971578.54,2084680.525,9452740.025,13551987.55,8571870.629,2702842.825
N-ACETYLGLYCINE,658556.8298,1500894.736,409260.2777,643862.8422,1927409.732,3934145.488,2947228.698,1429771.146,2145000.241,2528485.861,784625.6738,769137.6689,2053210.159,3322909.215,2713621.85,2632917.306,1438574.186,2815900.367,846499.0112,4446298.851,2488300.279,3346708.833,2526300.075,100912.3586,46478.05739,44393.12147,551605.3219,1262104.982,2033399.227,1144780.932,2324670.92,9296517.301,2050982.39,1592792.017,4346068.599,7406896.329,1485536.154,2424721.63,1398969.618,668446.6217,1650015.774,1838533.25,2978315.139,617465.0815,1628720.825,3314870.758,7572147.187,328741.0313,544454.6128,175509.1661,737082.6479,2961676.087,32720437.5,22699524.56,39795360.02,13388743.71,55396983.8,29699467.84,36610313.31,5939445.296,127303838,56342766.01,36614085.42,1710239.184,43427564.04,54222292.4,72662619.7,4592339.339,124770315.1,101175910.6,55569085.22
MALONATE,118546887.2,261585414.3,126070400.1,347417489,518909632.7,727344120.2,858944444.9,667739616.2,683176309.4,556518986.4,960260786.6,597040527.9,608162468.9,634834862.2,1104500835,560573117.8,1201689763,989505137,1226566815,1320877833,764985313.3,839277693.3,1108702551,356657.3765,296349.2116,557957.0402,753114.2007,3501213.744,6292883.457,4978237.603,2064823.016,214251.7797,6239628.732,2482256.284,6367578.547,4744247.061,6371005.778,268704.3257,3617982.183,1712965.293,5943513.415,425650.4477,1688682.631,1185705.232,7969675.736,1500346.494,13165390.71,253422.5125,7437165.405,413710.9149,2160687.111,15547622.49,17747430,12089900.17,24319087.79,19315750.96,13438082.59,18218683.16,34350480,13861373.42,23227646.84,22560644.33,17116985.03,25625497.07,30973363.41,32615088.17,11008974.68,20414655.22,42921854.26,14485952.79,34615902.36
XYLITOL/L-ARABITOL,281479.2823,460000.0021,235626.4399,467725.049,516290.5754,789516.2596,906797.8868,938566.4067,726486.9795,686251.588,832041.9091,1255336.183,667913.8067,713310.5212,1277570.919,589158.7589,1646348.262,1162849.76,2071379.814,2364474.21,837579.4499,1027094.012,1673957.229,5958.638382,47153.75007,56334.51226,77711.36115,325856.8137,74081.30275,65998.89546,176762.9329,384221.6188,145800.9083,91810.67368,324145.48,3327581.532,126726.5991,124150.8841,335877.9633,130865.2243,3099009.01,345481.5557,762448.4513,244805.6983,4668822.491,452614.1074,1307748.96,1408592.602,4286985.241,1872844.801,1637428.445,12130031.13,13146422.07,14607057.85,43283992.46,33547446.72,42625736.9,36115896.48,46983116.75,28239206.55,44133379.12,49385514.68,33586038.93,47484587.96,48713812.08,51191233.11,42910815,34808893.99,73751619.74,74416639.79,62435306.81
FORMYL-L-METHIONYL PEPTIDE,2078.292239,0,3215.673879,2526.986628,2889.688912,27875.81364,19776.80061,5021.581923,5161.722277,14951.98206,29474.80273,3963.775974,1492.648655,12299.73891,13975.87131,2279.589343,3164.568347,52562.97267,61012.76602,57486.36922,3078.918681,61464.67929,87005.79782,11680.09761,211142.1226,101387.1775,74393.92646,140843.1891,241481.8892,180115.6353,193913.4998,88042.58921,281542.4892,233296.9395,832263.0427,139502.7645,322240.9527,176204.0273,78654.99542,54495.53941,414953.5117,368168.0072,794390.4253,41693.67275,584828.2208,232566.9483,390664.9509,820547.9022,4465235.132,1703147.767,2168805.52,3476924.286,9553081.487,8753415.311,42341042.64,9717179.043,26561284.13,29387255.37,17222628.49,10953232.69,33036529.83,39141071.48,17042352.58,18472483.16,59090745.77,33099060.28,18501086.6,18254497.64,46385305.85,61020788.67,28167308.56
ERYTHRITOL,70800.99547,196944.542,97187.87304,160936.0207,137715.2253,408962.7365,285846.3944,272372.522,190011.02,310198.386,312474.6614,365348.1988,91638.79628,449809.6952,542599.3366,148343.261,419438.9439,854235.0265,931450.0907,762118.1924,213334.1171,629029.6968,776322.8153,1955.135342,3124.950928,2292.659222,2027.1235,2285.120232,9594.172019,32804.70987,35877.64967,9954.916282,63420.37286,41055.80186,161442.0538,7636.644091,90026.3123,43570.32025,26448.07537,14407.68947,128727.9666,55295.40172,136609.585,10447.77905,117884.72,55084.39094,135223.2779,607152.8008,2502263.323,968946.7574,708934.9116,3602512.584,4710936.381,5025099.584,12793501.39,9183719.894,10856815.92,9956703.97,10100647.62,7348208.786,11593166.82,13219917.87,8690775.19,10036148.77,14551694.19,15218450.55,9796472.708,6355412.556,20474938.3,22609167.58,13979431.3
TRANS-CINNAMATE,3210905.32,137921.7123,3171789.836,5160809.238,1385901.216,7096090.128,6171372.741,5307305.956,1835028.447,8643782.308,6610165.588,9896882.638,1047995.442,13623350.25,12765280.93,4318836.241,4702912.855,18786175.84,16062693.14,19336758.73,1883079.542,13467398.55,16246157.1,424101.313,160704.9641,371805.2454,336612.3022,631333.9786,1015409.444,861447.9544,697655.5812,502545.5883,62829.69237,992621.3964,1124811.897,1106377.847,90097.3303,1142953.075,485384.6306,1114742.883,1033741.533,1254356.99,1403479.793,960140.3376,2592627.12,1102288.843,1193353.065,1131457.975,344225.2738,330749.7322,1190193.595,200072.1511,231459.0852,252639.4782,5086372.977,2166592.571,256650.0278,565178.5056,275692.5211,1369422.469,485584.1321,539285.3566,787933.7381,1636227.918,258093.4361,364267.2318,1753712.919,1490629.627,266597.3591,451657.1859,447562.5421
DEOXYCYTIDINE,1897.617158,0,0,0,0,1794.411363,1986.790938,0,2116.189689,2897.672156,0,0,0,2756.354764,0,0,0,2786.885087,0,0,0,0,0,0,2752.953377,0,0,0,4210.930482,0,2009.12007,2786.395335,8864.724824,4835.145795,10961.04061,42326.77039,11498.91785,2910.954042,2173.861264,134159.4253,55705.22357,37575.1898,128658.7479,215379.1724,45636.51969,45541.67328,129784.6912,705541.4114,1963150.788,907811.7916,537008.9683,2424615.9,1726137.181,3313600.943,6572164.663,5549059.094,5599199.416,5677981.182,3738054.422,3190529.979,5553035.342,6681802.405,3323742.075,4683665.519,5735346.304,7445324.428,4227482.621,3460492.09,7824454.381,9437109.939,5077202.917
4-PYRIDOXATE,34677210.72,103160896.4,73062884.2,3280770.302,97754528.92,197987104.8,175528389,158165592.7,5463670.411,204891697.8,12686165.52,201913404.8,72016801.05,294803900.5,369305341.2,96936939.95,34336054.72,467959302.1,24275401.82,415824387.1,13532862.07,371041998.5,540212456.7,8065.254455,38881.95136,121233.5633,13595.35609,51127.01454,2322244.785,2109575.437,1333125.001,705074.1079,5748964.789,3432751.942,7933265.02,1675426.273,10463513.58,5021755.87,2336447.466,649645.554,22169226.65,23123900.34,17370903.11,822536.8554,37070306.67,1014812.584,15105248.51,23186.75409,234319.3525,28502.05493,58924.98965,23764.57496,31056.64505,53250.38086,110301.7004,12265.31204,65630.2877,173578.8183,49260.89268,37597.06374,83980.44729,154049.1469,33598.71878,68245.66305,209194.4318,57542.55913,181907.4447,221370.0293,257298.6755,116264.0766,247590.0945
4-HYDROXY-2-QUINOLINECARBOXYLIC ACID,356114.3113,264468.7055,452683.6425,1133620.881,259821.421,114770.3611,614847.373,706094.0751,318124.2463,433000.7832,526758.9208,965747.9151,219872.5546,643205.9832,910783.9413,434514.7758,729094.8485,1434303.61,1119332.866,1127869.833,508440.3559,907790.1523,1201593.746,8268.809056,39118.08204,124521.4088,116257.7104,13251.76631,116644.6608,42760.95714,205983.9509,111695.764,77724.31553,40297.38607,427009.7119,211507.2889,84978.21143,93655.40196,121755.8792,203591.3072,140475.7562,293254.6467,425731.7819,270731.6339,209136.8816,114651.0914,345196.7631,103720.89,141992.2388,38656.27888,241835.6798,135996.8908,98326.51484,194013.0962,585845.5892,172727.2234,266867.4252,268154.1299,272982.1359,21857.93808,250839.247,198797.5712,241961.7945,152807.3304,237230.8142,196639.8264,316392.8718,104063.453,217992.1054,267485.4777,241880.3903
3-METHOXY-4-HYDROXYMANDELATE,14406.41816,286196.9943,90399.67095,21655.98451,103517.2799,619359.4338,285944.7833,31844.90138,136352.4059,578574.0065,364324.8931,113104.6845,50135.00463,566508.9509,595466.688,83323.14095,312088.8296,728232.6784,533831.9681,284735.6087,201864.1635,506636.9256,643635.9176,104678.5223,0,2127.704228,476641.1973,1374990.895,12855.35097,49278.64609,2175635.704,3585479.12,3408.798737,2206.891911,3620.701992,4596096.26,0,2481.648848,2424483.027,3522996.533,9088.365206,3107.217261,7588.488055,3591103.22,104851.5713,3017.608951,2812818.288,57851.85478,50999.38849,81891.54755,27503.99552,695718.2094,38747.58873,146870.2366,165460.7973,2152126.958,245919.7564,84858.25919,1779199.379,2526068.719,179665.1967,290342.6098,1164838.129,3669486.629,245852.4852,305296.9717,1160790.952,2823382.661,269029.9585,423689.0235,1344059.276
"2,4-DIHYDROXYPTERIDINE",97945.1087,351256.284,73088.07668,184367.4368,257377.6409,626211.5099,314861.5704,237822.9679,320572.6883,483129.2091,325154.5747,317369.451,183552.9547,433396.4127,905804.8228,198078.3212,542399.5446,1051355.457,1197890.165,746765.054,315328.6317,651285.5327,1232136.681,24642.70134,3605.198878,2899.796499,6215.500751,12559.60284,86216.59846,43824.2081,69365.02199,73905.33656,155591.6044,232917.6347,58214.23461,196241.6274,306487.5254,270159.6847,89581.87651,175343.1279,350833.2886,248056.5319,312606.5224,130794.4273,716535.6156,296293.4643,328841.9423,6034.97373,23103.04179,10210.8435,3141.184846,102143.5232,0,0,3774.151875,195700.4731,0,0,4134.7335,144227.2037,0,0,4420.50056,208027.2741,6096.770561,0,76827.56127,224850.6333,0,22710.22312,15279.90721
3-HYDROXYANTHRANILATE,32737.01363,74390.81565,22744.02639,47026.19824,63709.51029,109394.9904,141160.9637,79995.25362,25850.70208,49840.93076,76180.80091,168590.7798,48482.3384,144556.2797,55288.8369,51729.51206,135546.7187,213358.2416,142333.9971,186690.8892,57827.44723,54685.02617,68120.11383,11326.61715,19413.00067,12356.43301,51577.67059,33591.83131,623143.417,787283.6196,1196282.39,65950.5063,727822.8517,925671.7012,2762150.45,69784.68509,1025780.647,83895.48173,933001.9349,535685.4029,2041307.95,2355167.021,3713157.662,451942.9115,1910991.08,1666889.526,4377127.626,8924.470742,24768.7218,19242.26219,101387.3714,42651.7713,57894.70562,18244.09259,508498.3681,83405.48188,375494.203,210851.7836,50196.74076,31452.12543,119074.0156,428517.1808,83660.3078,40894.27596,48884.15746,172734.1038,13710.63179,119019.6344,26125.6199,122855.1772,61664.70851
PYRROLE-2-CARBOXYLATE,61250.3959,89587.62522,136295.7179,50371.62285,65808.38407,120585.175,226716.5119,337427.3562,45353.47485,187757.1883,286973.4692,141159.8764,21191.42935,227531.6009,487846.4457,225584.1236,91966.08607,270662.7527,769025.3327,1037603.498,34799.63264,423233.6967,996153.9437,13513.12753,19482.26533,10698.14349,99270.13211,16682.29395,10177.65593,11252.51114,9898.209254,15141.03989,19882.04056,81739.53657,25519.16669,30773.81447,66173.02619,71493.40427,10868.55602,25244.05922,118502.9994,45710.94744,243907.0582,30771.43204,116329.4834,80299.98629,23947.01893,13533.9301,19264.2323,11437.7934,51289.8686,10640.18799,42247.51836,14861.76785,102646.4531,14704.49472,183300.1759,328087.8273,72497.06946,57175.79883,243187.7531,226588.8957,76251.68182,103335.4731,112142.3549,79365.96767,310544.7121,9916684.628,170518.4249,98217.44231,60475.07386
5-aminovaleric acid (5-aminopentanoic acid),3572.464341,4495.939166,6865.009405,8962.171579,4610.646966,6367.150405,4071.725846,10052.76286,3952.846027,7555.810311,6411.862359,5585.87439,5054.226027,5993.953653,7178.527424,3450.945487,26559.35011,82539.8133,9168.720808,6407.568143,4236.963563,21753.78549,9644.900155,3144.875813,6110.618901,13003.52198,11504.74796,145955.0858,538423.356,363692.4191,294609.0705,857886.5101,983461.3342,399348.5365,1033864.528,1195206.076,1046314.775,538472.3548,219558.9319,1055344.647,1468660.924,1011568.901,918842.3366,841323.0413,1592901.145,697899.871,1311085.663,4226.465754,7920.387369,4190.898853,5328.315466,12713.88879,7556.53607,93065.90587,21802.48335,16985.15407,22790.12037,116773.3719,94820.79757,6162.277877,315351.6688,212289.9504,10719.69045,8430.226426,173964.692,263919.8328,6023.024401,14423.17808,315221.649,307615.8001,8202.090531
4-ACETAMIDOBUTANOATE,22723.5384,40667.81395,63102.00825,37578.06765,34625.73672,22402.63488,31975.69032,142378.2131,58881.77863,85299.9562,29856.84767,137843.0374,27903.60969,43542.58846,130586.1096,50346.15237,103475.996,35237.09114,310284.5439,118571.8648,38765.57326,26874.72896,392451.7954,680915.7778,4373146.235,5197550.243,2822539.2,2880365.244,8552150.571,30082384.69,3106253.475,8409926.475,22003352.02,942889.0569,40405715.68,11090661,1229812.31,886837.5702,7519631.551,6135634.721,1813816.959,1590455.522,40702616.9,6238665.299,3040022.268,1442835.19,1895014.716,188354.0984,97790.74609,2256957.495,131179.6755,217006.0089,251617.2612,248237.4933,1967976.134,671455.1722,4303882.534,2347631.081,421123.9373,931536.9633,3087445.826,17861853.14,480707.9524,1887728.913,1057615.968,6829123.791,992538.8715,3848977.987,5517083.769,3043895.898,1686654.002
"GUANOSINE 3',5'-CYCLIC MONOPHOSPHATE",0,0,0,0,0,0,0,0,3061.816443,3680.290128,0,0,0,0,0,0,0,4435.202808,0,0,0,8037.919179,0,0,0,0,0,4594.725132,2693.903065,3450.201353,3632.53417,10035.10626,15273.17984,130444.7446,160575.9158,95153.00543,269153.2106,367301.4801,130263.8195,286610.9715,411960.4538,5952553.364,1075323.261,475668.1577,990421.1023,1062907.524,942080.9754,0,3475.061551,0,0,0,5214.615243,0,0,0,0,0,0,0,2813.077227,0,0,0,0,6390.665449,0,0,0,0,0
INDOLE-3-ACETAMIDE,6912.805531,10395.45483,27886.99868,9829.668703,8787.575014,150673.2118,120953.6995,42580.97734,11728.67391,206384.4384,129608.4739,138524.7939,5300.898348,118788.0678,139451.9882,24922.93895,26191.26668,170994.6893,102378.5763,59667.63019,5680.01948,55117.58977,76097.09864,7748.155946,8937.459644,45010.95057,16167.30416,64514.43943,272145.3052,119795.0159,44539.31759,128329.2084,335501.9469,132456.2459,244228.8067,126517.2883,217360.6949,168175.5873,36523.88755,130877.1978,293707.8952,160563.1091,226378.2306,170173.263,368312.7639,235181.5489,220663.8227,49266.95311,243963.8351,292261.6076,50350.33079,695013.8859,113009.3942,317808.2176,338903.5675,1378741.142,402782.3912,1105381.732,96210.52957,1840436.675,730054.71,1364921.438,29305.27668,2019822.108,132904.3488,1249859.357,131889.1703,828032.4301,769685.6547,1059478.321,132458.8106
D-PANTOTHENIC ACID,23256.15253,275552.9051,31347.89876,234618.5011,20460.32227,195527.2524,106078.3802,138764.9325,24290.49759,861227.9711,158180.1055,73608.7065,92753.08546,1580331.103,1005044.768,67971.72078,29249.17704,294791.9259,401838.0178,502083.7791,139368.667,864119.4721,767801.3371,29200.60626,225404.8454,1715004.752,64911.37747,658821.9626,2931879.98,1100126.923,395965.5286,914059.9351,4017973.321,1598177.267,943923.6115,316100.1849,947029.5255,858718.2462,171741.543,517923.3708,2078613.907,631470.2978,2852721.477,1044645.78,10211787.74,491364.0275,178883.2396,1441082.036,38245257.6,45617343.7,5013870.181,4160323.098,9882792.886,15830662.54,99359721.62,40248703.43,60451374.36,39616960.47,24085199.64,64999251.18,23983435.77,40432612.47,25804023.42,72973709.51,257187417.9,24098718.04,38241344.46,120213126.1,33308813.6,130683667.2,35348470.7
2-Oxovaleric acid,15839079.15,2040569.918,30083185.26,897283.0665,5505494.312,4177657.27,1032186.773,37919693.83,11319285.4,3662500.589,40581886.16,48431440.96,6435065.407,34578085.36,56441231.84,11610631.5,2347060.506,56631010.68,47336741.77,47817711.41,1365366.709,36468068.39,47857394.79,3918685.67,20440989.99,21733921.9,15218537.88,11253730.33,39126830.34,35133730.45,24671963.75,2000308.819,39337587.06,893867.538,57804713.32,14285940.02,33433626.06,31294584.7,7012011.714,657431.8493,35672037.97,24258245.73,40876484.95,1549825.775,39087752.67,783824.612,12370182.76,166202140.4,328332120.3,153042201.9,143004278,132384693,1012212117,357279852.7,1136527.826,357076443,3432506808,1531037166,1317904350,554061614.7,4021887907,1848706534,1181923625,616905373.7,777757472.1,1797862986,1513280108,1137780046,4041545097,1624794851,2048761322
