inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
FKNQCJSGGFJEIZ	InChI=1S/C6H7N/c1-6-2-4-7-5-3-6/h2-5H,1H3	C6H7N	1	-76.18400561277139	4-Picoline	CC1=CC=NC=C1	1.20700002	""	training set;Natural Products:(UNPD17132);PubChem:(7963 3434378 12198481 12198485 23584281 23584289 23584405 42646610 45051857 49842081 57830209 59033375 59270901 76974715 101608403);CHEBI:(32547);HSDB:(108-89-4);biological;KEGG Mine
PAYRUJLWNCNPSJ	InChI=1S/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2	C6H7N	2	-82.45829705888207	Anilinum	C1=CC=C(C=C1)N	1.20500004	""	training set;HMDB:(3012);Natural Products:(UNPD186500);PubChem:(6115 123211 450545 2733418 3713298 5293386 10261048 10749147 11029767 11137093 11286442 11789131 11804692 13000438 13000441 13000442 13000446 16213525 23423515 44514905 54179739 54179740 57105851 58937154 59960674 100975333 101718020 101942178 102393409);YMDB Mine;CHEBI:(17296);HSDB:(62-53-3);EcoCyc Mine;KEGG:(C00292);biological;Plantcyc:(ANILINE);Biocyc:(ANILINE)
BSKHPKMHTQYZBB	InChI=1S/C6H7N/c1-6-4-2-3-5-7-6/h2-5H,1H3	C6H7N	3	-91.77196609500496	Picoline	CC1=NC=CC=C1	1.08500004	""	HMDB:(61888);Natural Products:(UNPD194235);PubChem:(7975 3703033 12198475 12198476 12198477 16212372 23584169 23584285 23584287 23584403 23584404 23584406 42646604 57608186 58151473 59093110 59140941 59374811 59393713 91135251 101063702 101608401);HSDB:(109-06-8);KEGG:(C14447);biological;YMDB:(1458)
HXEACLLIILLPRG	InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)	C6H11NO2	4	-100.96206310182346	l-homopro	C1CCNC(C1)C(=O)O	0.172999993	""	training set;HMDB:(62767);KNApSAcK:(1387);Natural Products:(UNPD37704 UNPD182639);PubChem:(849 439227 736316 5460224 5460453 5461049 6931662 6931663 10582823 10630514 10678273 10725378 10796770 16213566 21637287 25200477 71309976 71772203 73818087);CHEBI:(17964 30633 61185 18703 30913 36110);KEGG:(C00408);biological;Plantcyc:(L-PIPECOLATE);YMDB:(1675);Biocyc:(CPD-11619 L-PIPECOLATE)
ADSALMJPJUKESW	InChI=1S/C6H11NO2/c8-6(9)4-5-2-1-3-7-5/h5,7H,1-4H2,(H,8,9)	C6H11NO2	5	-103.08901550183059	Ambcb4004817	C1CC(CC(=O)O)NC1	0.335999995	""	training set;biological;HMDB:(29444);Natural Products:(UNPD4322);PubChem:(123784 2761541 5706675 7014920 40418835 57822573);KEGG Mine
ITQTTZVARXURQS	InChI=1S/C6H7N/c1-6-3-2-4-7-5-6/h2-5H,1H3	C6H7N	6	-103.1985342946226	3-Picoline	CC1=CC=CN=C1	0.995999992	""	HSDB:(108-99-6);biological;HMDB:(61887);Natural Products:(UNPD125135);PubChem:(7970 5248607 12198491 12198492 23584171 23584279 23584283 23584291 23584407 42646609 57608154 57700436 59033376 59244528 59374850 60010053 101051687 101063703 101608402);KEGG Mine
UBJLHROKIDSERG	InChI=1S/C6H11NO2/c8-6(9)3-1-2-5-4-7-5/h5,7H,1-4H2,(H,8,9)	C6H11NO2	7	-112.8816071903454	""	C(CC1CN1)CC(=O)O	-0.0930000022	""	PubChem:(87480317)
SRJOCJYGOFTFLH	InChI=1S/C6H11NO2/c8-6(9)5-1-3-7-4-2-5/h5,7H,1-4H2,(H,8,9)	C6H11NO2	8	-117.00147713637328	Lopac-I18008	C1CNCCC1C(=O)O	-0.25999999	""	PubChem:(3773 6931652 10725383 22468532 59104568 60089605 101412316 118116846);biological;KEGG Mine
NPRCJSCTYUQOTK	InChI=1S/C6H11NO2/c8-6(9)2-1-5-3-4-7-5/h5,7H,1-4H2,(H,8,9)	C6H11NO2	9	-121.81101091518322	3-(azetidin-2-yl)propanoic acid	C(CC(=O)O)C1CCN1	-0.0930000022	""	PubChem:(18923026 55300243)
PSOGCAWURVMICT	InChI=1S/C6H11NO2/c8-4-5-3-6(9)1-2-7-5/h4-7,9H,1-3H2	C6H11NO2	10	-123.47583821315091	""	C1CNC(CC1O)C=O	-0.442999989	""	PubChem:(89103196)
