inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
ASOARLMYRNQLIL	InChI=1S/C6H11NO3/c7-4-3-5(8)1-2-6(9)10/h1-4,7H2,(H,9,10)	C6H11NO3	1	-88.35701846280705	Hexanoic acid, 6-amino-4-oxo-	C(CC(=O)O)C(=O)CCN	-1.39100003	""	PubChem:(15107197)
HVMGZVKGWSZOFR	InChI=1S/C6H11NO3/c1-2-7-5(8)3-4-6(9)10/h2-4H2,1H3,(H,7,8)(H,9,10)	C6H11NO3	2	-101.90853073338523	3-(ethylcarbamoyl)propanoic Acid	CCN=C(CCC(=O)O)O	-0.0790000036	""	PubChem:(4166223 40538418);EcoCyc Mine
YZZOORLJNXWXPV	InChI=1S/C6H11NO3/c1-4(7)5(8)2-3-6(9)10/h4H,2-3,7H2,1H3,(H,9,10)	C6H11NO3	3	-102.07531891187071	5-amino-4-oxohexanoic acid	CC(C(=O)CCC(=O)O)N	-1.023	""	PubChem:(21158826 23656929 71813335);biological
GWENQMVPLJAMAE	InChI=1S/C6H11NO3/c7-4-2-1-3-5(8)6(9)10/h1-4,7H2,(H,9,10)	C6H11NO3	4	-103.56783981060009	alpha-ketolysine	C(CCN)CC(=O)C(=O)O	-0.656000018	""	HMDB:(12151);PubChem:(439954 22375322 25201239);YMDB Mine;CHEBI:(17534 58183);EcoCyc Mine;KEGG:(C03239);biological;Plantcyc:(2-KETO-6-AMINO-CAPROATE);Biocyc:(2-KETO-6-AMINO-CAPROATE)
ALIGUDFVZKOBME	InChI=1S/C6H11NO3/c7-5(4-8)2-1-3-6(9)10/h4-5H,1-3,7H2,(H,9,10)	C6H11NO3	5	-105.38872389409113	5-amino-6-oxohexanoic acid	C(CC(C=O)N)CC(=O)O	-0.411000013	""	PubChem:(23330379)
BJNIHWSOVCDBHS	InChI=1S/C6H9NO2/c1-2-5(7)3-4-6(8)9/h1,5H,3-4,7H2,(H,8,9)	C6H9NO2	6	-108.12262336977665	Lopac-A-230	C#CC(CCC(=O)O)N	-0.296999991	""	PubChem:(3452 6603699 11126267 19593594);biological
FGADTEUNTRHRRE	InChI=1S/C6H9NO2/c7-5-3-1-2-4-6(8)9/h3-5,7H2,(H,8,9)	C6H9NO2	7	-109.06966912514041	6-aminohex-3-ynoic acid	C(#CCC(=O)O)CCN	-0.550999999	""	PubChem:(59110981)
NOIZJQMZRULFFO	InChI=1S/C6H11NO3/c7-5(8)3-1-2-4-6(9)10/h1-4H2,(H2,7,8)(H,9,10)	C6H11NO3	8	-110.38030790272659	Adipamic acid	C(CCC(=O)O)CC(=N)O	0.412	""	EcoCyc Mine;biological;PubChem:(567659 25795652);CHEBI:(59042);KEGG Mine
SCGJGNWMYSYORS	InChI=1S/C6H9NO2/c1-2-3-4-5(7)6(8)9/h1,5H,3-4,7H2,(H,8,9)	C6H9NO2	9	-110.64227984553095	5-Hexynoic acid, 2-amino-	C#CCCC(C(=O)O)N	-2.46300006	""	biological;Natural Products:(UNPD10193 UNPD208492);PubChem:(10898728 11344028 15837543 25759430 25759431);YMDB Mine;KEGG Mine
UZTFMUBKZQVKLK	InChI=1S/C6H11NO3/c1-5(8)7-4-2-3-6(9)10/h2-4H2,1H3,(H,7,8)(H,9,10)	C6H11NO3	10	-111.38367811082905	bmse000468	CC(=NCCCC(=O)O)O	0.0260000005	""	HMDB:(60265);Natural Products:(UNPD133794);PubChem:(18189 6991994);CHEBI:(17645 11951);EcoCyc Mine;KEGG:(C02946);biological;YMDB:(489)
