inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
KBJOGBDWFFFXPN	InChI=1S/C9H16N2O5/c1-2-5(3-7(12)13)11-9(16)6(10)4-8(14)15/h5-6H,2-4,10H2,1H3,(H,11,16)(H,12,13)(H,14,15)	C9H16N2O5	1	-136.871673606306	""	CCC(CC(=O)O)N=C(C(CC(=O)O)N)O	-0.908999979	""	PubChem:(81971209)
FPUCYDZNHYOVIO	InChI=1S/C9H14N2O4/c1-3-4-6(10)8(13)11-7(5(2)12)9(14)15/h1,5-7,12H,4,10H2,2H3,(H,11,13)(H,14,15)	C9H14N2O4	2	-140.8446886468526	""	C#CCC(C(=NC(C(C)O)C(=O)O)O)N	-3.61500001	""	PubChem:(81775612 104965266)
LHSTVABAYMAQRW	InChI=1S/C9H16N2O5/c1-4(10-6(3)13)8(14)11-7(5(2)12)9(15)16/h4-5,7,12H,1-3H3,(H,10,13)(H,11,14)(H,15,16)	C9H16N2O5	3	-143.50131375590792	""	CC(C(=NC(C(C)O)C(=O)O)O)N=C(C)O	-0.995999992	""	PubChem:(43353571 104964733)
OEQCCCVCRFYCMA	InChI=1S/C9H16N2O5/c1-5(10-6(2)13)8(14)11-7(3-4-12)9(15)16/h5,7,12H,3-4H2,1-2H3,(H,10,13)(H,11,14)(H,15,16)	C9H16N2O5	4	-147.06634786311747	""	CC(C(=NC(CCO)C(=O)O)O)N=C(C)O	-1.09800005	""	PubChem:(61243846 107822194 107823288)
JSHHWMKLIRFCBY	InChI=1S/C9H14N2O4/c1-2-3-6(10)8(13)11-7(4-5-12)9(14)15/h1,6-7,12H,3-5,10H2,(H,11,13)(H,14,15)	C9H14N2O4	5	-148.3768184208234	""	C#CCC(C(=NC(CCO)C(=O)O)O)N	-3.71700001	""	PubChem:(81775980 107824893 107825177)
FGBCGFKPIDIKHL	InChI=1S/C9H16N2O5/c1-5(2-3-7(12)13)11-9(16)6(10)4-8(14)15/h5-6H,2-4,10H2,1H3,(H,11,16)(H,12,13)(H,14,15)	C9H16N2O5	6	-148.86787383609584	""	CC(CCC(=O)O)N=C(C(CC(=O)O)N)O	-0.908999979	""	PubChem:(58433867 58451652 64896754)
DFOIHJJKTQRMRO	InChI=1S/C9H16N2O5/c10-6(5-8(14)15)9(16)11-4-2-1-3-7(12)13/h6H,1-5,10H2,(H,11,16)(H,12,13)(H,14,15)	C9H16N2O5	7	-153.88957855344762	""	C(CCN=C(C(CC(=O)O)N)O)CC(=O)O	-1.07700002	""	PubChem:(64896368)
NGPGOSUFTGWRKC	InChI=1S/C9H16N2O5/c1-5(10)8(14)11-6(9(15)16)3-2-4-7(12)13/h5-6H,2-4,10H2,1H3,(H,11,14)(H,12,13)(H,15,16)	C9H16N2O5	8	-155.60914857418126	""	CC(C(=NC(CCCC(=O)O)C(=O)O)O)N	-3.11299992	""	PubChem:(107835496 107835603 107835604)
KYVLWJXMCBZDRL	InChI=1S/C9H16N2O5/c1-5(12)11-7(9(15)16)4-2-3-6(10)8(13)14/h6-7H,2-4,10H2,1H3,(H,11,12)(H,13,14)(H,15,16)	C9H16N2O5	9	-156.7874306385277	N-acetyl-L,L-DAP	CC(=NC(CCCC(C(=O)O)N)C(=O)O)O	-3.0079999	""	KEGG:(C04390);biological;PubChem:(440321 3361279 11948933 51351649);CHEBI:(49004 58767 18317);Biocyc:(CPD-1771)
KEEYLJHECPYXHC	InChI=1S/C9H16N2O5/c10-9(16)6(12)5-11-7(13)3-1-2-4-8(14)15/h6,12H,1-5H2,(H2,10,16)(H,11,13)(H,14,15)	C9H16N2O5	10	-157.68953200984927	""	C(CCC(=O)O)CC(=NCC(C(=N)O)O)O	-0.603999972	""	PubChem:(106167781)
MLMCHEZUQXINJE	InChI=1S/C9H16N2O5/c1-5(13)7(9(15)16)11-8(14)6(10)3-2-4-12/h4-7,13H,2-3,10H2,1H3,(H,11,14)(H,15,16)	C9H16N2O5	11	-158.928801493351	""	CC(C(C(=O)O)N=C(C(CCC=O)N)O)O	-3.72900009	""	PubChem:(54195361)
AAZUYKYVNFNRCQ	InChI=1S/C9H16N2O5/c1-6(13)11-7(5-12)2-3-8(14)10-4-9(15)16/h7,12H,2-5H2,1H3,(H,10,14)(H,11,13)(H,15,16)	C9H16N2O5	12	-159.91140132829142	""	CC(=NC(CCC(=NCC(=O)O)O)CO)O	-1.33599997	""	PubChem:(123684119)
OJDNGOSTPRINCC	InChI=1S/C9H16N2O5/c1-5(13)7(4-12)11-9(16)6(10)2-3-8(14)15/h6-7,12H,2-4,10H2,1H3,(H,11,16)(H,14,15)	C9H16N2O5	13	-161.32651230519278	""	CC(=O)C(CO)N=C(C(CCC(=O)O)N)O	-2.17199993	""	PubChem:(44219333)
LVOBCZVDPVGMTO	InChI=1S/C9H16N2O5/c1-2-3-6(9(15)16)11-8(14)5(10)4-7(12)13/h5-6H,2-4,10H2,1H3,(H,11,14)(H,12,13)(H,15,16)	C9H16N2O5	14	-164.00514121062065	2-[(2-amino-3-carboxypropanoyl)amino]pentanoic acid	CCCC(C(=O)O)N=C(C(CC(=O)O)N)O	-2.90199995	""	PubChem:(19870809 22824552 22824555 54054908 107565075)
KUGPLLHXUHTBEC	InChI=1S/C9H16N2O5/c1-5(14)9(16)8(10-4-13)7(3-12)11-6(2)15/h3-5,7-9,14,16H,1-2H3,(H,10,13)(H,11,15)	C9H16N2O5	15	-164.12565117563878	""	CC(C(C(C(C=O)N=C(C)O)N=CO)O)O	-1.347	""	PubChem:(54013904);biological
MCSXQLOMUKSQTN	InChI=1S/C9H16N2O5/c10-6(9(15)16)3-1-2-4-11-7(12)5-8(13)14/h6H,1-5,10H2,(H,11,12)(H,13,14)(H,15,16)	C9H16N2O5	16	-164.42907147874092	""	C(CCN=C(CC(=O)O)O)CC(C(=O)O)N	-3.0539999	""	PubChem:(88959095 89403503)
JARHWSHPJIYUAT	InChI=1S/C9H16N2O5/c1-5(8(13)14)7(12)11-6(9(15)16)3-2-4-10/h5-6H,2-4,10H2,1H3,(H,11,12)(H,13,14)(H,15,16)	C9H16N2O5	17	-164.48949621023408	""	CC(C(=NC(CCCN)C(=O)O)O)C(=O)O	-3.43600011	""	EcoCyc Mine;KEGG Mine
FDABTPKSGUXTSZ	InChI=1S/C9H16N2O5/c1-5(12)11-7(9(15)16)3-2-6(10)4-8(13)14/h6-7H,2-4,10H2,1H3,(H,11,12)(H,13,14)(H,15,16)	C9H16N2O5	18	-165.41512466130214	""	CC(=NC(CCC(CC(=O)O)N)C(=O)O)O	-3.27399993	""	KEGG Mine
KYDSMXJUDYWIGL	InChI=1S/C9H16N2O5/c10-4-2-1-3-7(12)11-6(9(15)16)5-8(13)14/h6H,1-5,10H2,(H,11,12)(H,13,14)(H,15,16)	C9H16N2O5	19	-167.4374641281055	""	C(CCN)CC(=NC(CC(=O)O)C(=O)O)O	-3.48099995	""	PubChem:(81645749)
SVRFEKDBMIDXQA	InChI=1S/C9H16N2O5/c1-2-6(9(15)16)11-8(14)5(10)3-4-7(12)13/h5-6H,2-4,10H2,1H3,(H,11,14)(H,12,13)(H,15,16)	C9H16N2O5	20	-168.34730598541455	""	CCC(C(=O)O)N=C(C(CCC(=O)O)N)O	-3.11299992	""	PubChem:(53262471 64890303 65808928 81669792 88387914);KEGG Mine
HSXXCUCIQICREV	InChI=1S/C9H16N2O5/c1-2-3-5(10)8(14)11-6(9(15)16)4-7(12)13/h5-6H,2-4,10H2,1H3,(H,11,14)(H,12,13)(H,15,16)	C9H16N2O5	21	-169.67968995974837	""	CCCC(C(=NC(CC(=O)O)C(=O)O)O)N	-2.90199995	""	PubChem:(81645828 107570280 107570281)
KWYTYDTXLBDQHU	InChI=1S/C9H16N2O5/c1-5(4-8(14)15)11-9(16)6(10)2-3-7(12)13/h5-6H,2-4,10H2,1H3,(H,11,16)(H,12,13)(H,14,15)	C9H16N2O5	22	-170.23810127171456	4-amino-5-(1-carboxypropan-2-ylamino)-5-oxopentanoic acid	CC(CC(=O)O)N=C(C(CCC(=O)O)N)O	-0.908999979	""	PubChem:(20671605 101576213)
VWXQFHJBQHTHMK	InChI=1S/C9H16N2O5/c10-5-1-2-6(9(15)16)11-7(12)3-4-8(13)14/h6H,1-5,10H2,(H,11,12)(H,13,14)(H,15,16)	C9H16N2O5	23	-170.67640883333877	N2-succinylornithine	C(CC(C(=O)O)N=C(CCC(=O)O)O)CN	-3.48099995	""	HMDB:(1199);PubChem:(920 127370 17754185 25244550);CHEBI:(27574 58514);KEGG:(C03415);biological;Plantcyc:(N2-SUCCINYLORNITHINE);Biocyc:(N2-SUCCINYLORNITHINE)
VCASGOMLOHSTBH	InChI=1S/C9H14N2O4/c10-5-1-3-7(9(14)15)11-8(13)4-2-6-12/h7,12H,1,3-5,10H2,(H,11,13)(H,14,15)	C9H14N2O4	24	-171.3899100068234	""	C(CC(C(=O)O)N=C(CC#CO)O)CN	-2.56100011	""	EcoCyc Mine;KEGG Mine
IYICTKOIYINOTC	InChI=1S/C9H16N2O5/c1-5(4-12)9(16)11-6(8(10)15)2-3-7(13)14/h5-6,12H,2-4H2,1H3,(H2,10,15)(H,11,16)(H,13,14)	C9H16N2O5	25	-172.96999093708857	""	CC(CO)C(=NC(CCC(=O)O)C(=N)O)O	-0.907000005	""	PubChem:(91016126)
VGKLZRWPJRDZSZ	InChI=1S/C9H16N2O5/c1-5(3-8(14)16-2)11-9(15)6(10)4-7(12)13/h5-6H,3-4,10H2,1-2H3,(H,11,15)(H,12,13)	C9H16N2O5	26	-174.35474766234253	""	CC(CC(=O)OC)N=C(C(CC(=O)O)N)O	-0.94599998	""	PubChem:(44369650)
