inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
AQPPYBQXBNXIIC	InChI=1S/C19H38N2O3/c1-3-5-7-9-11-13-18(23)20-15-17(16-22)21-19(24)14-12-10-8-6-4-2/h17,22H,3-16H2,1-2H3,(H,20,23)(H,21,24)	C19H38N2O3	1	-144.83232256517644	""	CCCCCCCC(=NCC(CO)N=C(CCCCCCC)O)O	5.63600016	""	PubChem:(10315365 10497520 10641081)
YYKVUMZGGXZGNK	InChI=1S/C19H38N2O3/c1-3-4-5-6-7-8-9-10-11-12-13-14-18(23)21-17(2)19(24)20-15-16-22/h17,22H,3-16H2,1-2H3,(H,20,24)(H,21,23)	C19H38N2O3	2	-155.19721600178184	(S)-N-(1-(2-Hydroxyethylamino)-1-oxopropan-2-yl)tetradecanamide	CCCCCCCCCCCCCC(=NC(C)C(=NCCO)O)O	5.80900002	""	PubChem:(45142492)
LYMNDWKZMXKZHF	InChI=1S/C19H38N2O3/c1-3-5-7-9-11-13-18(23)20-15-17(22)16-21-19(24)14-12-10-8-6-4-2/h17,22H,3-16H2,1-2H3,(H,20,23)(H,21,24)	C19H38N2O3	3	-155.60787869360126	N-[2-hydroxy-3-(octanoylamino)propyl]octanamide	CCCCCCCC(=NCC(CN=C(CCCCCCC)O)O)O	5.57000017	""	PubChem:(361855)
PNUXFKDLQAKOJD	InChI=1S/C19H40N2O4/c1-2-3-4-5-6-7-10-19(22)21-12-9-14-24-16-18-25-17-15-23-13-8-11-20/h2-18,20H2,1H3,(H,21,22)	C19H40N2O4	4	-159.0599311404921	""	CCCCCCCCC(=NCCCOCCOCCOCCCN)O	3.16499996	""	PubChem:(87538357)
JDPFQHGDKXEDAM	InChI=1S/C19H38N2O3/c1-3-4-5-6-7-8-9-10-11-14-18(22)20-15-12-13-16-21(2)17-19(23)24/h3-17H2,1-2H3,(H,20,22)(H,23,24)	C19H38N2O3	5	-162.47972872253257	""	CCCCCCCCCCCC(=NCCCCN(C)CC(=O)O)O	5.45300007	""	PubChem:(90389004)
SKLFOFISPCBONH	InChI=1S/C19H38N2O3/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-20-19(24)18(16-22)21-17(2)23/h18,22H,3-16H2,1-2H3,(H,20,24)(H,21,23)	C19H38N2O3	6	-165.94742315102988	""	CCCCCCCCCCCCCCN=C(C(CO)N=C(C)O)O	5.91400003	""	PubChem:(44254068 56667930)
WHROQAUMOSRARX	InChI=1S/C19H38N2O3/c1-3-5-7-9-11-13-15-20-19(24)17(16-22)21-18(23)14-12-10-8-6-4-2/h17,22H,3-16H2,1-2H3,(H,20,24)(H,21,23)	C19H38N2O3	7	-169.39708443115768	""	CCCCCCCCN=C(C(CO)N=C(CCCCCCC)O)O	5.59800005	""	PubChem:(44394257)
ZOGQZENZBUCGPX	InChI=1S/C19H38N2O3/c1-4-5-6-7-8-9-10-11-12-14-18(22)20-15-13-16-24-19(23)17-21(2)3/h4-17H2,1-3H3,(H,20,22)	C19H38N2O3	8	-169.60080021411846	""	CCCCCCCCCCCC(=NCCCOC(=O)CN(C)C)O	5.41599989	""	PubChem:(102246733)
MUTZSVVQOITIHR	InChI=1S/C19H38N2O3/c1-5-6-7-8-9-10-11-12-13-14-15-20-17(22)16-21-18(23)24-19(2,3)4/h5-16H2,1-4H3,(H,20,22)(H,21,23)	C19H38N2O3	9	-170.83142797386026	""	CCCCCCCCCCCCN=C(CN=C(O)OC(C)(C)C)O	6.74499989	""	PubChem:(10545276)
CIUUDZFUNINMNH	InChI=1S/C19H40N2O4/c1-2-3-4-5-6-7-8-9-10-12-19(24)20-13-11-14-21(25,15-17-22)16-18-23/h22-23H,2-18H2,1H3,(H,20,24)	C19H40N2O4	10	-172.86583676009602	n-{3-[bis(2-hydroxyethyl)nitroryl]propyl}dodecanamide	CCCCCCCCCCCC(=NCCCN(=O)(CCO)CCO)O	3.23900008	""	PubChem:(105308)
LHZUJCLLKWLPMZ	InChI=1S/C19H38N2O3/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-20-19(24)21(2)17-18(22)23/h3-17H2,1-2H3,(H,20,24)(H,22,23)	C19H38N2O3	11	-172.92832725835189	2-[methyl(pentadecylcarbamoyl)amino]acetic acid	CCCCCCCCCCCCCCCN=C(N(C)CC(=O)O)O	7.58400011	""	PubChem:(20527934)
MRUAUOIMASANKQ	InChI=1S/C19H38N2O3/c1-4-5-6-7-8-9-10-11-12-14-18(22)20-15-13-16-21(2,3)17-19(23)24/h4-17H2,1-3H3,(H-,20,22,23,24)	C19H38N2O3	12	-173.14943406876722	Empigen BR	CCCCCCCCCCCC(=NCCC[N+](C)(C)CC(=O)[O-])O	4.42299986	""	PubChem:(20280 20281 71749757 71749758);biological
CTYSELRQLCZWKW	InChI=1S/C19H38N2O3/c1-2-3-4-5-6-7-8-9-10-11-15-18(22)21-16-13-12-14-17(20)19(23)24/h17H,2-16,20H2,1H3,(H,21,22)(H,23,24)	C19H38N2O3	13	-174.2470538497324	""	CCCCCCCCCCCCC(=NCCCCC(C(=O)O)N)O	3.68799996	""	PubChem:(101592662)
YMSTYUSJWWQGHY	InChI=1S/C19H38N2O3/c1-3-4-16-21(2)17-14-18(22)20-15-12-10-8-6-5-7-9-11-13-19(23)24/h3-17H2,1-2H3,(H,20,22)(H,23,24)	C19H38N2O3	14	-175.02067727832167	""	CCCCN(C)CCC(=NCCCCCCCCCCC(=O)O)O	4.61999989	""	PubChem:(108795336)
XJLIFXKIWKSADS	InChI=1S/C19H38N2O3/c1-5-7-9-10-11-13-16(12-8-6-2)20-18(22)17(14-15(3)4)19(23)21-24/h15-17,24H,5-14H2,1-4H3,(H,20,22)(H,21,23)	C19H38N2O3	15	-175.5724560388265	""	CCCCCCCC(CCCC)N=C(C(CC(C)C)C(=NO)O)O	7.07999992	""	PubChem:(54472744)
OGOMAZSXIUMTHM	InChI=1S/C19H40N2O4/c20-13-3-1-2-4-14-21-18(25)8-12-19(9-5-15-22,10-6-16-23)11-7-17-24/h22-24H,1-17,20H2,(H,21,25)	C19H40N2O4	16	-177.12242521817765	""	C(CCCN=C(CCC(CCCO)(CCCO)CCCO)O)CCN	1.40799999	""	PubChem:(89323737)
LNYHVRMNEIKJIH	InChI=1S/C19H38N2O3/c1-4-5-6-7-8-9-10-11-12-14-18(22)20-15-13-16-21(2,3)17-19(23)24/h2,4-17H2,1,3H3,(H,20,22)(H,23,24)	C19H38N2O3	17	-178.68423088025696	""	CCCCCCCCCCCC(=NCCCN(=C)(C)CC(=O)O)O	4.67799997	""	PubChem:(57356525)
LYADKOFXHNMGBS	InChI=1S/C19H38N2O3/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-21(19(23)24)17-18(22)20-2/h3-17H2,1-2H3,(H,20,22)(H,23,24)	C19H38N2O3	18	-180.35037656363505	""	CCCCCCCCCCCCCCCN(CC(=NC)O)C(=O)O	7.06699991	""	PubChem:(87240875)
RDIMDVWGQBNDOM	InChI=1S/C19H40N2O4/c1-2-3-4-5-6-7-10-19(24)20-11-8-9-17-25-18-14-21(12-15-22)13-16-23/h22-23H,2-18H2,1H3,(H,20,24)	C19H40N2O4	19	-181.90133108082884	""	CCCCCCCCC(=NCCCCOCCN(CCO)CCO)O	2.75600004	""	PubChem:(102117694)
ZMOKKXITIZPPHM	InChI=1S/C19H36N2O2/c1-3-5-7-9-11-13-20-18(22)16-15-17(16)19(23)21-14-12-10-8-6-4-2/h16-17H,3-15H2,1-2H3,(H,20,22)(H,21,23)	C19H36N2O2	20	-182.17672779759954	""	CCCCCCCN=C(C1CC1C(=NCCCCCCC)O)O	5.70800018	""	PubChem:(23590157)
ICGGSHVMCZNZEO	InChI=1S/C19H38N2O3/c1-2-3-4-5-6-7-8-9-10-13-16-19(23)21-24-17-14-11-12-15-18(20)22/h2-17H2,1H3,(H2,20,22)(H,21,23)	C19H38N2O3	21	-183.15976734577916	""	CCCCCCCCCCCCC(=NOCCCCCC(=N)O)O	7.72100019	""	PubChem:(57253718)
VNXNLSNTLQXTLJ	InChI=1S/C19H36N2O2/c1-6-7-8-9-10-15(2)20-17(22)16-11-13-21(14-12-16)18(23)19(3,4)5/h15-16H,6-14H2,1-5H3,(H,20,22)	C19H36N2O2	22	-183.34686157347787	1-(2,2-dimethylpropanoyl)-N-octan-2-ylpiperidine-4-carboxamide	CCCCCCC(C)N=C(C1CCN(CC1)C(=O)C(C)(C)C)O	4.30600023	""	PubChem:(17224421 27243583 27243586)
GRXUBSHQLJKJST	InChI=1S/C19H38N2O3/c1-4-5-6-7-8-9-10-11-12-13-20-17(14-16(2)3)19(24)21-15-18(22)23/h16-17,20H,4-15H2,1-3H3,(H,21,24)(H,22,23)	C19H38N2O3	23	-183.93512855010485	""	CCCCCCCCCCCNC(CC(C)C)C(=NCC(=O)O)O	5.74399996	""	PubChem:(101026674)
VRHZPECORIEVHN	InChI=1S/C19H40N2O4/c1-2-3-4-5-6-7-8-10-19(24)20-11-9-17-25-18-14-21(12-15-22)13-16-23/h22-23H,2-18H2,1H3,(H,20,24)	C19H40N2O4	24	-184.14697619922018	""	CCCCCCCCCC(=NCCCOCCN(CCO)CCO)O	2.96700001	""	PubChem:(102117668)
WTANWZIJKCPOHO	InChI=1S/C19H38N2O3/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-21-19(23)24-17-18(22)20-2/h3-17H2,1-2H3,(H,20,22)(H,21,23)	C19H38N2O3	25	-184.55690715156783	""	CCCCCCCCCCCCCCCN=C(O)OCC(=NC)O	7.66400003	""	PubChem:(90686194)
GOTQXEUNAQDTNO	InChI=1S/C19H38N2O3/c1-13(2)11-20-19(24)17(14(3)4)21-18(23)16(6)10-8-7-9-15(5)12-22/h13-17,22H,7-12H2,1-6H3,(H,20,24)(H,21,23)	C19H38N2O3	26	-185.46231357651922	""	CC(C)CN=C(C(C(C)C)N=C(C(C)CCCCC(C)CO)O)O	3.66199994	""	PubChem:(87770491)
DKCPLVJPBHSNKY	InChI=1S/C19H38N2O3/c1-5-6-7-8-9-10-11-12-17(23)21-18(16(4)22)19(24)20-14-13-15(2)3/h15-16,18,22H,5-14H2,1-4H3,(H,20,24)(H,21,23)	C19H38N2O3	27	-185.5070835890645	""	CCCCCCCCCC(=NC(C(C)O)C(=NCCC(C)C)O)O	5.42799997	""	PubChem:(87131828 87486624)
ZOEBRWWUINZPDU	InChI=1S/C19H38N2O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21-18(22)16-17(20)19(23)24/h17H,2-16,20H2,1H3,(H,21,22)(H,23,24)	C19H38N2O3	28	-186.55774104045855	""	CCCCCCCCCCCCCCCN=C(CC(C(=O)O)N)O	4.11000013	""	PubChem:(10405137)
ZOXOVMDTPVAWDG	InChI=1S/C19H38N2O3/c1-5-7-8-9-10-11-12-13-14-15-17(22)20-18(6-2)24-19(23)16-21(3)4/h18H,5-16H2,1-4H3,(H,20,22)	C19H38N2O3	29	-189.80745342018534	""	CCCCCCCCCCCC(=NC(CC)OC(=O)CN(C)C)O	6.079	""	PubChem:(23452301)
RFVDUHIBQVDEGV	InChI=1S/C19H40N2O4/c1-2-3-4-5-6-7-8-9-10-19(24)20-11-17-25-18-14-21(12-15-22)13-16-23/h22-23H,2-18H2,1H3,(H,20,24)	C19H40N2O4	30	-190.09967760041033	""	CCCCCCCCCCC(=NCCOCCN(CCO)CCO)O	3.17799997	""	PubChem:(102117651)
DQEANTOFUAHNSF	InChI=1S/C19H38N2O3/c1-4-5-6-7-8-9-10-11-15-18(22)20-16-13-12-14-17(19(23)24)21(2)3/h17H,4-16H2,1-3H3,(H,20,22)(H,23,24)	C19H38N2O3	31	-190.99758477756066	""	CCCCCCCCCCC(=NCCCCC(C(=O)O)N(C)C)O	5.34499979	""	PubChem:(101975609)
BVXPAVUNLZTFOO	InChI=1S/C19H40N2O4/c1-3-4-5-6-7-8-9-19(24)20-11-10-18(2)25-17-14-21(12-15-22)13-16-23/h18,22-23H,3-17H2,1-2H3,(H,20,24)	C19H40N2O4	32	-191.0438695225587	""	CCCCCCCCC(=NCCC(C)OCCN(CCO)CCO)O	2.85800004	""	PubChem:(102117685)
UDAUOZYXUWMDMC	InChI=1S/C19H38N2O3/c1-3-4-5-6-7-8-9-10-11-15-18(22)21-16-13-12-14-17(20)19(23)24-2/h17H,3-16,20H2,1-2H3,(H,21,22)	C19H38N2O3	33	-191.4917363018992	methyl 2-amino-6-(dodecanoylamino)hexanoate	CCCCCCCCCCCC(=NCCCCC(C(=O)OC)N)O	5.60599995	""	PubChem:(20606595 42632014);biological
WQTTXMWWNBGPIK	InChI=1S/C19H40N2O4/c1-3-4-5-6-7-8-9-10-19(24)20-17-18(2)25-16-13-21(11-14-22)12-15-23/h18,22-23H,3-17H2,1-2H3,(H,20,24)	C19H40N2O4	34	-191.83721960899126	""	CCCCCCCCCC(=NCC(C)OCCN(CCO)CCO)O	3.06900001	""	PubChem:(102117659)
ROHLPXTYWKBESS	InChI=1S/C19H38N2O3/c1-6-8-10-12-14-21(17(23)15-22)16(13-11-9-7-2)18(24)20-19(3,4)5/h16,22H,6-15H2,1-5H3,(H,20,24)	C19H38N2O3	35	-192.19622892529907	""	CCCCCCN(C(CCCCC)C(=NC(C)(C)C)O)C(=O)CO	4.54300022	""	PubChem:(51763481 51763482)
IORMNKJZLXNXGG	InChI=1S/C19H38N2O3/c1-6-7-8-9-10-13-17(22)21-16(3)18(23)20-15(2)12-11-14-19(4,5)24/h15-16,24H,6-14H2,1-5H3,(H,20,23)(H,21,22)	C19H38N2O3	36	-192.78669891095345	""	CCCCCCCC(=NC(C)C(=NC(C)CCCC(C)(C)O)O)O	4.87200022	""	PubChem:(46919633)
VDSKZXMZJLPGQK	InChI=1S/C19H36N2O2/c1-4-7-9-14-17(21(15-5-2)18(22)6-3)19(23)20-16-12-10-8-11-13-16/h16-17H,4-15H2,1-3H3,(H,20,23)	C19H36N2O2	37	-193.04241371539513	""	CCCCCC(C(=NC1CCCCC1)O)N(CCC)C(=O)CC	4.96099997	""	PubChem:(51818351 51818352)
IJMQAVIDSCJQMR	InChI=1S/C19H36N2O2/c1-3-5-7-9-12-18(22)20-14-11-15-21(17-16-20)19(23)13-10-8-6-4-2/h3-17H2,1-2H3	C19H36N2O2	38	-193.87545490395013	1-(4-heptanoyl-1,4-diazepan-1-yl)heptan-1-one	CCCCCCC(=O)N1CCCN(CC1)C(=O)CCCCCC	4.69999981	""	PubChem:(4578144)
