inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
OWYQRYYLTXWPFN	InChI=1S/C11H20N2O6/c1-3-7(16)13-11-8(12-5(2)15)10(18)9(17)6(4-14)19-11/h6,8-11,14,17-18H,3-4H2,1-2H3,(H,12,15)(H,13,16)	C11H20N2O6	1	-175.14566253132753	N-[3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]propanamide	CCC(=NC1C(C(C(C(CO)O1)O)O)N=C(C)O)O	-0.916000009	""	PubChem:(4867724 58971271 70879430 101955164)
GDKBNTDXUBUJLA	InChI=1S/C11H20N2O6/c1-11(2)18-7(9(16)12-3-5-14)8(19-11)10(17)13-4-6-15/h7-8,14-15H,3-6H2,1-2H3,(H,12,16)(H,13,17)	C11H20N2O6	2	-180.95002541879876	(4R,5R)-4-N,5-N-bis(2-hydroxyethyl)-2,2-dimethyl-1,3-dioxolane-4,5-dicarboxamide	CC1(C)OC(C(C(=NCCO)O)O1)C(=NCCO)O	-1.398	""	PubChem:(16069423 102596445)
PZHFZFPFLJEQHJ	InChI=1S/C11H20N2O6/c14-4-6-8(15)9(16)7(11(18)19-6)13-10(17)5-2-1-3-12-5/h5-9,11-12,14-16,18H,1-4H2,(H,13,17)	C11H20N2O6	3	-194.8489867743982	""	C1CC(C(=NC2C(C(C(CO)OC2O)O)O)O)NC1	-1.96700001	""	PubChem:(122210494)
DJPDTAUKQNTSII	InChI=1S/C11H20N2O6/c1-5(12-7(3)16)11(19)13-9(8(17)4-14)10(18)6(2)15/h5-6,9-10,14-15,18H,4H2,1-3H3,(H,12,16)(H,13,19)	C11H20N2O6	4	-197.08873284914506	""	CC(C(=NC(C(=O)CO)C(C(C)O)O)O)N=C(C)O	-2.44000006	""	PubChem:(91447998);biological
DFOHTNKPXBUAPC	InChI=1S/C11H20N2O6/c14-4-6-7(15)8(16)9(17)11(19-6)13-10(18)5-2-1-3-12-5/h5-9,11-12,14-17H,1-4H2,(H,13,18)	C11H20N2O6	5	-200.7620614305578	""	C1CC(C(=NC2C(C(C(C(CO)O2)O)O)O)O)NC1	-1.53799999	""	PubChem:(102527226)
WOWVGBFSAOIFFU	InChI=1S/C11H20N2O6/c1-5(14)12-4-7-9(16)10(17)8(13-6(2)15)11(18-3)19-7/h7-11,16-17H,4H2,1-3H3,(H,12,14)(H,13,15)	C11H20N2O6	6	-202.26157202606817	methyl 2,6-bis(acetylamino)-2,6-dideoxyhexopyranoside	CC(=NCC1C(C(C(C(OC)O1)N=C(C)O)O)O)O	-1.14499998	""	PubChem:(3872831 39355472)
KMHUZXWZUDVWNH	InChI=1S/C11H18N2O5/c1-3-5-12-10(17)8(15)7(14)9(16)11(18)13-6-4-2/h3-4,7-9,14-16H,1-2,5-6H2,(H,12,17)(H,13,18)	C11H18N2O5	7	-202.73287736193475	""	C=CCN=C(C(C(C(C(=NCC=C)O)O)O)O)O	-1.95599997	""	PubChem:(90074784 90074824 101552227 101552228);biological
UODKBAQGDSNQNX	InChI=1S/C11H20N2O6/c1-6(14)8(9(16)17)13-7(15)5-12-10(18)19-11(2,3)4/h6,8,14H,5H2,1-4H3,(H,12,18)(H,13,15)(H,16,17)	C11H20N2O6	8	-204.42937830599908	""	CC(C(C(=O)O)N=C(CN=C(O)OC(C)(C)C)O)O	-0.158999994	""	PubChem:(88545561)
GPGVFIIFCKNXCE	InChI=1S/C11H20N2O6/c14-4-7(10(18)11(19)8(16)5-15)12-3-6-1-2-9(17)13-6/h4,6-8,10-12,15-16,18-19H,1-3,5H2,(H,13,17)	C11H20N2O6	9	-204.74547704579712	""	C1CC(=NC1CNC(C=O)C(C(C(CO)O)O)O)O	-3.00300002	""	PubChem:(122129609)
VHJOTFSQVWPLNV	InChI=1S/C11H18N2O5/c14-5-9(16)1-7-3-13-8(4-12-7)2-10(17)11(18)6-15/h3-4,9-11,14-18H,1-2,5-6H2	C11H18N2O5	10	-208.1077134981793	""	C(C1=NC=C(CC(C(CO)O)O)N=C1)C(CO)O	-3.62599993	""	PubChem:(102002758)
VPMZZJIGURCXMT	InChI=1S/C11H20N2O6/c1-5(15)12-8-9(13-6(2)16)11(18-3)19-7(4-14)10(8)17/h7-11,14,17H,4H2,1-3H3,(H,12,15)(H,13,16)	C11H20N2O6	11	-210.5245789879046	Methyl 2,3-bis(acetylamino)-2,3-dideoxyhexopyranoside	CC(=NC1C(C(OC)OC(CO)C1O)N=C(C)O)O	-1.079	""	PubChem:(567758 22215443 22215444)
ANCJTIKINATJDJ	InChI=1S/C11H20N2O6/c1-5(14)12-4-7-9(16)8(13-6(2)15)10(17)11(18-3)19-7/h7-11,16-17H,4H2,1-3H3,(H,12,14)(H,13,15)	C11H20N2O6	12	-211.56239485543006	N-[[(2R,3S,4R,5S,6S)-4-[acetyl(deuterio)amino]-3,5-dideuteriooxy-6-methoxyoxan-2-yl]methyl]-N-deuterioacetamide	CC(=NCC1C(C(C(C(OC)O1)O)N=C(C)O)O)O	-1.574	""	PubChem:(23261824 23261831 23261834)
