inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
PQNKLHBQDWTCQK	InChI=1S/C8H19NO3/c9-5-3-7(11)1-2-8(12)4-6-10/h7-8,10-12H,1-6,9H2	C8H19NO3	1	-86.9787028833781	""	C(CC(CCO)O)C(CCN)O	-1.18700004	""	PubChem:(87772399)
WEQBTEQCXQUHQT	InChI=1S/C8H17NO2/c1-6(2)8(11)9-7(3)4-5-10/h6-7,10H,4-5H2,1-3H3,(H,9,11)	C8H17NO2	2	-97.11979553688349	""	CC(C)C(=NC(C)CCO)O	0.848999977	""	PubChem:(81042651)
NWIXPKNCYLBXEX	InChI=1S/C8H19NO3/c1-7(12)3-9-4-8(2,5-10)6-11/h7,9-12H,3-6H2,1-2H3	C8H19NO3	3	-99.49117040333444	""	CC(CNCC(C)(CO)CO)O	-1.21599996	""	PubChem:(81609845)
BXAPDTFSISUXGF	InChI=1S/C8H17NO2/c1-6(2)8(11)9-5-4-7(3)10/h6-7,10H,4-5H2,1-3H3,(H,9,11)	C8H17NO2	4	-100.93385407322177	""	CC(C)C(=NCCC(C)O)O	0.782999992	""	PubChem:(64450119)
LAHBQLKRVLLEDN	InChI=1S/C8H17NO2/c1-3-8(11)9-6-4-5-7(2)10/h7,10H,3-6H2,1-2H3,(H,9,11)	C8H17NO2	5	-101.26820967579417	""	CCC(=NCCCC(C)O)O	0.84799999	""	PubChem:(107299540)
WQSIAQLPCLGTIW	InChI=1S/C8H17NO2/c1-3-5-7(10)6-9-8(11)4-2/h7,10H,3-6H2,1-2H3,(H,9,11)	C8H17NO2	6	-101.28429976410332	""	CCCC(CN=C(CC)O)O	1.05900002	""	PubChem:(115700423)
GOQRWQSTBYHVEU	InChI=1S/C8H19NO3/c1-8(12)2-3-9(4-6-10)5-7-11/h8,10-12H,2-7H2,1H3	C8H19NO3	7	-102.79388936270624	""	CC(CCN(CCO)CCO)O	-1.24600005	""	PubChem:(104318444)
REOHDFTYHWUKMB	InChI=1S/C8H19NO3/c1-6(10)3-8(12,5-9)4-7(2)11/h6-7,10-12H,3-5,9H2,1-2H3	C8H19NO3	8	-103.32459540918995	""	CC(CC(CC(C)O)(CN)O)O	-1.02600002	""	PubChem:(57023345)
LFPNUPFAQICFRZ	InChI=1S/C8H17NO2/c1-3-4-5-8(11)6-9-7(2)10/h8,11H,3-6H2,1-2H3,(H,9,10)	C8H17NO2	9	-104.47791511217537	""	CCCCC(CN=C(C)O)O	1.375	""	PubChem:(57312857)
ZYRKRJLJCMNLNW	InChI=1S/C8H17NO2/c1-5(2)8(11)9-6(3)7(4)10/h5-7,10H,1-4H3,(H,9,11)	C8H17NO2	10	-104.55240816006082	N-(3-hydroxybutan-2-yl)-2-methylpropanamide	CC(C)C(=NC(C)C(C)O)O	0.950999975	""	PubChem:(21350171)
TUYQZAYIJCHDRF	InChI=1S/C8H19NO3/c1-11-4-2-5-12-6-3-8(10)7-9/h8,10H,2-7,9H2,1H3	C8H19NO3	11	-104.62321620143447	""	COCCCOCCC(CN)O	-0.90200001	""	PubChem:(64812514)
