inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
BJJBDJNKRIJVTE	InChI=1S/C6H13N5O2/c7-5-8-6(10-9-5)11(1-3-12)2-4-13/h12-13H,1-4H2,(H3,7,8,9,10)	C6H13N5O2	1	-197.0566278388161	""	C(CO)N(CCO)C1=NC(=N)NN1	-0.992999971	""	PubChem:(66277088)
BPRMBNDAEOSMOE	InChI=1S/C6H13N5O2/c7-2-1-3-11(8)4-5(12)10-6(13)9-4/h12H,1-3,7-8H2,(H2,9,10,13)	C6H13N5O2	2	-198.67070798338864	""	C(CN)CN(C1=C(NC(=N1)O)O)N	-1.21300006	""	PubChem:(123571257)
IBGGEHKEMLPIEP	InChI=1S/C6H13N5O2/c1-13-4-2-3-11(7)5-8-6(12)10-9-5/h2-4,7H2,1H3,(H2,8,9,10,12)	C6H13N5O2	3	-201.93675992409737	""	COCCCN(C1=NC(=NN1)O)N	-0.74000001	""	PubChem:(90063942)
UFPQNRRZYAZJCB	InChI=1S/C6H13N5O2/c1-8-2-3-11(7)4-5(12)10-6(13)9-4/h8,12H,2-3,7H2,1H3,(H2,9,10,13)	C6H13N5O2	4	-209.0886873938104	""	CNCCN(C1=C(NC(=N1)O)O)N	-1.18099999	""	PubChem:(123834118)
XWDODTBRFJTOEK	InChI=1S/C6H13N5O2/c1-10-6(7-8-9-10)11(2-4-12)3-5-13/h12-13H,2-5H2,1H3	C6H13N5O2	5	-211.97748613195105	""	CN1C(=NN=N1)N(CCO)CCO	-0.507000029	""	PubChem:(63149757)
TZLPMUKQBOWMDI	InChI=1S/C6H13N5O2/c1-13-3-4(2-12)8-6-9-5(7)10-11-6/h4,12H,2-3H2,1H3,(H4,7,8,9,10,11)	C6H13N5O2	6	-213.91884471864742	""	COCC(CO)N=C1NC(=N)NN1	-0.119000003	""	PubChem:(106198153)
KXKWDHNGPWLWRU	InChI=1S/C6H13N5O2/c7-5-9-6(11-10-5)8-1-3-13-4-2-12/h12H,1-4H2,(H4,7,8,9,10,11)	C6H13N5O2	7	-214.26792535758184	""	C(COCCO)N=C1NC(=N)NN1	-0.222000003	""	PubChem:(66277342)
SXFQCXSSQXXCTD	InChI=1S/C6H13N5O2/c1-12-2-3-13-4-5-9-10-6(7)11(5)8/h2-4,8H2,1H3,(H2,7,10)	C6H13N5O2	8	-219.7272825349115	""	COCCOCC1=NNC(=N)N1N	-1.03199995	""	PubChem:(108048677)
IPAVEHJVIUTIAN	InChI=1S/C6H13N5O2/c7-5(8)11-6(9)10-3-1-2-4(12)13/h1-3H2,(H,12,13)(H6,7,8,9,10,11)	C6H13N5O2	9	-220.2211403107351	4-{[{[amino(imino)methyl]amino}(imino)methyl]amino}butanoic acid	C(CC(=O)O)CNC(=N)NC(=N)N	-0.107000001	""	PubChem:(10631435)
XSZAJVUDQQNKTQ	InChI=1S/C6H13N5O2/c7-1-3(5(9)6(10)13)11-4(8)2-12/h5,8,12H,1-2,7,9H2,(H2,10,13)	C6H13N5O2	10	-221.81972257706016	""	C(C(=NC(=N)CO)C(C(=N)O)N)N	-3.03600001	""	PubChem:(22353017)
