inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
MAZLJEBWQBJGCN	InChI=1S/C18H33NO15/c19-7-10(25)14(6(3-22)30-16(7)29)33-18-13(28)15(9(24)5(2-21)32-18)34-17-12(27)11(26)8(23)4(1-20)31-17/h4-18,20-29H,1-3,19H2	C18H33NO15	1	-43.80765490547454	2-[2-[5-amino-4,6-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol	C(C1C(C(C(C(O1)OC2C(C(CO)OC(C2O)OC3C(CO)OC(C(C3O)N)O)O)O)O)O)O	-5.6960001	""	PubChem:(10650114 59066932 91851083 91857441 91858360 91859821 100982110);KEGG Mine
NRLYDYFSANCBFO	InChI=1S/C18H33NO15/c19-7-9(24)14(5(2-21)30-16(7)29)33-18-13(28)11(26)15(6(3-22)32-18)34-17-12(27)10(25)8(23)4(1-20)31-17/h4-18,20-29H,1-3,19H2	C18H33NO15	2	-47.67233249942773	(2S,3R,4S,5R,6R)-2-[(2R,3R,4R,5R,6S)-6-[(2R,3S,4R,5R)-5-amino-4,6-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol	C(C1C(C(C(C(O1)OC2C(CO)OC(C(C2O)O)OC3C(CO)OC(C(C3O)N)O)O)O)O)O	-5.6960001	""	PubChem:(11329568 72803606 125039464 125039465 125039466 125039467)
KFCRBYSADNALCK	InChI=1S/C18H33NO15/c19-7-11(25)8(22)4(1-20)32-17(7)30-3-6-10(24)15(14(28)16(29)31-6)34-18-13(27)12(26)9(23)5(2-21)33-18/h4-18,20-29H,1-3,19H2	C18H33NO15	3	-50.46752390010354	""	C(C1C(C(C(C(OCC2C(C(C(C(O)O2)O)OC3C(C(C(C(CO)O3)O)O)O)O)O1)N)O)O)O	-5.2670002	""	PubChem:(91845510 91853738)
JZKQZSADQNVPNJ	InChI=1S/C18H33NO15/c19-7-11(25)9(23)6(31-16(7)29)3-30-17-14(28)15(10(24)5(2-21)32-17)34-18-13(27)12(26)8(22)4(1-20)33-18/h4-18,20-29H,1-3,19H2	C18H33NO15	4	-50.6964376566033	""	C(C1C(C(C(C(O1)OC2C(C(CO)OC(C2O)OCC3C(C(C(C(O)O3)N)O)O)O)O)O)O)O	-5.2670002	""	PubChem:(91851057)
GSVMXPZDCHWGCZ	InChI=1S/C18H33NO15/c19-7-10(24)15(34-18-14(28)12(26)8(22)4(1-20)32-18)5(2-21)33-17(7)30-3-6-9(23)11(25)13(27)16(29)31-6/h4-18,20-29H,1-3,19H2	C18H33NO15	5	-51.97705320147109	""	C(C1C(C(C(C(O1)OC2C(CO)OC(C(C2O)N)OCC3C(C(C(C(O)O3)O)O)O)O)O)O)O	-5.2670002	""	HMDB:(41224)
YMZMXERMOOEWOU	InChI=1S/C18H33NO15/c19-7-10(24)15(5(2-21)31-16(7)29)34-18-14(28)12(26)9(23)6(33-18)3-30-17-13(27)11(25)8(22)4(1-20)32-17/h4-18,20-29H,1-3,19H2	C18H33NO15	6	-52.28479797403852	""	C(C1C(C(C(C(OCC2C(C(C(C(O2)OC3C(CO)OC(C(C3O)N)O)O)O)O)O1)O)O)O)O	-5.2670002	""	PubChem:(91856502 91857344)
JRSYVBXRJDJSSK	InChI=1S/C18H33NO15/c19-7-11(25)8(22)4(1-20)31-16(7)30-3-6-10(24)13(27)15(29)18(33-6)34-17-14(28)12(26)9(23)5(2-21)32-17/h4-18,20-29H,1-3,19H2	C18H33NO15	7	-53.199913545398665	""	C(C1C(C(C(C(OCC2C(C(C(C(O2)OC3C(C(C(C(CO)O3)O)O)O)O)O)O)O1)N)O)O)O	-4.83799982	""	PubChem:(121434182)
NFLUZRNEDOTRSJ	InChI=1S/C18H33NO15/c19-7-11(24)9(22)5(32-16(7)29)2-30-18-15(28)13(26)10(23)6(34-18)3-31-17-14(27)12(25)8(21)4(1-20)33-17/h4-18,20-29H,1-3,19H2	C18H33NO15	8	-55.851991070155854	""	C(C1C(C(C(C(OCC2C(C(C(C(OCC3C(C(C(C(O)O3)N)O)O)O2)O)O)O)O1)O)O)O)O	-4.83799982	""	PubChem:(91859108);KEGG Mine
CGFYQZUGZBVZSU	InChI=1S/C18H33NO15/c19-7-10(24)8(22)4(1-20)32-17(7)30-3-6-9(23)11(25)14(28)18(33-6)34-15-5(2-21)31-16(29)13(27)12(15)26/h4-18,20-29H,1-3,19H2	C18H33NO15	9	-63.69005204630823	""	C(C1C(C(C(C(OCC2C(C(C(C(O2)OC3C(CO)OC(C(C3O)O)O)O)O)O)O1)N)O)O)O	-5.2670002	""	PubChem:(89514568 117941048)
QLMCWZWNEXRVRU	InChI=1S/C18H33NO15/c19-9-12(28)16(34-18-14(30)13(29)11(27)7(3-22)31-18)8(4-23)32-17(9)33-15(6(25)2-21)10(26)5(24)1-20/h2,5-18,20,22-30H,1,3-4,19H2	C18H33NO15	10	-66.0809022372144	""	C(C(C(C(C(C=O)O)OC1C(C(C(C(CO)O1)OC2C(C(C(C(CO)O2)O)O)O)O)N)O)O)O	-6.46600008	""	PubChem:(121434210)
