inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
OWUNVWFJMSBFKJ	InChI=1S/C11H10N3OP/c15-16(9-5-2-1-3-6-9)13-10-7-4-8-12-11(10)14-16/h1-8H,(H2,12,13,14,15)	C11H10N3OP	1	-186.9020826509902	2-phenyl-1,3-dihydro-[1,3,2]diazaphospholo[4,5-b]pyridine 2-oxide	C1=CC=C(C=C1)P2(=O)NC3=CC=CN=C3N2	1.98899996	""	PubChem:(347655)
LSGXDDXIIHYXKL	InChI=1S/C12H11NO5/c1-7(6-10(14)15)11(16)13-9-5-3-2-4-8(9)12(17)18/h2-6H,1H3,(H,13,16)(H,14,15)(H,17,18)	C12H11NO5	2	-189.51582904781563	""	CC(=CC(=O)O)C(=NC1=C(C=CC=C1)C(=O)O)O	1.03799999	""	PubChem:(13638289)
DRONZJMMWZDYPH	InChI=1S/C12H11NO5/c1-7(5-10(14)15)11(16)13-9-4-2-3-8(6-9)12(17)18/h2-6H,1H3,(H,13,16)(H,14,15)(H,17,18)	C12H11NO5	3	-192.48252900230383	""	CC(=CC(=O)O)C(=NC1=CC(=CC=C1)C(=O)O)O	1.03799999	""	PubChem:(82335453)
OBOKMSZCWGMLPS	InChI=1S/C12H11NO5/c1-7(11(15)16)6-10(14)13-9-5-3-2-4-8(9)12(17)18/h2-6H,1H3,(H,13,14)(H,15,16)(H,17,18)	C12H11NO5	4	-192.53661225846608	""	CC(=CC(=NC1=C(C=CC=C1)C(=O)O)O)C(=O)O	1.03799999	""	PubChem:(13638291)
QVWDLGPTFFENHU	InChI=1S/C12H11NO5/c1-18-12(17)8-3-2-4-9(7-8)13-10(14)5-6-11(15)16/h2-7H,1H3,(H,13,14)(H,15,16)	C12H11NO5	5	-193.47243774841075	Ambcb7199205	COC(=O)C1=CC=CC(=C1)N=C(C=CC(=O)O)O	1.17799997	""	PubChem:(895713 2177935 2177936 2930127 6953200)
OQZXRUZJSSMRFB	InChI=1S/C12H11NO5/c1-2-13-5-7(12(17)18)11(16)6-3-9(14)10(15)4-8(6)13/h3-5,14-15H,2H2,1H3,(H,17,18)	C12H11NO5	6	-194.69717238102837	1-ethyl-6,7-dihydroxy-4-oxoquinoline-3-carboxylic acid	CCN1C=C(C(=O)C2=C1C=C(C(=C2)O)O)C(=O)O	1.82700002	""	PubChem:(5493018)
DAPLTIRLFKBRQA	InChI=1S/C12H11NO5/c1-18-12(17)8-4-2-3-5-9(8)13-10(14)6-7-11(15)16/h2-7H,1H3,(H,13,14)(H,15,16)	C12H11NO5	7	-195.1666882917965	Maybridge3_005821	COC(=O)C1=C(C=CC=C1)N=C(C=CC(=O)O)O	1.17799997	""	PubChem:(286506 708779 1551600 1551601 4661215 5539764)
BQRMAMZYUGAAJI	InChI=1S/C12H11NO5/c1-7(11(15)16)5-10(14)13-9-4-2-3-8(6-9)12(17)18/h2-6H,1H3,(H,13,14)(H,15,16)(H,17,18)	C12H11NO5	8	-195.50331221295428	""	CC(=CC(=NC1=CC(=CC=C1)C(=O)O)O)C(=O)O	1.03799999	""	PubChem:(82335563)
WYYMCGQEPRHLNR	InChI=1S/C12H9NO4/c1-7(15)13-9-2-3-11-10(4-9)12(16)8(5-14)6-17-11/h2-6H,1H3,(H,13,15)	C12H9NO4	9	-197.63591048885044	""	CC(=NC1=CC=C2C(=C1)C(=O)C(=CO2)C=O)O	0.848999977	""	PubChem:(21507768)
QIZCHNJWGMQREA	InChI=1S/C12H11NO5/c1-18-11(15)7-6-10(14)13-9-5-3-2-4-8(9)12(16)17/h2-7H,1H3,(H,13,14)(H,16,17)	C12H11NO5	10	-200.40014298544176	""	COC(=O)C=CC(=NC1=C(C=CC=C1)C(=O)O)O	1.17799997	""	PubChem:(13927259)
UZVFGKNKBBMPKA	InChI=1S/C12H11NO5/c1-7-8(12(17)18)3-2-4-9(7)13-10(14)5-6-11(15)16/h2-6H,1H3,(H,13,14)(H,15,16)(H,17,18)	C12H11NO5	11	-200.8320981090037	""	CC1=C(C=CC=C1C(=O)O)N=C(C=CC(=O)O)O	1.08299994	""	PubChem:(54868437)
OHEYCDPOWKNXLX	InChI=1S/C12H11NO5/c1-17-9-3-6-8(4-10(9)18-2)13-5-7(11(6)14)12(15)16/h3-5H,1-2H3,(H,13,14)(H,15,16)	C12H11NO5	12	-200.90879748916333	4-hydroxy-6,7-dimethoxyquinoline-3-carboxylic acid	COC1=CC2=C(C=C1OC)NC=C(C2=O)C(=O)O	1.74199998	""	PubChem:(12369027)
GPWOPBRSMAYGIO	InChI=1S/C12H11NO5/c1-2-7-18-11-8-9(4-6-12(14)15)3-5-10(11)13(16)17/h2-6,8H,1,7H2,(H,14,15)	C12H11NO5	13	-202.75692232576625	""	C=CCOC1=CC(=CC=C1N(=O)=O)C=CC(=O)O	2.33100009	""	PubChem:(62114867 76935886)
UZYOIGGUVSVSBG	InChI=1S/C12H11NO5/c1-2-7-18-11-5-3-9(4-6-12(14)15)8-10(11)13(16)17/h2-6,8H,1,7H2,(H,14,15)	C12H11NO5	14	-203.33705099243696	(E)-3-(3-nitro-4-prop-2-enoxyphenyl)prop-2-enoic acid	C=CCOC1=CC=C(C=CC(=O)O)C=C1N(=O)=O	2.33100009	""	PubChem:(22401148 54381117 82152605)
GDFJRRCRYWMLBN	InChI=1S/C12H11NO5/c1-7-2-3-8(12(17)18)6-9(7)13-10(14)4-5-11(15)16/h2-6H,1H3,(H,13,14)(H,15,16)(H,17,18)	C12H11NO5	15	-203.4033436020313	(E)-3-(3-carboxyacrylamido)-4-methylbenzoic acid	CC1=CC=C(C=C1N=C(C=CC(=O)O)O)C(=O)O	1.08299994	""	PubChem:(17607820 40802390 43826428 53395768)
QVXRQRDALFZDHW	InChI=1S/C12H9NO4/c14-10-4-2-9(3-5-10)13-7-8(12(16)17)1-6-11(13)15/h1-7,14H,(H,16,17)	C12H9NO4	16	-205.30922672490948	""	C1=CC(=O)N(C=C1C(=O)O)C2=CC=C(C=C2)O	0.722000003	""	PubChem:(102046219)
VCPRQXCRSLWOMI	InChI=1S/C12H11NO5/c1-18-8-2-3-9-7(4-8)5-10(12(16)17)13(9)6-11(14)15/h2-5H,6H2,1H3,(H,14,15)(H,16,17)	C12H11NO5	17	-206.47542110719323	""	COC1=CC2=C(C=C1)N(CC(=O)O)C(=C2)C(=O)O	1.40400004	""	PubChem:(14595532)
YMSZZMCJKFWKLT	InChI=1S/C12H13NO6/c1-12(2,11(17)18)19-8-5-3-7(4-6-8)13-9(14)10(15)16/h3-6H,1-2H3,(H,13,14)(H,15,16)(H,17,18)	C12H13NO6	18	-207.52785958906205	""	CC(C)(C(=O)O)OC1=CC=C(C=C1)N=C(C(=O)O)O	0.902999997	""	PubChem:(66805972)
