inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
XTXSLGIQSGXUPG	InChI=1S/C15H22O6/c1-2-21-12(8-10-6-4-3-5-7-10)14(19)15(20)13(18)11(17)9-16/h3-8,11,13-20H,2,9H2,1H3	C15H22O6	1	-3028.6420804622476	""	CCOC(=CC1=CC=CC=C1)C(C(C(C(CO)O)O)O)O	-0.479000002	""	PubChem:(68743044)
NROUGUCAAHKDLR	InChI=1S/C15H22O6/c16-9-11(17)14-12(18)13(19)15(21-14)20-8-4-7-10-5-2-1-3-6-10/h1-3,5-6,11-19H,4,7-9H2	C15H22O6	2	-3029.6627998296103	""	C1=CC=C(C=C1)CCCOC2C(C(C(C(CO)O)O2)O)O	0.189999998	""	PubChem:(54126870)
APHKFHOGETWECB	InChI=1S/C15H22O6/c1-2-10(9-6-4-3-5-7-9)12(18)14(20)15(21)13(19)11(17)8-16/h3-7,11,13-21H,2,8H2,1H3	C15H22O6	3	-3030.7894874551525	""	CCC(=C(C(C(C(C(CO)O)O)O)O)O)C1=CC=CC=C1	-0.578000009	""	PubChem:(70007588)
QHNJVZUXAYIKTA	InChI=1S/C15H22O6/c16-9-11-12(17)13(18)14(19)15(21-11)20-8-4-7-10-5-2-1-3-6-10/h1-3,5-6,11-19H,4,7-9H2	C15H22O6	4	-3031.6668468221224	(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(3-phenylpropoxy)oxane-3,4,5-triol	C1=CC=C(C=C1)CCCOC2C(C(C(C(CO)O2)O)O)O	0.619000018	""	PubChem:(13139866 49855778);Natural Products:(UNPD157732)
FUDRZSZPAMNUCV	InChI=1S/C15H24O7/c1-2-3-6-10(17)7-4-5-8-21-15-14(20)13(19)12(18)11(9-16)22-15/h1,11-16,18-20H,3-9H2	C15H24O7	5	-3037.0197171825416	""	C#CCCC(=O)CCCCOC1C(C(C(C(CO)O1)O)O)O	-0.829999983	""	PubChem:(58079713 58079723)
XPFFTUWBQQBVCC	InChI=1S/C15H22O6/c1-18-14-13(20-9-10-6-4-3-5-7-10)12(17)11(8-16)21-15(14)19-2/h3-7,11-17H,8-9H2,1-2H3	C15H22O6	6	-3038.35866766456	""	COC1C(C(C(CO)OC1OC)O)OCC2=CC=CC=C2	0.282999992	""	PubChem:(54481367)
IBDIJIGIMRJBLX	InChI=1S/C15H22O6/c1-2-19-15-13(18)12(17)14(11(8-16)21-15)20-9-10-6-4-3-5-7-10/h3-7,11-18H,2,8-9H2,1H3	C15H22O6	7	-3038.3613154978993	(2R,3R,4R,5S,6R)-2-ethoxy-6-(hydroxymethyl)-5-phenylmethoxyoxane-3,4-diol	CCOC1C(C(C(C(CO)O1)OCC2=CC=CC=C2)O)O	0.187000006	""	PubChem:(21136960 70018581 70140219)
BUGUGSVAMKOYAY	InChI=1S/C15H22O6/c1-2-19-14-13(12(17)11(8-16)21-15(14)18)20-9-10-6-4-3-5-7-10/h3-7,11-18H,2,8-9H2,1H3	C15H22O6	8	-3038.5156392173085	""	CCOC1C(C(C(CO)OC1O)O)OCC2=CC=CC=C2	0.187000006	""	PubChem:(70601727)
SBHJCJKYIBSQLC	InChI=1S/C15H22O6/c1-2-19-15-13(18)14(12(17)11(8-16)21-15)20-9-10-6-4-3-5-7-10/h3-7,11-18H,2,8-9H2,1H3	C15H22O6	9	-3039.122578437263	""	CCOC1C(C(C(C(CO)O1)O)OCC2=CC=CC=C2)O	0.187000006	""	PubChem:(54296735)
LMPRLABKCMHUEI	InChI=1S/C15H22O6/c1-18-13-12(17)11(8-16)21-15(14(13)19-2)20-9-10-6-4-3-5-7-10/h3-7,11-17H,8-9H2,1-2H3	C15H22O6	10	-3039.341989513039	""	COC1C(C(CO)OC(C1OC)OCC2=CC=CC=C2)O	0.282999992	""	PubChem:(12165161)
PKONHQAWYQSACE	InChI=1S/C15H22O6/c1-18-13-12(17)11(8-16)21-15(19-2)14(13)20-9-10-6-4-3-5-7-10/h3-7,11-17H,8-9H2,1-2H3	C15H22O6	11	-3039.341989513039	""	COC1C(C(CO)OC(C1OCC2=CC=CC=C2)OC)O	0.282999992	""	PubChem:(68530721)
JFQWXKAHKANPPX	InChI=1S/C15H22O6/c1-18-13-12(16)11(21-15(17)14(13)19-2)9-20-8-10-6-4-3-5-7-10/h3-7,11-17H,8-9H2,1-2H3	C15H22O6	12	-3042.8945991842133	""	COC1C(C(COCC2=CC=CC=C2)OC(C1OC)O)O	-0.145999998	""	PubChem:(22979810)
MFXMNYAELLKDBP	InChI=1S/C15H22O6/c1-18-14-11(21-15(19-2)13(17)12(14)16)9-20-8-10-6-4-3-5-7-10/h3-7,11-17H,8-9H2,1-2H3	C15H22O6	13	-3043.107832594302	""	COC1C(COCC2=CC=CC=C2)OC(C(C1O)O)OC	0.282999992	""	PubChem:(101181242)
