inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
OUFDCBRBDKNRHN	InChI=1S/C13H30O2P2/c1-5-10-17(15,11-6-2)13-9-12-16(14,7-3)8-4/h5-13H2,1-4H3	C13H30O2P2	1	-2997.3132177437524	""	CCCP(=O)(CCC)CCCP(=O)(CC)CC	3.64199996	""	PubChem:(57095972)
ARECWZFMLFPMIX	InChI=1S/C13H30O2P2/c1-8-9-10-14-17(13(6)7)15-16(11(2)3)12(4)5/h11-13H,8-10H2,1-7H3	C13H30O2P2	2	-3006.492883425626	butoxy-di(propan-2-yl)phosphanyloxy-propan-2-ylphosphane	CCCCOP(C(C)C)OP(C(C)C)C(C)C	4.14099979	""	PubChem:(13184501)
ISZMLCLDQMJMMI	InChI=1S/C13H30O2P2/c1-8-9-10-15-16(11(2)3)17(14,12(4)5)13(6)7/h11-13H,8-10H2,1-7H3	C13H30O2P2	3	-3009.568110537762	butoxy-di(propan-2-yl)phosphoryl-propan-2-ylphosphane	CCCCOP(C(C)C)P(=O)(C(C)C)C(C)C	3.65799999	""	PubChem:(13184490)
LQIRFDPCNMHKKH	InChI=1S/C15H25N2OP/c1-14(2,3)19(15(4,5)6)11-13(18)17-12-8-7-9-16-10-12/h7-10H,11H2,1-6H3,(H,17,18)	C15H25N2OP	4	-3023.222990755734	2-ditert-butylphosphanyl-N-pyridin-3-ylacetamide	CC(C)(C)P(CC(=NC1=CC=CN=C1)O)C(C)(C)C	3.20700002	""	PubChem:(20789230)
UADKMKRAPBRLPW	InChI=1S/C13H30O2P2/c1-10(2)16(11(3)4)14-9-15-17(12(5)6)13(7)8/h10-13H,9H2,1-8H3	C13H30O2P2	5	-3026.970673072	""	CC(C)P(C(C)C)OCOP(C(C)C)C(C)C	3.86899996	""	PubChem:(100924697)
WFVNUVQRDQUYSK	InChI=1S/C13H30O2P2/c1-12(2,3)16(8-7-14)9-10-17(11-15)13(4,5)6/h14-15H,7-11H2,1-6H3	C13H30O2P2	6	-3031.8714093488	""	CC(C)(C)P(CCO)CCP(CO)C(C)(C)C	3.02200007	""	PubChem:(71615843)
ZECLZBAERKGWPR	InChI=1S/C15H25N2OP/c1-15(2,3)19(18,14-8-10-16-11-9-14)17-12-6-4-5-7-13-17/h8-11H,4-7,12-13H2,1-3H3	C15H25N2OP	7	-3042.545222589571	Oprea1_525789	CC(C)(C)P(=O)(C1=CC=NC=C1)N2CCCCCC2	2.77800012	""	PubChem:(2311575 11864518 11864519)
HJWBOODFWWXRNV	InChI=1S/C13H30O2P2/c1-7-14-9-13(10-15-8-2,11-16(3)4)12-17(5)6/h7-12H2,1-6H3	C13H30O2P2	8	-3048.584973331511	[2-(dimethylphosphanylmethyl)-3-ethoxy-2-(ethoxymethyl)propyl]-dimethylphosphane	CCOCC(COCC)(CP(C)C)CP(C)C	3.49799991	""	PubChem:(18347864)
HKHLJLWQAZREOA	InChI=1S/C19H22NO/c1-3-13-19(14-4-2)15-9-5-7-11-17(15)20(21)18-12-8-6-10-16(18)19/h5-12H,3-4,13-14H2,1-2H3	C19H22NO	9	-3059.692912553693	""	CCCC1(CCC)C2=C(C=CC=C2)N(C3=C1C=CC=C3)[O]	5.89099979	""	PubChem:(100959291)
VRWHHWVEUPOIBO	InChI=1S/C13H32O3P2/c1-11(2)17(5,6,7)15-13(14)16-18(8,9,10)12(3)4/h11-12H,1-10H3	C13H32O3P2	10	-3060.022200850589	""	CC(C)P(C)(C)(C)OC(=O)OP(C)(C)(C)C(C)C	5.11600018	""	PubChem:(88020814)
MPIBCHGOXSAHQH	InChI=1S/C13H30O2P2/c1-14-9-7-13(8-10-15-2,11-16(3)4)12-17(5)6/h7-12H2,1-6H3	C13H30O2P2	11	-3060.8948779024604	""	COCCC(CCOC)(CP(C)C)CP(C)C	3.36800003	""	PubChem:(23560464)
LJZDJINDHIALNM	InChI=1S/C15H25N2OP/c1-11(2)19(18,12(3)4)17-10-16-15-13(5)8-7-9-14(15)6/h7-12H,1-6H3,(H,16,17,18)	C15H25N2OP	12	-3065.5815930530666	""	CC(C)P(=O)(C(C)C)NC=NC1=C(C)C=CC=C1C	3.398	""	PubChem:(118169146)
OPOYPYKAWXWROV	InChI=1S/C15H25N2OP/c1-6-12-8-9-13(14(10-12)19(5)7-2)17-15(18)16-11(3)4/h8-11H,6-7H2,1-5H3,(H2,16,17,18)	C15H25N2OP	13	-3071.76803245547	1-[4-ethyl-2-[ethyl(methyl)phosphanyl]phenyl]-3-propan-2-ylurea	CCC1=CC=C(C(=C1)P(C)CC)NC(=NC(C)C)O	4.81899977	""	PubChem:(20281222)
