inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
XUCPONCLMQPFBQ	InChI=1S/C12H11NO3/c1-7-9(6-11(14)15)12(16)8-4-2-3-5-10(8)13-7/h2-5H,6H2,1H3,(H,13,16)(H,14,15)	C12H11NO3	1	-3014.8822016684144	""	CC1=C(CC(=O)O)C(=O)C2=C(C=CC=C2)N1	1.40699995	""	PubChem:(50888983)
DCASGXPHAJBDKH	InChI=1S/C12H11NO3/c1-7-3-2-4-9-10(14)5-8(6-11(15)16)13-12(7)9/h2-5H,6H2,1H3,(H,13,14)(H,15,16)	C12H11NO3	2	-3019.6790438341436	""	CC1=CC=CC2=C1NC(=CC2=O)CC(=O)O	1.88100004	""	PubChem:(39234735)
WVPFVXUWVYVZPO	InChI=1S/C12H11NO3/c1-7-2-3-10-9(4-7)11(14)5-8(13-10)6-12(15)16/h2-5H,6H2,1H3,(H,13,14)(H,15,16)	C12H11NO3	3	-3020.9188582595707	""	CC1=CC=C2C(=C1)C(=O)C=C(CC(=O)O)N2	2.09200001	""	PubChem:(39234731)
YZXYSYBVODTHAX	InChI=1S/C12H11NO3/c1-7-4-11(14)9-5-8(6-12(15)16)2-3-10(9)13-7/h2-5H,6H2,1H3,(H,13,14)(H,15,16)	C12H11NO3	4	-3023.0457822941826	""	CC1=CC(=O)C2=CC(=CC=C2N1)CC(=O)O	1.45200002	""	PubChem:(99991302)
UEQTZOYNYQELQW	InChI=1S/C12H11NO3/c1-7-12(10(14)6-11(15)16)8-4-2-3-5-9(8)13-7/h2-5,13H,6H2,1H3,(H,15,16)	C12H11NO3	5	-3024.3464799064777	""	CC1=C(C2=C(C=CC=C2)N1)C(=O)CC(=O)O	2.41599989	""	PubChem:(116917966)
WXZSMBBCBYKXPD	InChI=1S/C12H11NO3/c14-11-7-8(5-6-12(15)16)13-10-4-2-1-3-9(10)11/h1-4,7H,5-6H2,(H,13,14)(H,15,16)	C12H11NO3	6	-3025.850902165909	""	C1=CC2=C(C=C1)NC(=CC2=O)CCC(=O)O	1.39499998	""	PubChem:(11106811)
XUBVUHREWOFGNC	InChI=1S/C12H11NO3/c1-6-3-4-9-8(5-6)10(7(2)13-9)11(14)12(15)16/h3-5,13H,1-2H3,(H,15,16)	C12H11NO3	7	-3026.5651951060026	""	CC1=CC2=C(C=C1)NC(=C2C(=O)C(=O)O)C	2.42400002	""	PubChem:(28291544)
UMFZDFYZQDQMMY	InChI=1S/C12H11NO3/c1-7-9(6-11(14)12(15)16)8-4-2-3-5-10(8)13-7/h2-5,13H,6H2,1H3,(H,15,16)	C12H11NO3	8	-3026.954384841734	3-(2-methyl-1H-indol-3-yl)-2-oxopropanoic acid	CC1=C(CC(=O)C(=O)O)C2=C(C=CC=C2)N1	1.44700003	""	PubChem:(18663438);KEGG Mine
DNWKUABQNQZLDF	InChI=1S/C12H11NO3/c1-6-4-3-5-8-9(11(14)12(15)16)7(2)13-10(6)8/h3-5,13H,1-2H3,(H,15,16)	C12H11NO3	9	-3027.1320891440505	""	CC1=CC=CC2=C1NC(=C2C(=O)C(=O)O)C	2.21300006	""	PubChem:(82393515)
SIYFXNIVCSEYKG	InChI=1S/C12H11NO3/c1-2-8-10(11(14)12(15)16)7-5-3-4-6-9(7)13-8/h3-6,13H,2H2,1H3,(H,15,16)	C12H11NO3	10	-3028.973167760921	""	CCC1=C(C2=C(C=CC=C2)N1)C(=O)C(=O)O	2.24000001	""	PubChem:(67069026)
