inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
NPKXPIYRADOFAH	InChI=1S/C9H14N6O4/c1-15-5-13-14-6(15)2-11-9(19)12-3-7(16)10-4-8(17)18/h5H,2-4H2,1H3,(H,10,16)(H,17,18)(H2,11,12,19)	C9H14N6O4	1	-3014.571309299543	""	CN1C=NN=C1CN=C(NCC(=NCC(=O)O)O)O	-0.638999999	""	PubChem:(62119074)
QMGBGAKIPIFWNG	InChI=1S/C9H14N6O4/c1-15-5-13-6(14-15)2-11-9(19)12-3-7(16)10-4-8(17)18/h5H,2-4H2,1H3,(H,10,16)(H,17,18)(H2,11,12,19)	C9H14N6O4	2	-3015.8781088559367	""	CN1C=NC(=N1)CN=C(NCC(=NCC(=O)O)O)O	-1.93799996	""	PubChem:(105899769)
HMOOHFVJHMOBPF	InChI=1S/C9H14N6O4/c10-6(16)2-1-3-15-7(12-13-14-15)4-8(17)11-5-9(18)19/h1-5H2,(H2,10,16)(H,11,17)(H,18,19)	C9H14N6O4	3	-3019.331182971368	""	C(CC(=N)O)CN1C(=NN=N1)CC(=NCC(=O)O)O	-0.805000007	""	PubChem:(117097802)
VOSXKHMRSMMYBH	InChI=1S/C9H14N6O4/c1-14-5-12-13-7(14)2-11-9(19)15(3-6(10)16)4-8(17)18/h5H,2-4H2,1H3,(H2,10,16)(H,11,19)(H,17,18)	C9H14N6O4	4	-3023.730714185663	""	CN1C=NN=C1CN=C(N(CC(=N)O)CC(=O)O)O	0.467999995	""	PubChem:(107438602)
NLFYTVBYIVIFOW	InChI=1S/C9H14N6O4/c1-14-5-12-7(13-14)2-11-9(19)15(3-6(10)16)4-8(17)18/h5H,2-4H2,1H3,(H2,10,16)(H,11,19)(H,17,18)	C9H14N6O4	5	-3024.151741897565	""	CN1C=NC(=N1)CN=C(N(CC(=N)O)CC(=O)O)O	-0.83099997	""	PubChem:(105900101)
JHQCYZRJGDCDQL	InChI=1S/C9H14N6O4/c10-9-12-7(14-18)6-8(13-9)15(3-11-6)4-19-5(1-16)2-17/h3,5,16-18H,1-2,4H2,(H3,10,12,13,14)	C9H14N6O4	6	-3025.5561569458514	""	C(C(CO)OCN1C=NC2=C(NC(=N)N=C21)NO)O	-1.09000003	""	PubChem:(88605711)
DNJSCHGTTKVBHY	InChI=1S/C13H16O5/c1-5-7-10(14)11(13(16)17-8-6-2)18-12(15)9(3)4/h5-6,14H,1-3,7-8H2,4H3	C13H16O5	7	-3030.035346980421	""	C=CCC(=C(C(=O)OCC=C)OC(=O)C(=C)C)O	2.2750001	""	PubChem:(88768100)
QFVOZARNOGVBHI	InChI=1S/C9H14N6O4/c16-7(11-4-8(17)18)3-12-9(19)10-2-1-6-13-5-14-15-6/h5H,1-4H2,(H,11,16)(H,17,18)(H2,10,12,19)(H,13,14,15)	C9H14N6O4	8	-3030.2729745973743	""	C(CN=C(NCC(=NCC(=O)O)O)O)C1=NNC=N1	-1.23899996	""	PubChem:(64530202)
MBMKKXKFHRYEJA	InChI=1S/C13H18O6/c1-9(2)13(18)19-8-7-11(15)4-3-10(14)5-6-12(16)17/h1,3-8H2,2H3,(H,16,17)	C13H18O6	9	-3033.1899366256384	""	C=C(C)C(=O)OCCC(=O)CCC(=O)CCC(=O)O	-0.476000011	""	PubChem:(87328749)
ZLFZIWIIYHPWLG	InChI=1S/C9H14N6O4/c1-10-8(17)5-15-6(12-13-14-15)4-7(16)11-3-2-9(18)19/h2-5H2,1H3,(H,10,17)(H,11,16)(H,18,19)	C9H14N6O4	10	-3033.20881125114	""	CN=C(CN1C(=NN=N1)CC(=NCCC(=O)O)O)O	-0.848999977	""	PubChem:(117097873)
CKGMAMKOFJZTBT	InChI=1S/C9H12N6O3/c1-13-7-6(8(17)14(2)9(13)18)15(4-11-7)3-5(16)12-10/h4H,3,10H2,1-2H3,(H,12,16)	C9H12N6O3	11	-3033.3177083476576	Oprea1_112371	CN1C2=C(C(=O)N(C)C1=O)N(CC(=NN)O)C=N2	-1.08800006	""	PubChem:(2807064)
SFVGJPWXTLWCQF	InChI=1S/C9H14N6O4/c1-4(9(18)19)11-7(16)3-6-12-13-14-15(6)5(2)8(10)17/h4-5H,3H2,1-2H3,(H2,10,17)(H,11,16)(H,18,19)	C9H14N6O4	12	-3033.5733278580055	""	CC(C(=O)O)N=C(CC1=NN=NN1C(C)C(=N)O)O	-0.160999998	""	PubChem:(117097847)
PBIICCBISDSLQH	InChI=1S/C9H14N6O4/c10-7-4-8(12-2-11-7)15(14-13-4)9-6(18)5(17)3(1-16)19-9/h3,5-6,9,12,16-18H,1-2H2,(H2,10,11)	C9H14N6O4	13	-3033.645242240648	""	C(C1C(C(C(N2C3=C(C(=NCN3)N)N=N2)O1)O)O)O	-1.91199994	""	KEGG Mine
WREDUWQJTVIIAU	InChI=1S/C9H12N6O3/c1-13-4-11-7-6(13)8(17)15(3-5(16)12-10)9(18)14(7)2/h4H,3,10H2,1-2H3,(H,12,16)	C9H12N6O3	14	-3034.293840726897	Oprea1_119056	CN1C=NC2=C1C(=O)N(CC(=NN)O)C(=O)N2C	-1.08800006	""	PubChem:(676636)
AFHZVZBLTDDEAS	InChI=1S/C13H16O5/c1-5-8(2)12(16)18-13(17)10(4)7-6-9(3)11(14)15/h6-7H,2,5H2,1,3-4H3,(H,14,15)	C13H16O5	15	-3034.3895562215403	""	CCC(=C)C(=O)OC(=O)C(=CC=C(C)C(=O)O)C	1.926	""	PubChem:(88704286)
PEPPPHKMPMFGTA	InChI=1S/C9H12N6O3/c10-3-1-2-4-15-7(12-13-14-15)5-8(16)11-6-9(17)18/h1-2,4-6H2,(H,11,16)(H,17,18)	C9H12N6O3	16	-3034.4916296954625	""	C(CCN1C(=NN=N1)CC(=NCC(=O)O)O)C#N	-1.10000002	""	PubChem:(117097803)
GKMWBYOYXMKTJN	InChI=1S/C9H14N6O4/c1-5(9(10)19)15-6(12-13-14-15)4-7(16)11-3-2-8(17)18/h5H,2-4H2,1H3,(H2,10,19)(H,11,16)(H,17,18)	C9H14N6O4	17	-3034.7658965073347	""	CC(C(=N)O)N1C(=NN=N1)CC(=NCCC(=O)O)O	-0.291000009	""	PubChem:(117097887)
YPWGWGOFPRFQKV	InChI=1S/C9H14N6O4/c10-7-4-8(12-2-11-7)15(14-13-4)9-6(18)5(17)3(1-16)19-9/h2-3,5-7,9,16-18H,1,10H2,(H,11,12)	C9H14N6O4	18	-3035.1556405309743	""	C(C1C(C(C(N2C3=C(C(N)N=CN3)N=N2)O1)O)O)O	-2.11599994	""	KEGG Mine
RBARHXTYKSAVGN	InChI=1S/C13H16O5/c1-3-4-5-17-13(16)9(2)10(7-12(14)15)6-11-8-18-11/h3,5,11H,6-8H2,1-2H3,(H,14,15)	C13H16O5	19	-3035.189896955025	""	CC=C=COC(=O)C(=C(CC1CO1)CC(=O)O)C	1.95500004	""	PubChem:(123381233)
QCOHAIWHCRMEOF	InChI=1S/C9H14N6O4/c10-6(16)3-15(4-8(17)18)9(19)11-2-1-7-12-5-13-14-7/h5H,1-4H2,(H2,10,16)(H,11,19)(H,17,18)(H,12,13,14)	C9H14N6O4	20	-3035.3083331930525	""	C(CN=C(N(CC(=N)O)CC(=O)O)O)C1=NNC=N1	-0.131999999	""	PubChem:(107438868)
JXQMLVXSGFWMMX	InChI=1S/C9H14N6O4/c1-15-8(11-4-12-15)14-9(19)13-5(7(17)18)2-3-6(10)16/h4-5H,2-3H2,1H3,(H2,10,16)(H,17,18)(H2,11,12,13,14,19)	C9H14N6O4	21	-3035.3652091810695	""	CN1C(=NC(=NC(CCC(=N)O)C(=O)O)O)N=CN1	-1.62600005	""	PubChem:(81585821 81586010 107831031)
VPNHSUCJBFDCGV	InChI=1S/C9H14N6O4/c1-15-7(12-13-14-15)4-8(17)11-5(9(18)19)2-3-6(10)16/h5H,2-4H2,1H3,(H2,10,16)(H,11,17)(H,18,19)	C9H14N6O4	22	-3035.8236935581	""	CN1C(=NN=N1)CC(=NC(CCC(=N)O)C(=O)O)O	-0.593999982	""	PubChem:(110496914)
YMBXTQVHEPOLTR	InChI=1S/C9H12N6O3/c1-13-7-6(8(17)14(2)9(13)18)11-4-15(7)3-5(16)12-10/h4H,3,10H2,1-2H3,(H,12,16)	C9H12N6O3	23	-3035.9654671061394	Oprea1_023402	CN1C2=C(C(=O)N(C)C1=O)N=CN2CC(=NN)O	-1.08800006	""	PubChem:(701922)
PWOSUDGJWXPCGB	InChI=1S/C9H14N6O4/c1-15-4-12-14-7(15)3-11-9(19)13-5(8(17)18)2-6(10)16/h4-5H,2-3H2,1H3,(H2,10,16)(H,17,18)(H2,11,13,19)	C9H14N6O4	24	-3036.1708904206434	""	CN1C=NN=C1CN=C(NC(CC(=N)O)C(=O)O)O	0.165999994	""	PubChem:(55228645 62119067 114005591)
NLVZBFTYSZATNR	InChI=1S/C9H14N6O4/c1-5(9(18)19)11-7(16)3-6-12-13-14-15(6)4-8(17)10-2/h5H,3-4H2,1-2H3,(H,10,17)(H,11,16)(H,18,19)	C9H14N6O4	25	-3036.185649294776	""	CC(C(=O)O)N=C(CC1=NN=NN1CC(=NC)O)O	-0.718999982	""	PubChem:(117097833)
MCMHQQUDIDOMSC	InChI=1S/C9H14N6O4/c1-15(4-6-12-5-13-14-6)9(19)11-2-7(16)10-3-8(17)18/h5H,2-4H2,1H3,(H,10,16)(H,11,19)(H,17,18)(H,12,13,14)	C9H14N6O4	26	-3037.2633551203107	""	CN(CC1=NNC=N1)C(=NCC(=NCC(=O)O)O)O	-1.17999995	""	PubChem:(64518493)
QOBKJETUXIMDAM	InChI=1S/C9H14N6O4/c1-5(8-11-4-12-14-8)13-9(19)15(2-6(10)16)3-7(17)18/h4-5H,2-3H2,1H3,(H2,10,16)(H,13,19)(H,17,18)(H,11,12,14)	C9H14N6O4	27	-3037.2650013895445	""	CC(C1=NNC=N1)N=C(N(CC(=N)O)CC(=O)O)O	-0.00200000009	""	PubChem:(106283417)
DGEBRDNAXIBIIN	InChI=1S/C9H14N6O4/c1-15-4-12-7(14-15)3-11-9(19)13-5(8(17)18)2-6(10)16/h4-5H,2-3H2,1H3,(H2,10,16)(H,17,18)(H2,11,13,19)	C9H14N6O4	28	-3037.4776899770372	""	CN1C=NC(=N1)CN=C(NC(CC(=N)O)C(=O)O)O	-1.13300002	""	PubChem:(104004715 105899875 114126280)
HBQAMMAWUBJCCK	InChI=1S/C9H14N6O4/c1-5(8-12-4-13-15-8)14-9(19)11-2-6(16)10-3-7(17)18/h4-5H,2-3H2,1H3,(H,10,16)(H,17,18)(H2,11,14,19)(H,12,13,15)	C9H14N6O4	29	-3038.2791215012535	""	CC(C1=NNC=N1)NC(=NCC(=NCC(=O)O)O)O	-1.21700001	""	PubChem:(106283367)
OVVJEBIOAMCSQX	InChI=1S/C13H18O6/c1-3-18-7-5-10(6-8-19-4-2)11(13(16)17)9-12(14)15/h3-4H,1-2,5-9H2,(H,14,15)(H,16,17)	C13H18O6	30	-3039.174116856419	""	C=COCCC(=C(CC(=O)O)C(=O)O)CCOC=C	0.646000028	""	PubChem:(87780848)
UBNDTCFVSGDRSG	InChI=1S/C9H14N6O4/c1-5(9(18)19)11-8(17)4-7-12-13-14-15(7)3-2-6(10)16/h5H,2-4H2,1H3,(H2,10,16)(H,11,17)(H,18,19)	C9H14N6O4	31	-3039.792335532761	""	CC(C(=O)O)N=C(CC1=NN=NN1CCC(=N)O)O	-0.528999984	""	PubChem:(117097846)
MTHNTCZJWOLCHA	InChI=1S/C9H14N6O4/c1-10-7(16)3-12-9(19)11-2-6-4-15(14-13-6)5-8(17)18/h4H,2-3,5H2,1H3,(H,10,16)(H,17,18)(H2,11,12,19)	C9H14N6O4	32	-3040.06432532296	""	CN=C(CNC(=NCC1=CN(CC(=O)O)N=N1)O)O	-1.51699996	""	PubChem:(115458508)
