inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
SNXMIUZHKGXMNP	InChI=1S/C19H25NO/c1-2-3-4-5-6-8-16-9-7-10-18(15-16)20-17-11-13-19(21)14-12-17/h7,9-15,20-21H,2-6,8H2,1H3	C19H25NO	1	-3045.5192977872953	""	CCCCCCCC1=CC=CC(=C1)NC2=CC=C(C=C2)O	6.57399988	""	PubChem:(101298413)
FZAWZPZFOBMLDT	InChI=1S/C19H25NO/c1-2-3-4-5-7-10-16-15-18(21)13-14-19(16)20-17-11-8-6-9-12-17/h6,8-9,11-15,20-21H,2-5,7,10H2,1H3	C19H25NO	2	-3047.2412374526207	""	CCCCCCCC1=CC(=CC=C1NC2=CC=CC=C2)O	6.36299992	""	PubChem:(101298410)
VXAKYAGJYJNWPI	InChI=1S/C19H25NO/c1-2-3-4-5-6-7-16-8-10-17(11-9-16)20-18-12-14-19(21)15-13-18/h8-15,20-21H,2-7H2,1H3	C19H25NO	3	-3048.3655417177197	""	CCCCCCCC1=CC=C(C=C1)NC2=CC=C(C=C2)O	6.57399988	""	PubChem:(101298414)
BXXVNQYAYIYWMB	InChI=1S/C19H25NO/c1-2-3-4-5-6-9-16-10-7-8-11-19(16)20-17-12-14-18(21)15-13-17/h7-8,10-15,20-21H,2-6,9H2,1H3	C19H25NO	4	-3049.6534468646128	""	CCCCCCCC1=C(C=CC=C1)NC2=CC=C(C=C2)O	6.36299992	""	PubChem:(101298412)
CFCLVURSBXEPLZ	InChI=1S/C19H25NO/c1-2-3-4-5-7-10-16-15-18(13-14-19(16)21)20-17-11-8-6-9-12-17/h6,8-9,11-15,20-21H,2-5,7,10H2,1H3	C19H25NO	5	-3055.0921034111784	""	CCCCCCCC1=CC(=CC=C1O)NC2=CC=CC=C2	6.36299992	""	PubChem:(101298411)
LAWVWAYKJGGLCC	InChI=1S/C19H25NO/c1-3-4-5-6-9-16-11-12-18(14-19(16)21)20-17-10-7-8-15(2)13-17/h7-8,10-14,20-21H,3-6,9H2,1-2H3	C19H25NO	6	-3056.4526928121704	2-hexyl-5-(3-methylanilino)phenol	CCCCCCC1=CC=C(C=C1O)NC2=CC(=CC=C2)C	6.23099995	""	PubChem:(1903281)
LAESSKZTLDHBOU	InChI=1S/C19H25NO/c1-2-3-4-5-6-7-8-16-9-11-17(12-10-16)19-14-13-18(21)15-20-19/h9-15,21H,2-8H2,1H3	C19H25NO	7	-3056.9355717760136	3-Pyridinol, 6-(4-octylphenyl)-	CCCCCCCCC1=CC=C(C=C1)C2=CC=C(C=N2)O	6.70800018	""	PubChem:(22677030)
VUKALCBFAYUWFS	InChI=1S/C19H25NO/c1-3-4-5-7-16-10-12-18(13-11-16)20-15(2)17-8-6-9-19(21)14-17/h6,8-15,20-21H,3-5,7H2,1-2H3	C19H25NO	8	-3059.4592506303816	""	CCCCCC1=CC=C(C=C1)NC(C)C2=CC=CC(=C2)O	6.10599995	""	PubChem:(43096082)
CXHHBGNRGMDSST	InChI=1S/C19H25NO/c1-3-14-11-17-12-16(9-10-18(17)20-19(14)21)13(2)15-7-5-4-6-8-15/h9-13,15H,3-8H2,1-2H3,(H,20,21)	C19H25NO	9	-3061.1225271033845	""	CCC1=C(N=C2C=CC(=CC2=C1)C(C)C3CCCCC3)O	6.98600006	""	PubChem:(118671883)
CYICFKLQQJWDTC	InChI=1S/C19H25NO/c1-2-3-4-5-6-7-8-16-9-11-17(12-10-16)18-13-14-19(21)20-15-18/h9-15H,2-8H2,1H3,(H,20,21)	C19H25NO	10	-3065.1525883368863	""	CCCCCCCCC1=CC=C(C=C1)C2=CC=C(N=C2)O	7.34700012	""	PubChem:(20097943)
VMPUUKKQBZNTFI	InChI=1S/C19H25NO/c1-12(2)13-9-10-17-15(11-13)18(19(3,4)21)14-7-5-6-8-16(14)20-17/h9-12,21H,5-8H2,1-4H3	C19H25NO	11	-3065.3282013339813	""	CC(C)C1=CC=C2C(=C1)C(=C3CCCCC3=N2)C(C)(C)O	4.27299976	""	PubChem:(82450579)
WVBVVWIGEPISMW	InChI=1S/C19H27NO2/c1-2-3-4-5-6-7-8-9-12-16-15-19(21)17-13-10-11-14-18(17)20(16)22/h10-11,13-15,21H,2-9,12H2,1H3	C19H27NO2	12	-3065.9016868534636	""	CCCCCCCCCCC1=CC(=C2C=CC=CC2=N1=O)O	7.81400013	""	Biocyc:(CPD-7734)
PVKJLIOYZZDXMQ	InChI=1S/C19H25NO/c1-2-3-6-16-10-12-18(13-11-16)20-14-5-8-17-7-4-9-19(21)15-17/h4,7,9-13,15,20-21H,2-3,5-6,8,14H2,1H3	C19H25NO	13	-3066.5675797676417	""	CCCCC1=CC=C(C=C1)NCCCC2=CC=CC(=C2)O	5.52699995	""	PubChem:(83457472)
TXWVHGZUSMNUOF	InChI=1S/C19H25NO/c1-2-15-6-5-12-19(21,13-11-15)14-17-10-9-16-7-3-4-8-18(16)20-17/h3-4,7-10,15,21H,2,5-6,11-14H2,1H3	C19H25NO	14	-3066.7008827909226	""	CCC1CCCC(CC1)(CC2=NC3=C(C=CC=C3)C=C2)O	5.02899981	""	PubChem:(65580504)
BBIPGJCKCDLCNB	InChI=1S/C19H25NO/c1-18(2)10-5-11-19(21,13-12-18)14-16-9-8-15-6-3-4-7-17(15)20-16/h3-4,6-9,21H,5,10-14H2,1-2H3	C19H25NO	15	-3067.3637974488092	""	CC1(C)CCCC(CC1)(CC2=NC3=C(C=CC=C3)C=C2)O	5.06599998	""	PubChem:(65580890)
CENPPCVFZVMVFS	InChI=1S/C19H25NO/c1-2-3-4-5-6-7-12-19(21)20-18-14-13-16-10-8-9-11-17(16)15-18/h8-11,13-15H,2-7,12H2,1H3,(H,20,21)	C19H25NO	16	-3070.281547102527	N-naphthalen-2-ylnonanamide	CCCCCCCCC(=NC1=CC2=C(C=CC=C2)C=C1)O	6.51100016	""	PubChem:(4406160)
YQJUFPRBQYWJFT	InChI=1S/C19H25NO/c1-12(2)13-9-7-10-15-17(19(3,4)21)14-8-5-6-11-16(14)20-18(13)15/h7,9-10,12,21H,5-6,8,11H2,1-4H3	C19H25NO	17	-3071.6225236494897	""	CC(C)C1=CC=CC2=C1N=C3CCCCC3=C2C(C)(C)O	4.0619998	""	PubChem:(82450261)
RRZZTGUMIWMRSB	InChI=1S/C19H25NO/c1-3-4-6-11-19(16-9-7-5-8-10-16)20-18-13-12-17(21)14-15(18)2/h5,7-10,12-14,19-21H,3-4,6,11H2,1-2H3	C19H25NO	18	-3071.866760954054	""	CCCCCC(C1=CC=CC=C1)NC2=CC=C(C=C2C)O	5.78900003	""	PubChem:(64489717)
PNFMBYHCYBPXAI	InChI=1S/C19H25NO/c1-3-14(2)17-9-7-15-13-16(8-10-18(15)20-17)19(21)11-5-4-6-12-19/h7-10,13-14,21H,3-6,11-12H2,1-2H3	C19H25NO	19	-3072.403805921439	1-(2-Sec-butyl-6-quinolinyl)cyclohexanol	CCC(C)C1=CC=C2C=C(C=CC2=N1)C3(CCCCC3)O	4.32499981	""	PubChem:(620501)
XNBRBTDCOFDNFJ	InChI=1S/C19H25NO/c1-2-3-4-5-6-7-15-19(21)20-18-14-10-12-16-11-8-9-13-17(16)18/h8-14H,2-7,15H2,1H3,(H,20,21)	C19H25NO	20	-3073.0510178783634	N-naphthalen-1-ylnonanamide	CCCCCCCCC(=NC1=CC=CC2=C1C=CC=C2)O	6.51100016	""	PubChem:(4183849)
KFQIWCTYVDCBDG	InChI=1S/C19H25NO/c1-3-15-5-4-11-19(21,12-10-15)17-8-9-18-16(13-17)7-6-14(2)20-18/h6-9,13,15,21H,3-5,10-12H2,1-2H3	C19H25NO	21	-3073.577837895051	""	CCC1CCCC(CC1)(C2=CC=C3C(=C2)C=CC(=N3)C)O	4.85599995	""	PubChem:(81198274)
PBEZCUUZCDPODT	InChI=1S/C19H27NO2/c1-3-15-8-10-19(14-21,11-9-15)13-16-6-5-7-17(12-16)20-18(22)4-2/h3,5-7,12,15,21H,1,4,8-11,13-14H2,2H3,(H,20,22)	C19H27NO2	22	-3073.6124565995156	N-[3-[[4-ethenyl-1-(hydroxymethyl)cyclohexyl]methyl]phenyl]propanamide	C=CC1CCC(CC1)(CC2=CC=CC(=C2)N=C(CC)O)CO	4.30200005	""	PubChem:(21433615)
FMKSMJOWDSQAAW	InChI=1S/C19H25NO/c1-4-5-7-12-17-14(2)20-15(3)18(13-21)19(17)16-10-8-6-9-11-16/h6,8-11,21H,4-5,7,12-13H2,1-3H3	C19H25NO	23	-3073.7887414705515	3-Pyridinemethanol, 2,6-dimethyl-5-pentyl-4-phenyl-	CCCCCC1=C(C)N=C(C)C(=C1C2=CC=CC=C2)CO	4.92600012	""	PubChem:(22005216)
CDZANPCIJJWCHI	InChI=1S/C19H25NO/c1-14-5-6-15-13-16(7-8-17(15)20-14)19(21)10-4-9-18(2,3)11-12-19/h5-8,13,21H,4,9-12H2,1-3H3	C19H25NO	24	-3074.2261683387055	""	CC1=NC2=CC=C(C=C2C=C1)C3(CCCC(C)(C)CC3)O	4.89300013	""	PubChem:(81198275)
FERUKBOVYAZCFP	InChI=1S/C19H25NO/c1-18(2,3)13-19(4,5)17(21)20-16-11-10-14-8-6-7-9-15(14)12-16/h6-12H,13H2,1-5H3,(H,20,21)	C19H25NO	25	-3074.5944313741406	2,2,4,4-Tetramethyl-N-2-naphthylvaleramide	CC(C)(C)CC(C)(C)C(=NC1=CC2=C(C=CC=C2)C=C1)O	5.84299994	""	PubChem:(208732)
