inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
AOSWNDAUCKOYAS	InChI=1S/C9H18O6/c10-3-1-7(12)6(5-9(14)15)8(13)2-4-11/h6-8,10-13H,1-5H2,(H,14,15)	C9H18O6	1	-3010.3532833113363	""	C(CO)C(C(CC(=O)O)C(CCO)O)O	-2.06399989	""	PubChem:(88036541)
AYCNLVMQODDGHD	InChI=1S/C9H18O6/c10-3-1-2-7(13)9(5-11,6-12)4-8(14)15/h7,10-13H,1-6H2,(H,14,15)	C9H18O6	2	-3011.8497965484225	""	C(CC(C(CC(=O)O)(CO)CO)O)CO	-2.12899995	""	PubChem:(57143529)
BFXXUUQTGDXNII	InChI=1S/C9H16O5/c1-2-3-4-5-9(14,8(12)13)6-7(10)11/h14H,2-6H2,1H3,(H,10,11)(H,12,13)	C9H16O5	3	-3015.7378828890082	""	CCCCCC(CC(=O)O)(C(=O)O)O	0.700999975	""	PubChem:(88595825)
UWPRZEAGKZSQGU	InChI=1S/C9H16O5/c1-2-3-4-9(14,5-7(10)11)6-8(12)13/h14H,2-6H2,1H3,(H,10,11)(H,12,13)	C9H16O5	4	-3016.9865708025827	""	CCCCC(CC(=O)O)(CC(=O)O)O	0.531000018	""	PubChem:(88694775)
XYGDQHVENGMWFT	InChI=1S/C9H16O5/c10-6-5-7(9(13)14)3-1-2-4-8(11)12/h7,10H,1-6H2,(H,11,12)(H,13,14)	C9H16O5	5	-3019.842359292671	2-(2-hydroxyethyl)heptanedioic acid	C(CCC(=O)O)CC(CCO)C(=O)O	0.0939999968	""	PubChem:(22074146)
CMKOHILDAVCSCY	InChI=1S/C9H16O5/c10-7(3-1-5-8(11)12)4-2-6-9(13)14/h7,10H,1-6H2,(H,11,12)(H,13,14)	C9H16O5	6	-3019.9746029243797	""	C(CC(CCCC(=O)O)O)CC(=O)O	0.0500000007	""	PubChem:(87674731);EcoCyc Mine;KEGG Mine
IZRSDCPUTJXPRQ	InChI=1S/C9H16O5/c10-7(5-6-9(13)14)3-1-2-4-8(11)12/h7,10H,1-6H2,(H,11,12)(H,13,14)	C9H16O5	7	-3020.422264535085	""	C(CCC(=O)O)CC(CCC(=O)O)O	0.0500000007	""	PubChem:(96618695 96618696 112487930);EcoCyc Mine;KEGG Mine
HRYVUIQVPUYSBW	InChI=1S/C9H18O6/c10-6-4-2-1-3-5-7(11)9(14,15)8(12)13/h7,10-11,14-15H,1-6H2,(H,12,13)	C9H18O6	8	-3020.538602942738	""	C(CCCO)CCC(C(C(=O)O)(O)O)O	-1.27900004	""	PubChem:(53893247)
GTKYLUCNBBESAE	InChI=1S/C9H18O6/c1-2-3-4-9(15,8(13)14)7(12)6(11)5-10/h6-7,10-12,15H,2-5H2,1H3,(H,13,14)	C9H18O6	9	-3021.069384982879	""	CCCCC(C(C(CO)O)O)(C(=O)O)O	-1.46099997	""	PubChem:(53856418)
NEAOEECOXFVVTM	InChI=1S/C9H16O5/c10-6-2-4-7(9(13)14)3-1-5-8(11)12/h7,10H,1-6H2,(H,11,12)(H,13,14)	C9H16O5	10	-3022.8417060092597	""	C(CC(CCCO)C(=O)O)CC(=O)O	-0.116999999	""	PubChem:(22731110)
OZACRYSEHJZCEV	InChI=1S/C9H18O6/c1-4(3-6(11)12)7(13)9(15)8(14)5(2)10/h4-5,7-10,13-15H,3H2,1-2H3,(H,11,12)	C9H18O6	11	-3025.0288502454687	""	CC(CC(=O)O)C(C(C(C(C)O)O)O)O	-1.86000001	""	PubChem:(87093811)
BKOYPGPMAQMVAW	InChI=1S/C9H16O5/c1-2-3-4-6(8(11)12)5-7(10)9(13)14/h6-7,10H,2-5H2,1H3,(H,11,12)(H,13,14)	C9H16O5	12	-3025.603035722842	""	CCCCC(CC(C(=O)O)O)C(=O)O	0.884000003	""	PubChem:(87438736)
SJNOFNICINKKSJ	InChI=1S/C9H16O5/c1-2-3-4-9(5-6-10,7(11)12)8(13)14/h10H,2-6H2,1H3,(H,11,12)(H,13,14)	C9H16O5	13	-3026.7725400337927	""	CCCCC(CCO)(C(=O)O)C(=O)O	1.55799997	""	PubChem:(118418106)
