inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
OUFDCBRBDKNRHN	InChI=1S/C13H30O2P2/c1-5-10-17(15,11-6-2)13-9-12-16(14,7-3)8-4/h5-13H2,1-4H3	C13H30O2P2	1	-3007.01455440431	""	CCCP(=O)(CCC)CCCP(=O)(CC)CC	3.64199996	""	PubChem:(57095972)
ARECWZFMLFPMIX	InChI=1S/C13H30O2P2/c1-8-9-10-14-17(13(6)7)15-16(11(2)3)12(4)5/h11-13H,8-10H2,1-7H3	C13H30O2P2	2	-3014.3606017547463	butoxy-di(propan-2-yl)phosphanyloxy-propan-2-ylphosphane	CCCCOP(C(C)C)OP(C(C)C)C(C)C	4.14099979	""	PubChem:(13184501)
ISZMLCLDQMJMMI	InChI=1S/C13H30O2P2/c1-8-9-10-15-16(11(2)3)17(14,12(4)5)13(6)7/h11-13H,8-10H2,1-7H3	C13H30O2P2	3	-3017.1847020264695	butoxy-di(propan-2-yl)phosphoryl-propan-2-ylphosphane	CCCCOP(C(C)C)P(=O)(C(C)C)C(C)C	3.65799999	""	PubChem:(13184490)
UADKMKRAPBRLPW	InChI=1S/C13H30O2P2/c1-10(2)16(11(3)4)14-9-15-17(12(5)6)13(7)8/h10-13H,9H2,1-8H3	C13H30O2P2	4	-3039.539806875044	""	CC(C)P(C(C)C)OCOP(C(C)C)C(C)C	3.86899996	""	PubChem:(100924697)
WFVNUVQRDQUYSK	InChI=1S/C13H30O2P2/c1-12(2,3)16(8-7-14)9-10-17(11-15)13(4,5)6/h14-15H,7-11H2,1-6H3	C13H30O2P2	5	-3048.658357153597	""	CC(C)(C)P(CCO)CCP(CO)C(C)(C)C	3.02200007	""	PubChem:(71615843)
HJWBOODFWWXRNV	InChI=1S/C13H30O2P2/c1-7-14-9-13(10-15-8-2,11-16(3)4)12-17(5)6/h7-12H2,1-6H3	C13H30O2P2	6	-3057.463642162368	[2-(dimethylphosphanylmethyl)-3-ethoxy-2-(ethoxymethyl)propyl]-dimethylphosphane	CCOCC(COCC)(CP(C)C)CP(C)C	3.49799991	""	PubChem:(18347864)
MPIBCHGOXSAHQH	InChI=1S/C13H30O2P2/c1-14-9-7-13(8-10-15-2,11-16(3)4)12-17(5)6/h7-12H2,1-6H3	C13H30O2P2	7	-3059.0742185199915	""	COCCC(CCOC)(CP(C)C)CP(C)C	3.36800003	""	PubChem:(23560464)
HKHLJLWQAZREOA	InChI=1S/C19H22NO/c1-3-13-19(14-4-2)15-9-5-7-11-17(15)20(21)18-12-8-6-10-16(18)19/h5-12H,3-4,13-14H2,1-2H3	C19H22NO	8	-3064.7774295125055	""	CCCC1(CCC)C2=C(C=CC=C2)N(C3=C1C=CC=C3)[O]	5.89099979	""	PubChem:(100959291)
VRWHHWVEUPOIBO	InChI=1S/C13H32O3P2/c1-11(2)17(5,6,7)15-13(14)16-18(8,9,10)12(3)4/h11-12H,1-10H3	C13H32O3P2	9	-3069.9226041236593	""	CC(C)P(C)(C)(C)OC(=O)OP(C)(C)(C)C(C)C	5.11600018	""	PubChem:(88020814)
LJZDJINDHIALNM	InChI=1S/C15H25N2OP/c1-11(2)19(18,12(3)4)17-10-16-15-13(5)8-7-9-14(15)6/h7-12H,1-6H3,(H,16,17,18)	C15H25N2OP	10	-3076.361405778846	""	CC(C)P(=O)(C(C)C)NC=NC1=C(C)C=CC=C1C	3.398	""	PubChem:(118169146)
LGXHYYFOWQLIEY	InChI=1S/C15H25N2OP/c1-4-17(5-2)14-9-8-13(3)15(12-14)16-19(18)10-6-7-11-19/h8-9,12H,4-7,10-11H2,1-3H3,(H,16,18)	C15H25N2OP	11	-3077.0220164695393	1-N,1-N-diethyl-4-methyl-3-N-(1-oxo-1$l^{5}-phospholan-1-yl)benzene-1,3-diamine	CCN(CC)C1=CC=C(C)C(=C1)NP2(=O)CCCC2	3.56699991	""	PubChem:(58769427)
LQIRFDPCNMHKKH	InChI=1S/C15H25N2OP/c1-14(2,3)19(15(4,5)6)11-13(18)17-12-8-7-9-16-10-12/h7-10H,11H2,1-6H3,(H,17,18)	C15H25N2OP	12	-3078.449723509058	2-ditert-butylphosphanyl-N-pyridin-3-ylacetamide	CC(C)(C)P(CC(=NC1=CC=CN=C1)O)C(C)(C)C	3.20700002	""	PubChem:(20789230)
OYCFGJYLSRAZSH	InChI=1S/C13H30O2P2/c1-11(14-3)13(9-16(5)6,10-17(7)8)12(2)15-4/h11-12H,9-10H2,1-8H3	C13H30O2P2	13	-3083.4426092915446	[2-(dimethylphosphanylmethyl)-3-methoxy-2-(1-methoxyethyl)butyl]-dimethylphosphane	CC(C(CP(C)C)(CP(C)C)C(C)OC)OC	3.57200003	""	PubChem:(18347863)
OPOYPYKAWXWROV	InChI=1S/C15H25N2OP/c1-6-12-8-9-13(14(10-12)19(5)7-2)17-15(18)16-11(3)4/h8-11H,6-7H2,1-5H3,(H2,16,17,18)	C15H25N2OP	14	-3089.9470975173385	1-[4-ethyl-2-[ethyl(methyl)phosphanyl]phenyl]-3-propan-2-ylurea	CCC1=CC=C(C(=C1)P(C)CC)NC(=NC(C)C)O	4.81899977	""	PubChem:(20281222)
ZECLZBAERKGWPR	InChI=1S/C15H25N2OP/c1-15(2,3)19(18,14-8-10-16-11-9-14)17-12-6-4-5-7-13-17/h8-11H,4-7,12-13H2,1-3H3	C15H25N2OP	15	-3097.610209602931	Oprea1_525789	CC(C)(C)P(=O)(C1=CC=NC=C1)N2CCCCCC2	2.77800012	""	PubChem:(2311575 11864518 11864519)
IKXQQJROKPZGPQ	InChI=1S/C19H22NO/c1-19(2,3)18(21)20-17(16-12-8-5-9-13-16)14-15-10-6-4-7-11-15/h4-14,17H,1-3H3,(H,20,21)	C19H22NO	16	-3097.905576403256	""	CC(C)(C)C(=NC([CH]C1=CC=CC=C1)C2=CC=CC=C2)O	4.31799984	""	PubChem:(102091673)
QYOOGAPZZOBOOL	InChI=1S/C15H27N2O2P/c1-5-17(6-2)14-20(18-7-3,19-8-4)16-15-12-10-9-11-13-15/h9-13H,5-8,14H2,1-4H3	C15H27N2O2P	17	-3102.108221763085	""	CCN(CC)CP(=NC1=CC=CC=C1)(OCC)OCC	2.84100008	""	PubChem:(12573563)
DFXFPTYJROIOJJ	InChI=1S/C19H22NO/c1-18(16-10-5-3-6-11-16)14-9-15-19(2,20(18)21)17-12-7-4-8-13-17/h3-8,10-13H,9,14-15H2,1-2H3	C19H22NO	18	-3103.40918216835	""	CC1(CCCC(C)(C2=CC=CC=C2)N1[O])C3=CC=CC=C3	3.88499999	""	PubChem:(101945082 102302966)
ZKNXAMQGWVGHSA	InChI=1S/C15H25N2OP/c1-13-9-14(11-15(10-13)19(3,4)18)12-17-7-5-16(2)6-8-17/h9-11H,5-8,12H2,1-4H3	C15H25N2OP	19	-3107.3367325789545	""	CC1=CC(=CC(=C1)CN2CCN(C)CC2)P(=O)(C)C	2.02200007	""	PubChem:(71136902)
IUDRCPZYUKMMMK	InChI=1S/C15H25N2OP/c1-14-4-6-15(7-5-14)17-10-8-16(9-11-17)12-13-19(2,3)18/h4-7H,8-13H2,1-3H3	C15H25N2OP	20	-3112.4921646499974	""	CC1=CC=C(C=C1)N2CCN(CC2)CCP(=O)(C)C	2.89400005	""	PubChem:(89774424)
SYIHYRMLNTWRPC	InChI=1S/C19H22NO/c1-15-9-11-17(12-10-15)19(3)14-13-18(2,20(19)21)16-7-5-4-6-8-16/h4-12H,13-14H2,1-3H3	C19H22NO	21	-3117.3322404831556	""	CC1=CC=C(C=C1)C2(C)CCC(C)(C3=CC=CC=C3)N2[O]	3.96399999	""	PubChem:(101374970)
DVKKQRGUPWCSAP	InChI=1S/C19H22NO/c1-18(15-16-9-5-3-6-10-16)13-14-19(2,20(18)21)17-11-7-4-8-12-17/h3-12H,13-15H2,1-2H3	C19H22NO	22	-3118.4697075678687	""	CC1(CCC(C)(C2=CC=CC=C2)N1[O])CC3=CC=CC=C3	3.92600012	""	PubChem:(10779146)
