inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
CGQCWMIAEPEHNQ	InChI=1S/C9H10O5/c1-14-7-4-5(2-3-6(7)10)8(11)9(12)13/h2-4,8,10-11H,1H3,(H,12,13)	C9H10O5	1	-2991.5802920671877	Lopac-H-0131	COC1=CC(=CC=C1O)C(C(=O)O)O	-0.300999999	""	training set;HMDB:(291);Natural Products:(UNPD13656);PubChem:(1245 736172 736173 6931437 6931438 12358656 23615482 46783231 51038738 51038739 102601212);YMDB Mine;CHEBI:(20106 27622);KEGG:(C05584);biological;Plantcyc:(VANILLYL_MANDELATE);Biocyc:(VANILLYL_MANDELATE)
PXMUSCHKJYFZFD	InChI=1S/C9H10O5/c1-14-7-3-2-5(4-6(7)10)8(11)9(12)13/h2-4,8,10-11H,1H3,(H,12,13)	C9H10O5	2	-3001.5664531914654	Oprea1_658039	COC1=CC=C(C=C1O)C(C(=O)O)O	-0.300999999	""	HMDB:(29170);PubChem:(107153 853695 853696 6950805 6950806 53400642);Biocyc:(CPD-17658);KEGG Mine
SYMPFBURZFGXAS	InChI=1S/C9H10O5/c1-14-6-4-2-3-5(7(6)10)8(11)9(12)13/h2-4,8,10-11H,1H3,(H,12,13)	C9H10O5	3	-3006.4884825322947	2-hydroxy-2-(2-hydroxy-3-methoxyphenyl)acetic acid	COC1=C(C(=CC=C1)C(C(=O)O)O)O	0.128000006	""	PubChem:(11790155 57194149 101833709)
UUIXMDRRCPNGBA	InChI=1S/C9H10O5/c1-14-8-5(7(11)9(12)13)3-2-4-6(8)10/h2-4,7,10-11H,1H3,(H,12,13)	C9H10O5	4	-3012.231674856284	""	COC1=C(C=CC=C1C(C(=O)O)O)O	-0.300999999	""	PubChem:(68504917)
WVNHRSCNCXEJGU	InChI=1S/C9H10O5/c1-14-7-3-2-5(10)4-6(7)8(11)9(12)13/h2-4,8,10-11H,1H3,(H,12,13)	C9H10O5	5	-3016.3369263341087	""	COC1=CC=C(C=C1C(C(=O)O)O)O	-0.0329999998	""	PubChem:(12216546)
NYOJKFYDJKFMKR	InChI=1S/C9H10O5/c1-14-5-2-3-7(10)6(4-5)8(11)9(12)13/h2-4,8,10-11H,1H3,(H,12,13)	C9H10O5	6	-3017.866660808764	""	COC1=CC=C(C(=C1)C(C(=O)O)O)O	0.395999998	""	PubChem:(12216545 67997476)
SZLDNPIRNBHYNC	InChI=1S/C9H10O5/c1-14-7-4-5(10)2-3-6(7)8(11)9(12)13/h2-4,8,10-11H,1H3,(H,12,13)	C9H10O5	7	-3021.6530452329553	""	COC1=CC(=CC=C1C(C(=O)O)O)O	-0.0329999998	""	PubChem:(15869630)
PHSUNCSDXBCYEH	InChI=1S/C9H10O5/c1-14-8(9(12)13)5-2-3-6(10)7(11)4-5/h2-4,8,10-11H,1H3,(H,12,13)	C9H10O5	8	-3022.3326517627183	""	COC(C1=CC=C(C(=C1)O)O)C(=O)O	0.326000005	""	PubChem:(83831462 91337228);KEGG Mine
HNPVAXKGANGPMG	InChI=1S/C9H10O5/c1-14-6-4-2-3-5(10)7(6)8(11)9(12)13/h2-4,8,10-11H,1H3,(H,12,13)	C9H10O5	9	-3022.8109742072406	""	COC1=C(C(=CC=C1)O)C(C(=O)O)O	0.395999998	""	PubChem:(117287567)
WBZABECDEQAHEO	InChI=1S/C9H10O5/c10-5-14-8-3-6(4-9(12)13)1-2-7(8)11/h1-3,10-11H,4-5H2,(H,12,13)	C9H10O5	10	-3022.9243212387228	""	C1=C(C=C(C(=C1)O)OCO)CC(=O)O	0.118000001	""	YMDB Mine;KEGG Mine
