inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
CYERAWIJKVFPDL	InChI=1S/C12H24N10O2/c13-9(14)21-11(17)19-7(23)5-3-1-2-4-6-8(24)20-12(18)22-10(15)16/h1-6H2,(H6,13,14,17,19,21,23)(H6,15,16,18,20,22,24)	C12H24N10O2	1	-3066.6404803622304	N,N''-bis[amino-(diaminomethylideneamino)methylidene]octanediamide	C(CCCC(=NC(=N)NC(=N)N)O)CCC(=NC(=N)NC(=N)N)O	0.474000007	""	PubChem:(22639478)
DUHITSXOLHZNJE	InChI=1S/C12H24N10O2/c13-3-1-11-15-17-19-21(11)5-7-23-9-10-24-8-6-22-12(2-4-14)16-18-20-22/h1-10,13-14H2	C12H24N10O2	2	-3072.594229901437	""	C(CN)C1=NN=NN1CCOCCOCCN2C(=NN=N2)CCN	-1.59000003	""	PubChem:(102208391)
ZKDFGNADGNMFGC	InChI=1S/C12H24N10O2/c13-2-8-24-9-6-17-12-20-10(15-3-1-4-18-22-14)19-11(21-12)16-5-7-23/h23H,1-9,13H2,(H3,15,16,17,19,20,21)	C12H24N10O2	3	-3073.7974295009876	""	C(CN=C1NC(=NCCO)NC(=NCCOCCN)N1)CN=[N+]=[N-]	-0.112000003	""	PubChem:(123645808)
GNQVIMZQXANLBU	InChI=1S/C16H28N4O4/c1-3-4-8-22-10-11-23-9-7-19-16(18-2)20-12-13-5-6-14(24-13)15(17)21/h5-6H,3-4,7-12H2,1-2H3,(H2,17,21)(H2,18,19,20)	C16H28N4O4	4	-3110.9177915448836	""	CCCCOCCOCCNC(=NC)NCC1=CC=C(C(=O)N)O1	0.524999976	""	PubChem:(112237814)
IZEUTJOOJLRYJH	InChI=1S/C16H28N4O4/c1-3-17-16(18-7-5-8-23-11-10-22-2)20-13-15(21)19-12-14-6-4-9-24-14/h4,6,9H,3,5,7-8,10-13H2,1-2H3,(H,19,21)(H2,17,18,20)	C16H28N4O4	5	-3112.383687019929	""	CCN=C(NCCCOCCOC)NCC(=NCC1=CC=CO1)O	0.134000003	""	PubChem:(111406283)
MFQQKEQHSICIMF	InChI=1S/C12H24N10O2/c13-3-1-5-21(11(23)9-17-19-15)7-8-22(6-2-4-14)12(24)10-18-20-16/h1-10,13-14H2	C12H24N10O2	6	-3116.145367859924	""	C(CN)CN(CCN(CCCN)C(=O)CN=[N+]=[N-])C(=O)CN=[N+]=[N-]	-2.43400002	""	PubChem:(118189250)
ULUPMZXABJCCMV	InChI=1S/C16H28N4O4/c1-3-17-16(19-7-5-10-23-13-12-22-2)20-9-8-18-15(21)14-6-4-11-24-14/h4,6,11H,3,5,7-10,12-13H2,1-2H3,(H,18,21)(H2,17,19,20)	C16H28N4O4	7	-3118.4722195232166	""	CCN=C(NCCCOCCOC)NCCNC(=O)C1=CC=CO1	0.400000006	""	PubChem:(111404935)
NUHZWOGVPNXPKO	InChI=1S/C16H28N4O4/c1-12-11-13(17-5-8-22-2)20-15(18-6-9-23-3)14(12)16(21)19-7-10-24-4/h11H,5-10H2,1-4H3,(H,19,21)(H2,17,18,20)	C16H28N4O4	8	-3118.7188788817716	""	CC1=CC(=NCCOC)NC(=C1C(=NCCOC)O)NCCOC	1.29499996	""	PubChem:(67287078)
AOYHDSPSVZKKPK	InChI=1S/C16H28N4O4/c1-3-18(4-2)8-7-17-15-6-5-14(13-16(15)20(23)24)19(9-11-21)10-12-22/h5-6,13,17,21-22H,3-4,7-12H2,1-2H3	C16H28N4O4	9	-3125.5274012065347	2,2''-[(4-{[2-(diethylamino)ethyl]amino}-3-nitrophenyl)imino]diethanol	CCN(CC)CCNC1=CC=C(C=C1N(=O)=O)N(CCO)CCO	1.90799999	""	PubChem:(148035)
DDHLAKWDNRGOAL	InChI=1S/C16H30N4O5/c1-3-5-11(22)13-14(12(23)6-4-2)20(19-18-13)7-9-15(24)16(25)10(8-21)17-9/h9-12,15-17,21-25H,3-8H2,1-2H3	C16H30N4O5	10	-3126.9750218025106	(2R,3R,4R,5R)-2-[[4,5-bis(1-hydroxybutyl)triazol-1-yl]methyl]-5-(hydroxymethyl)pyrrolidine-3,4-diol	CCCC(C1=C(C(CCC)O)N(CC2C(C(C(CO)N2)O)O)N=N1)O	0.407999992	""	PubChem:(11302808)
