inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
WWGKFGXPQLXRFJ	InChI=1S/C18H34O3/c1-2-3-4-5-6-7-8-9-11-14-17(19)15-12-10-13-16-18(20)21/h9,11,17,19H,2-8,10,12-16H2,1H3,(H,20,21)	C18H34O3	1	-2978.4707269012733	(Z,7R)-7-hydroxyoctadec-9-enoic Acid	CCCCCCCCC=CCC(CCCCCC(=O)O)O	6.10699987	""	EcoCyc Mine;PubChem:(6912920 101326222);YMDB Mine;KEGG Mine
WBHHMMIMDMUBKC	InChI=1S/C18H34O3/c1-2-3-4-11-14-17(19)15-12-9-7-5-6-8-10-13-16-18(20)21/h9,12,17,19H,2-8,10-11,13-16H2,1H3,(H,20,21)	C18H34O3	2	-2978.678915181588	Endoquil	CCCCCCC(CC=CCCCCCCCC(=O)O)O	6.10699987	""	training set;HMDB:(34297);HSDB:(141-22-0);Plantcyc:(CPD-12193);KNApSAcK:(1237);Natural Products:(UNPD17523 UNPD24414 UNPD153498);PubChem:(8839 81307 445641 643684 3084556 5282942 5282943 5312852 5312853 21881347 25630959 40468175 40468176 46173162 46782885 57369387);YMDB Mine;CHEBI:(28592 85150 85639 85152 85641 91295);EcoCyc Mine;KEGG:(C08365);biological;Biocyc:(CPD-12193)
AZZCJRLYIUPWQJ	InChI=1S/C18H36O4/c1-2-3-4-5-6-7-8-10-13-16(19)17(20)14-11-9-12-15-18(21)22/h16-17,19-20H,2-15H2,1H3,(H,21,22)	C18H36O4	3	-2978.692392549227	7,8-dihydroxy stearic acid	CCCCCCCCCCC(C(CCCCCC(=O)O)O)O	5.38199997	""	PubChem:(5282928)
JIUABTQMUFTVLS	InChI=1S/C18H36O4/c1-2-3-4-5-6-7-10-13-16(19)17(20)14-11-8-9-12-15-18(21)22/h16-17,19-20H,2-15H2,1H3,(H,21,22)	C18H36O4	4	-2978.788790596216	8,9-dihydroxy stearic acid	CCCCCCCCCC(C(CCCCCCC(=O)O)O)O	5.38199997	""	PubChem:(5282929)
VACHUYIREGFMSP	InChI=1S/C18H36O4/c1-2-3-4-5-7-10-13-16(19)17(20)14-11-8-6-9-12-15-18(21)22/h16-17,19-20H,2-15H2,1H3,(H,21,22)	C18H36O4	5	-2978.788790596216	Dioxystearinsaeure	CCCCCCCCC(C(CCCCCCCC(=O)O)O)O	5.38199997	""	HMDB:(59633);KNApSAcK:(1214);Natural Products:(UNPD11320 UNPD111606 UNPD151966 UNPD175951);PubChem:(89377 441460 12235228 12235229 12235230 21993141 25201168 25201835 91666453);CHEBI:(58797 28724 85147 85633 85197 49254);KEGG:(C19622 C15988 C08314);biological;Plantcyc:(CPD-10515 CPD-9002);Biocyc:(CPD-10515 CPD-9002)
HAJRXPMGHGMWRY	InChI=1S/C18H36O4/c1-2-3-4-5-6-7-8-9-10-13-16(19)17(20)14-11-12-15-18(21)22/h16-17,19-20H,2-15H2,1H3,(H,21,22)	C18H36O4	6	-2978.958257123219	6,7-dihydroxy stearic acid	CCCCCCCCCCCC(C(CCCCC(=O)O)O)O	5.38199997	""	PubChem:(5282927);KEGG Mine
FJIWBBUGEZFMBD	InChI=1S/C18H34O3/c1-2-3-11-14-17(19)15-12-9-7-5-4-6-8-10-13-16-18(20)21/h9,12,17,19H,2-8,10-11,13-16H2,1H3,(H,20,21)	C18H34O3	7	-2978.9600947931135	""	CCCCCC(CC=CCCCCCCCCC(=O)O)O	6.10699987	""	PubChem:(88464276)
PEUSBAXOWSDDBR	InChI=1S/C18H36O4/c1-2-3-10-13-16(19)17(20)14-11-8-6-4-5-7-9-12-15-18(21)22/h16-17,19-20H,2-15H2,1H3,(H,21,22)	C18H36O4	8	-2979.1478144823172	12,13-dihydroxy stearic acid	CCCCCC(C(CCCCCCCCCCC(=O)O)O)O	5.38199997	""	PubChem:(5282931);biological
YJVZPARIUKDPFS	InChI=1S/C18H36O4/c1-2-3-4-7-10-13-16(19)17(20)14-11-8-5-6-9-12-15-18(21)22/h16-17,19-20H,2-15H2,1H3,(H,21,22)	C18H36O4	9	-2979.304554006321	10,11-dihydroxy stearic acid	CCCCCCCC(C(CCCCCCCCC(=O)O)O)O	5.38199997	""	PubChem:(251257);KEGG Mine
BXMZIUSKYCZVAK	InChI=1S/C18H36O4/c1-2-3-4-10-13-16(19)17(20)14-11-8-6-5-7-9-12-15-18(21)22/h16-17,19-20H,2-15H2,1H3,(H,21,22)	C18H36O4	10	-2979.5829276660847	11,12-dihydroxy stearic acid	CCCCCCC(C(CCCCCCCCCC(=O)O)O)O	5.38199997	""	PubChem:(5282930);biological
