inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
YVUYTYWMPMEGRD	InChI=1S/C8H14O6/c9-5(1-3-7(11)12)6(10)2-4-8(13)14/h5-6,9-10H,1-4H2,(H,11,12)(H,13,14)	C8H14O6	1	-2990.0724198501975	""	C(CC(=O)O)C(C(CCC(=O)O)O)O	-1.33800006	""	PubChem:(88636527)
RTCXHHUFMOGDKE	InChI=1S/C8H14O6/c9-4-7(12)6(11)3-5(10)1-2-8(13)14/h6-7,9,11-12H,1-4H2,(H,13,14)	C8H14O6	2	-2990.8126331407734	""	C(CC(=O)O)C(=O)CC(C(CO)O)O	-2.66799998	""	PubChem:(123358036);biological
UDAAPTAXECGGON	InChI=1S/C8H12O5/c1-2-3-5(7(10)11)4-6(9)8(12)13/h5H,2-4H2,1H3,(H,10,11)(H,12,13)	C8H12O5	3	-3002.7463869363605	2-oxo-4-propylpentanedioic acid	CCCC(CC(=O)C(=O)O)C(=O)O	0.375	""	PubChem:(11805720)
QJNDXWLYAVMADK	InChI=1S/C8H14O6/c9-5(2-1-3-7(11)12)6(10)4-8(13)14/h5-6,9-10H,1-4H2,(H,11,12)(H,13,14)	C8H14O6	4	-3004.7376780571876	""	C(CC(C(CC(=O)O)O)O)CC(=O)O	-1.33800006	""	PubChem:(90812610)
CFIGRSGPLGGEAU	InChI=1S/C8H12O5/c1-2-6(9)5(3-7(10)11)4-8(12)13/h5H,2-4H2,1H3,(H,10,11)(H,12,13)	C8H12O5	5	-3005.6347970565967	""	CCC(=O)C(CC(=O)O)CC(=O)O	-0.782000005	""	PubChem:(91618856)
WXPDLJMEATUPFO	InChI=1S/C8H14O6/c1-4(9)6(10)2-5(8(13)14)3-7(11)12/h4-6,9-10H,2-3H2,1H3,(H,11,12)(H,13,14)	C8H14O6	6	-3005.671876855168	""	CC(C(CC(CC(=O)O)C(=O)O)O)O	-1.403	""	PubChem:(88707971)
RFXSBIXRJRNIIC	InChI=1S/C8H14O6/c9-4-2-1-3-5(7(11)12)6(10)8(13)14/h5-6,9-10H,1-4H2,(H,11,12)(H,13,14)	C8H14O6	7	-3005.867605637105	""	C(CCO)CC(C(C(=O)O)O)C(=O)O	-1.23899996	""	PubChem:(44423273)
UFVZGVRIALVPDA	InChI=1S/C8H14O6/c9-5(7(11)12)3-1-2-4-6(10)8(13)14/h5-6,9-10H,1-4H2,(H,11,12)(H,13,14)	C8H14O6	8	-3005.9664812527826	""	C(CCC(C(=O)O)O)CC(C(=O)O)O	-0.805999994	""	PubChem:(88811237)
RJUSQGNUIHJKPP	InChI=1S/C8H14O6/c1-2-3-8(14,7(12)13)4-5(9)6(10)11/h5,9,14H,2-4H2,1H3,(H,10,11)(H,12,13)	C8H14O6	9	-3006.3995458149348	""	CCCC(CC(C(=O)O)O)(C(=O)O)O	-0.842999995	""	PubChem:(54270571)
XAVXMECIJLHHDT	InChI=1S/C8H14O6/c9-3-1-2-6(10)5(8(13)14)4-7(11)12/h5-6,9-10H,1-4H2,(H,11,12)(H,13,14)	C8H14O6	10	-3007.6932929911823	""	C(CC(C(CC(=O)O)C(=O)O)O)CO	-1.505	""	PubChem:(57283880)
