inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
PQJUMPXLDAZULJ	InChI=1S/C6H12O3/c1-6(2,9)4-3-5(7)8/h9H,3-4H2,1-2H3,(H,7,8)	C6H12O3	1	-2988.4783631099526	Pentanoic acid, 4-hydroxy-4-methyl-	CC(C)(CCC(=O)O)O	0.275999993	""	PubChem:(23422947 91899081);biological;KEGG Mine
KEGHVPSZIWXTPY	InChI=1S/C6H12O3/c1-3-6(2,9)4-5(7)8/h9H,3-4H2,1-2H3,(H,7,8)	C6H12O3	2	-3000.3372920107554	Deoxymevalonic acid	CCC(C)(CC(=O)O)O	0.275999993	""	PubChem:(538288 13180740 13180741);Natural Products:(UNPD7711);KEGG Mine
AYMYNTXNRTZIOG	InChI=1S/C6H12O3/c1-5(4-7)2-3-6(8)9/h5,7H,2-4H2,1H3,(H,8,9)	C6H12O3	3	-3005.5090565877854	Pentanoic acid, 5-hydroxy-4-methyl-	CC(CCC(=O)O)CO	0.0540000014	""	PubChem:(21421654 55302755);biological;KEGG Mine
BIEZUWIUHAKFHZ	InChI=1S/C6H12O3/c1-3-4-6(2,9)5(7)8/h9H,3-4H2,1-2H3,(H,7,8)	C6H12O3	4	-3005.61638325179	2-hydroxy-2-methylpentanoate	CCCC(C)(C(=O)O)O	0.44600001	""	PubChem:(426396 14225619 14225620 20252408);KEGG Mine
LXVSANCQXSSLPA	InChI=1S/C6H12O3/c1-3-6(9,4-2)5(7)8/h9H,3-4H2,1-2H3,(H,7,8)	C6H12O3	5	-3007.621242513812	2-Ethyl-2-Hydroxybutyrate	CCC(CC)(C(=O)O)O	0.234999999	""	training set;biological;HMDB:(1975);Natural Products:(UNPD1430);PubChem:(77199 6950160 102600921)
MLYKGFBBFUYWHJ	InChI=1S/C6H12O3/c1-5(2-3-7)4-6(8)9/h5,7H,2-4H2,1H3,(H,8,9)	C6H12O3	6	-3008.234046288013	Pentanoic acid, 5-hydroxy-3-methyl-	CC(CCO)CC(=O)O	0.264999986	""	PubChem:(13597991 13678714 55299498)
BNTHHYUWQILHSA	InChI=1S/C6H12O3/c1-4(5(2)7)3-6(8)9/h4-5,7H,3H2,1-2H3,(H,8,9)	C6H12O3	7	-3008.9826618080997	4-hydroxy-3-methylpentanoate	CC(CC(=O)O)C(C)O	0.156000003	""	PubChem:(19977568 57426005 58846504 87422552)
BOAHYOWLXYZJSN	InChI=1S/C6H12O3/c1-4(2)5(7)3-6(8)9/h4-5,7H,3H2,1-2H3,(H,8,9)	C6H12O3	8	-3013.94710996086	3-hydroxy-4-methylpentanoate	CC(C)C(CC(=O)O)O	0.156000003	""	EcoCyc Mine;biological;Natural Products:(UNPD74061);PubChem:(10396884 12643869 12643870 21869058);YMDB Mine;KEGG Mine
LVRFTAZAXQPQHI	InChI=1S/C6H12O3/c1-4(2)3-5(7)6(8)9/h4-5,7H,3H2,1-2H3,(H,8,9)	C6H12O3	9	-3014.6477415683476	L-Leucate	CC(C)CC(C(=O)O)O	0.843999982	""	training set;HMDB:(746);Natural Products:(UNPD49934 UNPD143066);PubChem:(83697 92779 439960 6951541 6951542 21918177);CHEBI:(55534 133577 55535 59783);EcoCyc Mine;KEGG:(C03264);biological;YMDB:(2318);Biocyc:(CPD-17492)
LWORUNAJLBJFRG	InChI=1S/C6H12O3/c1-2-5(4-7)3-6(8)9/h5,7H,2-4H2,1H3,(H,8,9)	C6H12O3	10	-3018.268900182894	3-Hydroxymethyl-pentanoic acid	CCC(CC(=O)O)CO	0.264999986	""	PubChem:(14168391 57444754 88080934)
WLKUATLKPJGHKX	InChI=1S/C6H12O3/c1-6(2,4-7)3-5(8)9/h7H,3-4H2,1-2H3,(H,8,9)	C6H12O3	11	-3018.273428151468	Butanoic acid, 4-hydroxy-3,3-dimethyl-	CC(C)(CC(=O)O)CO	0.0909999982	""	PubChem:(18509350)
IOXPMKQXROCYFL	InChI=1S/C6H12O3/c1-4(6(8)9)3-5(2)7/h4-5,7H,3H2,1-2H3,(H,8,9)	C6H12O3	12	-3020.025183348717	4-hydroxy-2-methylpentanoic acid	CC(CC(C)O)C(=O)O	0.151999995	""	PubChem:(14440989 55302163)
JRQZJRDOZAJRTN	InChI=1S/C6H12O3/c1-4(2)6(3,9)5(7)8/h4,9H,1-3H3,(H,7,8)	C6H12O3	13	-3021.176666828055	2-hydroxy-2,3-dimethylbutanoate	CC(C)C(C)(C(=O)O)O	0.173999995	""	EcoCyc Mine;biological;PubChem:(11147739 12660977 12660978 18513122);YMDB Mine;KEGG Mine
NGRPJOQCQYDOJX	InChI=1S/C6H12O3/c1-6(2,3-4-7)5(8)9/h7H,3-4H2,1-2H3,(H,8,9)	C6H12O3	14	-3026.0761730613413	Butanoic acid, 4-hydroxy-2,2-dimethyl-	CC(C)(CCO)C(=O)O	-0.107000001	""	PubChem:(13884593)
YUCINKYUVOIMER	InChI=1S/C6H12O3/c1-5(6(8)9)3-2-4-7/h5,7H,2-4H2,1H3,(H,8,9)	C6H12O3	15	-3029.2941056150307	Pentanoic acid, 5-hydroxy-2-methyl-	CC(CCCO)C(=O)O	0.0500000007	""	PubChem:(21880432);KEGG Mine
NVIHALDXJWGLFD	InChI=1S/C6H12O3/c1-3-5(7)4(2)6(8)9/h4-5,7H,3H2,1-2H3,(H,8,9)	C6H12O3	16	-3031.3911272514038	3-Hydroxy-2-methylvalerate	CCC(C(C)C(=O)O)O	0.151999995	""	biological;HMDB:(29166);Natural Products:(UNPD64962 UNPD91406);PubChem:(152968 9989313 10419223 11651158 18654783 22468068 71351812 87066023 87637833 88182746);CHEBI:(55434)
ABIKNKURIGPIRJ	InChI=1S/C6H12O3/c1-2-5(7)3-4-6(8)9/h5,7H,2-4H2,1H3,(H,8,9)	C6H12O3	17	-3032.3536757808806	4-Hydroxycaproate	CCC(CCC(=O)O)O	0.216999993	""	EcoCyc Mine;biological;PubChem:(193477 11309528 14057564 22020653);YMDB Mine;KEGG Mine
FKMQLWUMYSBWQE	InChI=1S/C6H12O3/c1-4(5(7)8)6(2,3)9/h4,9H,1-3H3,(H,7,8)	C6H12O3	18	-3032.6048335078867	Butanoic acid, 3-hydroxy-2,3-dimethyl-	CC(C(=O)O)C(C)(C)O	0.210999995	""	PubChem:(13167256 13167257 89028911)
YDCRNMJQROAWFT	InChI=1S/C6H12O3/c1-5(7)3-2-4-6(8)9/h5,7H,2-4H2,1H3,(H,8,9)	C6H12O3	19	-3034.079542607803	5-OH-caproate	CC(CCCC(=O)O)O	0.216999993	""	HMDB:(525);PubChem:(170748 7131040 7131041 7131042 7131043 22275672);YMDB Mine;CHEBI:(131434 132985 78842);EcoCyc Mine;biological;KEGG Mine
