inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
IHYJTAOFMMMOPX	InChI=1S/C7H13NO3/c1-4(2)6(7(10)11)8-5(3)9/h4,6H,1-3H3,(H,8,9)(H,10,11)	C7H13NO3	1	-2961.15584650894	Acetylvaline	CC(C)C(C(=O)O)N=C(C)O	0.453000009	""	biological;HMDB:(11757);YMDB:(873);PubChem:(66789 76475 227752 6950958 6950959 18603702 101031770 101031771 101109103 101226878 101226879 102020036 102020037 122234136);CHEBI:(21565 133716)
BSYFPUSAWVWWDG	InChI=1S/C7H13NO3/c1-3-4-6(7(10)11)8-5(2)9/h6H,3-4H2,1-2H3,(H,8,9)(H,10,11)	C7H13NO3	2	-2996.764782646733	N-Acetylnorvaline	CCCC(C(=O)O)N=C(C)O	0.725000024	""	biological;PubChem:(306106 2775812 5708661 7350200 7350203 21969271);Biocyc:(CPD0-1641);KEGG Mine
JALDQSDEXXRBID	InChI=1S/C7H13NO3/c1-4(7(10)11)5(2)8-6(3)9/h4-5H,1-3H3,(H,8,9)(H,10,11)	C7H13NO3	3	-3002.288093038853	3-acetamido-2-methylbutanoic acid	CC(C(C)N=C(C)O)C(=O)O	0.486999989	""	PubChem:(20644753 87205249)
OPGHHOANGOXTMI	InChI=1S/C7H13NO3/c1-3-6(4-7(10)11)8-5(2)9/h6H,3-4H2,1-2H3,(H,8,9)(H,10,11)	C7H13NO3	4	-3004.6130966224173	(3S)-3-acetamidopentanoic acid	CCC(CC(=O)O)N=C(C)O	0.551999986	""	PubChem:(59775097 72558405 87205243)
YBSJMOWOQNTKCJ	InChI=1S/C7H13NO3/c1-5(3-7(10)11)4-8-6(2)9/h5H,3-4H2,1-2H3,(H,8,9)(H,10,11)	C7H13NO3	5	-3007.945131895463	""	CC(CC(=O)O)CN=C(C)O	0.323000014	""	PubChem:(79006710)
JTEVOICZAHNESM	InChI=1S/C7H13NO3/c1-3-5(7(10)11)8-6(9)4-2/h5H,3-4H2,1-2H3,(H,8,9)(H,10,11)	C7H13NO3	6	-3009.7964438234694	2-(propanoylamino)butanoic acid	CCC(C(=O)O)N=C(CC)O	0.409000009	""	PubChem:(21851127 42254924 42254927)
FXMPYFPNHXKCBH	InChI=1S/C7H13NO3/c1-4-7(3,6(10)11)8-5(2)9/h4H2,1-3H3,(H,8,9)(H,10,11)	C7H13NO3	7	-3011.341460061714	D-Isovaline, N-acetyl-	CCC(C)(C(=O)O)N=C(C)O	0.670000017	""	PubChem:(307926 71355971 101686564)
WYOMFNVGVILWLN	InChI=1S/C7H13NO3/c1-5(9)8-7(2,3)4-6(10)11/h4H2,1-3H3,(H,8,9)(H,10,11)	C7H13NO3	8	-3011.7857262378507	3-acetamido-3-methylbutanoic acid	CC(=NC(C)(C)CC(=O)O)O	0.30399999	""	PubChem:(5102925)
KUZCDVWUWHNKNX	InChI=1S/C7H13NO3/c1-5(8-6(2)9)3-4-7(10)11/h5H,3-4H2,1-2H3,(H,8,9)(H,10,11)/p-1	C7H13NO3	9	-3013.8373977763695	""	CC(CCC(=O)O)N=C(C)O	0.551999986	""	PubChem:(58584009 58584010)
ZHFXEEUXRAXVEZ	InChI=1S/C7H13NO3/c1-3-6(7(10)11)4-8-5(2)9/h6H,3-4H2,1-2H3,(H,8,9)(H,10,11)	C7H13NO3	10	-3015.6818805390635	""	CCC(CN=C(C)O)C(=O)O	0.529999971	""	PubChem:(65220445)
WABDYEIOYAMRHZ	InChI=1S/C7H13NO3/c1-3-6(9)8-5(2)4-7(10)11/h5H,3-4H2,1-2H3,(H,8,9)(H,10,11)	C7H13NO3	11	-3017.569745552233	""	CCC(=NC(C)CC(=O)O)O	0.446999997	""	PubChem:(43240603 87996906)
FZXVBVRIVMJAMV	InChI=1S/C7H13NO3/c1-5(2)8-6(9)3-4-7(10)11/h5H,3-4H2,1-2H3,(H,8,9)(H,10,11)	C7H13NO3	12	-3022.6927251009083	4-oxo-4-(propan-2-ylamino)butanoate	CC(C)N=C(CCC(=O)O)O	0.446999997	""	PubChem:(245007 6994233)
FGHDKKGSFZILPH	InChI=1S/C7H13NO3/c1-5(2)6(8-4-9)3-7(10)11/h4-6H,3H2,1-2H3,(H,8,9)(H,10,11)	C7H13NO3	13	-3024.3911836880884	""	CC(C)C(CC(=O)O)N=CO	0.612999976	""	PubChem:(64144422 104941260 104941263)
CARGLITWIZVKLG	InChI=1S/C7H13NO3/c1-5(2)7(3,6(10)11)8-4-9/h4-5H,1-3H3,(H,8,9)(H,10,11)	C7H13NO3	14	-3026.6431759500188	""	CC(C)C(C)(C(=O)O)N=CO	0.731000006	""	PubChem:(63688185)
GVSRXFYGMVCCPQ	InChI=1S/C7H13NO3/c1-4(2)6(9)8-5(3)7(10)11/h4-5H,1-3H3,(H,8,9)(H,10,11)	C7H13NO3	15	-3027.7690740874136	2-Isobutyramidopropanoic acid	CC(C)C(=NC(C)C(=O)O)O	0.344000012	""	PubChem:(15228105 15228106 42254313 42254314 42254317)
IGOONJJSZDYFLY	InChI=1S/C7H15NO4/c1-5(2)6(7(9)10)8-4-12-11-3/h5-6,8H,4H2,1-3H3,(H,9,10)	C7H15NO4	16	-3028.2388633150995	""	CC(C)C(C(=O)O)NCOOC	0.460000008	""	PubChem:(88553424 89630832)
WVCGTXBZDLZEDU	InChI=1S/C7H13NO3/c1-7(2,3)5(6(10)11)8-4-9/h4-5H,1-3H3,(H,8,9)(H,10,11)	C7H13NO3	17	-3028.6938015702767	Valine, N-formyl-3-methyl-	CC(C)(C)C(C(=O)O)N=CO	0.611999989	""	PubChem:(4225687 6931666 6931667 13366084)
DTIMTCJMOWXMGT	InChI=1S/C7H13NO3/c1-3-4-6(9)8-5(2)7(10)11/h5H,3-4H2,1-2H3,(H,8,9)(H,10,11)	C7H13NO3	18	-3029.143916023404	Alanine,N-(1-oxobutyl)-	CCCC(=NC(C)C(=O)O)O	0.620000005	""	PubChem:(11194480 12621979 42254310)
IONXXIKCTQHZNC	InChI=1S/C7H13NO3/c1-3-5(2)6(7(10)11)8-4-9/h4-6H,3H2,1-2H3,(H,8,9)(H,10,11)	C7H13NO3	19	-3032.0425539697467	ACMC-20lqov	CCC(C)C(C(=O)O)N=CO	0.786000013	""	PubChem:(433629 11252157 13783845 92146634 92146635 92146636 101817034)
FANVUXYQDSRLQK	InChI=1S/C7H13NO3/c1-5(2)6(7(10)11)3-8-4-9/h4-6H,3H2,1-2H3,(H,8,9)(H,10,11)	C7H13NO3	20	-3032.4952460741238	""	CC(C)C(CN=CO)C(=O)O	0.801999986	""	PubChem:(65220026)
