inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
MJZMSEWWBGCBFM	InChI=1S/C8H14N2O4/c1-4(9-6(3)11)7(12)10-5(2)8(13)14/h4-5H,1-3H3,(H,9,11)(H,10,12)(H,13,14)	C8H14N2O4	1	-2997.4622674306124	Acetyl-ala-ala	CC(C(=NC(C)C(=O)O)O)N=C(C)O	-0.324000001	""	PubChem:(152270 4589032 5488264 7021445 13883037 44369336 61132206 78972927);biological;KEGG Mine
NTPVAWFELFRWJI	InChI=1S/C8H14N2O4/c1-3-6(11)9-4-7(12)10-5(2)8(13)14/h5H,3-4H2,1-2H3,(H,9,11)(H,10,12)(H,13,14)	C8H14N2O4	2	-3004.21569597253	""	CCC(=NCC(=NC(C)C(=O)O)O)O	-0.704999983	""	PubChem:(102479557)
PSYUAVFOBDISNN	InChI=1S/C8H14N2O4/c1-3-9-8(14)5(2)10-6(11)4-7(12)13/h5H,3-4H2,1-2H3,(H,9,14)(H,10,11)(H,12,13)	C8H14N2O4	3	-3006.3518851675885	""	CCN=C(C(C)N=C(CC(=O)O)O)O	-0.370000005	""	PubChem:(62231919)
JZHHJZVMJAYTLG	InChI=1S/C8H14N2O4/c1-5(2)10-7(12)4-9-6(11)3-8(13)14/h5H,3-4H2,1-2H3,(H,9,11)(H,10,12)(H,13,14)	C8H14N2O4	4	-3008.7614275869973	""	CC(C)N=C(CN=C(CC(=O)O)O)O	-0.477999985	""	PubChem:(62230383)
DSGIVWSDDRDJIO	InChI=1S/C8H16N2O5/c1-3(11)5(9)7(13)10-6(4(2)12)8(14)15/h3-6,11-12H,9H2,1-2H3,(H,10,13)(H,14,15)	C8H16N2O5	5	-3011.5314380738178	L-threonyl-L-threonine	CC(C(C(=NC(C(C)O)C(=O)O)O)N)O	-4.28999996	""	PubChem:(11321969 13371858 13371859 87858002 87858003 91129448);HMDB:(29071);CHEBI:(73665)
UHZBWOSERNTTCZ	InChI=1S/C8H14N2O4/c1-5(8(13)14)9-7(12)4-10(3)6(2)11/h5H,4H2,1-3H3,(H,9,12)(H,13,14)	C8H14N2O4	6	-3011.9582122007196	""	CC(C(=O)O)N=C(CN(C)C(=O)C)O	-0.888000011	""	PubChem:(43355315 61131999 78972866)
PUVWGZKABQRBOB	InChI=1S/C8H14N2O4/c1-5(8(13)14)10-7(12)3-4-9-6(2)11/h5H,3-4H2,1-2H3,(H,9,11)(H,10,12)(H,13,14)	C8H14N2O4	7	-3012.222996318151	""	CC(C(=O)O)N=C(CCN=C(C)O)O	-0.453999996	""	PubChem:(43170797 61132208 78972944)
WSPUORFVQINSDU	InChI=1S/C8H14N2O4/c1-5(8(14)10(2)3)9-6(11)4-7(12)13/h5H,4H2,1-3H3,(H,9,11)(H,12,13)	C8H14N2O4	8	-3012.9271192786837	""	CC(C(=O)N(C)C)N=C(CC(=O)O)O	-1.06900001	""	PubChem:(62232257)
TZLCSUAVZJADRI	InChI=1S/C8H14N2O4/c1-4(8(13)14)6(11)10-5(2)7(12)9-3/h4-5H,1-3H3,(H,9,12)(H,10,11)(H,13,14)	C8H14N2O4	9	-3014.0404726382044	""	CC(C(=NC(C)C(=NC)O)O)C(=O)O	-0.412999988	""	PubChem:(114898297)
VHBOBBBVPZFKDW	InChI=1S/C8H14N2O4/c1-5(8(14)9-2)10-6(11)3-4-7(12)13/h5H,3-4H2,1-2H3,(H,9,14)(H,10,11)(H,12,13)	C8H14N2O4	10	-3014.0953644664087	""	CC(C(=NC)O)N=C(CCC(=O)O)O	-0.458000004	""	PubChem:(61464831)
OFRGYBGLCKSWBD	InChI=1S/C8H14N2O4/c1-5(10-6(2)11)8(14)9-4-3-7(12)13/h5H,3-4H2,1-2H3,(H,9,14)(H,10,11)(H,12,13)	C8H14N2O4	11	-3014.981574896879	""	CC(C(=NCCC(=O)O)O)N=C(C)O	-0.453999996	""	PubChem:(43354683)
DOSZTMRNONHICT	InChI=1S/C8H14N2O4/c1-5(11)10-6(8(13)14)3-4-7(12)9-2/h6H,3-4H2,1-2H3,(H,9,12)(H,10,11)(H,13,14)	C8H14N2O4	12	-3018.226734224951	2-acetamido-5-(methylamino)-5-oxopentanoic acid	CC(=NC(CCC(=NC)O)C(=O)O)O	-0.352999985	""	PubChem:(59450562 90334152);YMDB Mine
DASHXIPRQHNLST	InChI=1S/C8H16N2O5/c9-6(1-2-7(13)14)8(15)10-5(3-11)4-12/h5-6,11-12H,1-4,9H2,(H,10,15)(H,13,14)	C8H16N2O5	13	-3018.940151807037	""	C(CC(=O)O)C(C(=NC(CO)CO)O)N	-2.28999996	""	PubChem:(65314471)
