inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
TUKHOAPQBGNRGE	InChI=1S/C8H9N/c1-2-5-8-6-3-4-7-9-8/h1,3-4,6-7H,2,5H2	C8H9N	1	-78.03650596090812	""	[CH]CCC1=NC=CC=C1	1.90699995	""	PubChem:(59376414)
SMTDFMMXJHYDDE	InChI=1S/C8H9N/c1-2-5-8-6-3-4-7-9-8/h2-7H,1H3	C8H9N	2	-90.13546707253148	2-prop-1-enylpyridine	CC=CC1=NC=CC=C1	1.898	""	PubChem:(1530618 3725059 21786747)
HWGJWYNMDPTGTD	InChI=1S/C8H9N/c1-2-4-6-8-9-7-5-3-1/h1-9H	C8H9N	3	-91.13497741621646	1H-Azonine	C1=CC=CNC=CC=C1	2.81900001	""	PubChem:(13287582)
BORHCPDNTJUMEZ	InChI=1S/C8H9N/c1-9(2)8-6-4-3-5-7-8/h1,3-7H,2H3	C8H9N	4	-93.5730034317241	""	C#N(C)C1=CC=CC=C1	2.47199988	""	PubChem:(57779887)
LRRBTLAONJIHOA	InChI=1S/C8H9N/c1-2-4-8-5-3-6-9-7-8/h1,3,5-7H,2,4H2	C8H9N	5	-94.3737781856801	""	[CH]CCC1=CC=CN=C1	2.02900004	""	PubChem:(59269286)
GCAYZLDSKWKXCF	InChI=1S/C8H9N/c1-3-8-5-4-7(2)9-6-8/h1,4-6H,3H2,2H3	C8H9N	6	-94.62049507404767	""	[CH]CC1=CC=C(C)N=C1	1.77499998	""	PubChem:(59376376)
LCFYCLRCIJDYQD	InChI=1S/C8H9N/c1-3-8-5-4-7(2)6-9-8/h3-6H,1H2,2H3	C8H9N	7	-97.3109264340993	2-ethenyl-5-methylpyridine	C=CC1=CC=C(C)C=N1	1.60000002	""	PubChem:(12503355)
MJKIORXNEJFOPX	InChI=1S/C8H9N/c1-7(2)8-5-3-4-6-9-8/h3-6H,1H2,2H3	C8H9N	8	-102.01203395150806	2-Isopropenylpyridine	C=C(C)C1=NC=CC=C1	1.55499995	""	PubChem:(81007)
LIPRUDRQZVPYCL	InChI=1S/C8H9N/c1-2-5-8-6-3-4-7-9-8/h2-4,6-7H,1,5H2	C8H9N	9	-102.85817063573917	2-allyl-pyridine	C=CCC1=NC=CC=C1	1.73000002	""	PubChem:(3015241)
VJOWMORERYNYON	InChI=1S/C8H9N/c1-3-8-5-4-7(2)9-6-8/h3-6H,1H2,2H3	C8H9N	10	-105.00962657045889	2-Picoline, 5-vinyl-	C=CC1=CC=C(C)N=C1	1.81099999	""	PubChem:(8817 20305176);HSDB:(140-76-1);biological
UHXQOLUAELYMMF	InChI=1S/C8H9N/c1-3-8-4-5-9-7(2)6-8/h1,4-6H,3H2,2H3	C8H9N	11	-105.89724245970228	""	[CH]CC1=CC=NC(=C1)C	1.98599994	""	PubChem:(59376377)
VMWGBWNAHAUQIO	InChI=1S/C8H9N/c1-3-8-6-4-5-7(2)9-8/h3-6H,1H2,2H3	C8H9N	12	-106.08306342789457	2-Methyl-6-vinylpyridine	C=CC1=NC(=CC=C1)C	1.68900001	""	PubChem:(70735);KEGG Mine
WOGDLCZQLVQSGA	InChI=1S/C8H9N/c1-3-8-6-7(2)4-5-9-8/h1,4-6H,3H2,2H3	C8H9N	13	-106.589312962031	""	[CH]CC1=CC(=CC=N1)C	1.77499998	""	PubChem:(59376416)
ANPHFCDEOLUUGU	InChI=1S/C8H9N/c1-3-8-6-4-5-7(2)9-8/h1,4-6H,3H2,2H3	C8H9N	14	-107.50421009201303	""	[CH]CC1=NC(=CC=C1)C	1.653	""	PubChem:(59376386)
DQTNYGOOJMNZDG	InChI=1S/C8H9N/c1-6-4-8(3)9-5-7(6)2/h4-5H,1-2H2,3H3	C8H9N	15	-110.14239142986284	""	C=C1C=C(C)N=CC1=C	1.31400001	""	PubChem:(89278992)
PWZRAFPNQSAEBD	InChI=1S/C8H9N/c1-2-3-8-4-6-9-7-5-8/h2-7H,1H3	C8H9N	16	-110.67177973197148	Pyridine, 4-(1-propenyl)-	CC=CC1=CC=NC=C1	2.23099995	""	PubChem:(12999983 12999984 54212640)
WVNIWWGCVMYYJZ	InChI=1S/C8H9N/c1-3-8-6-7(2)4-5-9-8/h3-6H,1H2,2H3	C8H9N	17	-112.11855971115209	2-Vinyl-4-picoline	C=CC1=CC(=CC=N1)C	1.81099999	""	PubChem:(11205741 44668395)
KARWSYKIIVHDLE	InChI=1S/C8H9N/c1-6-4-5-7(2)9-8(6)3/h4-5H,1-2H2,3H3	C8H9N	18	-113.45320539512839	""	C=C1C=CC(=C)N=C1C	1.13999999	""	PubChem:(70499080)
YTZFDFARJGUDAV	InChI=1S/C8H9N/c1-4-8-6-5-7(2)9(8)3/h1,5-6H,2-3H3	C8H9N	19	-117.33331296300432	2-ethynyl-1,5-dimethylpyrrole	C#CC1=CC=C(C)N1C	1.87	""	PubChem:(20299854)
DUMPGGWYHVUCSW	InChI=1S/C8H9N/c1-3-5-8-6-4-7-9(8)2/h4,6-7H,1-2H3	C8H9N	20	-118.64678146262533	""	CC#CC1=CC=CN1C	2.23300004	""	PubChem:(90278007)
SUHYUUVUQGJUJC	InChI=1S/C8H9N/c1-2-6-9-8(3-1)7-4-5-7/h1-3,6-7H,4-5H2	C8H9N	21	-119.53829530801026	Pyridine, 2-cyclopropyl-	C1=CC(=NC=C1)C2CC2	1.29100001	""	PubChem:(12999978)
YKNKBBMRKMLLJS	InChI=1S/C8H9N/c1-2-4-8(5-3-1)9-6-7-9/h1-5H,6-7H2	C8H9N	22	-120.07675607547512	1-Phenylaziridine	C1=CC=C(C=C1)N2CC2	2.02099991	""	PubChem:(69673)
DCCRIJWZRANMFX	InChI=1S/C8H9N/c1-3-4-8-5-6-9(2)7-8/h1,5-7H,4H2,2H3	C8H9N	23	-121.15170732968059	1-methyl-3-prop-2-ynylpyrrole	C#CCC1=CN(C)C=C1	1.39100003	""	PubChem:(11400750)
ZXWNFKKVGPYFRR	InChI=1S/C8H9N/c1-3-8-5-4-6-9-7(8)2/h3-6H,1H2,2H3	C8H9N	24	-121.72532262159947	3-ethenyl-2-methylpyridine	C=CC1=CC=CN=C1C	1.81099999	""	PubChem:(21797271)
WHSQZQNBKUGAGL	InChI=1S/C8H9N/c1-2-3-8-4-6-9-7-5-8/h2,4-7H,1,3H2	C8H9N	25	-122.11521150716872	""	C=CCC1=CC=NC=C1	2.06299996	""	PubChem:(12307615)
VBXYZOUPVPNERZ	InChI=1S/C8H9N/c1-3-8-7(2)5-4-6-9-8/h3-6H,1H2,2H3	C8H9N	26	-122.18582184445276	2-ethenyl-3-methylpyridine	C=CC1=NC=CC=C1C	1.60000002	""	PubChem:(12503371)
ZOFNQUHDCHJRRM	InChI=1S/C8H9N/c1-2-9-7-5-3-4-6-8(7)9/h3-6H,2H2,1H3	C8H9N	27	-123.37434512447352	""	CCN1C2=C1C=CC=C2	2.19799995	""	PubChem:(68425220)
YVOQSOFWZUVANY	InChI=1S/C8H9N/c1-3-8-6-5-7-9(8)4-2/h3-7H,1-2H2	C8H9N	28	-123.47971744937465	""	C=CC1=CC=CN1C=C	2.10400009	""	PubChem:(10796731)
SJLQYVZDSRERTN	InChI=1S/C8H9N/c1-2-4-8-5-3-6-9-7-8/h2-7H,1H3	C8H9N	29	-124.51601069108607	Pyridine, 3-(1-propenyl)-	CC=CC1=CC=CN=C1	2.01999998	""	PubChem:(12999979 12999980 53802947)
MPMPYHKTFSOUHU	InChI=1S/C8H9N/c1-7(2)8-3-5-9-6-4-8/h3-6H,1H2,2H3	C8H9N	30	-125.51479643688636	4-prop-1-en-2-ylpyridine	C=C(C)C1=CC=NC=C1	2.09899998	""	PubChem:(529351)
FFOLJFOMOFZLPG	InChI=1S/C8H9N/c1-3-8-4-5-9-7(2)6-8/h3-6H,1H2,2H3	C8H9N	31	-126.75464856956053	4-ethenyl-2-methylpyridine	C=CC1=CC=NC(=C1)C	2.02200007	""	PubChem:(11147701)
LOJXZAFBAAKKJG	InChI=1S/C8H9N/c1-2-4-8-5-3-6-9-7-8/h2-3,5-7H,1,4H2	C8H9N	32	-127.42307576191409	3-allylpyridine	C=CCC1=CC=CN=C1	1.852	""	PubChem:(12999987)
RPNFBXZFXRYWKN	InChI=1S/C8H9N/c1-3-8-6-9-5-4-7(8)2/h3-6H,1H2,2H3	C8H9N	33	-127.47941627608579	3-ethenyl-4-methylpyridine	C=CC1=CN=CC=C1C	1.93299997	""	PubChem:(10154037)
OHFQAZVYTLCHMK	InChI=1S/C8H9N/c1-3-8-4-5-9-6-7(8)2/h3-6H,1H2,2H3	C8H9N	34	-127.47941627608579	4-ethenyl-3-methylpyridine	C=CC1=CC=NC=C1C	1.93299997	""	PubChem:(18679133)
YBKIVEWCXLJONA	InChI=1S/C8H9N/c1-3-5-8-6-4-7-9(8)2/h1,4,6-7H,5H2,2H3	C8H9N	35	-127.75175074899539	1-methyl-2-prop-2-ynylpyrrole	C#CCC1=CC=CN1C	1.44599998	""	PubChem:(11457685)
XPHDUOIDPULAHY	InChI=1S/C8H9N/c1-3-8-5-4-6-9-7(8)2/h1,4-6H,3H2,2H3	C8H9N	36	-128.62461833896475	""	[CH]CC1=CC=CN=C1C	1.77499998	""	PubChem:(59376380)
XGSXSHFNUJPXLU	InChI=1S/C8H9N/c1-2-9-8-6-4-3-5-7-8/h1,3-7,9H,2H2	C8H9N	37	-129.54319110350164	""	[CH]CNC1=CC=CC=C1	2.09100008	""	PubChem:(60038838)
WWDWPSQOAUMNDT	InChI=1S/C8H9N/c1-7(2)8-4-3-5-9-6-8/h3-6H,1H2,2H3	C8H9N	38	-130.44632072408993	""	C=C(C)C1=CC=CN=C1	1.88800001	""	PubChem:(12217804)
TYCMEIFYVPECRQ	InChI=1S/C8H9N/c1-3-7-5-6-8(4-2)9-7/h3-6,9H,1-2H2	C8H9N	39	-131.5833192140304	""	C=CC1=CC=C(C=C)N1	1.875	""	PubChem:(53631546)
QSHFLDSFLGEFPI	InChI=1S/C8H9N/c1-3-8-6-9-5-4-7(8)2/h3-6H,2H2,1H3	C8H9N	40	-133.35435799489184	""	CC=C1C=NC=CC1=C	1.28799999	""	PubChem:(90871730)
JLSBBCYKZLAADL	InChI=1S/C8H9N/c1-9-7-8-5-3-2-4-6-8/h2-6H,1,7H2	C8H9N	41	-133.81896247108637	N-benzylmethanimine	C=NCC1=CC=CC=C1	1.59300005	""	PubChem:(10953478)
UQPBSXWBKQNSNN	InChI=1S/C8H9N/c1-7-3-2-4-8(5-7)6-9/h2-5H,6H2,1H3	C8H9N	42	-133.85717459788077	""	CC1=CC=CC(=C1)C[N]	1.58099997	""	PubChem:(57918944)
VAJVALFSYJHXFR	InChI=1S/C8H9N/c1-3-8-6-5-7-9(8)4-2/h1,5-7H,4H2,2H3	C8H9N	43	-133.90024521955922	""	C#CC1=CC=CN1CC	2.05699992	""	PubChem:(104276774)
XBJRHOLUCWCBDW	InChI=1S/C8H9N/c1-7-5-3-4-6-8(7)9-2/h2-6,9H,1H3	C8H9N	44	-136.36451867588747	""	CC1=C(C=CC=C1)N[CH]	1.89400005	""	PubChem:(57540985)
FQCFWWBZUHXRKB	InChI=1S/C8H9N/c1-7-3-5-8(9-2)6-4-7/h2-6,9H,1H3	C8H9N	45	-137.31109314139684	""	CC1=CC=C(C=C1)N[CH]	2.10500002	""	PubChem:(57541026)
PZUGJLOCXUNFLM	InChI=1S/C8H9N/c1-2-9-8-6-4-3-5-7-8/h2-7,9H,1H2	C8H9N	46	-137.8253463018952	N-ethenylaniline	C=CNC1=CC=CC=C1	2.12100005	""	PubChem:(6852359)
