inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
OSZHSESNQIMXMZ	InChI=1S/C8H10O3/c1-11-7-4-2-3-6(5-9)8(7)10/h2-4,9-10H,5H2,1H3	C8H10O3	1	-67.04398977381018	o-Vanillyl alcohol	COC1=C(C(=CC=C1)CO)O	0.880999982	""	training set;biological;PubChem:(78088 58173715);KEGG Mine
ZENOXNGFMSCLLL	InChI=1S/C8H10O3/c1-11-8-4-6(5-9)2-3-7(8)10/h2-4,9-10H,5H2,1H3	C8H10O3	2	-71.59758593898263	bmse000444	COC1=CC(=CC=C1O)CO	0.451999992	""	training set;HMDB:(32012);Natural Products:(UNPD135057);PubChem:(62348 58173720);YMDB Mine;CHEBI:(18353);KEGG:(C06317);biological;Biocyc:(VANILLYL-ALCOHOL)
KLIDCXVFHGNTTM	InChI=1S/C8H10O3/c1-10-6-4-3-5-7(11-2)8(6)9/h3-5,9H,1-2H3	C8H10O3	3	-73.69827119785042	Syringol	COC1=CC=CC(=C1O)OC	1.17799997	""	training set;HMDB:(34158);KNApSAcK:(2646);Natural Products:(UNPD20773);PubChem:(7041);YMDB Mine;CHEBI:(955);KEGG:(C10787);biological;Biocyc:(CPD-12797)
WHKRHBLAJFYZKF	InChI=1S/C8H10O3/c1-11-8-3-2-6(5-9)4-7(8)10/h2-4,9-10H,5H2,1H3	C8H10O3	4	-74.60448315105768	Isovanillyl alcohol	COC1=CC=C(C=C1O)CO	0.451999992	""	training set;biological;Natural Products:(UNPD17869);PubChem:(78089);KEGG Mine
QDYWMYBLRQKGHB	InChI=1S/C8H10O3/c1-11-7-3-2-6(5-9)8(10)4-7/h2-4,9-10H,5H2,1H3	C8H10O3	5	-87.78303242213752	Ambap59648-29-2	COC1=CC=C(CO)C(=C1)O	1.14900005	""	PubChem:(12489757)
IMPDSJJLYGGTPW	InChI=1S/C8H10O3/c1-11-8-4-7(10)3-2-6(8)5-9/h2-4,9-10H,5H2,1H3	C8H10O3	6	-89.0322227641515	ArgoGel&trade;-MB-OH	COC1=CC(=CC=C1CO)O	0.720000029	""	PubChem:(3759783);biological
KYFBKHRLIHDKPB	InChI=1S/C8H10O3/c1-10-6-3-4-8(11-2)7(9)5-6/h3-5,9H,1-2H3	C8H10O3	7	-90.31958935362037	2,5-Dimethoxyphenol	COC1=CC=C(C(=C1)O)OC	1.17799997	""	training set;biological;Natural Products:(UNPD66838);PubChem:(5314498);KEGG Mine
SMFFZOQLHYIRDA	InChI=1S/C8H10O3/c1-10-7-4-3-6(9)5-8(7)11-2/h3-5,9H,1-2H3	C8H10O3	8	-95.90738067349918	4-Hydroxyveratrole	COC1=CC=C(C=C1OC)O	1.17799997	""	training set;biological;KNApSAcK:(35489);Natural Products:(UNPD113716);PubChem:(16251 12209422);KEGG Mine
FALWUVSXNUUXQA	InChI=1S/C8H10O3/c1-5-3-6(9)8(10)7(4-5)11-2/h3-4,9-10H,1-2H3	C8H10O3	9	-98.39446887622918	1,2-Benzenediol, 3-methoxy-5-methyl-	CC1=CC(=C(C(=C1)O)O)OC	1.72300005	""	PubChem:(12591329);Natural Products:(UNPD45176)
HLXJEKPLQLVJGK	InChI=1S/C8H6O/c1-2-7-3-5-8(9)6-4-7/h1,3-6,9H	C8H6O	10	-98.56483271052609	4-ethynylphenol	C#CC1=CC=C(C=C1)O	2.11400008	""	PubChem:(32758 101986774);EcoCyc Mine;KEGG Mine
MQHNCVHQHPBXFX	InChI=1S/C8H10O3/c1-5-3-6(9)8(11-2)7(10)4-5/h3-4,9-10H,1-2H3	C8H10O3	11	-100.24484372422903	1,3-Benzenediol, 2-methoxy-5-methyl-	CC1=CC(=C(C(=C1)O)OC)O	1.29400003	""	PubChem:(59796497)
TWXQXLIAMSCBKL	InChI=1S/C8H10O3/c1-5-3-4-6(11-2)8(10)7(5)9/h3-4,9-10H,1-2H3	C8H10O3	12	-100.5897029969622	1,2-Benzenediol, 3-methoxy-6-methyl-	CC1=CC=C(C(=C1O)O)OC	1.51199996	""	PubChem:(13158256)
FBTSUTGMWBDAAC	InChI=1S/C8H8O2/c1-2-6-3-4-7(9)8(10)5-6/h2-5,9-10H,1H2	C8H8O2	13	-103.7667284451836	Vinylcatechol	C=CC1=CC=C(C(=C1)O)O	2.30800009	""	Natural Products:(UNPD104761);PubChem:(151398);YMDB Mine;CHEBI:(1390);EcoCyc Mine;KEGG:(C06224);biological
HRYKDUPGBWLLHO	InChI=1S/C4H4N6/c5-3-2-4(7-1-6-3)9-10-8-2/h1H,(H3,5,6,7,8,9,10)	C4H4N6	14	-105.4352508163559	zlchem 203	C1=NC2=C(C(=N1)N)N=NN2	-0.455000013	""	biological;PubChem:(70746);CHEBI:(77751);KEGG Mine
HDRMUJIPSHKUMK	InChI=1S/C8H10O3/c1-5-3-6(9)7(10)4-8(5)11-2/h3-4,9-10H,1-2H3	C8H10O3	15	-106.72579806408521	""	CC1=C(C=C(C(=C1)O)O)OC	1.51199996	""	PubChem:(12194852 101676668);KEGG Mine
QSZCGGBDNYTQHH	InChI=1S/C8H10O3/c1-10-7-5-3-4-6(9)8(7)11-2/h3-5,9H,1-2H3	C8H10O3	16	-107.68038909519261	Dimethoxyphenol	COC1=C(C(=CC=C1)O)OC	1.17799997	""	training set;biological;Natural Products:(UNPD109797);PubChem:(78828);KEGG Mine
MNVMYTVDDOXZLS	InChI=1S/C8H10O3/c1-10-6-3-4-7(9)8(5-6)11-2/h3-5,9H,1-2H3	C8H10O3	17	-109.07243067815953	2,4-Dimethoxyphenol	COC1=CC=C(C(=C1)OC)O	1.17799997	""	biological;Natural Products:(UNPD216094);PubChem:(593006);KEGG Mine
DPKWXRUINJHOOB	InChI=1S/C8H10O3/c9-5-6-11-8-3-1-7(10)2-4-8/h1-4,9-10H,5-6H2	C8H10O3	18	-109.13981209359154	4-(2-hydroxyethoxy)phenol	C1=C(C=CC(=C1)OCCO)O	0.822000027	""	PubChem:(9834014);YMDB Mine;KEGG Mine
ZJXAUXOXMRUTTF	InChI=1S/C8H10O3/c1-11-8-6(5-9)3-2-4-7(8)10/h2-4,9-10H,5H2,1H3	C8H10O3	19	-110.5141374814968	3-Hydroxy-2-methoxybenzyl alcohol	COC1=C(C=CC=C1CO)O	0.451999992	""	PubChem:(3020183)
AODMJIOEGCBUQL	InChI=1S/C8H6O/c1-2-7-4-3-5-8(9)6-7/h1,3-6,9H	C8H6O	20	-111.45038320381605	3-Ethynylphenol	C#CC1=CC=CC(=C1)O	2.11400008	""	PubChem:(139144 59072998);biological
KCONKOTZXAFSAY	InChI=1S/C8H10O3/c1-11-7-2-3-8(10)6(4-7)5-9/h2-4,9-10H,5H2,1H3	C8H10O3	21	-111.84074930318755	Ambap41951-76-2	COC1=CC=C(C(=C1)CO)O	1.14900005	""	PubChem:(480253);biological;KEGG Mine
JUVBQNZOSSOEHM	InChI=1S/C8H10O3/c1-5-3-8(11-2)7(10)4-6(5)9/h3-4,9-10H,1-2H3	C8H10O3	22	-111.98271777306755	4-Methoxy-6-methylresorcinol	CC1=C(C=C(C(=C1)OC)O)O	1.08299994	""	PubChem:(12644576);KEGG Mine
JYOZTFFQQRVSSH	InChI=1S/C6H10O2/c1-3-4-8-6-5-7-2/h3-4H2,1-2H3	C6H10O2	23	-112.2812340469051	""	CCCOC#COC	2.24699998	""	PubChem:(87855158)
AMCOCUDBDKVWRZ	InChI=1S/C8H10O3/c9-5-6-11-8-4-2-1-3-7(8)10/h1-4,9-10H,5-6H2	C8H10O3	24	-112.68112615688072	ACMC-20aoqs	C1=CC(=C(C=C1)OCCO)O	0.55400002	""	PubChem:(78519);training set;YMDB Mine
VLHYYQURSLQDEA	InChI=1S/C8H10O3/c1-5-7(10)3-6(9)4-8(5)11-2/h3-4,9-10H,1-2H3	C8H10O3	25	-112.81115258530083	1,3-Benzenediol, 5-methoxy-4-methyl-	CC1=C(C=C(C=C1O)O)OC	1.35099995	""	PubChem:(14885880);Natural Products:(UNPD77990);KEGG Mine
BRIDIXYUUCVCGI	InChI=1S/C8H10O3/c1-5-3-7(10)8(11-2)4-6(5)9/h3-4,9-10H,1-2H3	C8H10O3	26	-112.82082766076962	""	CC1=C(C=C(C(=C1)O)OC)O	1.08299994	""	biological;Natural Products:(UNPD25135);PubChem:(13099258);KEGG Mine
VHWNFKMHHHMPLD	InChI=1S/C8H10O3/c1-11-8-4-2-3-7(10)6(8)5-9/h2-4,9-10H,5H2,1H3	C8H10O3	27	-113.41982334302371	""	COC1=C(CO)C(=CC=C1)O	1.14900005	""	PubChem:(12489758)
OUJWTMUPKCWNRK	InChI=1S/C8H10O3/c1-5-3-4-6(9)8(11-2)7(5)10/h3-4,9-10H,1-2H3	C8H10O3	28	-114.32370979036786	""	CC1=CC=C(C(=C1O)OC)O	1.08299994	""	PubChem:(16096761)
QTMJOSQOBGNKJU	InChI=1S/C6H10O2/c1-7-5-3-4-6-8-2/h3,5H2,1-2H3	C6H10O2	29	-114.90288425290676	""	COCCC#COC	0.970000029	""	PubChem:(54246273)
YPIDZFLQKNEKRA	InChI=1S/C8H10O3/c1-5-7(9)3-6(11-2)4-8(5)10/h3-4,9-10H,1-2H3	C8H10O3	30	-115.20440062806891	Spectrum_001926	CC1=C(C=C(C=C1O)OC)O	1.35099995	""	PubChem:(238769 59222212);Natural Products:(UNPD70704);KEGG Mine
QTYRZMSDPCOKKY	InChI=1S/C6H10O2/c1-7-5-3-4-6-8-2/h3-4H2,1-2H3	C6H10O2	31	-115.68870103029208	""	C[O+]=[C-]CC[C-]=[O+]C	4.23400021	""	PubChem:(11815048)
NKVHOOSGIMUZGF	InChI=1S/C8H10O3/c1-5-6(9)3-4-7(11-2)8(5)10/h3-4,9-10H,1-2H3	C8H10O3	32	-115.78274758034176	""	CC1=C(C(=CC=C1O)OC)O	1.08299994	""	PubChem:(25140996)
UKLWFNILEPNNAZ	InChI=1S/C6H10O2/c1-5(2)7-8-6(3)4/h1,3H2,2,4H3	C6H10O2	33	-116.5246279618017	2-prop-1-en-2-ylperoxyprop-1-ene	C=C(C)OOC(=C)C	1.52400005	""	PubChem:(19385116)
RNDWEMBYMPZABZ	InChI=1S/C8H10O3/c1-5-3-6(9)4-7(11-2)8(5)10/h3-4,9-10H,1-2H3	C8H10O3	34	-117.37974731866628	2-methoxy-6-methylbenzene-1,4-diol	CC1=C(C(=CC(=C1)O)OC)O	1.08299994	""	PubChem:(151463);Natural Products:(UNPD28439);KEGG Mine
RUUFJKFGUODCTA	InChI=1S/C8H10O3/c1-10-7-4-2-3-5-8(7)11-6-9/h2-5,9H,6H2,1H3	C8H10O3	35	-117.94795054039396	""	COC1=C(C=CC=C1)OCO	1.01199996	""	PubChem:(67179081)
BKEFFYGVAXIZBV	InChI=1S/C6H10O2/c1-3-5-7-8-6-4-2/h3-6H,1-2H3	C6H10O2	36	-121.2130133961644	""	CC=COOC=CC	1.67799997	""	PubChem:(88218489 123855409)
WAPSYVQENWSSIL	InChI=1S/C8H10O3/c1-6-3-4-7(11-9)8(5-6)10-2/h3-5,9H,1-2H3	C8H10O3	37	-121.39098463431532	""	CC1=CC=C(C(=C1)OC)OO	1.20099998	""	PubChem:(54420734);biological
YASXKCMMDIPSCT	InChI=1S/C4H4N6/c5-4-3-1-7-9-10(3)8-2-6-4/h1-2H,(H2,5,6,8)	C4H4N6	38	-121.68082582091876	""	C1=C2C(=N)N=CNN2N=N1	-0.273999989	""	PubChem:(57681093)
GVISMIMYZVLKTB	InChI=1S/C6H10O2/c1-3-7-5-6-8-4-2/h3-4H2,1-2H3	C6H10O2	39	-122.52340056385326	""	CCOC#COCC	2.31200004	""	PubChem:(86259323)
YQAWCLBKYKTVHQ	InChI=1S/C8H6O/c9-7-6-8-4-2-1-3-5-8/h1-5,9H	C8H6O	40	-122.86017396487105	2-phenyl-ethynol	C1=CC=C(C=C1)C#CO	2.72300005	""	EcoCyc Mine;PubChem:(10909551 57418150);YMDB Mine;KEGG Mine
LNQVGTDWNQZTDZ	InChI=1S/C4H4N6/c5-10-3-1-6-2-7-4(3)8-9-10/h1-2H,5H2	C4H4N6	41	-123.07895826737276	""	C1=C2C(=NC=N1)N=NN2N	-1.61099994	""	PubChem:(121354254)
VWFMIMNSQXLOHE	InChI=1S/C8H10O3/c1-11-8-3-2-7(10)4-6(8)5-9/h2-4,9-10H,5H2,1H3	C8H10O3	42	-123.51398297151862	3-(hydroxymethyl)-4-methoxyphenol	COC1=CC=C(C=C1CO)O	0.720000029	""	PubChem:(18008102);KEGG Mine
HDTCWWBNODPRQA	InChI=1S/C4H4N6/c1-5-3(9-7-1)4-6-2-8-10-4/h1-2H,(H,5,7,9)(H,6,8,10)	C4H4N6	43	-123.59538372134458	5,5''-Bi-1H-1,2,4-triazole	C1=NC(=NN1)C2=NNC=N2	0.43599999	""	PubChem:(22639477);biological
LVFCAHKLXCHTSM	InChI=1S/C6H10O2/c1-4-5-7-8-6(2)3/h4H,1-2,5H2,3H3	C6H10O2	44	-123.72221720911554	2-prop-2-enylperoxyprop-1-ene	C=CCOOC(=C)C	1.45000005	""	PubChem:(60083540)
OFPSTJDBZPFEHK	InChI=1S/C8H10O3/c1-2-10-7-5-3-4-6-8(7)11-9/h3-6,9H,2H2,1H3	C8H10O3	45	-123.83483497828445	""	CCOC1=C(C=CC=C1)OO	1.18700004	""	PubChem:(56612160)
SNQQVDWJMIHXPC	InChI=1S/C8H10O3/c1-2-11-7-5-3-4-6(9)8(7)10/h3-5,9-10H,2H2,1H3	C8H10O3	46	-124.06549600785984	3-Ethoxybenzene-1,2-diol	CCOC1=C(C(=CC=C1)O)O	1.70899999	""	PubChem:(12383533);EcoCyc Mine;KEGG Mine
QGCWBJHPKHKUDS	InChI=1S/C6H10O2/c1-3-5-6(7)8-4-2/h1H,3-5H2,2H3	C6H10O2	47	-124.16012048689439	""	[CH]CCC(=O)OCC	1.48599994	""	PubChem:(60038892)
AFFQUHFKCRSNAN	InChI=1S/C8H10O3/c1-5-3-4-6(9)7(10)8(5)11-2/h3-4,9-10H,1-2H3	C8H10O3	48	-124.42780554385935	""	CC1=CC=C(C(=C1OC)O)O	1.51199996	""	PubChem:(16096760)
YLFXALFCMFNTQP	InChI=1S/C8H10O3/c1-9-7-3-5-8(6-4-7)11-10-2/h3-6H,1-2H3	C8H10O3	49	-124.50907332520785	Peroxide, 4-methoxyphenyl methyl	COC1=CC=C(C=C1)OOC	1.62699997	""	PubChem:(17959808)
