inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
BJIBADZIZLRWDM	InChI=1S/C7H15NO3/c1-3-4-11-5-6(8)7(9)10-2/h6H,3-5,8H2,1-2H3	C7H15NO3	1	-97.30309349293827	""	CCCOCC(C(=O)OC)N	-0.169	""	PubChem:(61931277)
DLPYEYVETPFBBX	InChI=1S/C7H15NO3/c1-4-11-7(9)6(8)5(2)10-3/h5-6H,4,8H2,1-3H3	C7H15NO3	2	-102.96863929128507	""	CCOC(=O)C(C(C)OC)N	-0.0670000017	""	PubChem:(88991532 88991656)
MUIBEWVRMQQRRM	InChI=1S/C7H15NO3/c1-3-11-5-4-6(8)7(9)10-2/h6H,3-5,8H2,1-2H3	C7H15NO3	3	-103.82652245094575	""	CCOCCC(C(=O)OC)N	-0.169	""	PubChem:(63040265)
ZMXGJUAWEAKABJ	InChI=1S/C7H15NO3/c1-3-11-7(9)6(8)4-5-10-2/h6H,3-5,8H2,1-2H3	C7H15NO3	4	-104.6009550015812	ethyl 2-amino-4-methoxybutanoate	CCOC(=O)C(CCOC)N	-0.169	""	PubChem:(21302834 45082378 94451118)
MIIRKMBWRSVUFJ	InChI=1S/C7H15NO3/c1-3-4-11-7(9)6(8)5-10-2/h6H,3-5,8H2,1-2H3	C7H15NO3	5	-107.57339308382986	""	CCCOC(=O)C(COC)N	-0.169	""	PubChem:(81083859)
GTRWSXKMZCUUBI	InChI=1S/C7H15NO3/c1-3-10-5-6(8)7(9)11-4-2/h6H,3-5,8H2,1-2H3	C7H15NO3	6	-109.5761112735207	ethyl 2-amino-3-ethoxypropanoate	CCOCC(C(=O)OCC)N	-0.104000002	""	PubChem:(21295194 22839429 28744020)
SFLLCHDJXYAONF	InChI=1S/C7H15NO3/c1-6(8)7(9)11-5-3-4-10-2/h6H,3-5,8H2,1-2H3	C7H15NO3	7	-110.46626241747381	""	CC(C(=O)OCCCOC)N	-0.169	""	PubChem:(44225943 61277382 78972165)
CAFRQFYFJDTUNI	InChI=1S/C7H15NO3/c1-3-11-7(9)6-8-4-5-10-2/h8H,3-6H2,1-2H3	C7H15NO3	8	-110.71134510443768	ethyl [(2-methoxyethyl)amino]acetate	CCOC(=O)CNCCOC	-0.239999995	""	PubChem:(15818815 28565696)
OCAJGQKUZCEOIS	InChI=1S/C7H15NO3/c1-4-11-5-6(8-2)7(9)10-3/h6,8H,4-5H2,1-3H3	C7H15NO3	9	-110.90209162118582	methyl 3-ethoxy-2-(methylamino)propanoate	CCOCC(C(=O)OC)NC	-0.136999995	""	PubChem:(61937180 94053315 94053318)
NSGBNZMNMAKKDX	InChI=1S/C7H15NO3/c1-4-11-5(2)6(8)7(9)10-3/h5-6H,4,8H2,1-3H3	C7H15NO3	10	-110.99605316291908	""	CCOC(C)C(C(=O)OC)N	-0.0670000017	""	PubChem:(105431622)
AMNROTDRYZYPPU	InChI=1S/C7H15NO3/c1-3-6(8)7(9)11-5-4-10-2/h6H,3-5,8H2,1-2H3	C7H15NO3	11	-111.10658534122452	""	CCC(C(=O)OCCOC)N	-0.169	""	PubChem:(45082386 65810646 81670188)
OPMKXVJKQUJTNY	InChI=1S/C7H15NO3/c1-3-10-4-5-11-7(9)6(2)8/h6H,3-5,8H2,1-2H3	C7H15NO3	12	-113.26145321980455	""	CCOCCOC(=O)C(C)N	-0.104000002	""	PubChem:(45086730 61277411 78972339)
MQPPNPLHBFULPL	InChI=1S/C7H15NO3/c1-4-10-7(9)6(3)8-11-5-2/h6,8H,4-5H2,1-3H3	C7H15NO3	13	-113.88408023682167	""	CCOC(=O)C(C)NOCC	1.44000006	""	PubChem:(62735472)
QFTUONQPYOLGIT	InChI=1S/C7H15NO3/c1-4-11-7(9)6(8-2)5-10-3/h6,8H,4-5H2,1-3H3	C7H15NO3	14	-114.37504231597444	""	CCOC(=O)C(COC)NC	-0.136999995	""	PubChem:(61936557)
XAWJFUFZXCBCHA	InChI=1S/C7H15NO3/c1-3-10-4-5-11-7(9)6-8-2/h8H,3-6H2,1-2H3	C7H15NO3	15	-114.48181169560114	""	CCOCCOC(=O)CNC	-0.239999995	""	PubChem:(61278012)
VZRNBXQYOWPQBD	InChI=1S/C7H15NO3/c1-8-6-7(9)11-5-3-4-10-2/h8H,3-6H2,1-2H3	C7H15NO3	16	-114.87856307133538	""	CNCC(=O)OCCCOC	-0.305000007	""	PubChem:(61278182)
SFRNQRMAFMPKRG	InChI=1S/C7H15NO3/c1-2-11-7(9)3-5-10-6-4-8/h2-6,8H2,1H3	C7H15NO3	17	-116.23724607871799	ethyl 3-(2-aminoethoxy)propanoate	CCOC(=O)CCOCCN	-0.472000003	""	PubChem:(20070934)
CPPQFMBCTBIYRF	InChI=1S/C7H13NO2/c1-4-5-8(2,3)6-7(9)10/h1H,4-6H2,2-3H3	C7H13NO2	18	-118.74251783663776	""	[CH]CC[N+](C)(C)CC(=O)[O-]	-0.44600001	""	PubChem:(58666487 58666488)
PJPQFKHQAJTPFH	InChI=1S/C7H15NO3/c1-4-6(7(9)10-3)8-11-5-2/h6,8H,4-5H2,1-3H3	C7H15NO3	19	-118.76285733591973	""	CCC(C(=O)OC)NOCC	1.375	""	PubChem:(115279562)
BSIAYKZCPFXWMR	InChI=1S/C7H15NO3/c1-8-4-6-11-5-3-7(9)10-2/h8H,3-6H2,1-2H3	C7H15NO3	20	-118.94606584058802	""	CNCCOCCC(=O)OC	-0.504999995	""	PubChem:(88582507)
GAWBRWGZGVWXEH	InChI=1S/C7H13NO2/c1-4-10-7(9)5-6(2)8-3/h4-5H2,1-3H3	C7H13NO2	21	-119.23304895638347	""	CCOC(=O)CC(=NC)C	0.504000008	""	PubChem:(12399140)
QETQPGPDRMIVPM	InChI=1S/C7H13NO2/c1-4-8-6(2)5-7(9)10-3/h4-5H2,1-3H3	C7H13NO2	22	-119.49491017897176	""	CCN=C(C)CC(=O)OC	0.338	""	PubChem:(54224289)
LPLUDZOUPUVFGX	InChI=1S/C7H15NO3/c1-3-11-5-6(8)4-7(9)10-2/h6H,3-5,8H2,1-2H3	C7H15NO3	23	-119.50502121948479	""	CCOCC(CC(=O)OC)N	-0.435000002	""	PubChem:(116821263)
GTRHZOVTLYYYJH	InChI=1S/C7H15NO3/c1-10-6-5-8-4-3-7(9)11-2/h8H,3-6H2,1-2H3	C7H15NO3	24	-120.50370740226596	methyl N-(2-methoxyethyl)-b-alaninate	COCCNCCC(=O)OC	-0.504999995	""	PubChem:(28307088)
YZUKNFZHXSOGQC	InChI=1S/C7H15NO3/c1-6(8-2)7(9)11-5-4-10-3/h6,8H,4-5H2,1-3H3	C7H15NO3	25	-120.85050064896882	""	CC(C(=O)OCCOC)NC	-0.136999995	""	PubChem:(58013235)
ATICAMASPYDWKN	InChI=1S/C7H15NO3/c1-4-8-6(5-10-2)7(9)11-3/h6,8H,4-5H2,1-3H3	C7H15NO3	26	-121.13733240791419	""	CCNC(COC)C(=O)OC	-0.136999995	""	PubChem:(61936760)
DZKASGTWANYSLP	InChI=1S/C7H13NO2/c1-3-8-6-5-7(9)10-4-2/h6H,3-5H2,1-2H3	C7H13NO2	27	-122.18014141025412	ethyl 3-ethyliminopropanoate	CCN=CCC(=O)OCC	0.910000026	""	PubChem:(7838994)
AWPTUPDKEDFLEC	InChI=1S/C7H15NO3/c1-6(7(9)11-3)8-4-5-10-2/h6,8H,4-5H2,1-3H3	C7H15NO3	28	-122.5564911834297	""	CC(C(=O)OC)NCCOC	-0.136999995	""	PubChem:(61499597)
XKXQIVQVGNZIED	InChI=1S/C7H15NO3/c1-4-11-7(9)5-6(2)8-10-3/h6,8H,4-5H2,1-3H3	C7H15NO3	29	-123.22958252731627	""	CCOC(=O)CC(C)NOC	1.10899997	""	PubChem:(25180030)
FSGGHDZDWZFNKF	InChI=1S/C7H15NO3/c1-8-6(4-5-10-2)7(9)11-3/h6,8H,4-5H2,1-3H3	C7H15NO3	30	-123.71724631372818	""	CNC(CCOC)C(=O)OC	-0.202000007	""	PubChem:(63041580)
OOCYVJHEZIBCHJ	InChI=1S/C7H15NO3/c1-3-11-7(9)6-10-5-4-8-2/h8H,3-6H2,1-2H3	C7H15NO3	31	-123.74801379174043	""	CCOC(=O)COCCNC	-0.239999995	""	PubChem:(103230251)
CFBJHQXNCRXAHI	InChI=1S/C7H15NO3/c1-2-11-7(10)6-8-4-3-5-9/h8-9H,2-6H2,1H3	C7H15NO3	32	-124.00010861657995	Glycine, N-(3-hydroxypropyl)-, ethyl ester	CCOC(=O)CNCCCO	-0.400999993	""	PubChem:(14101257)
VATVGJNWTIASSR	InChI=1S/C7H15NO3/c1-4-6(8-10-3)7(9)11-5-2/h6,8H,4-5H2,1-3H3	C7H15NO3	33	-124.59266338090796	""	CCC(C(=O)OCC)NOC	1.375	""	PubChem:(64973799)
CJDDFCUUWHQHRB	InChI=1S/C7H15NO3/c1-5(2)11-4-6(8)7(9)10-3/h5-6H,4,8H2,1-3H3	C7H15NO3	34	-127.57256760302484	""	CC(C)OCC(C(=O)OC)N	-0.0670000017	""	PubChem:(61954050 86616021)
RQRGIUPLQXPBDV	InChI=1S/C7H13NO2/c1-4-8(2)6-5-7(9)10-3/h2H,4-6H2,1,3H3	C7H13NO2	35	-127.79316842305906	""	CCN(#C)CCC(=O)OC	0.256000012	""	PubChem:(58998234)
HXLKSYZHJDZCCI	InChI=1S/C7H15NO3/c1-3-11-7(10)4-8-6(2)5-9/h6,8-9H,3-5H2,1-2H3	C7H15NO3	36	-127.92812382979005	ethyl 2-(1-hydroxypropan-2-ylamino)acetate	CCOC(=O)CNC(C)CO	-0.298999995	""	PubChem:(17865370 87583611)
PKWZDICPZNWURF	InChI=1S/C7H15NO3/c1-3-11-5-4-8-6-7(9)10-2/h8H,3-6H2,1-2H3	C7H15NO3	37	-128.02611927900875	""	CCOCCNCC(=O)OC	-0.239999995	""	PubChem:(43387944)
DRSOQLCMDYLHFM	InChI=1S/C7H15NO3/c1-6(8)5-7(9)11-4-3-10-2/h6H,3-5,8H2,1-2H3	C7H15NO3	38	-130.03869165741867	""	CC(CC(=O)OCCOC)N	-0.435000002	""	PubChem:(61277879)
DFFBXQRWHQKRPW	InChI=1S/C7H15NO3/c1-3-8-6-7(9)11-5-4-10-2/h8H,3-6H2,1-2H3	C7H15NO3	39	-130.18271120558782	""	CCNCC(=O)OCCOC	-0.239999995	""	PubChem:(61818554)
GGGMQUKYHAEABJ	InChI=1S/C7H15NO3/c1-2-3-10-4-5-11-7(9)6-8/h2-6,8H2,1H3	C7H15NO3	40	-130.28349052030688	""	CCCOCCOC(=O)CN	-0.272000015	""	PubChem:(63685412)
CQMGHTAETMKMBZ	InChI=1S/C7H15NO3/c1-5(2)11-7(9)6(8)4-10-3/h5-6H,4,8H2,1-3H3	C7H15NO3	41	-131.00586766873718	""	CC(C)OC(=O)C(COC)N	-0.0670000017	""	PubChem:(15004698 45122252)
OUHQWZTZDABZTB	InChI=1S/C7H13NO2/c1-2-10-7(9)3-4-8-5-6-8/h2-6H2,1H3	C7H13NO2	42	-131.0447118743331	ethyl 3-(aziridin-1-yl)propanoate	CCOC(=O)CCN1CC1	0.136999995	""	PubChem:(20009)
GAGVLWNQTKJUOQ	InChI=1S/C7H15NO3/c1-2-7(9)11-6-5-10-4-3-8/h2-6,8H2,1H3	C7H15NO3	43	-131.95402159697682	2-(2-aminoethoxy)ethyl propanoate	CCC(=O)OCCOCCN	-0.472000003	""	PubChem:(58755887)
KPMMYNJNYQQQDD	InChI=1S/C7H15NO3/c1-6(5-8)11-4-3-7(9)10-2/h6H,3-5,8H2,1-2H3	C7H15NO3	44	-132.14522551238414	""	CC(CN)OCCC(=O)OC	-0.435000002	""	PubChem:(90354767 90354769)
UDPGLNFOFCSGMM	InChI=1S/C7H15NO3/c1-8-6(5-10-2)4-7(9)11-3/h6,8H,4-5H2,1-3H3	C7H15NO3	45	-132.81556485335622	""	CNC(CC(=O)OC)COC	-0.467999995	""	PubChem:(105431621)
CMHSYZLLYHDJQF	InChI=1S/C7H15NO3/c1-6(5-10-2)8-4-7(9)11-3/h6,8H,4-5H2,1-3H3	C7H15NO3	46	-133.09359791335174	""	CC(COC)NCC(=O)OC	-0.202999994	""	PubChem:(43179625)
