inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
VSDUZFOSJDMAFZ	InChI=1S/C10H13NO2/c1-13-10(12)9(11)7-8-5-3-2-4-6-8/h2-6,9H,7,11H2,1H3	C10H13NO2	1	-59.477688389284125	AmbotzHAA5590	COC(=O)C(CC1=CC=CC=C1)N	1.10800004	""	Natural Products:(UNPD7827 UNPD59300);PubChem:(75737 736234 853474 3693995 6950530 8022405 11105948 11275382 25240307 25240555 56622485 71309308 71751595 87220982 100975734 102468990);YMDB Mine;CHEBI:(49339);EcoCyc Mine;biological;KEGG Mine
OFVBLKINTLPEGH	InChI=1S/C10H13NO2/c11-9(7-10(12)13)6-8-4-2-1-3-5-8/h1-5,9H,6-7,11H2,(H,12,13)	C10H13NO2	2	-96.0528656126237	AmbotzHAA8550	C1=CC=C(C=C1)CC(CC(=O)O)N	0.879000008	""	training set;biological;PubChem:(277936 2761537 5706674 6994749 7010024 44458357 57444810);KEGG Mine
XKIOBYHZFPTKCZ	InChI=1S/C10H13NO2/c1-13-10(12)7-9(11)8-5-3-2-4-6-8/h2-6,9H,7,11H2,1H3	C10H13NO2	3	-105.62211061796803	Oprea1_094467	COC(=O)CC(C1=CC=CC=C1)N	1.10800004	""	PubChem:(788099 788100 2755328 6943808 6943809);YMDB Mine;KEGG Mine
JWGFMJHWOOMGMK	InChI=1S/C10H11NO/c1-9(11-8-12)7-10-5-3-2-4-6-10/h2-6,9H,7H2,1H3	C10H11NO	4	-108.48752814109352	(2-isocyanatopropyl)benzene	CC(CC1=CC=CC=C1)N=C=O	3.94799995	""	PubChem:(12258390 28348611 28348612)
GVBQFVZMDQVWEN	InChI=1S/C10H11NO/c1-3-9-4-6-10(7-5-9)11-8(2)12/h1,4-7H,3H2,2H3,(H,11,12)	C10H11NO	5	-110.1073778169292	""	[CH]CC1=CC=C(C=C1)N=C(C)O	2.47900009	""	PubChem:(59418409)
XPDAKEOBPKFUAH	InChI=1S/C10H13NO2/c1-7-2-4-8(5-3-7)9(11)6-10(12)13/h2-5,9H,6,11H2,1H3,(H,12,13)	C10H13NO2	6	-115.93534589582126	Oprea1_086603	CC1=CC=C(C=C1)C(CC(=O)O)N	1.22399998	""	PubChem:(737975 737976 2733680 6934107 6934108);training set;KEGG Mine
NHECNXBCAHSHNQ	InChI=1S/C10H11NO/c1-9(12)11-8-7-10-5-3-2-4-6-10/h2-6,8H,7H2,1H3	C10H11NO	7	-122.6191962498048	""	CC(=O)N=CCC1=CC=CC=C1	2.18099999	""	PubChem:(69856591)
XGPXXSJFZSZULR	InChI=1S/C10H11NO/c1-2-10(11-8-12)9-6-4-3-5-7-9/h3-7,10H,2H2,1H3	C10H11NO	8	-123.87188739816943	ACMC-20aphz	CCC(C1=CC=CC=C1)N=C=O	3.91000009	""	PubChem:(7018275 7018288 15563476)
LGHWILJMCJJDMV	InChI=1S/C10H11NO/c1-9(12)11-8-7-10-5-3-2-4-6-10/h2-8H,1H3,(H,11,12)	C10H11NO	9	-124.45139591492953	N-styryl-acetamide	CC(=NC=CC1=CC=CC=C1)O	1.85099995	""	PubChem:(6422415 54032077);biological
BXZWDFRADNLIKC	InChI=1S/C10H11NO/c1-8(11-2)10(12)9-6-4-3-5-7-9/h3-7H,1-2H3	C10H11NO	10	-127.08531334790116	""	CC(=NC)C(=O)C1=CC=CC=C1	1.88699996	""	PubChem:(58340567);KEGG Mine
