inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
KVFIJIWMDBAGDP	InChI=1S/C6H8N2/c1-2-6-5-7-3-4-8-6/h3-5H,2H2,1H3	C6H8N2	1	-50.32554985810277	Moldin	CCC1=CN=CC=N1	0.0860000029	""	training set;biological;HMDB:(31849);Natural Products:(UNPD155319);PubChem:(26331 19831857);CHEBI:(73232)
LCZUOKDVTBMCMX	InChI=1S/C6H8N2/c1-5-3-8-6(2)4-7-5/h3-4H,1-2H3	C6H8N2	2	-73.10962406886624	2,5-Dimethylpiazine	CC1=NC=C(C)N=C1	0.148000002	""	biological;HMDB:(35289);Natural Products:(UNPD111888);YMDB:(1598);PubChem:(31252 19831845 59270886 59374825 101612452);CHEBI:(89762)
KNNNXCGUYPHQMI	InChI=1S/C6H8N2/c1-3-6-4-8(2)5-7-6/h1,4-5H,3H2,2H3	C6H8N2	3	-82.38537640207896	4-ethyl-1-methylimidazole	[CH]CC1=CN(C)C=N1	1.06900001	""	PubChem:(59913230)
OXQOBQJCDNLAPO	InChI=1S/C6H8N2/c1-5-6(2)8-4-3-7-5/h3-4H,1-2H3	C6H8N2	4	-86.56293889792049	Pyrazine, dimethyl-	CC1=C(C)N=CC=N1	0.148000002	""	biological;HMDB:(32971);Natural Products:(UNPD35598);PubChem:(22201 19831818 101612451)
HJFZAYHYIWGLNL	InChI=1S/C6H8N2/c1-5-3-7-4-6(2)8-5/h3-4H,1-2H3	C6H8N2	5	-87.05370048093553	2,6-Dimethylpiazine	CC1=NC(=CN=C1)C	0.148000002	""	biological;HMDB:(35248);Natural Products:(UNPD49680);YMDB:(1600);PubChem:(7938 19831854 59270908);CHEBI:(89791)
VCPXZIUQCXEVCU	InChI=1S/C6H8N2/c1-2-6-3-4-7-5-8-6/h3-5H,2H2,1H3	C6H8N2	6	-97.30420420899291	4-ethylpyrimidine	CCC1=CC=NC=N1	0.296999991	""	PubChem:(11007841)
RILVNLMOTMFTMQ	InChI=1S/C6H8N2/c1-2-6-7-4-3-5-8-6/h3-5H,2H2,1H3	C6H8N2	7	-97.90280812407894	""	CCC1=NC=CC=N1	0.296999991	""	PubChem:(12343986);biological
PMCOWOCKUQWYRL	InChI=1S/C6H8N2/c1-5-3-4-7-6(2)8-5/h3-4H,1-2H3	C6H8N2	8	-103.64581201099561	2,4-Dimethylpyrimidine	CC1=CC=NC(=N1)C	0.358999997	""	PubChem:(139742 58291698 60114883);biological
PJCTVLGNVGGVJR	InChI=1S/C6H8N2/c1-2-3-6-4-7-5-8-6/h2,4-5H,1,3H2,(H,7,8)	C6H8N2	9	-110.49491927836762	4-Allylimidazole	C=CCC1=CN=CN1	0.842999995	""	PubChem:(572252)
VPHSTJOEAKXUBG	InChI=1S/C6H8N2/c1-2-6-4-3-5-7-8-6/h3-5H,2H2,1H3	C6H8N2	10	-110.85268742271452	""	CCC1=CC=CN=N1	0.508000016	""	PubChem:(12440033)
