inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
MTZAWKCEDIEEPL	InChI=1S/C6H12N2O4/c7-4(5(9)10)2-1-3-8-6(11)12/h4,8H,1-3,7H2,(H,9,10)(H,11,12)	C6H12N2O4	1	-103.11935273567563	""	C(CC(C(=O)O)N)CNC(=O)O	-3.18099999	""	EcoCyc Mine;biological;PubChem:(91403369);YMDB Mine;KEGG Mine
IDUGGETVXHXKFR	InChI=1S/C6H8N2O2/c1-2-3-4-5(9)8-6(10)7-4/h2-4H,1H3,(H2,7,8,9,10)	C6H8N2O2	2	-109.36681640412894	""	CC=CC1C(=NC(=N1)O)O	0.252000004	""	PubChem:(53911048)
HLYMJGKIECDIDD	InChI=1S/C6H8N2O2/c1-2-3-4-5(9)8-6(10)7-4/h2,4H,1,3H2,(H2,7,8,9,10)	C6H8N2O2	3	-113.84506343605312	2,4-Imidazolidinedione, 5-(2-propenyl)-	C=CCC1C(=NC(=N1)O)O	-0.0689999983	""	PubChem:(19009304)
GAOQKUULOFQDJR	InChI=1S/C6H12N2O4/c7-4(5(9)10)2-1-3-12-6(8)11/h4H,1-3,7H2,(H2,8,11)(H,9,10)	C6H12N2O4	4	-113.85818270952909	""	C(CC(C(=O)O)N)COC(=N)O	-2.24399996	""	EcoCyc Mine
XDHVEVBVRDWGDV	InChI=1S/C6H8N2O2/c1-6(2)3-7-5(10)8-4(6)9/h3H,1-2H3,(H,8,9,10)	C6H8N2O2	5	-117.588255107896	""	CC1(C)C=NC(=O)N=C1O	0.699000001	""	PubChem:(23513456)
UXMMXUYQMIRXTR	InChI=1S/C6H8N2O2/c1-3-6(2)4(9)7-5(10)8-6/h3H,1H2,2H3,(H2,7,8,9,10)	C6H8N2O2	6	-118.5688038431967	""	C=CC1(C)C(=NC(=N1)O)O	0.241999999	""	PubChem:(54377385 101079624 101079625)
NTHMHNWQLMWRHF	InChI=1S/C6H12N2O4/c7-3(6(11)12)1-2-4(9)5(8)10/h3-4,9H,1-2,7H2,(H2,8,10)(H,11,12)	C6H12N2O4	7	-120.27382569971114	""	C(CC(C(=N)O)O)C(C(=O)O)N	-3.34899998	""	PubChem:(87814548)
PQRXSFQNATUMBD	InChI=1S/C6H12N2O4/c7-6(12)8-3-1-2-4(9)5(10)11/h4,9H,1-3H2,(H,10,11)(H3,7,8,12)	C6H12N2O4	8	-121.01228365634607	5-(carbamoylamino)-2-hydroxypentanoic acid	C(CC(C(=O)O)O)CNC(=N)O	-0.280000001	""	PubChem:(9812901 9920511 13120913)
DEEWCYXDIORAOU	InChI=1S/C6H12N2O4/c1-3(9)8-5(10)2-4(7)6(11)12/h3-4,9H,2,7H2,1H3,(H,8,10)(H,11,12)	C6H12N2O4	9	-126.67725548824576	""	CC(N=C(CC(C(=O)O)N)O)O	-3.54500008	""	PubChem:(87741866)
GBEUVJNEOUNRSR	InChI=1S/C6H8N2O2/c1-2-4-3-7-6(10)8-5(4)9/h2,4H,1,3H2,(H2,7,8,9,10)	C6H8N2O2	10	-127.11635314064499	""	C=CC1CN=C(N=C1O)O	-0.153999999	""	PubChem:(45040692)
ILOQJTLRHGYIOU	InChI=1S/C6H8N2O2/c9-4-6(2-1-3-6)8-5(10)7-4/h1-3H2,(H2,7,8,9,10)	C6H8N2O2	11	-127.45943851141692	ACMC-20lpar	C1CC2(C1)C(=NC(=N2)O)O	-0.0979999974	""	PubChem:(242823)
UHUUJDWVWGQERX	InChI=1S/C6H10N2O3/c1-2-3-4(5(9)10)8-6(7)11/h2,4H,1,3H2,(H,9,10)(H3,7,8,11)	C6H10N2O3	12	-128.69329254604716	""	C=CCC(C(=O)O)NC(=N)O	0.697000027	""	PubChem:(79006811)
FNVZKKVFPAYKQB	InChI=1S/C6H12N2O4/c7-3-5(10)8-4(1-2-9)6(11)12/h4,9H,1-3,7H2,(H,8,10)(H,11,12)	C6H12N2O4	13	-129.47521828821567	""	C(CO)C(C(=O)O)N=C(CN)O	-4.24599981	""	PubChem:(61244410 107824823 107825111)
OLIFSFOFKGKIRH	InChI=1S/C6H12N2O4/c1-3(9)5(6(11)12)8-4(10)2-7/h3,5,9H,2,7H2,1H3,(H,8,10)(H,11,12)	C6H12N2O4	14	-130.38726644199943	ACMC-20aksu	CC(C(C(=O)O)N=C(CN)O)O	-4.14400005	""	training set;biological;HMDB:(28851);PubChem:(111257 351980 6993112 13932401 21141078 24884379 36689028 36689029 36689030 36689031 36689032 49864434);CHEBI:(73896 73920)
ZEJARGVABIBKNO	InChI=1S/C6H12N2O4/c1-3(9)8-5(10)2-4(7)6(11)12/h4-5,10H,2,7H2,1H3,(H,8,9)(H,11,12)	C6H12N2O4	15	-130.58534931620696	""	CC(=NC(CC(C(=O)O)N)O)O	-3.44000006	""	KEGG Mine
LMSAJWJHQUHKSX	InChI=1S/C6H12N2O4/c7-5(6(9)10)3-1-2-4-8(11)12/h5H,1-4,7H2,(H,9,10)	C6H12N2O4	16	-130.88704166664468	(2S)-2-amino-6-nitrohexanoic acid	C(CCN(=O)=O)CC(C(=O)O)N	-2.71300006	""	PubChem:(11680096 22326317 44629739);biological
KLZNXBBVEAZRNR	InChI=1S/C6H12N2O4/c7-4(6(11)12)3-5(10)8-1-2-9/h4,9H,1-3,7H2,(H,8,10)(H,11,12)	C6H12N2O4	17	-131.5337922913351	""	C(CO)N=C(CC(C(=O)O)N)O	-4.20800018	""	PubChem:(9920510 9964236 82668527);Natural Products:(UNPD2054)
YVYCXLOGDUOMOE	InChI=1S/C6H12N2O4/c1-8-6(11)12-3-2-4(7)5(9)10/h4H,2-3,7H2,1H3,(H,8,11)(H,9,10)	C6H12N2O4	18	-131.71287630161459	""	CN=C(O)OCCC(C(=O)O)N	-2.63400006	""	EcoCyc Mine;KEGG Mine
XZNNTSAEXIYFHO	InChI=1S/C6H12N2O4/c7-4(10)2-1-3(9)5(8)6(11)12/h3,5,9H,1-2,8H2,(H2,7,10)(H,11,12)	C6H12N2O4	19	-134.2901212062974	""	C(CC(=N)O)C(C(C(=O)O)N)O	-3.61500001	""	PubChem:(87816121)
