inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
JXLWCABYHOMQHE	InChI=1S/C6H6N4O/c1-3-9-5-4(6(11)10-3)7-2-8-5/h2H,1H3,(H2,7,8,9,10,11)	C6H6N4O	1	-89.38198511578683	2-Methylhypoxanthine	CC1=NC(=C2C(=N1)NC=N2)O	0.388999999	""	PubChem:(817176);biological
KHAZBQMTILVQFT	InChI=1S/C6H6N4O/c1-3-9-4-5(10-3)7-2-8-6(4)11/h2H,1H3,(H2,7,8,9,10,11)	C6H6N4O	2	-97.09427827030284	8-Methylhypoxanthine	CC1=NC2=C(N=CN=C2N1)O	0.310000002	""	PubChem:(4123671)
ZEAVNOQDMHVDLU	InChI=1S/C6H4N4/c1-4-9-5(2-7)6(3-8)10-4/h1H3,(H,9,10)	C6H4N4	3	-113.29098230317331	2-methyl-1H-imidazole-4,5-dicarbonitrile	CC1=NC(=C(C#N)N1)C#N	-0.0189999994	""	PubChem:(3847698)
GNKLTKFFSJVBBL	InChI=1S/C8H6NO/c9-6-5-7-1-3-8(10)4-2-7/h1-5,10H	C8H6NO	4	-115.60159190914423	""	C1=C(C=CC(=C1)O)C=C=[N]	3.37299991	""	PubChem:(101608306)
IENDXKUXLQETLI	InChI=1S/C6H4N4/c1-10-4-5(2-7)9-6(10)3-8/h4H,1H3	C6H4N4	5	-117.43614719722653	""	CN1C=C(C#N)N=C1C#N	0.0489999987	""	PubChem:(101386540)
JSHVYBJJMVGCDL	InChI=1S/C6H6N4O/c1-3-2-7-5-4(8-3)6(11)10-9-5/h2H,1H3,(H2,7,9,10,11)	C6H6N4O	6	-121.33536959082507	ACMC-20mnha	CC1=CN=C2C(=N1)C(=NN2)O	1.12399995	""	PubChem:(57346956)
NUNXLGNYQLROIY	InChI=1S/C6H6N4O/c1-3-2-7-4-5(8-3)9-10-6(4)11/h2H,1H3,(H2,8,9,10,11)	C6H6N4O	7	-121.33536959082507	1H-Pyrazolo[3,4-b]pyrazin-3-ol,6-methyl- (6CI)	CC1=CN=C2C(=N1)NN=C2O	1.12399995	""	PubChem:(57346955)
LWBWVRFFKJXJQY	InChI=1S/C6H8N4O2/c1-3(11)10-4-5(7)8-2-9-6(4)12/h2H,1H3,(H,10,11)(H3,7,8,9,12)	C6H8N4O2	8	-121.64843667563117	4-Pyrimidinol, 5-acetamido-6-amino-	CC(=NC1=C(N=CN=C1N)O)O	-0.481999993	""	PubChem:(521286)
OWXUYTGECSYCIM	InChI=1S/C6H4N4/c1-4-9-5(3-7)6(8-2)10-4/h1H3,(H,9,10)	C6H4N4	9	-123.81978456030174	""	CC1=NC(=C([N+]#[C-])N1)C#N	-0.0710000023	""	PubChem:(58435892)
CVFOLFQLKOFIRR	InChI=1S/C6H6N4O/c1-10-3-4(2-7)5(8)9-6(10)11/h3H,1H3,(H2,8,9,11)	C6H6N4O	10	-124.43487863739668	""	CN1C=C(C#N)C(=N)N=C1O	0.419	""	PubChem:(121209643)
CPNGPNLZQNNVQM	InChI=1S/C6H4N4/c1-2-9-6-5(8-1)3-7-4-10-6/h1-4H	C6H4N4	11	-124.43894509348807	Pteridene	C1=NC2=C(N=C1)N=CN=C2	-1.12	""	EcoCyc Mine;KEGG:(C07581);biological;PubChem:(1043 59374846 101072190);CHEBI:(27601);Biocyc:(CPD-15307)
SUOVGHDPXJUFME	InChI=1S/C6H4N4/c1-10-4-9-5(2-7)6(10)3-8/h4H,1H3	C6H4N4	12	-125.14626082125051	4,5-dicyano-1-methylimidazole	CN1C=NC(=C1C#N)C#N	0.0489999987	""	PubChem:(583268 89666615)
UJPFYFFMTGQCCO	InChI=1S/C6H6N4O/c7-5-4-3(1-2-8-4)9-6(11)10-5/h1-2,8H,(H3,7,9,10,11)	C6H6N4O	13	-127.10228578509528	""	C1=CNC2=C1N=C(NC2=N)O	0.867999971	""	PubChem:(119084452)
UWWXJGIKLYWGEP	InChI=1S/C6H6N4O/c1-10-5-4(8-3-9-5)2-7-6(10)11/h2-3H,1H3,(H,8,9)	C6H6N4O	14	-127.12409063150871	""	CN1C2=C(C=NC1=O)N=CN2	-0.182999998	""	PubChem:(12257619)
PESGUQRDJASXOR	InChI=1S/C6H6N4O/c1-10-3-9-4-5(10)7-2-8-6(4)11/h2-3H,1H3,(H,7,8,11)	C6H6N4O	15	-127.47279202427457	9-Methylpoxanthine	CN1C=NC2=C(N=CN=C21)O	0.377999991	""	EcoCyc Mine;biological;PubChem:(136683 5249175);KEGG Mine
WRZQGIWKUQJAFI	InChI=1S/C6H6N4O/c1-3-7-2-4-5(8-3)10-6(11)9-4/h2H,1H3,(H2,7,8,9,10,11)	C6H6N4O	16	-127.5785946923839	""	CC1=NC2=C(C=N1)N=C(N2)O	0.152999997	""	PubChem:(45080361)
LNZMOLVWODRUSU	InChI=1S/C6H6N4O/c1-3-4-5(8-2-7-3)10-6(11)9-4/h2H,1H3,(H2,7,8,9,10,11)	C6H6N4O	17	-127.722646917658	8H-Purin-8-one, 1,7-dihydro-6-methyl-	CC1=NC=NC2=C1N=C(N2)O	0.152999997	""	PubChem:(22954240)
HVIWYNUPFGJSOV	InChI=1S/C6H6N4O/c7-6-9-3-4-5(11)8-1-2-10(4)6/h1-3H,(H2,7,9)(H,8,11)	C6H6N4O	18	-127.87076642745124	""	C1=CN2C(=CNC2=N)C(=N1)O	0.883000016	""	PubChem:(83382851)
OCEQBYVMMNGTIV	InChI=1S/C6H6N4O/c1-3-8-5-4(2-7-10-5)6(11)9-3/h2H,1H3,(H2,7,8,9,10,11)	C6H6N4O	19	-127.97726957854344	6-Methyl-1H-pyrazolo[3,4-d]pyrimidin-4-ol	CC1=NC2=NNC=C2C(=N1)O	0.893000007	""	PubChem:(253357)
CBQMKYHLDADRLN	InChI=1S/C6H6N4O/c1-10-3-9-5-4(10)6(11)8-2-7-5/h2-3H,1H3,(H,7,8,11)	C6H6N4O	20	-128.0276416186703	7-Methylhypoxanthine	CN1C=NC2=NC=NC(=C21)O	0.377999991	""	HMDB:(3162);PubChem:(66089 101628204);YMDB Mine;EcoCyc Mine;biological;Plantcyc:(CPD-19524);KEGG Mine
WQWGWYMRTDLDAS	InChI=1S/C6H6N4O/c1-3-6(11)10-5(8)4(2-7)9-3/h1H3,(H3,8,10,11)	C6H6N4O	21	-129.63735952093208	""	CC1=C(NC(=N)C(=N1)C#N)O	0.354000002	""	PubChem:(68275824)
DXVQCWRNUBPSPH	InChI=1S/C6H4N4/c1-8-6-5(3-7)9-4-10(6)2/h4H,2H3	C6H4N4	22	-132.64070394274378	5-isocyano-1-methylimidazole-4-carbonitrile	[C-]#[N+]C1=C(C#N)N=CN1C	-0.00300000003	""	PubChem:(60090193)
GXAJPMIFZGNMQY	InChI=1S/C6H6N4O/c7-4-2-1-3-5(9-4)10-6(11)8-3/h1-2H,(H4,7,8,9,10,11)	C6H6N4O	23	-132.90257682592173	Oprea1_734418	C1=CC(=N)NC2=C1N=C(N2)O	1.15400004	""	PubChem:(5417874 7351112)
VHIKVDKMEKRPIH	InChI=1S/C6H6N4O/c1-10-3-8-5-4(10)2-7-6(11)9-5/h2-3H,1H3,(H,7,9,11)	C6H6N4O	24	-133.36566992907902	""	CN1C=NC2=NC(=NC=C21)O	0.377999991	""	PubChem:(45080327)
KAFRGVQIHRFFBB	InChI=1S/C6H6N4O/c1-10-3-8-4-2-7-6(11)9-5(4)10/h2-3H,1H3,(H,7,9,11)	C6H6N4O	25	-135.79707391908704	""	CN1C=NC2=C1N=C(N=C2)O	0.377999991	""	PubChem:(23422301)
RAERRVNNZWWXFY	InChI=1S/C8H6NO/c9-6-8(10)7-4-2-1-3-5-7/h1-5,10H	C8H6NO	26	-136.08049485712306	""	C1=CC=C(C=C1)C(=C=[N])O	3.83400011	""	PubChem:(15577408)
GOILPRCCOREWQE	InChI=1S/C6H6N4O/c1-11-6-4-5(8-2-7-4)9-3-10-6/h2-3H,1H3,(H,7,8,9,10)	C6H6N4O	27	-136.19779482324938	Ambap1074-89-1	COC1=C2C(=NC=N1)NC=N2	0.395000011	""	PubChem:(70632);EcoCyc Mine;biological
XKBQJPCCPGCMOS	InChI=1S/C6H8N4O2/c1-8-4-3(7)5(11)9-6(12)10(4)2/h1,7H2,2H3,(H,9,11,12)	C6H8N4O2	28	-137.41518027385655	""	C=NC1=C(C(=NC(=O)N1C)O)N	-0.632000029	""	PubChem:(59398490)
RFUYETSGKGGYBS	InChI=1S/C6H6N4O/c1-3-2-7-4-5(8-3)10-6(11)9-4/h2H,1H3,(H2,7,8,9,10,11)	C6H6N4O	29	-140.57017748642798	""	CC1=CN=C2C(=NC(=N2)O)N1	0.375999987	""	PubChem:(59703836)
CVKVFPNFOVMWAD	InChI=1S/C6H6N4O/c1-3-7-2-4-5(8-3)9-10-6(4)11/h2H,1H3,(H2,7,8,9,10,11)	C6H6N4O	30	-140.83381268909005	3h-pyrazolo[3,4-d]pyrimidin-3-one,1,2-dihydro-6-methyl-	CC1=NC2=C(C=N1)C(=NN2)O	1.24600005	""	PubChem:(68958375)
YNVSAKLIHBMSPU	InChI=1S/C6H6N4O/c1-3-8-4-2-7-6(11)10-5(4)9-3/h2H,1H3,(H2,7,8,9,10,11)	C6H6N4O	31	-142.63471588296065	Purin-2-ol,8-methyl- (7CI)	CC1=NC2=CN=C(NC2=N1)O	0.338999987	""	PubChem:(45080233)
IKZBYPGADVGQIM	InChI=1S/C6H6N4O/c1-3-9-5(8)4(2-7)6(11)10-3/h1H3,(H3,8,9,10,11)	C6H6N4O	32	-143.06369869882525	5-pyrimidinecarbonitrile,6-amino-1,4-dihydro-2-methyl-4-oxo-	CC1=NC(=C(C#N)C(=N1)N)O	1.52655666E-16	""	PubChem:(45078699)
CXJTWQSCORECON	InChI=1S/C6H6N4O/c1-11-6-9-3-4(2-7)5(8)10-6/h3H,1H3,(H2,8,9,10)	C6H6N4O	33	-143.11559360063833	4-amino-2-methoxy-5-pyrimidinecarbonitrile	COC1=NC(=N)C(=CN1)C#N	0.43599999	""	PubChem:(248964)
BYAGUBSFKRHWAC	InChI=1S/C6H6N4O/c7-4-1-8-6-9-5(11)3-10(6)2-4/h1-3,11H,7H2	C6H6N4O	34	-144.91387489352684	""	C1=NC2=NC(=CN2C=C1N)O	0.291999996	""	PubChem:(105429403)
NFSSFSUDARPYCE	InChI=1S/C6H4N4/c1-2-8-6-5(3-7-1)9-4-10-6/h1-4H	C6H4N4	35	-145.24356896796155	""	C1=NC=C2C(=NC=N2)N=C1	-1.44500005	""	PubChem:(54108970)
JOZPEVMCAKXSEY	InChI=1S/C6H4N4/c1-5-6(10-3-7-1)2-8-4-9-5/h1-4H	C6H4N4	36	-145.38358452210747	Pyrimido[5,4-d]pyrimidine	C1=NC=NC2=C1N=CN=C2	-1.12	""	PubChem:(21948654);biological
UFVQOVRFJXNSEC	InChI=1S/C6H6N4O/c7-5-1-3-4(2-8-5)10-6(11)9-3/h1-2H,(H2,7,8)(H2,9,10,11)	C6H6N4O	37	-146.77907638597597	""	C1=C2C(=CNC1=N)NC(=N2)O	1.01900005	""	PubChem:(84063204)
PTQIZCPBAIYYII	InChI=1S/C6H6N4O/c1-3-4-5(8-2-7-4)10-6(11)9-3/h2H,1H3,(H2,7,8,9,10,11)	C6H6N4O	38	-148.37001957998706	2-Oxo-6-methylpurine	CC1=C2C(=NC=N2)NC(=N1)O	0.104000002	""	PubChem:(189102);biological
DUSFWQIDUQTUAV	InChI=1S/C6H6N4O/c7-1-4-2-9-5(3-11)10-6(4)8/h2,11H,3H2,(H2,8,9,10)	C6H6N4O	39	-148.47081375887834	5-pyrimidinecarbonitrile,4-amino-2-(hydroxymethyl)-	C(#N)C1=CNC(=NC1=N)CO	-0.772000015	""	PubChem:(22476550)
YPIMALDJTGGEJD	InChI=1S/C6H4N4/c7-3-5-4-10-6(9-5)1-2-8-10/h1-2,4,8H	C6H4N4	40	-148.53467169622712	""	C1=CNN2C=C(C#N)N=C12	-0.284000009	""	PubChem:(82651073)
LWYOJIWYBRXCJC	InChI=1S/C6H6N4O/c1-10-2-4-5(7-3-10)9-6(11)8-4/h2-3H,1H3,(H,8,11)	C6H6N4O	41	-148.61759060300975	""	CN1C=C2C(=NC(=N2)O)N=C1	0.407999992	""	PubChem:(119097784)
IMEAFGWDGMGJBS	InChI=1S/C6H6N4O/c1-8-5-2-4(3-7)9-6(11)10-5/h2H,1H3,(H2,8,9,10,11)	C6H6N4O	42	-148.80959593013614	""	CN=C1C=C(C#N)N=C(N1)O	0.178000003	""	PubChem:(117560835)
SWSJNIANKBKVCR	InChI=1S/C6H8N4O2/c1-3(11)9-6-8-2-4(7)5(12)10-6/h2H,7H2,1H3,(H2,8,9,10,11,12)	C6H8N4O2	43	-149.96579799333176	N-(5-amino-6-oxo-1H-pyrimidin-2-yl)acetamide	CC(=NC1=NC(=C(C=N1)N)O)O	-0.0529999994	""	PubChem:(252084)
SMGBKBHMERQCIC	InChI=1S/C6H6N4O/c7-5-4-3(1-2-8-5)9-6(11)10-4/h1-2H,(H2,7,8)(H2,9,10,11)	C6H6N4O	44	-150.05979752363328	4-amino-1,3-dihydroimidazo[4,5-c]pyridin-2-one	C1=CNC(=N)C2=C1N=C(N2)O	1.01900005	""	PubChem:(951477 7464002)
XYMPYMSYSGBSJB	InChI=1S/C6H6N4O/c1-8-6-9-3-4(2-7)5(11)10-6/h3H,1H3,(H2,8,9,10,11)	C6H6N4O	45	-150.51946519068647	""	CN=C1NC=C(C#N)C(=N1)O	-0.237000003	""	PubChem:(104189846)
OTUDAUHITSNGDR	InChI=1S/C6H6N4O/c1-4-2-5(11)9-6(8)10(4)3-7/h2H,1H3,(H2,8,9,11)	C6H6N4O	46	-151.8693993017906	1(4h)-pyrimidinecarbonitrile,2-amino-6-methyl-4-oxo-	CC1=CC(=NC(=N)N1C#N)O	0.49000001	""	PubChem:(45078691)
QLFXXESVFHMBDI	InChI=1S/C6H8N4O2/c1-10-2-8-5(7)4(6(10)12)9-3-11/h2-3H,7H2,1H3,(H,9,11)	C6H8N4O2	47	-152.19220607430816	N-(4-amino-1-methyl-6-oxopyrimidin-5-yl)formamide	CN1C=NC(=C(C1=O)N=CO)N	-1.51699996	""	PubChem:(245693)
VMOIVMBFRBQQFB	InChI=1S/C6H6N4O/c1-10-3-9-6(11)4-5(10)8-2-7-4/h2-3H,1H3,(H,7,8)	C6H6N4O	48	-152.31845468168967	3-Methylhypoxanthine	CN1C=NC(=O)C2=C1NC=N2	0.773000002	""	PubChem:(247638)
NXIMIKPOZDKMJZ	InChI=1S/C6H6N4O/c7-4-1-8-6-9-2-5(11)10(6)3-4/h1-3,11H,7H2	C6H6N4O	49	-152.32154320492805	""	C1=NC2=NC=C(N2C=C1N)O	-0.199000001	""	PubChem:(105429404)
NMQSMSZULGOJHQ	InChI=1S/C6H6N4O/c1-10-5-4(6(11)9-10)7-2-3-8-5/h2-3H,1H3,(H,9,11)	C6H6N4O	50	-152.37618629322046	1-methyl-2H-pyrazolo[3,4-b]pyrazin-3-one	CN1C2=NC=CN=C2C(=N1)O	0.185000002	""	PubChem:(252207)
MENRKZWBORMUGL	InChI=1S/C8H6NO/c10-7-2-1-6-3-4-9-8(6)5-7/h1-5,9H	C8H6NO	51	-153.2339767038947	""	C1=CC(=CC2=C1C=CN2)[O]	1.76900005	""	PubChem:(101623058)
VMPZZXUUDHRPKE	InChI=1S/C6H6N4O/c1-3-4-2-7-6(11)8-5(4)10-9-3/h2H,1H3,(H2,7,8,9,10,11)	C6H6N4O	52	-154.2377853012904	""	CC1=NNC2=C1C=NC(=N2)O	1.08599997	""	PubChem:(14922122)
FNUYKMPOJSEMNW	InChI=1S/C6H6N4O/c1-10-4-2-7-3-8-5(4)9-6(10)11/h2-3H,1H3,(H,7,8,9,11)	C6H6N4O	53	-154.2389825325466	""	CN1C2=CN=CN=C2N=C1O	0.142000005	""	PubChem:(23422302)
LCHQDZUWXHMAHN	InChI=1S/C6H6N4O/c7-5-3-4-1-2-8-10(4)6(11)9-5/h1-3,8H,(H2,7,9,11)	C6H6N4O	54	-154.27506695697286	""	C1=CNN2C1=CC(=N)N=C2O	0.610000014	""	PubChem:(82417509)
GGAJIVXGWRUKOW	InChI=1S/C8H8NO2/c1-2-7-5-3-4-6-8(7)9(10)11/h3-6H,1-2H2	C8H8NO2	55	-154.70330712451067	""	[CH2]CC1=C(C=CC=C1)N(=O)=O	2.60400009	""	PubChem:(57420305)
UJAIPJFNKKUBJL	InChI=1S/C6H6N4O/c1-11-6-9-4(3-7)2-5(8)10-6/h2H,1H3,(H2,8,9,10)	C6H6N4O	56	-154.88988677943362	""	COC1=NC(=CC(=N)N1)C#N	0.531000018	""	PubChem:(92134596)
