inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
SEYSTGSWKLKYDD	InChI=1S/C12H9NO4/c1-15-9-4-3-8-10(14)7(5-13)6-17-11(8)12(9)16-2/h3-4,6H,1-2H3	C12H9NO4	1	-191.97966235709114	""	COC1=CC=C2C(=O)C(=COC2=C1OC)C#N	0.882000029	""	PubChem:(82047725)
WYYMCGQEPRHLNR	InChI=1S/C12H9NO4/c1-7(15)13-9-2-3-11-10(4-9)12(16)8(5-14)6-17-11/h2-6H,1H3,(H,13,15)	C12H9NO4	2	-195.49121920890335	""	CC(=NC1=CC=C2C(=C1)C(=O)C(=CO2)C=O)O	0.848999977	""	PubChem:(21507768)
HMAHOIPAWXFWJF	InChI=1S/C12H9NO4/c1-15-10-3-8-9(4-11(10)16-2)17-6-7(5-13)12(8)14/h3-4,6H,1-2H3	C12H9NO4	3	-198.49554869412424	""	COC1=CC2=C(C=C1OC)OC=C(C#N)C2=O	0.882000029	""	PubChem:(82047729)
OQZXRUZJSSMRFB	InChI=1S/C12H11NO5/c1-2-13-5-7(12(17)18)11(16)6-3-9(14)10(15)4-8(6)13/h3-5,14-15H,2H2,1H3,(H,17,18)	C12H11NO5	4	-199.12467244371288	1-ethyl-6,7-dihydroxy-4-oxoquinoline-3-carboxylic acid	CCN1C=C(C(=O)C2=C1C=C(C(=C2)O)O)C(=O)O	1.82700002	""	PubChem:(5493018)
DAPLTIRLFKBRQA	InChI=1S/C12H11NO5/c1-18-12(17)8-4-2-3-5-9(8)13-10(14)6-7-11(15)16/h2-7H,1H3,(H,13,14)(H,15,16)	C12H11NO5	5	-199.44844096154574	Maybridge3_005821	COC(=O)C1=C(C=CC=C1)N=C(C=CC(=O)O)O	1.17799997	""	PubChem:(286506 708779 1551600 1551601 4661215 5539764)
NIEDTPAPBKLNRS	InChI=1S/C12H11NO5/c1-4-11(14)13-8-6-10(18-3)9(17-2)5-7(8)12(15)16/h1,5-6H,2-3H3,(H,13,14)(H,15,16)	C12H11NO5	6	-201.15832275331869	""	C#CC(=NC1=C(C=C(C(=C1)OC)OC)C(=O)O)O	1.02999997	""	PubChem:(24710571)
NTFZZIUHWIMOJJ	InChI=1S/C12H11NO5/c1-17-11-5-7-8(6-12(11)18-2)10(14)4-3-9(7)13(15)16/h3-6,14H,1-2H3	C12H11NO5	7	-201.30460973486166	""	COC1=CC2=C(C=C1OC)C(=CC=C2N(=O)=O)O	2.33599997	""	PubChem:(68050814)
ZKPWPYXCKQUHRN	InChI=1S/C12H11NO5/c1-17-7-3-4-8-10(5-7)13(18-2)6-9(11(8)14)12(15)16/h3-6H,1-2H3,(H,15,16)	C12H11NO5	8	-203.36833317395914	""	COC1=CC=C2C(=C1)N(C=C(C2=O)C(=O)O)OC	1.18400002	""	PubChem:(83854349)
OHEYCDPOWKNXLX	InChI=1S/C12H11NO5/c1-17-9-3-6-8(4-10(9)18-2)13-5-7(11(6)14)12(15)16/h3-5H,1-2H3,(H,13,14)(H,15,16)	C12H11NO5	9	-205.69803823800515	4-hydroxy-6,7-dimethoxyquinoline-3-carboxylic acid	COC1=CC2=C(C=C1OC)NC=C(C2=O)C(=O)O	1.74199998	""	PubChem:(12369027)
LSGXDDXIIHYXKL	InChI=1S/C12H11NO5/c1-7(6-10(14)15)11(16)13-9-5-3-2-4-8(9)12(17)18/h2-6H,1H3,(H,13,16)(H,14,15)(H,17,18)	C12H11NO5	10	-205.81488620028588	""	CC(=CC(=O)O)C(=NC1=C(C=CC=C1)C(=O)O)O	1.03799999	""	PubChem:(13638289)
HPIBBNXKJNLMLD	InChI=1S/C12H11NO5/c1-6(14)13-8-5-7-3-4-9(15)11(17-2)10(7)18-12(8)16/h3-5,15H,1-2H3,(H,13,14)	C12H11NO5	11	-205.83589666294722	Acetamide, N-(7-hydroxy-8-methoxy-2-oxo-2H-1-benzopyran-3-yl)-	CC(=NC1=CC2=C(C(=C(C=C2)O)OC)OC1=O)O	0.896000028	""	PubChem:(11579680)
OBOKMSZCWGMLPS	InChI=1S/C12H11NO5/c1-7(11(15)16)6-10(14)13-9-5-3-2-4-8(9)12(17)18/h2-6H,1H3,(H,13,14)(H,15,16)(H,17,18)	C12H11NO5	12	-206.41791526271183	""	CC(=CC(=NC1=C(C=CC=C1)C(=O)O)O)C(=O)O	1.03799999	""	PubChem:(13638291)
QIZCHNJWGMQREA	InChI=1S/C12H11NO5/c1-18-11(15)7-6-10(14)13-9-5-3-2-4-8(9)12(16)17/h2-7H,1H3,(H,13,14)(H,16,17)	C12H11NO5	13	-207.42165240664903	""	COC(=O)C=CC(=NC1=C(C=CC=C1)C(=O)O)O	1.17799997	""	PubChem:(13927259)
PANYZQAJCCKUOY	InChI=1S/C12H11NO5/c1-17-11-9(12(15)16)10(14)7-5-3-4-6-8(7)13(11)18-2/h3-6H,1-2H3,(H,15,16)	C12H11NO5	14	-210.34682101064223	""	COC1=C(C(=O)C2=C(C=CC=C2)N1OC)C(=O)O	1.676	""	PubChem:(89488547)
SKRAPICIYLVSIV	InChI=1S/C12H11NO5/c1-2-3-4-8-18-10-7-5-6-9(13(16)17)11(10)12(14)15/h2-7H,1,8H2,(H,14,15)	C12H11NO5	15	-210.69192522345705	2-nitro-6-penta-2,4-dienoxybenzoic acid	C=CC=CCOC1=C(C(=CC=C1)N(=O)=O)C(=O)O	3.30699992	""	PubChem:(3672771 5891688)
RXWMOVKIXJCACX	InChI=1S/C12H11NO5/c1-12(2,15)10-5-7-3-4-8(13(16)17)6-9(7)11(14)18-10/h3-6,15H,1-2H3	C12H11NO5	16	-212.77751185211835	1H-2-Benzopyran-1-one, 3-(1-hydroxy-1-methylethyl)-7-nitro-	CC(C)(C1=CC2=C(C=C(C=C2)N(=O)=O)C(=O)O1)O	1.81299996	""	PubChem:(11242120)
XMOATYRYXGLXSM	InChI=1S/C12H11NO5/c14-7-9-3-4-12(11(6-9)13(15)16)18-8-10-2-1-5-17-10/h1-6,14H,7-8H2	C12H11NO5	17	-212.8230478529728	""	C1=COC(=C1)COC2=CC=C(C=C2N(=O)=O)CO	1.42499995	""	PubChem:(28963805)
SZXSWGGWXOOILM	InChI=1S/C12H9NO4/c14-10-4-1-8(2-5-10)11-7-9(13(16)17)3-6-12(11)15/h1-7,14-15H	C12H9NO4	18	-215.22775554372893	""	C1=C(C=CC(=C1)O)C2=C(C=CC(=C2)N(=O)=O)O	3.04200006	""	PubChem:(13396537)
NKJXVGPGEDZBJV	InChI=1S/C12H11NO5/c1-4-12(2,3)18-8-5-6-10(13(16)17)9(7-8)11(14)15/h1,5-7H,2-3H3,(H,14,15)	C12H11NO5	19	-215.26562312529026	""	C#CC(C)(C)OC1=CC=C(C(=C1)C(=O)O)N(=O)=O	2.34800005	""	PubChem:(113461278)
