inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
OMBJICLCOKAKIY	InChI=1S/C10H20N2O6/c1-5(14)11-3-7(16)10(18)9(8(17)4-13)12-6(2)15/h7-10,13,16-18H,3-4H2,1-2H3,(H,11,14)(H,12,15)	C10H20N2O6	1	-117.00672139897974	""	CC(=NCC(C(C(C(CO)O)N=C(C)O)O)O)O	-2.57599998	""	PubChem:(54157423 88100793)
FRHWMDYFKPNXDH	InChI=1S/C10H18N2O5/c1-6(3-2-4-8(13)14)12-10(17)7(11)5-9(15)16/h6-7H,2-5,11H2,1H3,(H,12,17)(H,13,14)(H,15,16)	C10H18N2O5	2	-133.29939316972946	""	CC(CCCC(=O)O)N=C(C(CC(=O)O)N)O	-0.550999999	""	PubChem:(82847392)
KGDJGYWBXDKGRY	InChI=1S/C10H18N2O5/c11-7(6-9(15)16)10(17)12-5-3-1-2-4-8(13)14/h7H,1-6,11H2,(H,12,17)(H,13,14)(H,15,16)	C10H18N2O5	3	-134.28589596083918	""	C(CCC(=O)O)CCN=C(C(CC(=O)O)N)O	-0.718999982	""	PubChem:(64896326)
NGKNOTPYFJRPQI	InChI=1S/C10H20N2O6/c1-3-11-9(17)7(15)5(13)6(14)8(16)10(18)12-4-2/h5-8,13-16H,3-4H2,1-2H3,(H,11,17)(H,12,18)	C10H20N2O6	4	-134.50569241756037	(2S,3R,4S,5R)-N,N''-diethyl-2,3,4,5-tetrahydroxyhexanediamide	CCN=C(C(C(C(C(C(=NCC)O)O)O)O)O)O	-2.31999993	""	PubChem:(58732041)
YLYLTJNSCIIWHZ	InChI=1S/C10H18N2O5/c1-3-8(14)12-6(2)10(17)11-5-7(13)4-9(15)16/h6-7,13H,3-5H2,1-2H3,(H,11,17)(H,12,14)(H,15,16)	C10H18N2O5	5	-135.1085809302202	""	CCC(=NC(C)C(=NCC(CC(=O)O)O)O)O	-0.873000026	""	PubChem:(88559992)
TUQWVSWEPMZOHQ	InChI=1S/C10H20N2O6/c1-4(2)12-10(18)8(16)6(14)5(13)7(15)9(17)11-3/h4-8,13-16H,1-3H3,(H,11,17)(H,12,18)	C10H20N2O6	6	-136.50828928856328	""	CC(C)N=C(C(C(C(C(C(=NC)O)O)O)O)O)O	-2.05100012	""	PubChem:(129172635)
ASUYLNCPZSQPND	InChI=1S/C10H18N2O5/c1-6(11)9(15)12-7(10(16)17)4-2-3-5-8(13)14/h6-7H,2-5,11H2,1H3,(H,12,15)(H,13,14)(H,16,17)	C10H18N2O5	7	-138.89592984164554	""	CC(C(=NC(CCCCC(=O)O)C(=O)O)O)N	-2.75500011	""	PubChem:(56972311)
QIRLYLGYJTZOIX	InChI=1S/C10H18N2O5/c1-2-3-6(4-8(13)14)12-10(17)7(11)5-9(15)16/h6-7H,2-5,11H2,1H3,(H,12,17)(H,13,14)(H,15,16)	C10H18N2O5	8	-141.4222645120101	""	CCCC(CC(=O)O)N=C(C(CC(=O)O)N)O	-0.340000004	""	PubChem:(81978443)
FHHBJECYEVKOBU	InChI=1S/C10H16N2O4/c13-7(9(15)11-5-1-2-5)8(14)10(16)12-6-3-4-6/h5-8,13-14H,1-4H2,(H,11,15)(H,12,16)	C10H16N2O4	9	-143.17324006202355	N,N''-dicyclopropyl-2,3-dihydroxybutanediamide	C1CC1N=C(C(C(C(=NC2CC2)O)O)O)O	-0.603999972	""	PubChem:(17943077 124582777 124582778 124582779)
QZQJHZKAIMGRFZ	InChI=1S/C10H18N2O5/c1-2-3-4-6(11)9(15)12-7(10(16)17)5-8(13)14/h6-7H,2-5,11H2,1H3,(H,12,15)(H,13,14)(H,16,17)	C10H18N2O5	10	-146.16508598991737	""	CCCCC(C(=NC(CC(=O)O)C(=O)O)O)N	-2.33299994	""	PubChem:(81645044 113922979)
MBIAVRDLGCMTBU	InChI=1S/C10H18N2O5/c1-2-3-4-7(10(16)17)12-9(15)6(11)5-8(13)14/h6-7H,2-5,11H2,1H3,(H,12,15)(H,13,14)(H,16,17)	C10H18N2O5	11	-147.2813323002429	""	CCCCC(C(=O)O)N=C(C(CC(=O)O)N)O	-2.33299994	""	PubChem:(64896137 88311500 107147014)
JQNYGUKIOVOQQL	InChI=1S/C10H18N2O5/c1-5(2)3-7(13)10(17)12-6(9(11)16)4-8(14)15/h5-7,13H,3-4H2,1-2H3,(H2,11,16)(H,12,17)(H,14,15)	C10H18N2O5	12	-148.88680580359784	""	CC(C)CC(C(=NC(CC(=O)O)C(=N)O)O)O	0.245000005	""	PubChem:(73957167 73957275 73969185 73969293)
RSSXUFPRJLLCMA	InChI=1S/C10H18N2O5/c1-5(14)9(12-7(3)16)10(17)8(4-13)11-6(2)15/h4-5,8-10,14,17H,1-3H3,(H,11,15)(H,12,16)	C10H18N2O5	13	-149.03364517235508	N-(4-acetamido-3,5-dihydroxy-1-oxohexan-2-yl)acetamide	CC(C(C(C(C=O)N=C(C)O)O)N=C(C)O)O	-1.11099994	""	PubChem:(18533865 54283902 54283903 54283904 87147289 87221195 90873166);biological;KEGG Mine
VGATZHFMKLENRX	InChI=1S/C10H18N2O5/c1-6(10(16)17)12-9(15)7(11)4-2-3-5-8(13)14/h6-7H,2-5,11H2,1H3,(H,12,15)(H,13,14)(H,16,17)	C10H18N2O5	14	-149.97790136237583	""	CC(C(=O)O)N=C(C(CCCCC(=O)O)N)O	-2.75500011	""	PubChem:(73347104)
SHSYULGFVWQUTR	InChI=1S/C10H18N2O5/c1-6(2-4-8(13)14)12-10(17)7(11)3-5-9(15)16/h6-7H,2-5,11H2,1H3,(H,12,17)(H,13,14)(H,15,16)	C10H18N2O5	15	-150.738442285005	""	CC(CCC(=O)O)N=C(C(CCC(=O)O)N)O	-0.550999999	""	PubChem:(64889361)
PTQLQGMFPRRNGX	InChI=1S/C10H20N2O6/c1-5(14)12-6(3-8(16)11-2)9(17)10(18)7(15)4-13/h6-7,9-10,13,15,17-18H,3-4H2,1-2H3,(H,11,16)(H,12,14)	C10H20N2O6	16	-152.95909697636026	(4R,5R)-3-acetamido-4,5,6,7-tetrahydroxy-N-methylheptanamide	CC(=NC(CC(=NC)O)C(C(C(CO)O)O)O)O	-2.57999992	""	PubChem:(58852889 89355984)
DVCSNHXRZUVYAM	InChI=1S/C10H18N2O5/c1-5(2)3-6(11)9(15)12-7(10(16)17)4-8(13)14/h5-7H,3-4,11H2,1-2H3,(H,12,15)(H,13,14)(H,16,17)	C10H18N2O5	17	-154.46230924873416	Leucyl-Aspartate	CC(C)CC(C(=NC(CC(=O)O)C(=O)O)O)N	-2.39400005	""	training set;HMDB:(28925);PubChem:(3328705 7019086 7019087 81645676 88207316 104903824);CHEBI:(74332)
