inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
AGBZIIBKIHHLIJ	InChI=1S/C9H12N6O/c1-5(16)12-8-6-7(11-4-10-6)13-9(14-8)15(2)3/h4H,1-3H3,(H2,10,11,12,13,14,16)	C9H12N6O	1	-100.40003774410691	""	CC(=NC1=C2C(=NC(=N1)N(C)C)NC=N2)O	0.97299999	""	PubChem:(119091276)
ALWIRUKVSICRHP	InChI=1S/C9H12N6O/c1-3-15-4-11-6-7(12-5(2)16)13-9(10)14-8(6)15/h4H,3H2,1-2H3,(H3,10,12,13,14,16)	C9H12N6O	2	-124.34476706411455	""	CCN1C=NC2=C(N=C(C)O)NC(=N)N=C21	1.11800003	""	PubChem:(68027930)
SOSSILKZXDDIER	InChI=1S/C8H16N2O5/c1-4(12)9-8(10-5(2)13)7(15)6(14)3-11/h6-8,11,14-15H,3H2,1-2H3,(H,9,12)(H,10,13)	C8H16N2O5	3	-127.9991872958368	""	CC(=NC(C(C(CO)O)O)N=C(C)O)O	-2.00500011	""	PubChem:(112475329)
DFNPYGYKBYCQSV	InChI=1S/C10H12N2O4/c1-5(13)11-7-3-10(16)8(4-9(7)15)12-6(2)14/h3-4,15-16H,1-2H3,(H,11,13)(H,12,14)	C10H12N2O4	4	-136.09079343525238	N-(4-acetamido-2,5-dihydroxyphenyl)acetamide	CC(=NC1=C(C=C(C(=C1)O)N=C(C)O)O)O	0.321999997	""	PubChem:(19429996)
FTFBCRPZGHGYSZ	InChI=1S/C10H12N2O4/c1-5(13)11-7-3-8(12-6(2)14)10(16)9(15)4-7/h3-4,15-16H,1-2H3,(H,11,13)(H,12,14)	C10H12N2O4	5	-136.59296715311532	""	CC(=NC1=CC(=C(C(=C1)N=C(C)O)O)O)O	0.48300001	""	PubChem:(53817177)
QYZYYYFEHGFSSF	InChI=1S/C8H16N2O5/c1-3(12)10-6-4(2-11)15-8(14)7(13)5(6)9/h4-8,11,13-14H,2,9H2,1H3,(H,10,12)	C8H16N2O5	6	-140.31137433537478	""	CC(=NC1C(CO)OC(C(C1N)O)O)O	-1.92900002	""	PubChem:(91855906)
MCXSGZAEBZAHRE	InChI=1S/C8H16N2O5/c1-3(12)10-6-7(13)5(9)4(2-11)15-8(6)14/h4-8,11,13-14H,2,9H2,1H3,(H,10,12)	C8H16N2O5	7	-140.57324624580082	""	CC(=NC1C(C(C(CO)OC1O)N)O)O	-1.92900002	""	PubChem:(91852635)
ULEIEZDMLDKSJJ	InChI=1S/C8H16N2O5/c1-3(11)10-5-7(13)6(12)4(2-9)15-8(5)14/h4-8,12-14H,2,9H2,1H3,(H,10,11)	C8H16N2O5	8	-141.26521547616275	""	CC(=NC1C(C(C(CN)OC1O)O)O)O	-1.92900002	""	PubChem:(129125493)
BEDHUVQGGJDZTJ	InChI=1S/C8H16N2O5/c1-3(12)10-6-5(9)7(13)4(2-11)15-8(6)14/h4-8,11,13-14H,2,9H2,1H3,(H,10,12)	C8H16N2O5	9	-141.5425744684221	""	CC(=NC1C(C(C(CO)OC1O)O)N)O	-1.92900002	""	PubChem:(91430122 101107594 101107595);biological
LGHSPFLCTVHXKX	InChI=1S/C8H16N2O5/c1-4(12)10-5(2-9)7(14)8(15)6(13)3-11/h2,5-9,11,13-15H,3H2,1H3,(H,10,12)	C8H16N2O5	10	-142.50168864223647	""	CC(=NC(C=N)C(C(C(CO)O)O)O)O	-2.52999997	""	PubChem:(122391228);CHEBI:(131413)
LWYDKUAWJKUSJT	InChI=1S/C8H16N2O5/c1-3(12)10-8-5(9)7(14)6(13)4(2-11)15-8/h4-8,11,13-14H,2,9H2,1H3,(H,10,12)	C8H16N2O5	11	-143.58354664845385	""	CC(=NC1C(C(C(C(CO)O1)O)O)N)O	-1.5	""	PubChem:(67065303 67067639);biological
HFBIQVCSMLYAFH	InChI=1S/C10H12N2O4/c1-5(13)11-7-3-8(12-6(2)14)10(16)4-9(7)15/h3-4,15-16H,1-2H3,(H,11,13)(H,12,14)	C10H12N2O4	12	-146.06211183411864	""	CC(=NC1=C(C=C(C(=C1)N=C(C)O)O)O)O	0.321999997	""	PubChem:(11172121)
WPPAEUFJDSYYHI	InChI=1S/C8H16N2O5/c1-3(11)10-2-4-6(12)7(13)5(9)8(14)15-4/h4-8,12-14H,2,9H2,1H3,(H,10,11)	C8H16N2O5	13	-148.7999820359878	""	CC(=NCC1C(C(C(C(O)O1)N)O)O)O	-1.56599998	""	KEGG Mine
UBJGBWGZBVPUIX	InChI=1S/C8H16N2O5/c1-3(12)10-8-7(14)5(9)6(13)4(2-11)15-8/h4-8,11,13-14H,2,9H2,1H3,(H,10,12)	C8H16N2O5	14	-149.10479502974087	N-[(2R,3R,4S,5S,6R)-4-amino-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]acetamide	CC(=NC1C(C(C(C(CO)O1)O)N)O)O	-1.5	""	PubChem:(11521400)
WSOAAISFYHMZIT	InChI=1S/C9H12N6O/c1-5(9(16)10-2)15-8-6-7(12-3-11-6)13-4-14-8/h3-5H,1-2H3,(H,10,16)(H2,11,12,13,14,15)	C9H12N6O	15	-149.54483179620942	""	CC(C(=NC)O)NC1=C2C(=NC=N1)NC=N2	0.407999992	""	PubChem:(61467548)
WJTWTJBQWYUVDN	InChI=1S/C8H16N2O5/c1-13-4(5(14-2)7(9)11)6(15-3)8(10)12/h4-6H,1-3H3,(H2,9,11)(H2,10,12)	C8H16N2O5	16	-149.91864150750442	""	COC(C(C(=N)O)OC)C(C(=N)O)OC	-0.541000009	""	PubChem:(101118042 101118043)
SDPQBEHLMUSQAD	InChI=1S/C9H12N6O/c1-15(2)5-12-9-13-7-6(10-4-11-7)8(14-9)16-3/h4-5H,1-3H3,(H,10,11,13,14)	C9H12N6O	17	-151.94053725112155	""	CN(C)C=NC1=NC(=C2C(=N1)NC=N2)OC	1.05799997	""	PubChem:(110171804)
MAEDZSRILPXGEJ	InChI=1S/C9H12N6O/c1-5-12-8-7(14-6(2)16)4-11-15(8)9(10-3)13-5/h4H,1-3H3,(H,14,16)(H,10,12,13)	C9H12N6O	18	-152.5975461802652	N-[2-methyl-4-(methylamino)pyrazolo[1,5-a][1,3,5]triazin-8-yl]acetamide	CC1=NC2=C(C=NN2C(=NC)N1)N=C(C)O	0.967999995	""	PubChem:(11806205)
DSGIVWSDDRDJIO	InChI=1S/C8H16N2O5/c1-3(11)5(9)7(13)10-6(4(2)12)8(14)15/h3-6,11-12H,9H2,1-2H3,(H,10,13)(H,14,15)	C8H16N2O5	19	-155.3531004281901	L-threonyl-L-threonine	CC(C(C(=NC(C(C)O)C(=O)O)O)N)O	-4.28999996	""	training set;HMDB:(29071);PubChem:(11321969 13371858 13371859 87858002 87858003 91129448);CHEBI:(73665)
MCGXOCXFFNKASF	InChI=1S/C8H16N2O5/c1-3(12)10-5-7(14)6(13)4(2-11)15-8(5)9/h4-8,11,13-14H,2,9H2,1H3,(H,10,12)	C8H16N2O5	20	-156.03046761529384	AmbotzGBB1205	CC(=NC1C(C(C(CO)OC1N)O)O)O	-1.92900002	""	HMDB:(1104);PubChem:(897 439454 444162 444367 444524 445116 16741212 23640751 24875309 24875310 25220907 38989239 38989240 40467893 40467894 45281231 46779877 54064908 57040690 68391454 90306764 90308268 102429670 121232402 124300731 124525688 124837611 126968885);CHEBI:(15947);KEGG:(C01239);biological;Plantcyc:(N-ACETYL-BETA-GLUCOSAMINYLAMINE);Biocyc:(N-ACETYL-BETA-GLUCOSAMINYLAMINE)
XRUXSBWZSVMDHM	InChI=1S/C9H12N6O/c1-14(2)7-6-8(13-9(10)12-7)15(3)5(16)4-11-6/h4H,1-3H3,(H2,10,12,13)	C9H12N6O	21	-162.57212397333592	Oprea1_781429	CN(C)C1=C2C(=NC(=N)N1)N(C)C(=O)C=N2	0.0909999982	""	PubChem:(23854560)
SDVRXHKVSVTVID	InChI=1S/C9H12N6O/c1-5(15(2)3)12-9-13-7-6(8(16)14-9)10-4-11-7/h4H,1-3H3,(H2,10,11,13,14,16)	C9H12N6O	22	-162.78368562829417	""	CC(=NC1=NC(=C2C(=N1)NC=N2)O)N(C)C	0.97299999	""	PubChem:(110171772)
