inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
MSWZFWKMSRAUBD	InChI=1S/C6H13NO5/c7-3-5(10)4(9)2(1-8)12-6(3)11/h2-6,8-11H,1,7H2	C6H13NO5	1	-45.060573497019945	Cevolox	C(C1C(C(C(C(O)O1)N)O)O)O	-1.76400006	""	training set;HMDB:(30091);KNApSAcK:(1121);Natural Products:(UNPD2586 UNPD95469 UNPD107010 UNPD118198 UNPD176738);PubChem:(739 18897 24154 121837 439213 440049 441477 445621 449462 451194 1149665 1403480 1549085 1549086 2736715 3258796 5317448 5702841 5748585 6551011 6556611 6560218 6560219 6602094 6915732 6999455 6999456 7009188 7009189 7048678 7048679 7048680 7048681 7048682 7048683 7057928 7057929 7058044 7058045 7568490 7568489 7568492 7568493 7568495 7568496 9834117 9855635 9920527 9920528 10654949 10702539 10749861 11746017 12191091 12302990 12302993 12302999 12303003 16213408 16219398 16757688 18334297 21353469 21627882 22805786 24212046 24802162 24838689 25203559 26966777 29921421 36688077 36688078 38989253 38989254 40536308 40550315 40550316 40968859 40968860 40968861 40968862 40968863 40968864 44119524 45052094 45266741 45357295 45357373 45933887 45934315 46780440 51340635 57131935 57616989 57710147 58456000 58481247 58481276 58719458 58753596 58803849 58860462 59064620 59080399 59624114 59879310 59928056 60128133 66524125 66809982 67457513 67951064 68011877 68110533 71299534 71309071 71309183 71311198 71317093 71695530 75357254 89250006 89290576 89380063 89575199 89748616 89958210 90062905 90472750 91331628 91864695 101238096 102234427 117836834 118072301 118797612 118855913 121494057 125291508 125291509 125291511);CHEBI:(58723 62325 39610 28393 16261 60312 57704 133904);HSDB:(3416-24-8);EcoCyc Mine;KEGG:(C21060 C21051 C21048 C21038 C21035 C08349 C03570 C02262 C00329);biological;YMDB:(1702);Biocyc:(CPD-12538 CPD-12539)
BXZVZSSSRTUQJP	InChI=1S/C6H13NO5/c7-3-2(1-8)12-6(11)5(10)4(3)9/h2-6,8-11H,1,7H2	C6H13NO5	2	-54.89800009471861	5-amino-6-(hydroxymethyl)oxane-2,3,4-triol	C(C1C(C(C(C(O)O1)O)O)N)O	-1.76400006	""	biological;Natural Products:(UNPD68290);PubChem:(447601 4632237 17753995 53707214 91858422 126541923);KEGG Mine
BQCCAEOLPYCBAE	InChI=1S/C6H13NO5/c7-3-4(9)2(1-8)12-6(11)5(3)10/h2-6,8-11H,1,7H2	C6H13NO5	3	-62.69553934384356	Kanosamine	C(C1C(C(C(C(O)O1)O)N)O)O	-1.76400006	""	Natural Products:(UNPD161721);PubChem:(443709 448758 657082 4255984 4369044 5193335 6102633 9798909 10464897 10888503 11030393 11745206 12305451 26082277 26082280 29982565 29982569 36688172 36688173 38989249 40589621 40589622 40589623 40589624 46780245 56626474 57134349 71296194 91859328 92291099 92291100 93481419 99738023 101348762 118964325 124202642 124525974 124525975);CHEBI:(72343 72344 72725 72732);EcoCyc Mine;KEGG:(C12212);biological;Biocyc:(CPD-10224)
XMHUJUHSEJXXBH	InChI=1S/C6H13NO5/c7-3-4(10)5(2(9)1-8)12-6(3)11/h2-6,8-11H,1,7H2	C6H13NO5	4	-72.88562967529359	""	C(C(C1C(C(C(O)O1)N)O)O)O	-2.19300008	""	EcoCyc Mine
QIUVXMHBKDJEJJ	InChI=1S/C6H13NO5/c7-2(1-8)5-3(9)4(10)6(11)12-5/h2-6,8-11H,1,7H2	C6H13NO5	5	-80.51216553300436	""	C(C(C1C(C(C(O)O1)O)O)N)O	-2.19300008	""	PubChem:(54230352 91339495);biological
KKEUNLQCVNSTTP	InChI=1S/C6H13NO5/c7-3-4(10)6(11)12-5(3)2(9)1-8/h2-6,8-11H,1,7H2	C6H13NO5	6	-82.26956690173827	""	C(C(C1C(C(C(O)O1)O)N)O)O	-2.19300008	""	PubChem:(69971981 69971982 69973116 69973117 90743051 91474857)
GSFMRNQLOGXBAK	InChI=1S/C6H13NO5/c7-3-1-12-6(11,2-8)5(10)4(3)9/h3-5,8-11H,1-2,7H2	C6H13NO5	7	-86.18972036247499	(2R,3S,4R,5S)-5-amino-2-(hydroxymethyl)oxane-2,3,4-triol	C1C(C(C(C(CO)(O)O1)O)O)N	-1.80700004	""	PubChem:(11769118)
ASFSDKSHTUESDO	InChI=1S/C6H13NO5/c7-2-1-12-5(6(10)11)4(9)3(2)8/h2-6,8-11H,1,7H2	C6H13NO5	8	-91.97652384346127	""	C1C(C(C(C(C(O)O)O1)O)O)N	-1.76400006	""	PubChem:(91108287)
FZHXIRIBWMQPQF	InChI=1S/C6H13NO5/c7-3(1-8)5(11)6(12)4(10)2-9/h1,3-6,9-12H,2,7H2	C6H13NO5	9	-95.77827199487132	Manosamine	C(=O)C(C(C(C(CO)O)O)O)N	-3.39199996	""	training set;Natural Products:(UNPD43064);PubChem:(123961 318324 2794221 3034366 7015184 11593537 11687003 12171862 12171863 12172028 13726042 13726047 18594456 22806411 25167563 25167564 25167565 25788878 38988084 40463682 40484559 40484560 51342007 56845152 71306817 71774568 86306218 87228962 87356249 87881299 89860273 90477476 92148083 101915849 101915850 102601826 102602064 112756123 123736078 123883487);YMDB Mine;CHEBI:(20993 27503 60313);biological;KEGG Mine
ZNKCLWNEPCWISV	InChI=1S/C6H13NO5/c7-3-2-12-4(1-8)6(10,11)5(3)9/h3-5,8-11H,1-2,7H2	C6H13NO5	10	-96.87138348920591	""	C(C1C(C(C(CO1)N)O)(O)O)O	-1.37800002	""	PubChem:(90722869)
KFXHUNWWGMWTGN	InChI=1S/C6H13NO5/c7-5-4(10)3(9)1-12-6(5,11)2-8/h3-5,8-11H,1-2,7H2	C6H13NO5	11	-97.06211056724196	""	C1C(C(C(C(CO)(O)O1)N)O)O	-1.80700004	""	PubChem:(9812923 9877536 9942293 9964253)
TYOLBCVQOGYCKP	InChI=1S/C6H13NO5/c7-4-2-12-3(1-8)5(9)6(4,10)11/h3-5,8-11H,1-2,7H2	C6H13NO5	12	-99.39780053423905	""	C(C1C(C(C(CO1)N)(O)O)O)O	-1.37800002	""	PubChem:(90763143)
FXVPOMKTIZKCTJ	InChI=1S/C6H13NO5/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-6,8-11H,1,7H2	C6H13NO5	13	-100.59212640656949	6-(aminomethyl)oxane-2,3,4,5-tetrol	C(C1C(C(C(C(O)O1)O)O)O)N	-1.76400006	""	biological;Natural Products:(UNPD95775);PubChem:(413054 11008505 18655460 23278724 26082328 26082331 26369107 26369110 40493163 40493164 40493165 40493166 53824141 58741911 58803857 58860464 58957775 59772165 68011876 68021992 68196987 68254397 68359676 71299265 89187686 89188430 89249968 89290575 89334940 89375545 90186576 91037184 91590261 98452817 124301148 124428637 124525976 124762063);KEGG Mine
MGEUZGKWCMNPRI	InChI=1S/C6H11NO4/c7-3-5-4(11-5)2(1-8)10-6(3)9/h2-6,8-9H,1,7H2	C6H11NO4	14	-104.36989567755323	""	C(C1C2C(C(C(O)O1)N)O2)O	-2.03299999	""	PubChem:(117777158 122542924)
RQRVMSIARGXSFL	InChI=1S/C6H13NO5/c7-5(3(10)1-8)6(12)4(11)2-9/h2-6,8,10-12H,1,7H2	C6H13NO5	15	-105.30990104318086	(2R,3S,4R,5S)-4-amino-2,3,5,6-tetrahydroxyhexanal	C(C(C(C(C(C=O)O)O)N)O)O	-3.39199996	""	PubChem:(21145356 22242676 87158469 87158754 87319452 118289681)
