inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
JOLUNKOXJFOMSC	InChI=1S/C13H25NO11/c14-5-7(18)6(17)4(1-15)24-13(5)23-2-3(16)11-9(20)8(19)10(21)12(22)25-11/h3-13,15-22H,1-2,14H2	C13H25NO11	1	-103.10432356172882	(2S,3S,4S,5S,6R)-6-[(1S)-2-[(2R,3R,4R,5S,6R)-3-amino-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1-hydroxyethyl]oxane-2,3,4,5-tetrol	C(C1C(C(C(C(OCC(C2C(C(C(C(O)O2)O)O)O)O)O1)N)O)O)O	-3.54399991	""	PubChem:(11406095 101733076);Natural Products:(UNPD40124)
GBHVSIPSCMZWEG	InChI=1S/C13H25NO11/c1-22-12-10(20)8(18)6(4(2-15)23-12)14-25-13-11(21)9(19)7(17)5(3-16)24-13/h4-21H,2-3H2,1H3	C13H25NO11	2	-110.0733567232296	""	COC1C(C(C(C(CO)O1)NOC2C(C(C(C(CO)O2)O)O)O)O)O	-2.36999989	""	PubChem:(101164116 101164119)
RBMTUEZWWCMYJM	InChI=1S/C13H25NO11/c1-14-12(23)9(21)8(20)11(4(17)2-15)25-13-10(22)7(19)6(18)5(3-16)24-13/h4-11,13,15-22H,2-3H2,1H3,(H,14,23)	C13H25NO11	3	-112.6571355981846	""	CN=C(C(C(C(C(CO)O)OC1C(C(C(C(CO)O1)O)O)O)O)O)O	-4.47300005	""	PubChem:(68223396 89593322 89593338 117638042)
MKIGIGUARLOPNF	InChI=1S/C13H25NO11/c14-7-11(22)10(21)6(2-16)25-13(7)24-3-5(18)9(20)12(23)8(19)4(17)1-15/h1,4-13,16-23H,2-3,14H2	C13H25NO11	4	-120.11950741385708	""	C(=O)C(C(C(C(C(COC1C(C(C(C(CO)O1)O)O)N)O)O)O)O)O	-5.17199993	""	PubChem:(87643163 124201488);biological
YTOMQAYWWISWQB	InChI=1S/C13H25NO11/c14-7-11(22)10(21)6(2-16)25-13(7)24-3-5(18)9(20)12(23)8(19)4(17)1-15/h4,6-13,15-17,19-23H,1-3,14H2	C13H25NO11	5	-146.42806374575105	""	C(C(C(C(C(C(=O)COC1C(C(C(C(CO)O1)O)O)N)O)O)O)O)O	-5.68599987	""	PubChem:(54526633)
BFCVSNONBZYERA	InChI=1S/C15H25NO12/c1-4(18)16-6-7(19)11(5(3-17)26-14(6)25-2)27-15-10(22)8(20)9(21)12(28-15)13(23)24/h5-12,14-15,17,19-22H,3H2,1-2H3,(H,16,18)(H,23,24)	C15H25NO12	6	-154.8778941097253	(2S,3S,4S,5R,6R)-6-[(2R,3S,4R,5R,6S)-5-acetamido-4-hydroxy-2-(hydroxymethyl)-6-methoxyoxan-3-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid	CC(=NC1C(C(C(CO)OC1OC)OC2C(C(C(C(C(=O)O)O2)O)O)O)O)O	-3.15199995	""	PubChem:(10251050 11742335)
GXMRSXSVVLWYCI	InChI=1S/C15H25NO12/c1-4(18)16-6-8(20)7(19)5(3-17)26-14(6)27-11-9(21)10(22)15(25-2)28-12(11)13(23)24/h5-12,14-15,17,19-22H,3H2,1-2H3,(H,16,18)(H,23,24)	C15H25NO12	7	-155.4359371758188	Glcnac-1-4-glca	CC(=NC1C(C(C(CO)OC1OC2C(C(C(OC)OC2C(=O)O)O)O)O)O)O	-3.15199995	""	PubChem:(190857 10047219 53463453 126703798);biological;Biocyc:(HYALURONATE)
QBCYMOTVOLDSJF	InChI=1S/C15H25NO12/c1-4(18)16-6-11(7(19)5(3-17)26-14(6)25-2)27-15-10(22)8(20)9(21)12(28-15)13(23)24/h5-12,14-15,17,19-22H,3H2,1-2H3,(H,16,18)(H,23,24)	C15H25NO12	8	-158.04156821026575	Methyl ADGAG	CC(=NC1C(C(C(CO)OC1OC)O)OC2C(C(C(C(C(=O)O)O2)O)O)O)O	-2.72300005	""	PubChem:(194730);biological
FRNZNPIOEPHBJG	InChI=1S/C13H25NO11/c1-14-25-11-6(17)4(2-15)23-13(9(11)20)24-10-5(3-16)22-12(21)8(19)7(10)18/h4-21H,2-3H2,1H3	C13H25NO11	9	-158.07803263190053	(2R,3R,4R,5S,6R)-5-[(2R,3R,4S,5R,6R)-3,5-dihydroxy-6-(hydroxymethyl)-4-(methylaminooxy)oxan-2-yl]oxy-6-(hydroxymethyl)oxane-2,3,4-triol	CNOC1C(C(CO)OC(C1O)OC2C(CO)OC(C(C2O)O)O)O	-2.79900002	""	PubChem:(22821311)
CRPLESBOMBGNQX	InChI=1S/C15H25NO12/c16-8(19)1-2-25-5-15(13(24)10(21)7(4-18)27-15)28-14-12(23)11(22)9(20)6(3-17)26-14/h1-2,6-7,9-14,17-18,20-24H,3-5H2,(H2,16,19)	C15H25NO12	10	-161.77556714480573	""	C(=COCC1(C(C(C(CO)O1)O)O)OC2C(C(C(C(CO)O2)O)O)O)C(=N)O	-2.60500002	""	PubChem:(53736584)
