inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
OUYCCCASQSFEME	InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)	C9H11NO3	1	-127.74392822324467	tyrosine	C1=C(C=CC(=C1)O)CC(C(=O)O)N	-1.78499997	""	training set;HMDB:(158);KNApSAcK:(1397);Natural Products:(UNPD23045 UNPD50706);PubChem:(1153 6057 71098 134618 450407 450408 450409 450610 2724449 3741725 4300518 5460804 5460805 5460807 5460811 5460812 5460814 5460819 5460820 5460822 6919035 6942100 10035292 10081061 10176393 10261774 10285839 10419891 10513366 10657063 11344427 11819702 12144755 12209698 12209699 12209703 12209704 12209705 12209706 12209707 12209714 12209715 12209716 12209718 12209719 12209720 12209722 12209728 12209730 16121128 16121129 16213418 16213445 16213583 16217563 18761740 22525020 22525021 22525022 24209846 24209847 25033054 25240685 25240941 25241510 25241511 46198802 46198803 46200025 46200026 46200027 46200028 46200029 46200030 46200031 46200178 46200179 46200180 46200181 46200182 46200183 46200184 46200328 46200329 46200325 46200326 46200327 46200486 46932123 51038299 51038519 53462339 54170871 56613523 56846617 66995444 67616738 71308851 71524149 87206347 87528069 90471999 90472602 90695549 91056413 101207897 101397207 101397208 101473587 102122882 102134361 102176480 102352865 102352866 102352868 102352869 102352870 102445951 102467108 102601143 102601262 102602318 118264389 118404240 119078552 121232915 121232916 124202800 124202884);CHEBI:(17895 18186 32761 32775 32786 58315 28479 32760 32762 32773 32774 32784 32785 58570);HSDB:(60-18-4);KEGG:(C06420 C01536 C00082);biological;Plantcyc:(TYR);YMDB:(805);Biocyc:(D-TYROSINE)
QGHAZELDANCVLP	InChI=1S/C9H9NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6H2,(H,11,12)	C9H9NO2	2	-131.8134110766651	""	C1=CC=C(C=C1)CC(C(=O)O)[N]	-1.37899995	""	PubChem:(53393137)
JZKXXXDKRQWDET	InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-2-1-3-7(11)4-6/h1-4,8,11H,5,10H2,(H,12,13)	C9H11NO3	3	-137.89263435849276	m-Tyrosine	C1=CC(=CC(=C1)CC(C(=O)O)N)O	-1.78499997	""	HMDB:(59720);Natural Products:(UNPD93879);PubChem:(13052 6950577 6950578 6950579 6950580 22492054 44338331 46186949 46198453 46198454 46198455 46198456 46198457 46198458 46198459 46198460 46198628 46198636 46198637 46198797 46198798 46198799 46198800 46198801 46199421 46200330 46200331 46200332 46200333 46200492 46200487 46200488 46200489 46200490 46200491 46200493 46200494 46200641 46200642 46200643 46200644 46200645 46200646 46200647 46200648 46200649 46200813 46200814 46200815 46200816 46200817 46200818 46200819 46200820 59400331 89042550);YMDB Mine;CHEBI:(78290 44303);EcoCyc Mine;KEGG:(C20807);biological;Biocyc:(CPD-14541);KEGG Mine
RFLKYBQPDNNJPS	InChI=1S/C9H11NO3/c10-8-3-2-7(11)5-6(8)1-4-9(12)13/h2-3,5,11H,1,4,10H2,(H,12,13)	C9H11NO3	4	-143.40834915343075	""	C(CC(=O)O)C1=CC(=CC=C1N)O	0.395000011	""	PubChem:(84657775)
GIKONYFALMEFLC	InChI=1S/C9H11NO3/c1-13-7-3-2-6(4-9(11)12)8(10)5-7/h2-3,5H,4,10H2,1H3,(H,11,12)	C9H11NO3	5	-143.98221526993157	Benzeneacetic acid,2-amino-4-methoxy-	COC1=CC=C(CC(=O)O)C(=C1)N	0.546999991	""	PubChem:(21482191)
KADBZYGTBIOTPH	InChI=1S/C9H11NO3/c10-8-5-7(11)3-1-6(8)2-4-9(12)13/h1,3,5,11H,2,4,10H2,(H,12,13)	C9H11NO3	6	-148.61412700846134	3-(2-amino-4-hydroxyphenyl)propanoic acid	C1=C(CCC(=O)O)C(=CC(=C1)O)N	0.395000011	""	PubChem:(21416545)
NAUNPQZFIDTWPS	InChI=1S/C9H11NO3/c10-7-3-1-6(2-4-7)8(11)5-9(12)13/h1-4,8,11H,5,10H2,(H,12,13)	C9H11NO3	7	-150.51427861503433	""	C1=C(C=CC(=C1)N)C(CC(=O)O)O	0.0370000005	""	PubChem:(58625562)
DRTPTSXMFXHULX	InChI=1S/C9H11NO3/c10-7-3-1-6(5-8(7)11)2-4-9(12)13/h1,3,5,11H,2,4,10H2,(H,12,13)	C9H11NO3	8	-150.57992748711584	""	C1=C(CCC(=O)O)C=C(C(=C1)N)O	0.824000001	""	PubChem:(12125375)
GPUJXQWFHQROPB	InChI=1S/C9H9NO2/c1-7(9(11)12)5-8-3-2-4-10-6-8/h2-4,6H,1,5H2,(H,11,12)	C9H9NO2	9	-152.5008606322132	2-(pyridin-3-ylmethyl)prop-2-enoic acid	C=C(CC1=CC=CN=C1)C(=O)O	0.670000017	""	PubChem:(15120701)
NAFCORCYCNQCQN	InChI=1S/C9H11NO3/c10-7-5-6(1-3-8(7)11)2-4-9(12)13/h1,3,5,11H,2,4,10H2,(H,12,13)	C9H11NO3	10	-152.74256995941184	3-(3-amino-4-hydroxyphenyl)propanoate	C1=C(CCC(=O)O)C=C(C(=C1)O)N	0.824000001	""	PubChem:(2774247 6930576)
SRONKRKDRVGYRJ	InChI=1S/C9H11NO3/c1-7-2-3-8(6-10(7)13)4-5-9(11)12/h2-3,6H,4-5H2,1H3,(H,11,12)	C9H11NO3	11	-154.31558332296441	""	CC1=CC=C(CCC(=O)O)C=N1=O	1.65600002	""	PubChem:(70531724)
NNKLHQINZGIKMM	InChI=1S/C9H11NO3/c1-6-8(11)4-7(5-10-6)2-3-9(12)13/h4-5,11H,2-3H2,1H3,(H,12,13)	C9H11NO3	12	-154.52015473281628	""	CC1=NC=C(CCC(=O)O)C=C1O	0.275000006	""	PubChem:(15619943)
VHVGNTVUSQUXPS	InChI=1S/C9H11NO3/c10-7(9(12)13)8(11)6-4-2-1-3-5-6/h1-5,7-8,11H,10H2,(H,12,13)	C9H11NO3	13	-155.42306587743653	|A-phenylserine	C1=CC=C(C=C1)C(C(C(=O)O)N)O	-2.14299989	""	HMDB:(2184);PubChem:(11479 73562 94134 111178 672406 672407 4229052 5190944 6427039 6919633 6919634 6919635 6919636 12314153 101863918 101863920);YMDB Mine;CHEBI:(16795 57901);KEGG:(C03290);biological;Plantcyc:(CPD-644);Biocyc:(CPD-12740 CPD-12741 CPD-644 CPD-8855)
RTRRADUOELPYOF	InChI=1S/C9H9NO2/c11-9(12)8-5-3-1-2-4-6-10-7-8/h1-7,10H,(H,11,12)	C9H9NO2	14	-156.53897009214495	1H-azonine-3-carboxylic acid	C1=CC=CNC=C(C=C1)C(=O)O	2.86299992	""	PubChem:(17954120)
WWEMZUONWNACET	InChI=1S/C9H13NO4/c10-8(9(12,13)14)5-6-1-3-7(11)4-2-6/h1-4,8,11-14H,5,10H2	C9H13NO4	15	-157.24156178862737	""	C1=C(C=CC(=C1)O)CC(C(O)(O)O)N	-0.888999999	""	PubChem:(88162352);biological
UZKSXWXNLHBMHW	InChI=1S/C9H11NO3/c10-7-3-1-6(2-4-7)5-8(11)9(12)13/h1-4,8,11H,5,10H2,(H,12,13)	C9H11NO3	16	-157.56739461715884	4-Aminophenyllactic	C1=C(C=CC(=C1)N)CC(C(=O)O)O	0.0370000005	""	PubChem:(191811 19036796 19036797 66905525)
FNNOPNFMIMGVBL	InChI=1S/C9H9NO2/c1-10-8(9(11)12)7-5-3-2-4-6-7/h2-6,8H,1H2,(H,11,12)	C9H9NO2	17	-158.6094963754625	""	C=NC(C1=CC=CC=C1)C(=O)O	1.352	""	PubChem:(45082475 93495403 93495404)
