inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
BFTJVTCXXBHGJX	InChI=1S/C7H14N2O5/c8-1-4(11)9-7-6(13)5(12)3(2-10)14-7/h3,5-7,10,12-13H,1-2,8H2,(H,9,11)	C7H14N2O5	1	-130.51450402424857	""	C(C(=NC1C(C(C(CO)O1)O)O)O)N	-2.29399991	""	EcoCyc Mine;PubChem:(56628909 91526082);YMDB Mine;KEGG Mine
PNZKPHIWIVLLEK	InChI=1S/C7H14N2O5/c8-7-4(9-2-11)6(13)5(12)3(1-10)14-7/h2-7,10,12-13H,1,8H2,(H,9,11)	C7H14N2O5	2	-132.77839572375467	N-[(2S,3R,4R,5S,6R)-2-amino-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]formamide	C(C1C(C(C(C(N)O1)N=CO)O)O)O	-2.16499996	""	PubChem:(4368962 91754588);biological
YBFRXRBDUSMBTB	InChI=1S/C7H14N2O5/c8-7(9)6-5(13)4(12)3(11)2(1-10)14-6/h2-6,10-13H,1H2,(H3,8,9)	C7H14N2O5	3	-147.58017044505388	""	C(C1C(C(C(C(C(=N)N)O1)O)O)O)O	-1.68200004	""	PubChem:(91243601 91283212);biological
QJJLMANJJKBSNN	InChI=1S/C7H16N2O6/c8-7(15)9-1-3(11)5(13)6(14)4(12)2-10/h3-6,10-14H,1-2H2,(H3,8,9,15)	C7H16N2O6	4	-167.97953632040006	2,3,4,5,6-pentahydroxyhexylurea	C(C(C(C(C(CO)O)O)O)O)NC(=N)O	-3.16899991	""	PubChem:(11687230 89649951)
RALYPKYZZZSCKT	InChI=1S/C7H16N2O6/c10-2-5(12)7(14)6(13)4(11)1-8-3-9-15/h3-7,10-15H,1-2H2,(H,8,9)	C7H16N2O6	5	-168.81745441841284	""	C(C(C(C(C(CO)O)O)O)O)N=CNO	-3.78500009	""	PubChem:(57070158)
UHWLEQUCQLFFSJ	InChI=1S/C7H12N2O4/c8-6(11)4-1-3(10)2-5(13-4)7(9)12/h3-5,10H,1-2H2,(H2,8,11)(H2,9,12)	C7H12N2O4	6	-177.57940117507312	4-hydroxyoxane-2,6-dicarboxamide	C1C(CC(C(=N)O)OC1C(=N)O)O	-0.363999993	""	PubChem:(274615 92162795 92248447 92523862)
PZBOPAMJAWUUFG	InChI=1S/C7H14N2O5/c1-9-7(14)4(11)2-3(10)5(12)6(8)13/h3-5,10-12H,2H2,1H3,(H2,8,13)(H,9,14)	C7H14N2O5	7	-181.01335787723	""	CN=C(C(CC(C(C(=N)O)O)O)O)O	-1.77199996	""	PubChem:(129172520)
YOKZGSGGYNQAOK	InChI=1S/C7H16N2O6/c1-15-6(3(11)2-10)4(12)5(13)7(14)9-8/h3-6,10-13H,2,8H2,1H3,(H,9,14)	C7H16N2O6	8	-181.3373706728421	(3R,4R)-2,3,5,6-tetrahydroxy-4-methoxyhexanehydrazide	COC(C(CO)O)C(C(C(=NN)O)O)O	-3.53699994	""	PubChem:(60042738)
WIQRFAVIEYRRBG	InChI=1S/C7H14N2O5/c8-5(1-6(12)13)7(14)9-4(2-10)3-11/h4-5,10-11H,1-3,8H2,(H,9,14)(H,12,13)	C7H14N2O5	9	-187.11307591200972	3-amino-4-(1,3-dihydroxypropan-2-ylamino)-4-oxobutanoic acid	C(C(C(=NC(CO)CO)O)N)C(=O)O	-2.648	""	PubChem:(18943139 22791850)
GXDLGHLJTHMDII	InChI=1S/C7H14N2O5/c1-3(11)5(8)6(12)9-4(2-10)7(13)14/h3-5,10-11H,2,8H2,1H3,(H,9,12)(H,13,14)	C7H14N2O5	10	-189.829739774184	threonylserine	CC(C(C(=NC(CO)C(=O)O)O)N)O	-4.75	""	training set;HMDB:(29070);PubChem:(4578035 7016064 7016065 71375647 71375648 71375650);CHEBI:(73664)
DILOMAGAWONVMD	InChI=1S/C7H14N2O5/c1-9-6(12)5-3(10)2(8)4(11)7(13)14-5/h2-5,7,10-11,13H,8H2,1H3,(H,9,12)	C7H14N2O5	11	-191.600072411471	""	CN=C(C1C(C(C(C(O)O1)O)N)O)O	-1.23300004	""	PubChem:(68052750 77449177 89993082)
KJOWFWISXBQTIS	InChI=1S/C7H14N2O5/c1-8-7(13)9-6-5(12)4(11)3(2-10)14-6/h3-6,10-12H,2H2,1H3,(H2,8,9,13)	C7H14N2O5	12	-193.07787071191666	1-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3-methylurea	CN=C(NC1C(C(C(CO)O1)O)O)O	-0.759000003	""	PubChem:(318351)
VLGVGLCWLGEFMR	InChI=1S/C7H16N2O6/c1-9(8-15)2-4(11)6(13)7(14)5(12)3-10/h4-7,10-14H,2-3H2,1H3	C7H16N2O6	13	-193.27294127316927	1-deoxy-1-[methyl(nitroso)amino]-d-glucitol	CN(CC(C(C(C(CO)O)O)O)O)N=O	-3.67199993	""	PubChem:(82578 21943779)
CDQWJHCXLKNIAT	InChI=1S/C7H14N2O5/c1-3(10)8-9-7-6(13)5(12)4(11)2-14-7/h4-7,9,11-13H,2H2,1H3,(H,8,10)	C7H14N2O5	14	-193.47059339288143	""	CC(=NNC1C(C(C(CO1)O)O)O)O	0.0219999999	""	PubChem:(101769723)
FIBONPJHLBKLKO	InChI=1S/C7H14N2O5/c1-8-6(13)4(11)3(10)5(12)7(14)9-2/h3-5,10-12H,1-2H3,(H,8,13)(H,9,14)	C7H14N2O5	15	-193.69734698906728	""	CN=C(C(C(C(C(=NC)O)O)O)O)O	-2.16199994	""	PubChem:(102499780 102499781 102499782)
BLAGFEBNUMNLJO	InChI=1S/C7H14N2O5/c8-5(7(13)14)1-6(12)9-4(2-10)3-11/h4-5,10-11H,1-3,8H2,(H,9,12)(H,13,14)	C7H14N2O5	16	-195.479639798838	""	C(C(C(=O)O)N)C(=NC(CO)CO)O	-4.81400013	""	PubChem:(87289687 87289688)
LDEBVRIURYMKQS	InChI=1S/C7H14N2O5/c1-3(11)5(7(13)14)9-6(12)4(8)2-10/h3-5,10-11H,2,8H2,1H3,(H,9,12)(H,13,14)	C7H14N2O5	17	-195.95147382732338	2-[(2-amino-3-hydroxypropanoyl)amino]-3-hydroxybutanoic acid	CC(C(C(=O)O)N=C(C(CO)N)O)O	-4.75	""	training set;EcoCyc Mine;HMDB:(29049);PubChem:(18218241 54027404)
OHDGYOJUUJQGLK	InChI=1S/C7H16N2O6/c10-2-5(12)7(14)6(13)4(11)1-8-3-9-15/h4-8,10-14H,1-3H2	C7H16N2O6	18	-196.84057541810688	(2R,3R,4R,5S)-6-(nitrosomethylamino)hexane-1,2,3,4,5-pentol	C(C(C(C(C(CO)O)O)O)O)NCN=O	-3.81599998	""	PubChem:(21115850)
JHMRHRMTDUWTBU	InChI=1S/C7H14N2O5/c8-3(6(11)12)1-2-4(10)5(9)7(13)14/h3-5,10H,1-2,8-9H2,(H,11,12)(H,13,14)	C7H14N2O5	19	-201.34254087090903	meso-diamino-3-hydroxypimelate	C(CC(C(C(=O)O)N)O)C(C(=O)O)N	-4.49399996	""	EcoCyc Mine;Natural Products:(UNPD66556);Plantcyc:(CPD0-1535 CPD0-1536);PubChem:(12443190 12443191 12443192 25203593 25203594 45479670 88099809 88101240 90658480 90659184);Biocyc:(CPD0-1535 CPD0-1536 CPD-7690);KEGG Mine
ZHXQPJRVRWSWRJ	InChI=1S/C7H16N2O6/c8-7(15)9-4(6(13)14)5(12)3(11)1-2-10/h3-6,10-14H,1-2H2,(H3,8,9,15)	C7H16N2O6	20	-201.52542325203297	""	C(CO)C(C(C(C(O)O)NC(=N)O)O)O	-2.67400002	""	PubChem:(129251980)
DMFOCYCYUJHVJU	InChI=1S/C7H14N2O5/c8-5(1-6(9)12)7(13)14-3-4(11)2-10/h4-5,10-11H,1-3,8H2,(H2,9,12)	C7H14N2O5	21	-202.15664901644308	2,3-dihydroxypropyl (2S)-2,4-diamino-4-oxobutanoate	C(C(C(=O)OCC(CO)O)N)C(=N)O	-2.19499993	""	PubChem:(22787978);biological
PDFBJWASUDUFDD	InChI=1S/C7H12N2O4/c8-6(10)3-9-7(11)5-4-12-1-2-13-5/h5H,1-4H2,(H2,8,10)(H,9,11)	C7H12N2O4	22	-202.34330634950695	""	C1COC(CO1)C(=NCC(=N)O)O	-1.245	""	PubChem:(61688584)
UVUGADQNIALOPG	InChI=1S/C7H14N2O5/c1-9-2-3(10)4(11)5(6(8)12)14-7(2)13/h2-5,7,9-11,13H,1H3,(H2,8,12)	C7H14N2O5	23	-203.95131935993095	""	CNC1C(C(C(C(=N)O)OC1O)O)O	-0.81099999	""	PubChem:(91206482)
QYXYLMKWHXTMOG	InChI=1S/C7H12N2O4/c1-2-5(10)8-9-6(11)3-4-7(12)13/h2-4H2,1H3,(H,8,10)(H,9,11)(H,12,13)	C7H12N2O4	24	-205.89897663273504	""	CCC(=NN=C(CCC(=O)O)O)O	0.763000011	""	PubChem:(82111684)
PAKQOHBZFDLCER	InChI=1S/C7H12N2O4/c1-2-6(11)9-4(7(12)13)3-5(8)10/h4H,2-3H2,1H3,(H2,8,10)(H,9,11)(H,12,13)	C7H12N2O4	25	-210.30317736980982	4-amino-4-oxo-2-(propanoylamino)butanoic acid	CCC(=NC(CC(=N)O)C(=O)O)O	-0.425999999	""	PubChem:(11845158 30047556 30047560)
FUCIDEWDOMMQHS	InChI=1S/C7H12N2O4/c1-2-5(10)9-4(7(8)13)3-6(11)12/h4H,2-3H2,1H3,(H2,8,13)(H,9,10)(H,11,12)	C7H12N2O4	26	-211.36432731989046	(3R)-4-amino-4-oxo-3-(propanoylamino)butanoic acid	CCC(=NC(CC(=O)O)C(=N)O)O	-0.425999999	""	PubChem:(58935381)
ITRAQLGYKCTORN	InChI=1S/C7H14N2O5/c1-9(7(8)13)6-5(12)4(11)3(2-10)14-6/h3-6,10-12H,2H2,1H3,(H2,8,13)	C7H14N2O5	27	-211.54963319825694	""	CN(C1C(C(C(CO)O1)O)O)C(=N)O	-0.592999995	""	PubChem:(71129129)
YQDMMHLWVDGJAV	InChI=1S/C7H14N2O5/c1-3(8)6(12)9-5(7(13)14)4(11)2-10/h3-5,10-11H,2,8H2,1H3,(H,9,12)(H,13,14)	C7H14N2O5	28	-211.60557782431997	""	CC(C(=NC(C(CO)O)C(=O)O)O)N	-4.75	""	EcoCyc Mine
FHBANMTXLCVOPQ	InChI=1S/C7H12N2O4/c1-5(10)8-9-7(11)6-4-12-2-3-13-6/h6H,2-4H2,1H3,(H,8,10)(H,9,11)	C7H12N2O4	29	-211.79892393453076	""	CC(=NN=C(C1COCCO1)O)O	0.324999988	""	PubChem:(126991199)
YUYUMUAPOMGKDG	InChI=1S/C7H12N2O4/c1-4(2-5(8)10)9-6(11)3-7(12)13/h4H,2-3H2,1H3,(H2,8,10)(H,9,11)(H,12,13)	C7H12N2O4	30	-213.9837697818688	""	CC(CC(=N)O)N=C(CC(=O)O)O	-0.199000001	""	PubChem:(116307196)
MPXIOLSRLRHBPN	InChI=1S/C7H14N2O5/c1-13-6-5(11)4(9-7(8)12)3(2-10)14-6/h3-6,10-11H,2H2,1H3,(H3,8,9,12)	C7H14N2O5	31	-214.11935401515575	[4-hydroxy-2-(hydroxymethyl)-5-methoxyoxolan-3-yl]urea	COC1C(C(C(CO)O1)NC(=N)O)O	-0.637000024	""	PubChem:(308759 92257343 92257344 92257345 92257346)
VNCFDPHTVZXAKT	InChI=1S/C7H12N2O4/c1-2-3-9-7(13)5(11)4(10)6(8)12/h2,4-5,10-11H,1,3H2,(H2,8,12)(H,9,13)	C7H12N2O4	32	-214.24671730852617	""	C=CCN=C(C(C(C(=N)O)O)O)O	-1.35500002	""	PubChem:(88411425)
IRNBJXGBTBKIPN	InChI=1S/C7H14N2O5/c8-5(1-6(12)13)7(14)9-2-4(11)3-10/h4-5,10-11H,1-3,8H2,(H,9,14)(H,12,13)	C7H14N2O5	33	-215.104111684401	""	C(C(C(=NCC(CO)O)O)N)C(=O)O	-2.71399999	""	PubChem:(53931612 66170177 82671901)
YQPBXKXVZURPHT	InChI=1S/C7H12N2O4/c1-7(2)12-3(5(8)10)4(13-7)6(9)11/h3-4H,1-2H3,(H2,8,10)(H2,9,11)	C7H12N2O4	34	-217.83787248075177	2,2-Dimethyl-1,3-dioxolane-4,5-dicarboxamide	CC1(C)OC(C(C(=N)O)O1)C(=N)O	0.416000009	""	PubChem:(559616 774797 6542876 6941807)
NXHJDNOQSRLKEP	InChI=1S/C7H12N2O4/c1-3(11)5-7(13)8-4(2-10)6(12)9-5/h3-5,10-11H,2H2,1H3,(H,8,13)(H,9,12)	C7H12N2O4	35	-217.97087136414217	2,5-Piperazinedione,3-[(1R)-1-hydroxyethyl]-6-(hydroxymethyl)-, (3S,6S)-	CC(C1C(=NC(CO)C(=N1)O)O)O	-1.19000006	""	PubChem:(45115719 53405954)
OUCLKLBRYLOLFT	InChI=1S/C7H12N2O4/c10-5-4-3(1-8-2-9-4)13-7(12)6(5)11/h2-7,10-12H,1H2,(H,8,9)	C7H12N2O4	36	-218.49839410600777	4,4a,6,7,8,8a-hexahydro-1H-pyrano[3,2-d]pyrimidine-6,7,8-triol	C1C2C(C(C(C(O)O2)O)O)NC=N1	-1.18400002	""	PubChem:(20669396)
WSSBXPIAXYQEHD	InChI=1S/C7H12N2O4/c8-5(10)2-1-3-9-6(11)4-7(12)13/h1-4H2,(H2,8,10)(H,9,11)(H,12,13)	C7H12N2O4	37	-219.0391896275391	""	C(CC(=N)O)CN=C(CC(=O)O)O	-0.367000014	""	PubChem:(62231066)
AYBNMFQSDFLUGZ	InChI=1S/C7H12N2O4/c1-4(7(8)13)9-5(10)2-3-6(11)12/h4H,2-3H2,1H3,(H2,8,13)(H,9,10)(H,11,12)	C7H12N2O4	38	-219.3087530797321	""	CC(C(=N)O)N=C(CCC(=O)O)O	-0.425999999	""	PubChem:(43545476)
WJCQEYZZCRALAO	InChI=1S/C7H14N2O5/c1-8-7(13)9-6-5(12)4(11)3(10)2-14-6/h3-6,10-12H,2H2,1H3,(H2,8,9,13)	C7H14N2O5	39	-219.38968514637668	Oprea1_307011	CN=C(NC1C(C(C(CO1)O)O)O)O	-0.759000003	""	PubChem:(3102994 7302466 7302467 7302468 7302469 10976631 54433447)
WCXOXGYQIBATRZ	InChI=1S/C7H14N2O5/c1-14-3-4(8)6(11)9-5(2-10)7(12)13/h4-5,10H,2-3,8H2,1H3,(H,9,11)(H,12,13)	C7H14N2O5	40	-222.00007941562828	""	COCC(C(=NC(CO)C(=O)O)O)N	-4.69099998	""	PubChem:(81089049 81089356 81102729)
FQBKDVZKBXHXRS	InChI=1S/C7H12N2O4/c1-4(10)9-5(3-6(11)12)7(13)8-2/h5H,3H2,1-2H3,(H,8,13)(H,9,10)(H,11,12)	C7H12N2O4	41	-222.65828523903295	Butanoic acid, 3-(acetylamino)-4-(methylamino)-4-oxo-, (S)-	CC(=NC(CC(=O)O)C(=NC)O)O	-0.711000025	""	PubChem:(53812544 59194289)
BQTGRMAALJCHQY	InChI=1S/C7H12N2O4/c8-1-4(11)5-7(13)6(12)3(2-10)9-5/h3-7,9-13H,2H2	C7H12N2O4	42	-223.05537404487742	2-[3,4-dihydroxy-5-(hydroxymethyl)pyrrolidin-2-yl]-2-hydroxyacetonitrile	C(#N)C(C1C(C(C(CO)N1)O)O)O	-1.33299994	""	PubChem:(21976437)
WPLCPOIAQLRTDR	InChI=1S/C7H12N2O4/c8-1-3-5(11)7(13)6(12)4(2-10)9-3/h3-7,9-13H,2H2	C7H12N2O4	43	-223.99341397568435	3,4,5-trihydroxy-6-(hydroxymethyl)piperidine-2-carbonitrile	C(#N)C1C(C(C(C(CO)N1)O)O)O	-1.33299994	""	PubChem:(10465075 12852765 12852767)
FQXWQIUMUPICCC	InChI=1S/C7H12N2O4/c1-2-8-6(11)4-9-5(10)3-7(12)13/h2-4H2,1H3,(H,8,11)(H,9,10)(H,12,13)	C7H12N2O4	44	-224.24946688959275	""	CCN=C(CN=C(CC(=O)O)O)O	-1.00399995	""	PubChem:(62230381)
ZUQZKRCTNWSSPY	InChI=1S/C7H14N2O5/c1-3(8-13)5(10)7(12)6(11)4(2)9-14/h3-7,10-12H,1-2H3	C7H14N2O5	45	-224.9583319574406	""	CC(C(C(C(C(C)N=O)O)O)O)N=O	-1.51400006	""	PubChem:(89032664)
RVCCWGQQOFIMKW	InChI=1S/C7H14N2O5/c1-9-2-3(10)5(6(8)12)14-7(13)4(2)11/h2-5,7,9-11,13H,1H3,(H2,8,12)	C7H14N2O5	46	-225.09848457621115	""	CNC1C(C(C(=N)O)OC(C1O)O)O	-0.81099999	""	PubChem:(123479047)
CJXAFICWSBTXJX	InChI=1S/C7H12N2O4/c1-2-5-7(9-12)4(10)3-6(8-11)13-5/h4-7,10H,2-3H2,1H3	C7H12N2O4	47	-225.6946635680008	""	CCC1C(C(CC(N=O)O1)O)N=O	0.326000005	""	PubChem:(89119737)
IPXVLLWXCPAOCL	InChI=1S/C7H14N2O5/c8-4(6(11)12)1-3(10)2-5(9)7(13)14/h3-5,10H,1-2,8-9H2,(H,11,12)(H,13,14)	C7H14N2O5	48	-225.74133946886803	""	C(C(CC(C(=O)O)N)O)C(C(=O)O)N	-4.49399996	""	PubChem:(101837589);EcoCyc Mine;KEGG Mine
ZDCDWDQGRVYCMZ	InChI=1S/C7H12N2O4/c8-7(9)13-4-2-12-5-3(10)1-11-6(4)5/h3-6,10H,1-2H2,(H3,8,9)	C7H12N2O4	49	-226.0820651598845	""	C1C(C2C(C(CO2)OC(=N)N)O1)O	-1.27499998	""	PubChem:(123178432)
DAZZASAXZNDNEX	InChI=1S/C7H14N2O5/c8-3(1-2-4(9)10)5(11)6(12)7(13)14/h3,5-6,11-12H,1-2,8H2,(H2,9,10)(H,13,14)	C7H14N2O5	50	-226.09532513894854	""	C(CC(=N)O)C(C(C(C(=O)O)O)O)N	-2.12100005	""	PubChem:(87383357);biological
