inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
GUAHPAJOXVYFON	InChI=1S/C9H17NO3/c1-7(10)8(11)5-3-2-4-6-9(12)13/h7H,2-6,10H2,1H3,(H,12,13)	C9H17NO3	1	-67.85089954926708	8-amino-7-oxononanoate	CC(C(=O)CCCCCC(=O)O)N	0.261999995	""	training set;HMDB:(37790);KNApSAcK:(758);Natural Products:(UNPD76434);PubChem:(173 448124 5460197 25244029 36688192 36688193 36688194 101264144);CHEBI:(12266 15830 57532);KEGG:(C01092);biological;Plantcyc:(8-AMINO-7-OXONONANOATE);YMDB:(905)
UONVJZSIMUCBQK	InChI=1S/C9H17NO3/c1-8(11)10-7-5-3-2-4-6-9(12)13/h2-7H2,1H3,(H,10,11)(H,12,13)	C9H17NO3	2	-86.93673255922542	Heptanoic acid, 7-(acetylamino)-	CC(=NCCCCCCC(=O)O)O	1.31099999	""	PubChem:(13065081)
AUHDNYDRXUNBSA	InChI=1S/C9H17NO3/c1-2-7(11)5-3-4-6-8(10)9(12)13/h8H,2-6,10H2,1H3,(H,12,13)	C9H17NO3	3	-89.41134710698161	""	CCC(=O)CCCCC(C(=O)O)N	-2.11500001	""	PubChem:(87534403)
DJKLLZJDRPGBPJ	InChI=1S/C9H17NO3/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H2,10,11)(H,12,13)	C9H17NO3	4	-91.8782972214686	Azelaamic acid	C(CCCC(=N)O)CCCC(=O)O	2.11899996	""	PubChem:(258338);EcoCyc Mine;KEGG Mine
UHJHIDROQWPSOC	InChI=1S/C9H17NO3/c1-3-8(10-7(2)11)5-4-6-9(12)13/h8H,3-6H2,1-2H3,(H,10,11)(H,12,13)	C9H17NO3	5	-92.27935767281461	""	CCC(CCCC(=O)O)N=C(C)O	1.26800001	""	PubChem:(88814117)
MFOPVJLVDFGZSF	InChI=1S/C9H17NO3/c1-2-3-4-7(10)8(11)5-6-9(12)13/h7H,2-6,10H2,1H3,(H,12,13)	C9H17NO3	6	-92.66208789679295	""	CCCCC(C(=O)CCC(=O)O)N	0.47299999	""	PubChem:(89620765)
BQXIMOMNVYVSCK	InChI=1S/C9H17NO3/c1-7(11)8(10)5-3-2-4-6-9(12)13/h8H,2-6,10H2,1H3,(H,12,13)	C9H17NO3	7	-92.85097947566584	""	CC(=O)C(CCCCCC(=O)O)N	0.367000014	""	EcoCyc Mine;PubChem:(100975368);YMDB Mine;KEGG Mine
WNVYULRVKNBPKV	InChI=1S/C9H17NO3/c1-7(10)5-3-2-4-6-8(11)9(12)13/h7H,2-6,10H2,1H3,(H,12,13)	C9H17NO3	8	-99.14460987520077	8-amino-2-oxononanoic acid	CC(CCCCCC(=O)C(=O)O)N	0.731000006	""	PubChem:(22290177)
VBZVQWDDUOUQHA	InChI=1S/C9H17NO3/c10-7-8(11)5-3-1-2-4-6-9(12)13/h1-7,10H2,(H,12,13)	C9H17NO3	9	-99.25511558521923	9-amino-8-oxononanoic acid	C(CCCC(=O)O)CCC(=O)CN	0.305000007	""	PubChem:(13199449);Natural Products:(UNPD76707)
JTDLUOCDUOMYDM	InChI=1S/C9H17NO3/c10-7-3-5-8(11)4-1-2-6-9(12)13/h1-7,10H2,(H,12,13)	C9H17NO3	10	-101.23518368640482	""	C(CCC(=O)O)CC(=O)CCCN	-0.317000002	""	PubChem:(96625884)
