inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
WYKYJLAXVJZRIC	InChI=1S/C10H21NO6/c11-3-1-2-4-16-10-9(15)8(14)7(13)6(5-12)17-10/h6-10,12-15H,1-5,11H2	C10H21NO6	1	-108.90499897531117	""	C(CCOC1C(C(C(C(CO)O1)O)O)O)CN	-1.66700006	""	PubChem:(46837393 66764747 69198378 69198376 71074625 122537978)
UKFFYEPELKZVJR	InChI=1S/C10H21NO6/c1-5(11)2-3-16-10-9(15)8(14)7(13)6(4-12)17-10/h5-10,12-15H,2-4,11H2,1H3	C10H21NO6	2	-126.6317734479803	""	CC(CCOC1C(C(C(C(CO)O1)O)O)O)N	-1.56500006	""	PubChem:(54357604)
DNKPVRNERFMTPM	InChI=1S/C10H21NO6/c11-3-1-2-4-16-9-8(14)7(13)6(5-12)17-10(9)15/h6-10,12-15H,1-5,11H2	C10H21NO6	3	-127.96428924725168	""	C(CCOC1C(C(C(CO)OC1O)O)O)CN	-2.09599996	""	PubChem:(69198373)
ZDUKGWXKEAISCX	InChI=1S/C10H21NO6/c11-5(3-12)1-2-6-8(14)10(16)9(15)7(4-13)17-6/h5-10,12-16H,1-4,11H2	C10H21NO6	4	-130.24903035975305	(2S,3R,4R,5R,6R)-2-[(3R)-3-amino-4-hydroxybutyl]-6-(hydroxymethyl)oxane-3,4,5-triol	C(CC1C(C(C(C(CO)O1)O)O)O)C(CO)N	-2.28600001	""	PubChem:(5270717)
GCIFZTVSUYPOKE	InChI=1S/C10H21NO6/c11-3-1-2-4-17-8(6-13)10(16)9(15)7(14)5-12/h6-10,12,14-16H,1-5,11H2	C10H21NO6	5	-145.82331388303865	""	C(CCOC(C=O)C(C(C(CO)O)O)O)CN	-2.86599994	""	PubChem:(87139657)
JUPVCIYCUSWDDR	InChI=1S/C10H21NO6/c11-1-2-15-3-4-16-10-9(14)8(13)5-7(6-12)17-10/h7-10,12-14H,1-6,11H2	C10H21NO6	6	-147.347292340992	""	C(COCCOC1C(C(CC(CO)O1)O)O)N	-2.40100002	""	PubChem:(123905275)
RXSXHWPLDJYSDH	InChI=1S/C10H21NO6/c1-15-10-8(14)9(16-4-2-3-11)7(13)6(5-12)17-10/h6-10,12-14H,2-5,11H2,1H3	C10H21NO6	7	-148.69319571878253	(2R,3S,4S,5R,6S)-4-(3-aminopropoxy)-2-(hydroxymethyl)-6-methoxyoxane-3,5-diol	COC1C(C(C(C(CO)O1)O)OCCCN)O	-2.36400008	""	PubChem:(11637404)
GNQXWWRARCRKRY	InChI=1S/C10H21NO6/c11-4-2-1-3-10(16)9(15)8(14)7(13)6(5-12)17-10/h6-9,12-16H,1-5,11H2	C10H21NO6	8	-152.7126128196201	""	C(CCN)CC1(C(C(C(C(CO)O1)O)O)O)O	-1.40499997	""	PubChem:(66764184)
ZCNJTWDOHYNGSX	InChI=1S/C10H21NO6/c1-6(11-7(2)14)10(16-3)17-9(5-13)8(15)4-12/h6,8-10,12-13,15H,4-5H2,1-3H3,(H,11,14)	C10H21NO6	9	-156.4659173001736	""	CC(C(OC)OC(CO)C(CO)O)N=C(C)O	-1.60500002	""	PubChem:(121458955)
CNVKTYKIALBITP	InChI=1S/C10H21NO6/c1-5(2)10(17)11-3-6(13)8(15)9(16)7(14)4-12/h5-9,12-16H,3-4H2,1-2H3,(H,11,17)	C10H21NO6	10	-157.37253021529435	2-methyl-N-[(2S,3R,4R,5R)-2,3,4,5,6-pentahydroxyhexyl]propanamide	CC(C)C(=NCC(C(C(C(CO)O)O)O)O)O	-2.72300005	""	PubChem:(59463752 72292862)
CRYAIAMXDBHCTJ	InChI=1S/C10H21NO6/c1-2-3-4-11-10(17)9(16)8(15)7(14)6(13)5-12/h6-9,12-16H,2-5H2,1H3,(H,11,17)	C10H21NO6	11	-157.98343240180114	N-Butyl-D-gluconamide	CCCCN=C(C(C(C(C(CO)O)O)O)O)O	-2.18099999	""	PubChem:(87607 4288263 7271984 7271985 7271986 92536855 99948229 99948231)
UNSCYODRSXIZMW	InChI=1S/C10H21NO6/c1-6(13)10(15)8(5-12)17-9(16-3)4-11-7(2)14/h6,8-10,12-13,15H,4-5H2,1-3H3,(H,11,14)	C10H21NO6	12	-158.75191086374036	""	CC(C(C(CO)OC(CN=C(C)O)OC)O)O	-1.671	""	PubChem:(118494468)
