inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
CMGTZKHSMDPVRO	InChI=1S/C12H20N7O7P/c13-1-2-18-26-27(22,23)24-3-6-8(20)9(21)12(25-6)19-5-17-7-10(14)15-4-16-11(7)19/h4-6,8-9,12,18,20-21H,1-3,13H2,(H,22,23)(H2,14,15,16)	C12H20N7O7P	1	-148.21623956362427	""	C(CNOP(=O)(O)OCC1C(C(C(N2C=NC3=C2N=CN=C3N)O1)O)O)N	-2.98699999	""	PubChem:(58332685)
WXNIQNMNWFNCIG	InChI=1S/C12H20N7O7P/c13-1-2-15-12-18-6-9(14)16-4-17-10(6)19(12)11-8(21)7(20)5(26-11)3-25-27(22,23)24/h4-5,7-8,11,20-21H,1-3,13H2,(H,15,18)(H2,14,16,17)(H2,22,23,24)	C12H20N7O7P	2	-164.68524815478446	5''-Adenylic acid, 8-[(2-aminoethyl)amino]-	C(CN=C1NC2=C(N=CN=C2N)N1C3C(C(C(COP(=O)(O)O)O3)O)O)N	-3.21799994	""	PubChem:(22823186 92022194)
QMSYFGQBDQMNAX	InChI=1S/C12H20N7O7P/c1-2-24-27(14,23)26-18-11(22)8-6(20)7(21)12(25-8)19-4-17-5-9(13)15-3-16-10(5)19/h3-4,6-8,11-12,18,20-22H,2H2,1H3,(H2,14,23)(H2,13,15,16)	C12H20N7O7P	3	-179.49349631403484	""	CCOP(=O)(N)ONC(C1C(C(C(N2C=NC3=C2N=CN=C3N)O1)O)O)O	-1.53199995	""	PubChem:(87733568)
AKUHRHGCUSWJEY	InChI=1S/C12H20N7O7P/c13-1-2-15-12-16-8-9(17-11(14)18-10(8)21)19(12)7-3-5(20)6(26-7)4-25-27(22,23)24/h5-7,20H,1-4,13H2,(H,15,16)(H2,22,23,24)(H3,14,17,18,21)	C12H20N7O7P	4	-195.0832613636503	""	C(CN=C1NC2=C(NC(=N)N=C2O)N1C3CC(C(COP(=O)(O)O)O3)O)N	-1.58500004	""	PubChem:(101335475)
RIJIYHHJUHMPOX	InChI=1S/C12H20N7O7P/c13-9-5-10(17-3-16-9)19(4-18-5)12-7(21)6(20)8(26-12)11(22)15-1-2-25-27(14,23)24/h3-4,6-8,11-12,15,20-22H,1-2H2,(H2,13,16,17)(H3,14,23,24)	C12H20N7O7P	5	-198.4095127171707	""	C(COP(=O)(N)O)NC(C1C(C(C(N2C=NC3=C2N=CN=C3N)O1)O)O)O	-3.20499992	""	PubChem:(69220633)
JLWRHIWRKUUYPW	InChI=1S/C12H20N7O7P/c1-12(21)7(20)5(3-25-27(22,23)24)26-10(12)19-4-15-6-8(18(2)14)16-11(13)17-9(6)19/h4-5,7,10,20-21H,3,14H2,1-2H3,(H2,13,16,17)(H2,22,23,24)	C12H20N7O7P	6	-235.9843327803575	[(2R,3R,4R,5R)-5-[2-amino-6-[amino(methyl)amino]purin-9-yl]-3,4-dihydroxy-4-methyloxolan-2-yl]methyl dihydrogen phosphate	CC1(C(C(COP(=O)(O)O)OC1N2C=NC3=C(NC(=N)N=C32)N(C)N)O)O	-3.43600011	""	PubChem:(16088026)
LMYLNEADNRFACM	InChI=1S/C16H23N3O9/c1-8(20)24-7-13-15(26-10(3)22)16(27-11(4)23)14(25-9(2)21)12(28-13)5-6-18-19-17/h12-16H,5-7H2,1-4H3	C16H23N3O9	7	-262.76950302811053	""	CC(=O)OCC1C(C(C(C(CCN=[N+]=[N-])O1)OC(=O)C)OC(=O)C)OC(=O)C	0.605000019	""	PubChem:(90924035);biological
RERABSXYBZEJFL	InChI=1S/C16H23N3O9/c1-8(20)26-7-11(25-4)13(27-9(2)21)14(28-10(3)22)15(23)19-6-5-12(17)18-16(19)24/h5-6,11,13-15,23H,7H2,1-4H3,(H2,17,18,24)	C16H23N3O9	8	-285.4484275658941	""	CC(=O)OCC(C(C(C(N1C=CC(=N)N=C1O)O)OC(=O)C)OC(=O)C)OC	0.68599999	""	PubChem:(123643572)
KVEDGKLOVFPIDB	InChI=1S/C16H23N3O9/c1-8-7-19(16(27)17-14(8)25)10-6-9(20)13(28-10)15(26)18(4-2-11(21)22)5-3-12(23)24/h7,9-10,13,15,20,26H,2-6H2,1H3,(H,21,22)(H,23,24)(H,17,25,27)	C16H23N3O9	9	-287.1486599282901	""	CC1=CN(C2CC(C(C(N(CCC(=O)O)CCC(=O)O)O)O2)O)C(=O)N=C1O	-1.89300001	""	PubChem:(66599491)
VCISLQPCXCKGNN	InChI=1S/C16H23N3O9/c1-8(20)5-6-12(23)28-13-11(7-18-19-17)27-16(24-4)15(26-10(3)22)14(13)25-9(2)21/h11,13-16H,5-7H2,1-4H3	C16H23N3O9	10	-295.9154216514289	""	CC(=O)CCC(=O)OC1C(CN=[N+]=[N-])OC(C(C1OC(=O)C)OC(=O)C)OC	-0.202000007	""	PubChem:(16115865)
